 Tiempo,AverMagnetization,AverMagnetization^2,Suceptibility,Cumulant
           1 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
           2 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
           3 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
           4 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
           5 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
           6 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
           7 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
           8 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
           9 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          10 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          11 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          12 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          13 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          14 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          15 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          16 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          17 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          18 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          19 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          20 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          21 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          22 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          23 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          24 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          25 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          26 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          27 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          28 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          29 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          30 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          31 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          32 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          33 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          34 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          35 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          36 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          37 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          38 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          39 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          40 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          41 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          42 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          43 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          44 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          45 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          46 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          47 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          48 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          49 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          50 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          51 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          52 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          53 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          54 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          55 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          56 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          57 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          58 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          59 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          60 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          61 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          62 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          63 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          64 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          65 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          66 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          67 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          68 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          69 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          70 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          71 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          72 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          73 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          74 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          75 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          76 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          77 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          78 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          79 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          80 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          81 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          82 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          83 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          84 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          85 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          86 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          87 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          88 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          89 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          90 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          91 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          92 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          93 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          94 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          95 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          96 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          97 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          98 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
          99 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
         100 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
         101 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
         102 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
         103 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
         104 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
         105 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
         106 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
         107 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
         108 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
         109 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
         110 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
         111 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
         112 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
         113 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
         114 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
         115 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
         116 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
         117 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
         118 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
         119 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
         120 ,   3.2836914062499998E-003 ,   3.8842856884002683E-005 ,   3.1178032189487226E-005 ,  0.36703373646113369     
