 Tiempo,InterPos2,InterNeg2,InterPN2,InterZero,InterPN,InterNZ
          94 ,                18673 ,                18889 ,                27973 ,                    0 ,                    0 ,                    0
          95 ,                18703 ,                18919 ,                27913 ,                    0 ,                    0 ,                    0
          96 ,                18744 ,                18959 ,                27832 ,                    0 ,                    0 ,                    0
          97 ,                18722 ,                18937 ,                27875 ,                    0 ,                    0 ,                    0
          98 ,                18719 ,                18934 ,                27882 ,                    0 ,                    0 ,                    0
          99 ,                18781 ,                18996 ,                27757 ,                    0 ,                    0 ,                    0
         100 ,                18763 ,                18978 ,                27794 ,                    0 ,                    0 ,                    0
         101 ,                18750 ,                18965 ,                27819 ,                    0 ,                    0 ,                    0
         102 ,                18785 ,                19000 ,                27749 ,                    0 ,                    0 ,                    0
         103 ,                18796 ,                19011 ,                27727 ,                    0 ,                    0 ,                    0
         104 ,                18751 ,                18966 ,                27818 ,                    0 ,                    0 ,                    0
         105 ,                18737 ,                18952 ,                27846 ,                    0 ,                    0 ,                    0
         106 ,                18753 ,                18969 ,                27813 ,                    0 ,                    0 ,                    0
         107 ,                18749 ,                18964 ,                27821 ,                    0 ,                    0 ,                    0
         108 ,                18749 ,                18964 ,                27822 ,                    0 ,                    0 ,                    0
         109 ,                18732 ,                18947 ,                27856 ,                    0 ,                    0 ,                    0
         110 ,                18710 ,                18926 ,                27899 ,                    0 ,                    0 ,                    0
         111 ,                18744 ,                18959 ,                27832 ,                    0 ,                    0 ,                    0
         112 ,                18717 ,                18933 ,                27885 ,                    0 ,                    0 ,                    0
         113 ,                18708 ,                18923 ,                27904 ,                    0 ,                    0 ,                    0
         114 ,                18757 ,                18972 ,                27805 ,                    0 ,                    0 ,                    0
         115 ,                18728 ,                18943 ,                27864 ,                    0 ,                    0 ,                    0
         116 ,                18705 ,                18920 ,                27910 ,                    0 ,                    0 ,                    0
         117 ,                18682 ,                18897 ,                27955 ,                    0 ,                    0 ,                    0
         118 ,                18699 ,                18914 ,                27922 ,                    0 ,                    0 ,                    0
         119 ,                18705 ,                18921 ,                27909 ,                    0 ,                    0 ,                    0
         120 ,                18722 ,                18937 ,                27876 ,                    0 ,                    0 ,                    0
         121 ,                18718 ,                18933 ,                27884 ,                    0 ,                    0 ,                    0
         122 ,                18699 ,                18914 ,                27922 ,                    0 ,                    0 ,                    0
         123 ,                18720 ,                18935 ,                27880 ,                    0 ,                    0 ,                    0
         124 ,                18701 ,                18916 ,                27918 ,                    0 ,                    0 ,                    0
         125 ,                18753 ,                18968 ,                27814 ,                    0 ,                    0 ,                    0
         126 ,                18687 ,                18902 ,                27946 ,                    0 ,                    0 ,                    0
         127 ,                18663 ,                18878 ,                27994 ,                    0 ,                    0 ,                    0
         128 ,                18704 ,                18919 ,                27911 ,                    0 ,                    0 ,                    0
         129 ,                18731 ,                18946 ,                27858 ,                    0 ,                    0 ,                    0
         130 ,                18769 ,                18984 ,                27782 ,                    0 ,                    0 ,                    0
         131 ,                18780 ,                18995 ,                27760 ,                    0 ,                    0 ,                    0
         132 ,                18771 ,                18986 ,                27778 ,                    0 ,                    0 ,                    0
         133 ,                18782 ,                18997 ,                27756 ,                    0 ,                    0 ,                    0
         134 ,                18790 ,                19006 ,                27739 ,                    0 ,                    0 ,                    0
         135 ,                18773 ,                18988 ,                27774 ,                    0 ,                    0 ,                    0
         136 ,                18776 ,                18991 ,                27768 ,                    0 ,                    0 ,                    0
         137 ,                18773 ,                18989 ,                27773 ,                    0 ,                    0 ,                    0
         138 ,                18777 ,                18992 ,                27766 ,                    0 ,                    0 ,                    0
         139 ,                18762 ,                18978 ,                27795 ,                    0 ,                    0 ,                    0
         140 ,                18734 ,                18950 ,                27851 ,                    0 ,                    0 ,                    0
         141 ,                18696 ,                18911 ,                27927 ,                    0 ,                    0 ,                    0
         142 ,                18731 ,                18946 ,                27858 ,                    0 ,                    0 ,                    0
         143 ,                18717 ,                18932 ,                27886 ,                    0 ,                    0 ,                    0
         144 ,                18749 ,                18964 ,                27822 ,                    0 ,                    0 ,                    0
         145 ,                18738 ,                18954 ,                27843 ,                    0 ,                    0 ,                    0
         146 ,                18730 ,                18946 ,                27859 ,                    0 ,                    0 ,                    0
         147 ,                18704 ,                18919 ,                27911 ,                    0 ,                    0 ,                    0
         148 ,                18738 ,                18953 ,                27844 ,                    0 ,                    0 ,                    0
         149 ,                18706 ,                18921 ,                27907 ,                    0 ,                    0 ,                    0
         150 ,                18712 ,                18928 ,                27895 ,                    0 ,                    0 ,                    0
         151 ,                18724 ,                18939 ,                27871 ,                    0 ,                    0 ,                    0
         152 ,                18706 ,                18921 ,                27908 ,                    0 ,                    0 ,                    0
         153 ,                18722 ,                18937 ,                27876 ,                    0 ,                    0 ,                    0
         154 ,                18726 ,                18942 ,                27867 ,                    0 ,                    0 ,                    0
         155 ,                18742 ,                18957 ,                27836 ,                    0 ,                    0 ,                    0
         156 ,                18701 ,                18916 ,                27918 ,                    0 ,                    0 ,                    0
         157 ,                18726 ,                18941 ,                27868 ,                    0 ,                    0 ,                    0
         158 ,                18737 ,                18952 ,                27846 ,                    0 ,                    0 ,                    0
         159 ,                18736 ,                18951 ,                27848 ,                    0 ,                    0 ,                    0
         160 ,                18765 ,                18981 ,                27789 ,                    0 ,                    0 ,                    0
         161 ,                18741 ,                18956 ,                27838 ,                    0 ,                    0 ,                    0
         162 ,                18742 ,                18957 ,                27836 ,                    0 ,                    0 ,                    0
         163 ,                18740 ,                18955 ,                27840 ,                    0 ,                    0 ,                    0
         164 ,                18740 ,                18955 ,                27840 ,                    0 ,                    0 ,                    0
         165 ,                18755 ,                18970 ,                27810 ,                    0 ,                    0 ,                    0
         166 ,                18726 ,                18941 ,                27868 ,                    0 ,                    0 ,                    0
         167 ,                18752 ,                18968 ,                27815 ,                    0 ,                    0 ,                    0
         168 ,                18740 ,                18956 ,                27839 ,                    0 ,                    0 ,                    0
         169 ,                18759 ,                18974 ,                27802 ,                    0 ,                    0 ,                    0
         170 ,                18748 ,                18963 ,                27823 ,                    0 ,                    0 ,                    0
         171 ,                18764 ,                18979 ,                27792 ,                    0 ,                    0 ,                    0
         172 ,                18770 ,                18986 ,                27779 ,                    0 ,                    0 ,                    0
         173 ,                18759 ,                18974 ,                27801 ,                    0 ,                    0 ,                    0
         174 ,                18752 ,                18967 ,                27816 ,                    0 ,                    0 ,                    0
         175 ,                18767 ,                18982 ,                27785 ,                    0 ,                    0 ,                    0
         176 ,                18753 ,                18968 ,                27814 ,                    0 ,                    0 ,                    0
         177 ,                18688 ,                18903 ,                27944 ,                    0 ,                    0 ,                    0
         178 ,                18736 ,                18952 ,                27847 ,                    0 ,                    0 ,                    0
         179 ,                18761 ,                18977 ,                27797 ,                    0 ,                    0 ,                    0
         180 ,                18692 ,                18908 ,                27935 ,                    0 ,                    0 ,                    0
         181 ,                18744 ,                18959 ,                27832 ,                    0 ,                    0 ,                    0
         182 ,                18772 ,                18987 ,                27776 ,                    0 ,                    0 ,                    0
         183 ,                18745 ,                18960 ,                27830 ,                    0 ,                    0 ,                    0
         184 ,                18755 ,                18970 ,                27810 ,                    0 ,                    0 ,                    0
         185 ,                18748 ,                18963 ,                27824 ,                    0 ,                    0 ,                    0
         186 ,                18764 ,                18980 ,                27791 ,                    0 ,                    0 ,                    0
         187 ,                18740 ,                18955 ,                27840 ,                    0 ,                    0 ,                    0
         188 ,                18745 ,                18961 ,                27829 ,                    0 ,                    0 ,                    0
         189 ,                18745 ,                18960 ,                27830 ,                    0 ,                    0 ,                    0
         190 ,                18772 ,                18987 ,                27776 ,                    0 ,                    0 ,                    0
         191 ,                18768 ,                18983 ,                27784 ,                    0 ,                    0 ,                    0
         192 ,                18775 ,                18990 ,                27770 ,                    0 ,                    0 ,                    0
         193 ,                18803 ,                19019 ,                27713 ,                    0 ,                    0 ,                    0
         194 ,                18811 ,                19026 ,                27697 ,                    0 ,                    0 ,                    0
         195 ,                18786 ,                19002 ,                27747 ,                    0 ,                    0 ,                    0
         196 ,                18760 ,                18976 ,                27799 ,                    0 ,                    0 ,                    0
         197 ,                18798 ,                19013 ,                27724 ,                    0 ,                    0 ,                    0
         198 ,                18815 ,                19030 ,                27690 ,                    0 ,                    0 ,                    0
         199 ,                18807 ,                19022 ,                27706 ,                    0 ,                    0 ,                    0
         200 ,                18805 ,                19021 ,                27709 ,                    0 ,                    0 ,                    0
         201 ,                18776 ,                18992 ,                27767 ,                    0 ,                    0 ,                    0
         202 ,                18779 ,                18994 ,                27761 ,                    0 ,                    0 ,                    0
         203 ,                18765 ,                18980 ,                27789 ,                    0 ,                    0 ,                    0
         204 ,                18762 ,                18977 ,                27796 ,                    0 ,                    0 ,                    0
         205 ,                18795 ,                19010 ,                27730 ,                    0 ,                    0 ,                    0
         206 ,                18777 ,                18992 ,                27766 ,                    0 ,                    0 ,                    0
         207 ,                18776 ,                18991 ,                27768 ,                    0 ,                    0 ,                    0
         208 ,                18762 ,                18977 ,                27796 ,                    0 ,                    0 ,                    0
         209 ,                18790 ,                19005 ,                27739 ,                    0 ,                    0 ,                    0
         210 ,                18803 ,                19018 ,                27714 ,                    0 ,                    0 ,                    0
         211 ,                18795 ,                19010 ,                27729 ,                    0 ,                    0 ,                    0
         212 ,                18784 ,                18999 ,                27752 ,                    0 ,                    0 ,                    0
         213 ,                18775 ,                18991 ,                27769 ,                    0 ,                    0 ,                    0
         214 ,                18797 ,                19013 ,                27725 ,                    0 ,                    0 ,                    0
         215 ,                18798 ,                19013 ,                27724 ,                    0 ,                    0 ,                    0
         216 ,                18773 ,                18988 ,                27773 ,                    0 ,                    0 ,                    0
         217 ,                18799 ,                19014 ,                27722 ,                    0 ,                    0 ,                    0
         218 ,                18780 ,                18996 ,                27759 ,                    0 ,                    0 ,                    0
         219 ,                18753 ,                18968 ,                27814 ,                    0 ,                    0 ,                    0
         220 ,                18771 ,                18987 ,                27777 ,                    0 ,                    0 ,                    0
         221 ,                18755 ,                18971 ,                27809 ,                    0 ,                    0 ,                    0
         222 ,                18750 ,                18966 ,                27819 ,                    0 ,                    0 ,                    0
         223 ,                18730 ,                18946 ,                27859 ,                    0 ,                    0 ,                    0
         224 ,                18781 ,                18997 ,                27757 ,                    0 ,                    0 ,                    0
         225 ,                18768 ,                18983 ,                27784 ,                    0 ,                    0 ,                    0
         226 ,                18767 ,                18982 ,                27785 ,                    0 ,                    0 ,                    0
         227 ,                18749 ,                18965 ,                27821 ,                    0 ,                    0 ,                    0
         228 ,                18767 ,                18982 ,                27785 ,                    0 ,                    0 ,                    0
         229 ,                18762 ,                18977 ,                27795 ,                    0 ,                    0 ,                    0
         230 ,                18775 ,                18990 ,                27769 ,                    0 ,                    0 ,                    0
         231 ,                18805 ,                19020 ,                27709 ,                    0 ,                    0 ,                    0
         232 ,                18747 ,                18962 ,                27826 ,                    0 ,                    0 ,                    0
         233 ,                18735 ,                18950 ,                27850 ,                    0 ,                    0 ,                    0
         234 ,                18763 ,                18978 ,                27794 ,                    0 ,                    0 ,                    0
         235 ,                18763 ,                18978 ,                27793 ,                    0 ,                    0 ,                    0
         236 ,                18769 ,                18984 ,                27782 ,                    0 ,                    0 ,                    0
         237 ,                18784 ,                18999 ,                27752 ,                    0 ,                    0 ,                    0
         238 ,                18778 ,                18993 ,                27764 ,                    0 ,                    0 ,                    0
         239 ,                18771 ,                18986 ,                27777 ,                    0 ,                    0 ,                    0
         240 ,                18784 ,                19000 ,                27751 ,                    0 ,                    0 ,                    0
         241 ,                18803 ,                19018 ,                27714 ,                    0 ,                    0 ,                    0
         242 ,                18780 ,                18995 ,                27760 ,                    0 ,                    0 ,                    0
         243 ,                18802 ,                19017 ,                27716 ,                    0 ,                    0 ,                    0
         244 ,                18801 ,                19016 ,                27718 ,                    0 ,                    0 ,                    0
         245 ,                18796 ,                19011 ,                27727 ,                    0 ,                    0 ,                    0
         246 ,                18830 ,                19045 ,                27660 ,                    0 ,                    0 ,                    0
         247 ,                18852 ,                19067 ,                27615 ,                    0 ,                    0 ,                    0
         248 ,                18804 ,                19019 ,                27711 ,                    0 ,                    0 ,                    0
         249 ,                18800 ,                19015 ,                27719 ,                    0 ,                    0 ,                    0
         250 ,                18833 ,                19048 ,                27654 ,                    0 ,                    0 ,                    0
         251 ,                18804 ,                19019 ,                27712 ,                    0 ,                    0 ,                    0
         252 ,                18786 ,                19001 ,                27748 ,                    0 ,                    0 ,                    0
         253 ,                18795 ,                19011 ,                27729 ,                    0 ,                    0 ,                    0
         254 ,                18777 ,                18992 ,                27766 ,                    0 ,                    0 ,                    0
         255 ,                18787 ,                19003 ,                27745 ,                    0 ,                    0 ,                    0
         256 ,                18785 ,                19000 ,                27749 ,                    0 ,                    0 ,                    0
         257 ,                18744 ,                18959 ,                27832 ,                    0 ,                    0 ,                    0
         258 ,                18776 ,                18991 ,                27768 ,                    0 ,                    0 ,                    0
         259 ,                18761 ,                18976 ,                27798 ,                    0 ,                    0 ,                    0
         260 ,                18752 ,                18967 ,                27816 ,                    0 ,                    0 ,                    0
         261 ,                18744 ,                18959 ,                27831 ,                    0 ,                    0 ,                    0
         262 ,                18767 ,                18983 ,                27785 ,                    0 ,                    0 ,                    0
         263 ,                18780 ,                18995 ,                27759 ,                    0 ,                    0 ,                    0
         264 ,                18760 ,                18975 ,                27800 ,                    0 ,                    0 ,                    0
         265 ,                18781 ,                18997 ,                27757 ,                    0 ,                    0 ,                    0
         266 ,                18787 ,                19003 ,                27745 ,                    0 ,                    0 ,                    0
         267 ,                18781 ,                18996 ,                27758 ,                    0 ,                    0 ,                    0
         268 ,                18793 ,                19008 ,                27734 ,                    0 ,                    0 ,                    0
         269 ,                18788 ,                19004 ,                27743 ,                    0 ,                    0 ,                    0
         270 ,                18779 ,                18994 ,                27762 ,                    0 ,                    0 ,                    0
         271 ,                18804 ,                19019 ,                27712 ,                    0 ,                    0 ,                    0
         272 ,                18812 ,                19027 ,                27696 ,                    0 ,                    0 ,                    0
         273 ,                18818 ,                19033 ,                27683 ,                    0 ,                    0 ,                    0
         274 ,                18813 ,                19028 ,                27694 ,                    0 ,                    0 ,                    0
         275 ,                18849 ,                19064 ,                27622 ,                    0 ,                    0 ,                    0
         276 ,                18851 ,                19066 ,                27618 ,                    0 ,                    0 ,                    0
         277 ,                18837 ,                19052 ,                27646 ,                    0 ,                    0 ,                    0
         278 ,                18837 ,                19052 ,                27646 ,                    0 ,                    0 ,                    0
         279 ,                18809 ,                19024 ,                27701 ,                    0 ,                    0 ,                    0
         280 ,                18820 ,                19035 ,                27679 ,                    0 ,                    0 ,                    0
         281 ,                18811 ,                19026 ,                27698 ,                    0 ,                    0 ,                    0
         282 ,                18799 ,                19014 ,                27721 ,                    0 ,                    0 ,                    0
         283 ,                18777 ,                18992 ,                27766 ,                    0 ,                    0 ,                    0
         284 ,                18819 ,                19034 ,                27682 ,                    0 ,                    0 ,                    0
         285 ,                18821 ,                19036 ,                27678 ,                    0 ,                    0 ,                    0
         286 ,                18798 ,                19013 ,                27724 ,                    0 ,                    0 ,                    0
         287 ,                18804 ,                19019 ,                27712 ,                    0 ,                    0 ,                    0
         288 ,                18809 ,                19024 ,                27702 ,                    0 ,                    0 ,                    0
         289 ,                18789 ,                19004 ,                27742 ,                    0 ,                    0 ,                    0
         290 ,                18789 ,                19004 ,                27742 ,                    0 ,                    0 ,                    0
         291 ,                18730 ,                18945 ,                27859 ,                    0 ,                    0 ,                    0
         292 ,                18743 ,                18958 ,                27834 ,                    0 ,                    0 ,                    0
         293 ,                18724 ,                18939 ,                27872 ,                    0 ,                    0 ,                    0
         294 ,                18694 ,                18909 ,                27932 ,                    0 ,                    0 ,                    0
         295 ,                18716 ,                18932 ,                27887 ,                    0 ,                    0 ,                    0
         296 ,                18715 ,                18930 ,                27890 ,                    0 ,                    0 ,                    0
         297 ,                18746 ,                18962 ,                27827 ,                    0 ,                    0 ,                    0
         298 ,                18735 ,                18950 ,                27849 ,                    0 ,                    0 ,                    0
