 Alfa,Temperatura,Energia,Energia2,Cv,magnetFerro,magnetFerro2,magnetFerro4,susceptFerro,cumulantFerro,magnetAnti,magnetAnti2,magnetAnti4,susceptAnti,cumulantAnti 
    1.00000000     ,   2.26909995     ,  -1.4298530000000000      ,   2.9230960000000001      ,  0.17064439815758672      ,   8.9032721435546872E-002 ,  0.45546961107432843      ,  0.22163441856849936      ,  0.19723361034888692      ,  0.64387938114241772      ,   5.0181516113281246E-003 ,   3.9073202490806583E-005 ,   4.4033589275329632E-009 ,   6.1219676901895324E-006 ,   3.8598482270786771E-002
   1.00000000     ,   2.26912498     ,  -1.4298530000000000      ,   2.9230960000000001      ,  0.17064064063747225      ,   8.9032721435546872E-002 ,  0.45546961107432843      ,  0.22163441856849936      ,  0.19723143628514325      ,  0.64387938114241772      ,   5.0181516113281246E-003 ,   3.9073202490806583E-005 ,   4.4033589275329632E-009 ,   6.1219002090539814E-006 ,   3.8598482270786771E-002
   1.00000000     ,   2.26915503     ,  -1.4298530000000000      ,   2.9230960000000001      ,  0.17063611066548759      ,   8.9032721435546872E-002 ,  0.45546961107432843      ,  0.22163441856849936      ,  0.19722882207352510      ,  0.64387938114241772      ,   5.0181516113281246E-003 ,   3.9073202490806583E-005 ,   4.4033589275329632E-009 ,   6.1218190660934412E-006 ,   3.8598482270786771E-002
   1.00000000     ,   2.26918006     ,  -1.4291259999999999      ,   2.9215990000000001      ,  0.17074527946232471      ,   7.3822593017578125E-002 ,  0.45368408046543596      ,  0.22007915962754224      ,  0.19753139228122693      ,  0.64358941977998874      ,   5.0212072753906250E-003 ,   3.9130185246467593E-005 ,   4.4187764056289322E-009 ,   6.1333442511623668E-006 ,   3.8040072907170153E-002
  -3.00000000     ,   2.26909995     ,  -5.4298529999999996      ,   30.361920000000001      ,  0.17064439815758800      ,   7.1034423828125005E-005 ,   3.9073202490806583E-005 ,   4.4033589275329632E-009 ,   1.7217467970244612E-005 ,   3.8598482270786771E-002 ,  0.66639208422851559      ,  0.45546961107432843      ,  0.22163441856849936      ,   5.0201406474420490E-003 ,  0.64387938114241772     
  -3.00000000     ,   2.26912498     ,  -5.4298529999999996      ,   30.361920000000001      ,  0.17064064063747356      ,   7.1034423828125005E-005 ,   3.9073202490806583E-005 ,   4.4033589275329632E-009 ,   1.7217278185791519E-005 ,   3.8598482270786771E-002 ,  0.66639208422851559      ,  0.45546961107432843      ,  0.22163441856849936      ,   5.0200853115094438E-003 ,  0.64387938114241772     
  -3.00000000     ,   2.26915503     ,  -5.4298529999999996      ,   30.361920000000001      ,  0.17063611066548889      ,   7.1034423828125005E-005 ,   3.9073202490806583E-005 ,   4.4033589275329632E-009 ,   1.7217049978719085E-005 ,   3.8598482270786771E-002 ,  0.66639208422851559      ,  0.45546961107432843      ,  0.22163441856849936      ,   5.0200187725966180E-003 ,  0.64387938114241772     
  -3.00000000     ,   2.26918006     ,  -5.4291260000000001      ,   30.354607000000001      ,  0.17074527946232451      ,   6.1338134765624998E-005 ,   3.9130185246467593E-005 ,   4.4187764056289322E-009 ,   1.7242537432558992E-005 ,   3.8040072907170153E-002 ,  0.66466073315429686      ,  0.45368408046543596      ,  0.22007915962754224      ,   5.2486756113711945E-003 ,  0.64358941977998874     
   1.00000000     ,   2.26910496     ,  -1.4291430000000001      ,   2.9216350000000002      ,  0.17075414036157380      ,  0.20212833862304688      ,  0.45403343324601653      ,  0.22067709302920779      ,  0.18208834936476939      ,  0.64317084614905329      ,   5.0197590332031247E-003 ,   3.9094514250755310E-005 ,   4.4049153827643295E-009 ,   6.1242357836810590E-006 ,   3.9306855186296619E-002
   1.00000000     ,   2.26912999     ,  -1.4291430000000001      ,   2.9216350000000002      ,  0.17075038040853757      ,  0.20212833862304688      ,  0.45403343324601653      ,  0.22067709302920779      ,  0.18208634223964271      ,  0.64317084614905329      ,   5.0197590332031247E-003 ,   3.9094514250755310E-005 ,   4.4049153827643295E-009 ,   6.1241682773987176E-006 ,   3.9306855186296619E-002
