 Alfa,posDsty,Temperatura,Energia,Cv,magnetANTI,SusceptAnti,cumulantAnti,magnetFerro,SusceptFerro,cumulantFerro
  -1.00999999     ,  0.500000000     ,   2.10000016E-03 ,  -2.0194967095633358      ,   8.07698416E-06 ,  0.38432750000001709      ,  0.455173433     ,  0.657894015     ,   1.5899999644607306E-004 ,   8.72173696E-05 ,  -2.19555378    
  -1.00999999     ,  0.500000000     ,   4.10000002E-03 ,  -2.0199976771515278      ,   3.54991334E-06 ,  0.99988375000000285      ,   3.72526629E-05 ,  0.666666448     ,   1.0624999762512744E-004 ,   3.10880314E-05 ,  -3.71755528    
  -1.00999999     ,  0.500000000     ,   6.09999988E-03 ,  -2.0199353927528718      ,   4.57273236E-05 ,  0.99662287500004099      ,   8.17345572E-04 ,  0.666659951     ,   1.4311249689897521E-003 ,   2.58530723E-04 , -0.126643181    
  -1.00999999     ,  0.500000000     ,   8.10000021E-03 ,  -2.0196177660471859      ,   1.73166089E-04 ,  0.97826087499999903      ,   5.74012008E-03 ,  0.666602135     ,   3.3818749550729990E-003 ,   8.47756513E-04 ,  -3.04288026E-02
  -1.00999999     ,  0.500000000     ,   1.01000005E-02 ,  -2.0186630140012563      ,   4.67640319E-04 ,  0.90585175000000129      ,   4.87688221E-02 ,  0.665879607     ,   5.8477499674074356E-003 ,   1.95669010E-03 ,   2.04116162E-02
  -1.00999999     ,  0.500000000     ,   1.20999999E-02 ,  -2.0159669269067582      ,   7.48984923E-04 ,  0.25666237499999967      ,   2.22337389     ,  0.256566405     ,   9.0728749859612431E-003 ,   3.92799359E-03 ,  -7.18057947E-03
  -1.00999999     ,  0.500000000     ,   1.41000003E-02 ,  -2.0144835324374348      ,   3.08657269E-04 ,   7.6371875000000519E-002 ,  0.229823574     ,   2.65556555E-02 ,   1.0770874988730066E-002 ,   4.70210332E-03 ,  -4.91597457E-03
  -1.00999999     ,  0.500000000     ,   1.61000006E-02 ,  -2.0136949928643175      ,   1.95832472E-04 ,   5.8967000000000644E-002 ,  0.122405335     ,   4.26630713E-02 ,   1.1560999978566543E-002 ,   4.81157750E-03 ,  -3.17741223E-02
  -1.00999999     ,  0.500000000     ,   1.81000009E-02 ,  -2.0131567764097871      ,   1.37263385E-04 ,   4.5219750000000246E-002 ,   6.40292317E-02 ,   1.39484424E-02 ,   1.2427249992080032E-002 ,   4.86427918E-03 ,   3.21947830E-03
  -1.00999999     ,  0.500000000     ,   2.01000012E-02 ,  -2.0127680475001810      ,   1.05881401E-04 ,   4.1546375000000101E-002 ,   4.99811135E-02 ,  -4.25173678E-02 ,   1.2816624989057892E-002 ,   4.63502295E-03 ,   2.86983550E-02
  -1.00999999     ,  0.500000000     ,   2.21000016E-02 ,  -2.0124738220600333      ,   8.29618002E-05 ,   3.7807375000000150E-002 ,   3.67849991E-02 ,   3.75485024E-03 ,   1.3450624994281679E-002 ,   4.71062912E-03 ,  -1.27447760E-02
  -1.00999999     ,  0.500000000     ,   2.41000000E-02 ,  -2.0122330402441446      ,   6.62813400E-05 ,   3.4745000000000061E-002 ,   2.78575830E-02 ,   2.11619530E-02 ,   1.3911749986303039E-002 ,   4.52921772E-03 ,   3.14879529E-02
  -1.00999999     ,  0.500000000     ,   2.61000004E-02 ,  -2.0120372419693524      ,   5.45858784E-05 ,   3.2792875000000006E-002 ,   2.35487185E-02 ,   1.20318327E-02 ,   1.4423374990699813E-002 ,   4.42937622E-03 ,   3.26956995E-02
  -1.00999999     ,  0.500000000     ,   2.81000007E-02 ,  -2.0118739310024543      ,   4.60815609E-05 ,   3.1143124999999959E-002 ,   1.94382891E-02 ,   1.40026649E-02 ,   1.4582624995522202E-002 ,   4.28773416E-03 ,   2.32340265E-02
