  0.899999976       1.00000000       0.00000000      -132.333328       400.000000       64000000.0    
  0.912000000       1.00000000       0.00000000      -132.333328       400.000000       64000000.0    
  0.923999965       1.00000000       0.00000000      -132.333328       400.000000       64000000.0    
  0.935999990       1.00000000       0.00000000      -132.333328       400.000000       64000000.0    
  0.947999954       1.00000000       0.00000000      -132.333328       400.000000       64000000.0    
  0.959999979       1.00000000       0.00000000      -132.333328       400.000000       64000000.0    
  0.972000003       1.00000000       0.00000000      -132.333328       400.000000       64000000.0    
  0.983999968       1.00000000       0.00000000      -132.333328       400.000000       64000000.0    
  0.995999992       1.00000000       0.00000000      -132.333328       400.000000       64000000.0    
   1.00800002       1.00000000       0.00000000      -132.333328       400.000000       64000000.0    
   1.01999998       1.00000000       0.00000000      -132.333328       400.000000       64000000.0    
   1.03199995       1.00000000       0.00000000      -132.333328       400.000000       64000000.0    
   1.04399991       1.00000000       0.00000000      -132.333328       400.000000       64000000.0    
   1.05599999       1.00000000       0.00000000      -132.333328       400.000000       64000000.0    
   1.06799996       1.00000000       0.00000000      -132.333328       400.000000       64000000.0    
   1.07999992       1.00000000       0.00000000      -132.333328       400.000000       64000000.0    
   1.09200001      0.995000005       0.00000000      -132.333344       396.010010       62729568.0    
   1.10399997       1.00000000       0.00000000      -132.333328       400.000000       64000000.0    
   1.11599994       1.00000000       0.00000000      -132.333328       400.000000       64000000.0    
   1.12800002       1.00000000       0.00000000      -132.333328       400.000000       64000000.0    
   1.13999999      0.995000005       0.00000000      -132.333344       396.010010       62729568.0    
   1.15199995      0.995000005       0.00000000      -132.333344       396.010010       62729568.0    
   1.16400003       1.00000000       0.00000000      -132.333328       400.000000       64000000.0    
   1.17600000       1.00000000       0.00000000      -132.333328       400.000000       64000000.0    
   1.18799996       1.00000000       0.00000000      -132.333328       400.000000       64000000.0    
   1.20000005       1.00000000       0.00000000      -132.333328       400.000000       64000000.0    
   1.21200001       1.00000000       0.00000000      -132.333328       400.000000       64000000.0    
   1.22399998       1.00000000       0.00000000      -132.333328       400.000000       64000000.0    
   1.23599994      0.995000005       0.00000000      -132.333344       396.010010       62729568.0    
   1.24799991       1.00000000       0.00000000      -132.333328       400.000000       64000000.0    
   1.25999999      0.990000010       0.00000000      -132.333313       392.040009       61478144.0    
   1.27199996      0.990000010       0.00000000      -132.333313       392.040009       61478144.0    
   1.28399992       1.00000000       0.00000000      -132.333328       400.000000       64000000.0    
   1.29600000       1.00000000       0.00000000      -132.333328       400.000000       64000000.0    
   1.30799997       1.00000000       0.00000000      -132.333328       400.000000       64000000.0    
   1.31999993      0.985000014       0.00000000      -132.333344       388.089996       60245540.0    
   1.33200002      0.990000010       0.00000000      -132.333313       392.040009       61478144.0    
   1.34399998      0.985000014       0.00000000      -132.333344       388.089996       60245540.0    
   1.35599995      0.995000005       0.00000000      -132.333344       396.010010       62729568.0    
   1.36800003       1.00000000       0.00000000      -132.333328       400.000000       64000000.0    
   1.38000000      0.995000005       0.00000000      -132.333344       396.010010       62729568.0    
   1.39199996      0.985000014       0.00000000      -132.333344       388.089996       60245540.0    
   1.40400004      0.995000005       0.00000000      -132.333344       396.010010       62729568.0    
   1.41600001      0.985000014       0.00000000      -132.333344       388.089996       60245540.0    
   1.42799997      0.980000019       0.00000000      -132.333344       384.160004       59031564.0    
   1.44000006      0.985000014       0.00000000      -132.333344       388.089996       60245540.0    
   1.45199990      0.990000010       0.00000000      -132.333313       392.040009       61478144.0    
   1.46399999      0.990000010       0.00000000      -132.333313       392.040009       61478144.0    
   1.47599995      0.985000014       0.00000000      -132.333344       388.089996       60245540.0    
   1.48799992      0.990000010       0.00000000      -132.333313       392.040009       61478144.0    
   1.50000000      0.975000024       0.00000000      -132.333344       380.250000       57836028.0    
   1.51199996      0.990000010       0.00000000      -132.333313       392.040009       61478144.0    
   1.52399993      0.990000010       0.00000000      -132.333313       392.040009       61478144.0    
   1.53600001      0.964999974       0.00000000      -132.333344       372.489990       55499520.0    
   1.54799998      0.995000005       0.00000000      -132.333344       396.010010       62729568.0    
   1.55999994      0.990000010       0.00000000      -132.333313       392.040009       61478144.0    
   1.57200003      0.995000005       0.00000000      -132.333344       396.010010       62729568.0    
   1.58399999      0.995000005       0.00000000      -132.333344       396.010010       62729568.0    
   1.59599996      0.954999983       0.00000000      -132.333344       364.809998       53234536.0    
   1.60800004      0.975000024       0.00000000      -132.333344       380.250000       57836028.0    
   1.62000000      0.990000010       0.00000000      -132.333313       392.040009       61478144.0    
   1.63199997      0.970000029       0.00000000      -132.333344       376.359985       56658740.0    
   1.64400005      0.975000024       0.00000000      -132.333344       380.250000       57836028.0    
   1.65599990      0.985000014       0.00000000      -132.333344       388.089996       60245540.0    
   1.66799998      0.970000029       0.00000000      -132.333344       376.359985       56658740.0    
   1.68000007      0.959999979       0.00000000      -132.333328       368.640015       54358180.0    
   1.69199991      0.975000024       0.00000000      -132.333344       380.250000       57836028.0    
   1.70400000      0.954999983       0.00000000      -132.333344       364.809998       53234536.0    
   1.71599996      0.975000024       0.00000000      -132.333344       380.250000       57836028.0    
   1.72799993      0.944999993       0.00000000      -132.333344       357.209991       51039596.0    
   1.74000001      0.985000014       0.00000000      -132.333344       388.089996       60245540.0    
   1.75199997      0.995000005       0.00000000      -132.333344       396.010010       62729568.0    
   1.76399994      0.930000007       0.00000000      -132.333344       345.959991       47875328.0    
   1.77600002      0.930000007       0.00000000      -132.333344       345.959991       47875328.0    
   1.78799999      0.959999979       0.00000000      -132.333328       368.640015       54358180.0    
   1.79999995      0.964999974       0.00000000      -132.333344       372.489990       55499520.0    
   1.81200004      0.959999979       0.00000000      -132.333328       368.640015       54358180.0    
   1.82400000      0.964999974       0.00000000      -132.333344       372.489990       55499520.0    
   1.83599997      0.959999979       0.00000000      -132.333328       368.640015       54358180.0    
   1.84800005      0.964999974       0.00000000      -132.333344       372.489990       55499520.0    
   1.86000001      0.985000014       0.00000000      -132.333344       388.089996       60245540.0    
   1.87199998      0.949999988       0.00000000      -132.333328       361.000000       52128400.0    
