Temperatura,Energia,Energia2,Cv,magnetFerro,magnetFerro2,magnetFerro4,susceptFerro,cumulantFerro,magnetAnti,magnetAnti2,magnetAnti4,susceptAnti,cumulantAnti 
   2.25000000     ,  -1.5293675000000000      ,   3.0785114999999998      ,  0.14608327021309650      ,   3.6218781249999998E-002 ,  0.66375524121093754      ,  0.50558083549976351      ,  0.29441930934724020      ,  0.61748064739103614      ,   3.5019343750000001E-002 ,   2.1810107421875000E-003 ,   1.6073208808898927E-005 ,   4.2429169449759093E-004 , -0.12633015901637790     
   2.25500011     ,  -1.5177894999999999      ,   3.0627534999999999      ,  0.14927525986865797      ,   6.5908375000000005E-002 ,  0.65603343847656248      ,  0.49680156943798065      ,  0.28899754875109723      ,  0.61522242179386610      ,   3.5363593749999998E-002 ,   2.2195966796875002E-003 ,   1.6483675956726073E-005 ,   4.2971744533604807E-004 , -0.11528197050483002     
   2.25999999     ,  -1.5019520000000000      ,   3.0302180000000001      ,  0.15160901123192502      ,   1.6338828125000000E-002 ,  0.64258023486328120      ,  0.48337303451013564      ,  0.28420941857586324      ,  0.60978276393418895      ,   3.5837328124999998E-002 ,   2.2763032226562501E-003 ,   1.7440058231353759E-005 ,   4.3893325155987148E-004 , -0.12193180525200065     
   2.26195002     ,  -1.4981350000000000      ,   3.0220680000000000      ,  0.15199295710893104      ,   1.0545000000000001E-003 ,  0.64089879687499995      ,  0.48112394735145569      ,  0.28333856707204647      ,  0.60955774590084799      ,   3.5997250000000001E-002 ,   2.2965449218750001E-003 ,   1.7765062332153321E-005 ,   4.4242485193396908E-004 , -0.12278239356058651     
   2.26500010     ,  -1.4910924999999999      ,   3.0127714999999999      ,  0.15387523661613361      ,  0.27328343750000000      ,  0.63615487890625000      ,  0.47652193665313719      ,  0.24789007185258266      ,  0.60750339881587923      ,   3.6145406249999998E-002 ,   2.3132050781250000E-003 ,   1.8048294067382811E-005 ,   4.4446562174094812E-004 , -0.12431149110751671     
   2.26909995     ,  -1.4885889999999999      ,   3.0115460000000001      ,  0.15453047428415656      ,   1.8741406249999999E-003 ,  0.63445030810546876      ,  0.47421658081197737      ,  0.27960283601986230      ,  0.60730060363384575      ,   3.6204015625000002E-002 ,   2.3206596679687498E-003 ,   1.8124810695648194E-005 ,   4.4507907091532388E-004 , -0.12183584940170444     
   2.26910496     ,  -1.4885094999999999      ,   3.0113794999999999      ,  0.15454342861874873      ,   7.3421874999999995E-004 ,  0.63437865332031251      ,  0.47414092168331146      ,  0.27957196287973518      ,  0.60727451521183617      ,   3.6207687500000002E-002 ,   2.3208876953125001E-003 ,   1.8127585411071779E-005 ,   4.4506142305268838E-004 , -0.12178707422984636     
   2.26910996     ,  -1.4885830000000000      ,   3.0115539999999998      ,  0.15453413389337073      ,   3.1156250000000002E-005 ,  0.63445636230468749      ,  0.47421856289005282      ,  0.27960582258811906      ,  0.60730644404795919      ,   3.6203093749999998E-002 ,   2.3204169921875002E-003 ,   1.8120751380920410E-005 ,   4.4499958392200001E-004 , -0.12181926635952678     
   2.26911497     ,  -1.4886685000000000      ,   3.0117465000000001      ,  0.15452139408880111      ,   1.2054843750000000E-003 ,  0.63455072412109370      ,  0.47431589932203294      ,  0.27964614391445181      ,  0.60734262914882708      ,   3.6198140625000000E-002 ,   2.3197807617187502E-003 ,   1.8111083507537843E-005 ,   4.4487624443216507E-004 , -0.12183584808197190     
   2.26911998     ,  -1.4886815000000000      ,   3.0117785000000001      ,  0.15451942785252837      ,   2.2798906249999998E-003 ,  0.63456599072265629      ,  0.47432886485147474      ,  0.27965061645340134      ,  0.60735080530191432      ,   3.6198859375000003E-002 ,   2.3198774414062498E-003 ,   1.8112219333648681E-005 ,   4.4489495646085408E-004 , -0.12181266988362771     
   2.26912498     ,  -1.4886575000000000      ,   3.0117525000000001      ,  0.15452756850790014      ,   2.7177656250000001E-003 ,  0.63456227197265624      ,  0.47431908012628554      ,  0.27964738912810955      ,  0.60735429422043952      ,   3.6202078125000002E-002 ,   2.3202250976562498E-003 ,   1.8117525577545165E-005 ,   4.4494447460336135E-004 , -0.12180501056681470     
   2.26912999     ,  -1.4885984999999999      ,   3.0116265000000002      ,  0.15453653702390191      ,   2.8590312500000000E-003 ,  0.63450373535156246      ,  0.47425954783344271      ,  0.27962063983806257      ,  0.60733115266864623      ,   3.6203593749999999E-002 ,   2.3203896484374998E-003 ,   1.8119008064270020E-005 ,   4.4496766678546744E-004 , -0.12173774177406993     
   2.26913500     ,  -1.4886370000000000      ,   3.0116700000000001      ,  0.15452203617117133      ,   2.7950312500000002E-003 ,  0.63451133984374997      ,  0.47426720851898191      ,  0.27962352657056350      ,  0.60733422771967849      ,   3.6203687499999998E-002 ,   2.3203964843749999E-003 ,   1.8118568420410155E-005 ,   4.4496669482489590E-004 , -0.12170395512908638     
   2.26914001     ,  -1.4885870000000001      ,   3.0115840000000000      ,  0.15453355697137008      ,   3.1901093749999998E-003 ,  0.63447924267578126      ,  0.47423455852556229      ,  0.27960771540303386      ,  0.60732149561320214      ,   3.6203109375000000E-002 ,   2.3203051757812502E-003 ,   1.8117798328399657E-005 ,   4.4494391012105252E-004 , -0.12174445208879514     
   2.26914501     ,  -1.4886070000000000      ,   3.0116230000000002      ,  0.15452889127394615      ,   2.9548593750000000E-003 ,  0.63449138134765626      ,  0.47425733400583270      ,  0.27961309684356894      ,  0.60731767620745336      ,   3.6202609375000000E-002 ,   2.3203090820312498E-003 ,   1.8117315769195557E-005 ,   4.4496062312239190E-004 , -0.12171078510297395     
   2.26915002     ,  -1.4886785000000000      ,   3.0117194999999999      ,  0.15450560213111075      ,   2.2966093750000000E-003 ,  0.63453427099609372      ,  0.47431042829656600      ,  0.27963289742095654      ,  0.60732681379308984      ,   3.6198796875000001E-002 ,   2.3201420898437499E-003 ,   1.8116826534271239E-005 ,   4.4500768255599575E-004 , -0.12184208660047235     
   2.26915503     ,  -1.4885889999999999      ,   3.0115460000000001      ,  0.15452296937864235      ,   1.8741406249999999E-003 ,  0.63445030810546876      ,  0.47421658081197737      ,  0.27959604805219068      ,  0.60730060363384575      ,   3.6204015625000002E-002 ,   2.3206596679687498E-003 ,   1.8124810695648194E-005 ,   4.4506826565173028E-004 , -0.12183584940170444     
   2.26916003     ,  -1.4885094999999999      ,   3.0113794999999999      ,  0.15453593490840914      ,   7.3421874999999995E-004 ,  0.63437865332031251      ,  0.47414092168331146      ,  0.27956517564688876      ,  0.60727451521183617      ,   3.6207687500000002E-002 ,   2.3208876953125001E-003 ,   1.8127585411071779E-005 ,   4.4505061819415353E-004 , -0.12178707422984636     
   2.26916504     ,  -1.4885830000000000      ,   3.0115539999999998      ,  0.15452662874390513      ,   3.1156250000000002E-005 ,  0.63445636230468749      ,  0.47421856289005282      ,  0.27959903451810436      ,  0.60730644404795919      ,   3.6203093749999998E-002 ,   2.3204169921875002E-003 ,   1.8120751380920410E-005 ,   4.4498878054063902E-004 , -0.12181926635952678     
   2.26917005     ,  -1.4886685000000000      ,   3.0117465000000001      ,  0.15451391323576844      ,   1.2054843750000000E-003 ,  0.63455072412109370      ,  0.47431589932203294      ,  0.27963937376143616      ,  0.60734262914882708      ,   3.6198140625000000E-002 ,   2.3197807617187502E-003 ,   1.8111083507537843E-005 ,   4.4486547410576020E-004 , -0.12183584808197190     
   2.26917505     ,  -1.4886815000000000      ,   3.0117785000000001      ,  0.15451192335164221      ,   2.2798906249999998E-003 ,  0.63456599072265629      ,  0.47432886485147474      ,  0.27964382726607062      ,  0.60735080530191432      ,   3.6198859375000003E-002 ,   2.3198774414062498E-003 ,   1.8112219333648681E-005 ,   4.4488415557208727E-004 , -0.12181266988362771     
   2.26918006     ,  -1.4886575000000000      ,   3.0117525000000001      ,  0.15452006357825196      ,   2.7177656250000001E-003 ,  0.63456227197265624      ,  0.47431908012628554      ,  0.27964060000397911      ,  0.60735429422043952      ,   3.6202078125000002E-002 ,   2.3202250976562498E-003 ,   1.8117525577545165E-005 ,   4.4493367248831688E-004 , -0.12180501056681470     
   2.26918507     ,  -1.4885984999999999      ,   3.0116265000000002      ,  0.15452903162585688      ,   2.8590312500000000E-003 ,  0.63450373535156246      ,  0.47425954783344271      ,  0.27961385134864619      ,  0.60733115266864623      ,   3.6203593749999999E-002 ,   2.3203896484374998E-003 ,   1.8119008064270020E-005 ,   4.4495686408399900E-004 , -0.12173774177406993     
   2.26919007     ,  -1.4886370000000000      ,   3.0116700000000001      ,  0.15451453144399474      ,   2.7950312500000002E-003 ,  0.63451133984374997      ,  0.47426720851898191      ,  0.27961673799591485      ,  0.60733422771967849      ,   3.6203687499999998E-002 ,   2.3203964843749999E-003 ,   1.8118568420410155E-005 ,   4.4495589212291647E-004 , -0.12170395512908638     
   2.26919508     ,  -1.4885880000000000      ,   3.0115460000000001      ,  0.15451809375405234      ,   1.8738437500000001E-003 ,  0.63444981640624998      ,  0.47421588524055480      ,  0.27959089687326638      ,  0.60730055937736083      ,   3.6204062500000002E-002 ,   2.3206660156249999E-003 ,   1.8124925613403322E-005 ,   4.4506171158937506E-004 , -0.12183677336490240     
   2.26920009     ,  -1.4885900000000001      ,   3.0116230000000002      ,  0.15453122704034303      ,   2.9533749999999998E-003 ,  0.63448302246093746      ,  0.47424550929164888      ,  0.27960262873004399      ,  0.60731711818716727      ,   3.6203406250000000E-002 ,   2.3204169921875002E-003 ,   1.8119269371032716E-005 ,   4.4497194797113963E-004 , -0.12172751810858484     
   2.26999998     ,  -1.4864615000000001      ,   3.0076684999999999      ,  0.15488379832063004      ,  0.28565207812499999      ,  0.63231123095703123      ,  0.47232093886804583      ,  0.24260533800920078      ,  0.60621956165660063      ,   3.6239890625000000E-002 ,   2.3237719726562499E-003 ,   1.8245523929595949E-005 ,   4.4512876339957737E-004 , -0.12628438451158153     
   2.27500010     ,  -1.4827520000000001      ,   2.9997050000000001      ,  0.15479317325462058      ,   6.0875000000000000E-003 ,  0.62979488378906245      ,  0.46882963856792448      ,  0.27681661037200922      ,  0.60600062766874108      ,   3.6393968749999998E-002 ,   2.3427802734375001E-003 ,   1.8415194511413574E-005 ,   4.4758648411803915E-004 , -0.11838659421371656     
   2.27999997     ,  -1.4782670000000000      ,   2.9904459999999999      ,  0.15488855822342959      ,   4.3503124999999998E-004 ,  0.62673626367187496      ,  0.46546306643486024      ,  0.27488424054502875      ,  0.60500252169579771      ,   3.6699500000000003E-002 ,   2.3680312499999999E-003 ,   1.8677862167358398E-005 ,   4.4788506140845956E-004 , -0.11027624901296296     
   2.28500009     ,  -1.4703520000000001      ,   2.9785339999999998      ,  0.15639986283087051      ,  0.21834084375000001      ,  0.62056466015625000      ,  0.45880400108528135      ,  0.25071855531139431      ,  0.60287074822169129      ,   3.6920531249999999E-002 ,   2.3977753906249998E-003 ,   1.9359926223754882E-005 ,   4.5280074206676053E-004 , -0.12244591885450773     
   2.28999996     ,  -1.4657454999999999      ,   2.9684295000000001      ,  0.15636995517767352      ,   5.1020328125000000E-002 ,  0.61567858056640623      ,  0.45340050659227371      ,  0.26771857296122981      ,  0.60129409972954162      ,   3.7221671875000001E-002 ,   2.4350668945312499E-003 ,   1.9914085865020751E-005 ,   4.5834676019283174E-004 , -0.11948255417732034     
