 Temperature AverMagnetization AverMagnetization^2 Suceptibility Cumulant
   5.00000000       8.0164399900175621E-004   7.2107791554698588E-003   1.4420273259616260E-003   6.3961810028971833E-003
   4.94999981       7.8239599855579444E-004   7.3179529843495541E-003   1.4782507553203219E-003   4.7173562760922660E-003
   4.90000010       2.0675630037669092E-003   7.4746790410295909E-003   1.5245722315977614E-003  -4.5151860148195944E-003
   4.84999990       5.5885000055842102E-005   7.5280587330281562E-003   1.5521763947514784E-003   4.5648189170889752E-002
   4.80000019       6.0199900148697198E-004   7.8008310706597483E-003   1.6250976003925608E-003  -1.9806035038599346E-002
   4.75000000       4.5360899350252004E-004   7.5541434617773856E-003   1.5903026856714992E-003   1.2081792563231275E-002
   4.69999981       4.1500030034001918E-003   7.6005580113387835E-003   1.6134756690662252E-003   2.4711227838456473E-002
   4.65000010       9.2077100259736180E-004   8.1519807103392662E-003   1.7529317118090899E-003  -5.4235124739099305E-004
   4.59999990       1.1969519976923241E-003   8.1746853535149492E-003   1.7767941199409701E-003  -1.9776140012057963E-002
   4.55000019       2.0770160071093588E-003   8.4644602840677433E-003   1.8593726998483385E-003  -6.0720509486436036E-003
   4.50000000       1.1537750051161275E-003   8.3020685605163774E-003   1.8446083167998352E-003   1.6450755761022839E-002
   4.44999981       3.4470029986159874E-003   8.5304125992102346E-003   1.9142766287691161E-003   2.2526825782377080E-002
   4.40000010       1.8569589947024360E-003   8.7497057374317771E-003   1.9877857108939159E-003   1.7146874866643791E-002
   4.34999990       2.7000650054577737E-003   9.4930311543179827E-003   2.1806300615970454E-003  -2.5682284580417214E-003
   4.30000019       1.6663089993163942E-003   9.2342398099907064E-003   2.1468518358527099E-003   7.3255424581745165E-003
   4.25000000       2.9952760011125357E-003   9.4953400285108618E-003   2.2320866789476462E-003  -1.4703769918949616E-002
   4.19999981       3.7444819949937983E-003   9.6952544182031392E-003   2.3050556922722437E-003   1.3586285907370210E-002
   4.15000010       5.0950099370367823E-004   1.0092577953806140E-002   2.4318838521868429E-003   1.3432403353751621E-002
   4.09999990       4.0663199980625880E-003   1.0018043398722939E-002   2.4393923606953263E-003   2.9255008762767543E-002
   4.05000019       2.6049509994672611E-003   1.0155587274600720E-002   2.5058767822292356E-003   6.9163723546757594E-002
   4.00000000       1.9843860013345257E-003   1.0395456507496988E-002   2.5978796799236738E-003   2.3016013749067921E-002
   3.94999981       3.2114869937840849E-003   1.0797037878496812E-002   2.7308162891898405E-003   2.4522549981758401E-002
   3.90000010       2.7660000561177731E-005   1.1674382600448466E-002   2.9934310614167826E-003   4.8063912621929106E-002
   3.84999990       2.8448049974588679E-003   1.1756971134784442E-002   3.0516567212663923E-003   2.2887834426881248E-002
   3.79999995       1.0633399699851871E-004   1.2382399562043940E-002   3.2585233415667720E-003   8.0547997408387806E-003
   3.75000000       1.0094319967703894E-003   1.2588709517540583E-002   3.3567176589556539E-003   5.1689262403875502E-002
   3.69999981       1.4922040102669971E-003   1.2507849367407974E-002   3.3798982471708746E-003   3.2373551538305678E-002
   3.65000010       6.8908619922174140E-003   1.2390015246732181E-002   3.3815153906239371E-003   4.0630897047447823E-002
   3.59999990       1.3995209939993919E-003   1.3708300246336102E-002   3.8073172891368765E-003  -6.1150823024656020E-003
   3.54999995       4.4589700088240206E-004   1.3653196347196122E-002   3.8459149270381452E-003   2.5060390545176503E-002
   3.50000000       3.6960219971096143E-003   1.5306359482887638E-002   4.3693427394061240E-003   3.9031330758814597E-002
   3.44999981       4.2774979978166521E-003   1.6329587905489027E-002   4.7279107416627322E-003   3.0007028336825003E-002
   3.40000010       2.7911000846400858E-004   1.6566054287971459E-002   4.8723457053427930E-003  -5.2035638676608542E-003
   3.34999990       6.7416409891279411E-003   1.6923268563287408E-002   5.0381552004499230E-003   1.9987519922047392E-002
   3.29999995       1.0980320002065972E-003   1.9157491739042524E-002   5.8049353441426846E-003   3.2769348619123062E-002
   3.25000000       2.7413359860124068E-003   2.0407591661970995E-002   6.2769469227522672E-003   2.2879067881667825E-002
   3.19999981       3.0262700008936225E-004   2.2212994148458991E-002   6.9415327136703991E-003   6.3491121851883214E-002
   3.15000010       3.0544159884333612E-003   2.1515121484841984E-002   6.8272351574496801E-003   5.5634298686276784E-002
   3.09999990       2.1216550086149946E-003   2.4922959911723976E-002   8.0382129197635651E-003   5.1159322183984446E-002
   3.04999995       5.7105219809547069E-003   2.7594917661607911E-002   9.0368220697756296E-003   4.5880482612893680E-002
   3.00000000       6.8575930065872146E-003   3.0090202870251270E-002   1.0014392394587901E-002   2.5322191993507603E-002
   2.95000005       7.9113400181122129E-004   3.3811787591939611E-002   1.1461411018661593E-002   4.6871805726818927E-002
   2.89999986       5.6118429954078045E-003   3.3628609182335005E-002   1.1585212759066604E-002   8.5364575517647201E-002
   2.84999990       5.1956979925138879E-003   4.3312007814651887E-002   1.5187723810358227E-002  0.14663315739844129     
   2.79999995       4.2288560045016929E-003   4.6708103593989199E-002   1.6675079101451426E-002   7.1202768541037353E-002
   2.75000000       2.2146179904466495E-003   4.9284208170413943E-002   1.7919747311348374E-002  0.10676212426913967     
   2.70000005       9.3195570032460606E-003   6.1462836831766315E-002   2.2731844695173354E-002  0.11554710274499047     
   2.64999986       4.1785939876031134E-003   7.2827655234785266E-002   2.7475545536614524E-002  0.14518179485610649     
   2.59999990       2.8688419987501577E-003   8.1485126395514085E-002   3.1337268306931051E-002  0.19043016225577380     
   2.54999995       1.6460890270249919E-003  0.11066439605535688        4.3396740494179756E-002  0.27849321960260998     
