 Alfa,posDsty,Temperatura,Energia,Cv,magnetANTI,SusceptAnti,cumulantAnti,magnetFerro,SusceptFerro,cumulantFerro
 -0.699999988     ,  0.500000000     ,  0.240499988     ,  -1.9891309258700538      ,   1.61449978E-04 ,   3.2742500000000198E-003 ,   2.71007266E-05 ,  -4.92290445E-02 ,  0.97941725277900693      ,   1.75208144E-04 ,  0.666608274    
 -0.699999988     ,  0.500000000     ,  0.250499994     ,  -1.9862103511438174      ,   2.01138857E-04 ,   3.6656249999999480E-003 ,   3.23911154E-05 ,  -2.99761295E-02 ,  0.97325537776350979      ,   2.58092245E-04 ,  0.666576147    
 -0.699999988     ,  0.500000000     ,  0.260499984     ,  -1.9826751514852796      ,   2.37438930E-04 ,   4.1276249999998580E-003 ,   3.95803509E-05 ,  -3.28092687E-02 ,  0.96548187462091450      ,   3.54249816E-04 ,  0.666535437    
 -0.699999988     ,  0.500000000     ,  0.270499974     ,  -1.9787369018810295      ,   2.76931212E-04 ,   4.4192499999998460E-003 ,   4.25343533E-05 ,  -1.50759623E-03 ,  0.95659874864220618      ,   4.71845822E-04 ,  0.666482091    
 -0.699999988     ,  0.500000000     ,  0.280499995     ,  -1.9738217774111817      ,   3.48151836E-04 ,   4.8467499999998226E-003 ,   5.05000535E-05 ,  -1.45681845E-02 ,  0.94419274981617929      ,   8.07665696E-04 ,  0.666333377    
 -0.699999988     ,  0.500000000     ,  0.290499985     ,  -1.9682177780429650      ,   3.90405679E-04 ,   5.2068749999997638E-003 ,   5.55954721E-05 ,  -4.12488319E-02 ,  0.92972737535834316      ,   1.00968883E-03 ,  0.666219652    
 -0.699999988     ,  0.500000000     ,  0.300499976     ,  -1.9616672787993825      ,   4.30226792E-04 ,   5.7718749999997659E-003 ,   6.50197326E-05 ,  -1.49805276E-02 ,  0.91156987503170972      ,   1.38254697E-03 ,  0.666009426    
 -0.699999988     ,  0.500000000     ,  0.310499996     ,  -1.9535187923101283      ,   5.50171710E-04 ,   6.2243749999997735E-003 ,   7.18552765E-05 ,   1.01579335E-02 ,  0.88384712507128715      ,   3.01394868E-03 ,  0.665127218    
 -0.699999988     ,  0.500000000     ,  0.320499986     ,  -1.9417773188772776      ,   8.85145622E-04 ,   6.6962499999997293E-003 ,   8.27094045E-05 ,  -3.92738804E-02 ,  0.81672099997997283      ,   3.29473764E-02 ,  0.652812004    
 -0.699999988     ,  0.500000000     ,  0.330499977     ,  -1.9315321327514157      ,   8.17333348E-04 ,   7.1272499999996755E-003 ,   8.83523026E-05 ,  -5.32848807E-03 ,  0.78563599976003173      ,   1.19951582E-02 ,  0.658895016    
