 Alfa,posDsty,Temperatura,Energia,Cv,magnetANTI,SusceptAnti,cumulantAnti,magnetFerro,SusceptFerro,cumulantFerro
  -1.00000000     ,  0.500000000     ,   6.50000002E-04 ,  -2.0000000000000000      ,   0.00000000     ,   2.0076999999999245E-002 ,  0.355812043     ,   5.71496133E-03 ,   1.9894999958714469E-002 ,  0.350288808     ,   1.47444541E-02
  -1.00000000     ,  0.500000000     ,   6.60000020E-04 ,  -2.0000000000000000      ,   0.00000000     ,   1.9745499999999232E-002 ,  0.335377246     ,  -8.71140684E-04 ,   1.9954499967535958E-002 ,  0.348063141     ,  -1.88082531E-02
  -1.00000000     ,  0.500000000     ,   6.69999979E-04 ,  -2.0000000000000000      ,   0.00000000     ,   2.0020499999999344E-002 ,  0.342137456     ,  -3.05177906E-04 ,   2.0040499962354078E-002 ,  0.346769959     ,   1.30812433E-02
  -1.00000000     ,  0.500000000     ,   6.79999997E-04 ,  -2.0000000000000000      ,   0.00000000     ,   2.0017499999999258E-002 ,  0.337139249     ,   1.27246305E-02 ,   1.9939749958319590E-002 ,  0.345164716     ,  -1.02610337E-02
  -1.00000000     ,  0.500000000     ,   6.90000015E-04 ,  -2.0000000000000000      ,   0.00000000     ,   1.9978499999999306E-002 ,  0.326251149     ,   1.44045400E-02 ,   2.0223999963980169E-002 ,  0.338345766     ,   1.05371708E-02
  -1.00000000     ,  0.500000000     ,   6.99999975E-04 ,  -2.0000000000000000      ,   0.00000000     ,   2.0080249999999168E-002 ,  0.327679217     ,   1.07486052E-02 ,   2.0033249965310095E-002 ,  0.328320771     ,  -7.19464524E-03
  -1.00000000     ,  0.500000000     ,   7.09999993E-04 ,  -2.0000000000000000      ,   0.00000000     ,   2.0143999999999322E-002 ,  0.329042971     ,  -1.83966849E-02 ,   2.0085999958217145E-002 ,  0.328410357     ,  -1.21732922E-02
  -1.00000000     ,  0.500000000     ,   7.20000011E-04 ,  -2.0000000000000000      ,   0.00000000     ,   1.9609249999999179E-002 ,  0.306445062     ,  -4.81745135E-03 ,   1.9907999961730094E-002 ,  0.317399710     ,  -1.94697198E-03
  -1.00000000     ,  0.500000000     ,   7.30000029E-04 ,  -2.0000000000000000      ,   0.00000000     ,   1.9950499999999156E-002 ,  0.314970940     ,  -1.47771668E-02 ,   1.9780499954847618E-002 ,  0.315641165     ,  -1.10693434E-02
  -1.00000000     ,  0.500000000     ,   7.39999989E-04 ,  -2.0000000000000000      ,   0.00000000     ,   1.9853249999999219E-002 ,  0.305932879     ,  -1.40985865E-02 ,   2.0053499959968031E-002 ,  0.307062000     ,   1.09902127E-02
  -1.00000000     ,  0.500000000     ,   7.50000007E-04 ,  -2.0000000000000000      ,   0.00000000     ,   2.0217249999999284E-002 ,  0.314446241     ,   1.37659814E-02 ,   1.9947999958461152E-002 ,  0.302096397     ,  -2.22213678E-02
  -1.00000000     ,  0.500000000     ,   7.60000024E-04 ,  -2.0000000000000000      ,   0.00000000     ,   1.9936999999999230E-002 ,  0.297692150     ,  -1.33052154E-03 ,   1.9913999966206030E-002 ,  0.295934349     ,   9.66314692E-03
  -1.00000000     ,  0.500000000     ,   7.69999984E-04 ,  -2.0000000000000000      ,   0.00000000     ,   1.9924249999999283E-002 ,  0.286324531     ,   2.90201288E-02 ,   1.9709249954530970E-002 ,  0.290076077     ,  -4.50275932E-03
  -1.00000000     ,  0.500000000     ,   7.80000002E-04 ,  -2.0000000000000000      ,   0.00000000     ,   1.9850999999999199E-002 ,  0.294197500     ,  -2.40671746E-02 ,   2.0247999964421615E-002 ,  0.300470829     ,   4.71069990E-03
  -1.00000000     ,  0.500000000     ,   7.90000020E-04 ,  -2.0000000000000000      ,   0.00000000     ,   1.9995999999999233E-002 ,  0.287917703     ,  -5.26501244E-05 ,   2.0063999975798653E-002 ,  0.287553340     ,   1.76879112E-02
  -1.00000000     ,  0.500000000     ,   7.99999980E-04 ,  -2.0000000000000000      ,   0.00000000     ,   2.0213749999999208E-002 ,  0.293637425     ,   1.04965279E-02 ,   1.9782499954057859E-002 ,  0.283148676     ,   2.73640384E-03
  -1.00000000     ,  0.500000000     ,   8.09999998E-04 ,  -2.0000000000000000      ,   0.00000000     ,   1.9881749999999233E-002 ,  0.281261265     ,   1.49564969E-03 ,   1.9981499962555244E-002 ,  0.278680116     ,   1.47708934E-02
  -1.00000000     ,  0.500000000     ,   8.20000016E-04 ,  -2.0000000000000000      ,   0.00000000     ,   1.9885749999999258E-002 ,  0.275297344     ,   2.34464128E-02 ,   1.9967499961610884E-002 ,  0.281785309     ,  -2.91794771E-03
