 Alfa,Temperatura,Energia,Energia2,Cv,magnetFerro,magnetFerro2,magnetFerro4,susceptFerro,cumulantFerro,magnetAnti,magnetAnti2,magnetAnti4,susceptAnti,cumulantAnti 
   -3.00000000     ,   2.26912498     ,  -5.4173850000000003      ,   30.225905999999998      ,  0.17049097130954435      ,   5.0009765624999997E-006 ,   1.5465905570983887E-004 ,   7.1938915170903789E-008 ,   6.8158003528889427E-005 ,  -2.5173816503465396E-003 ,  0.59686614550781247      ,  0.40276257416343691      ,  0.20693658507640023      ,   2.0498376346214719E-002 ,  0.57477594984188385     
  -3.00000000     ,   2.26909995     ,  -5.4173850000000003      ,   30.225905999999998      ,  0.17049472553392861      ,   5.0009765624999997E-006 ,   1.5465905570983887E-004 ,   7.1938915170903789E-008 ,   6.8158754828211200E-005 ,  -2.5173816503465396E-003 ,  0.59686614550781247      ,  0.40276257416343691      ,  0.20693658507640023      ,   2.0498602297907096E-002 ,  0.57477594984188385     
  -3.00000000     ,   2.26918006     ,  -5.4179469999999998      ,   30.231722999999999      ,  0.17042977845226254      ,   3.3203125000000000E-008 ,   1.5460168075561524E-004 ,   7.1897432018886324E-008 ,   6.8131075405052972E-005 ,  -2.6831262056206118E-003 ,  0.59873200976562502      ,  0.40438449103927615      ,  0.20788564834226025      ,   2.0229540813416665E-002 ,  0.57624554186158317     
  -3.00000000     ,   2.26915503     ,  -5.4173850000000003      ,   30.225905999999998      ,  0.17048644531080931      ,   5.0009765624999997E-006 ,   1.5465905570983887E-004 ,   7.1938915170903789E-008 ,   6.8157100126023986E-005 ,  -2.5173816503465396E-003 ,  0.59686614550781247      ,  0.40276257416343691      ,  0.20693658507640023      ,   2.0498104649701188E-002 ,  0.57477594984188385     
   1.00000000     ,   2.26909995     ,  -1.4173849999999999      ,   2.8868260000000001      ,  0.17049472553392955      ,   4.5909697265624997E-003 ,  0.40276257416343691      ,  0.20693658507640023      ,  0.17748953190672007      ,  0.57477594984188385      ,   9.8922900390624995E-003 ,   1.5465905570983887E-004 ,   7.1938915170903789E-008 ,   2.5032679674346501E-005 ,  -2.5173816503465396E-003
   1.00000000     ,   2.26912498     ,  -1.4173849999999999      ,   2.8868260000000001      ,  0.17049097130954530      ,   4.5909697265624997E-003 ,  0.40276257416343691      ,  0.20693658507640023      ,  0.17748757547771429      ,  0.57477594984188385      ,   9.8922900390624995E-003 ,   1.5465905570983887E-004 ,   7.1938915170903789E-008 ,   2.5032403744492605E-005 ,  -2.5173816503465396E-003
   1.00000000     ,   2.26915503     ,  -1.4173849999999999      ,   2.8868260000000001      ,  0.17048644531081025      ,   4.5909697265624997E-003 ,  0.40276257416343691      ,  0.20693658507640023      ,  0.17748522296185459      ,  0.57477594984188385      ,   9.8922900390624995E-003 ,   1.5465905570983887E-004 ,   7.1938915170903789E-008 ,   2.5032071951539453E-005 ,  -2.5173816503465396E-003
   1.00000000     ,   2.26918006     ,  -1.4179470000000001      ,   2.8881470000000000      ,  0.17042977845226262      ,   4.6973691406250002E-003 ,  0.40438449103927615      ,  0.20788564834226025      ,  0.17819759000120883      ,  0.57624554186158317      ,   9.8893125000000005E-003 ,   1.5460168075561524E-004 ,   7.1897432018886324E-008 ,   2.5032468308584583E-005 ,  -2.6831262056206118E-003
  -3.00000000     ,   2.26912999     ,  -5.4162189999999999      ,   30.213799999999999      ,  0.17059237898957055      ,   4.4960937499999996E-006 ,   1.5473753738403319E-004 ,   7.2077772478223776E-008 ,   6.8192444829246138E-005 ,  -3.4338241404896497E-003 ,  0.59295264062499997      ,  0.39910778437423705      ,  0.20463417911204876      ,   2.0939722244408984E-002 ,  0.57177056442668328     
  -3.00000000     ,   2.26918507     ,  -5.4163920000000001      ,   30.215764000000000      ,  0.17060156414693284      ,   6.2207031249999998E-006 ,   1.5467995834350586E-004 ,   7.2084817933500742E-008 ,   6.8165406816331865E-005 ,  -4.2791567838986744E-003 ,  0.59392580859374999      ,  0.40001107110214235      ,  0.20519688642883352      ,   2.0828273009475890E-002 ,  0.57253015146452513     
  -3.00000000     ,   2.26910496     ,  -5.4162189999999999      ,   30.213799999999999      ,  0.17059613546338806      ,   4.4960937499999996E-006 ,   1.5473753738403319E-004 ,   7.2077772478223776E-008 ,   6.8193196509837796E-005 ,  -3.4338241404896497E-003 ,  0.59295264062499997      ,  0.39910778437423705      ,  0.20463417911204876      ,   2.0939953061515561E-002 ,  0.57177056442668328     
  -3.00000000     ,   2.26916003     ,  -5.4162189999999999      ,   30.213799999999999      ,  0.17058786336773415      ,   4.4960937499999996E-006 ,   1.5473753738403319E-004 ,   7.2077772478223776E-008 ,   6.8191540967921187E-005 ,  -3.4338241404896497E-003 ,  0.59295264062499997      ,  0.39910778437423705      ,  0.20463417911204876      ,   2.0939444697458745E-002 ,  0.57177056442668328     
   1.00000000     ,   2.26910496     ,  -1.4162189999999999      ,   2.8840479999999999      ,  0.17059613546338798      ,   8.2499765625000006E-003 ,  0.39910778437423705      ,  0.20463417911204876      ,  0.17585776670839187      ,  0.57177056442668328      ,   9.8934394531249997E-003 ,   1.5473753738403319E-004 ,   7.2077772478223776E-008 ,   2.5057190114626137E-005 ,  -3.4338241404896497E-003
   1.00000000     ,   2.26916003     ,  -1.4162189999999999      ,   2.8840479999999999      ,  0.17058786336773407      ,   8.2499765625000006E-003 ,  0.39910778437423705      ,  0.20463417911204876      ,  0.17585349736894093      ,  0.57177056442668328      ,   9.8934394531249997E-003 ,   1.5473753738403319E-004 ,   7.2077772478223776E-008 ,   2.5056581795458390E-005 ,  -3.4338241404896497E-003
   1.00000000     ,   2.26912999     ,  -1.4162189999999999      ,   2.8840479999999999      ,  0.17059237898957047      ,   8.2499765625000006E-003 ,  0.39910778437423705      ,  0.20463417911204876      ,  0.17585582826178878      ,  0.57177056442668328      ,   9.8934394531249997E-003 ,   1.5473753738403319E-004 ,   7.2077772478223776E-008 ,   2.5056913914001225E-005 ,  -3.4338241404896497E-003
   1.00000000     ,   2.26918507     ,  -1.4163920000000001      ,   2.8846280000000002      ,  0.17060156414693267      ,   5.4835839843750001E-003 ,  0.40001107110214235      ,  0.20519688642883352      ,  0.17626636826662256      ,  0.57253015146452513      ,   9.8900136718749997E-003 ,   1.5467995834350586E-004 ,   7.2084817933500742E-008 ,   2.5060798283699286E-005 ,  -4.2791567838986744E-003
  -3.00000000     ,   2.26913500     ,  -5.4164320000000004      ,   30.215661000000001      ,  0.17050493175589479      ,   4.0654296875000000E-006 ,   1.5473786354064942E-004 ,   7.1917705914529507E-008 ,   6.8192438009524172E-005 ,  -1.2011919519447911E-003 ,  0.59363454003906246      ,  0.39938068188667297      ,  0.20468089841596548      ,   2.0703358330440392E-002 ,  0.57225794799961149     
  -3.00000000     ,   2.26919007     ,  -5.4164225000000004      ,   30.215295500000000      ,  0.17044565515609530      ,   8.0605468749999992E-006 ,   1.5472509765625001E-004 ,   7.1929168450878929E-008 ,   6.8185135370334325E-005 ,  -1.5260146331916857E-003 ,  0.59374877539062498      ,  0.39944095111083983      ,  0.20475368695891305      ,   2.0669640360797333E-002 ,  0.57223493965296024     
  -3.00000000     ,   2.26910996     ,  -5.4164320000000004      ,   30.215661000000001      ,  0.17050868632081712      ,   4.0654296875000000E-006 ,   1.5473786354064942E-004 ,   7.1917705914529507E-008 ,   6.8193189691718133E-005 ,  -1.2011919519447911E-003 ,  0.59363454003906246      ,  0.39938068188667297      ,  0.20468089841596548      ,   2.0703586542633219E-002 ,  0.57225794799961149     
  -3.00000000     ,   2.26916504     ,  -5.4164320000000004      ,   30.215661000000001      ,  0.17050040534661562      ,   4.0654296875000000E-006 ,   1.5473786354064942E-004 ,   7.1917705914529507E-008 ,   6.8191534146272526E-005 ,  -1.2011919519447911E-003 ,  0.59363454003906246      ,  0.39938068188667297      ,  0.20468089841596548      ,   2.0703083915779078E-002 ,  0.57225794799961149     
  -3.00000000     ,   2.26914001     ,  -5.4162625000000002      ,   30.214516499999998      ,  0.17063849853032576      ,   7.3798828125000003E-006 ,   1.5472229576110841E-004 ,   7.2111159264750309E-008 ,   6.8185408459007162E-005 ,  -4.0964726039167676E-003 ,  0.59352267285156246      ,  0.39979127937126158      ,  0.20519259012362506      ,   2.0942786735380369E-002 ,  0.57206895453543638     
  -3.00000000     ,   2.26195002     ,  -5.4373009999999997      ,   30.420794999999998      ,  0.16741259474991857      ,   8.0849609374999999E-006 ,   1.4457043647766112E-004 ,   6.4355171787610748E-008 ,   6.3914042376002255E-005 ,  -2.6368209692584355E-002 ,  0.64897342675781255      ,  0.45277928814888002      ,  0.24136825196201148      ,   1.3975896400954289E-002 ,  0.60754868599783296     
   1.00000000     ,   2.26916504     ,  -1.4164319999999999      ,   2.8842050000000001      ,  0.17050040534661648      ,   5.2626552734374998E-003 ,  0.39938068188667297      ,  0.20468089841596548      ,  0.17599115749984162      ,  0.57225794799961149      ,   9.8950029296875006E-003 ,   1.5473786354064942E-004 ,   7.1917705914529507E-008 ,   2.5043035184540652E-005 ,  -1.2011919519447911E-003
   1.00000000     ,   2.26913500     ,  -1.4164319999999999      ,   2.8842050000000001      ,  0.17050493175589565      ,   5.2626552734374998E-003 ,  0.39938068188667297      ,  0.20468089841596548      ,  0.17599349022254496      ,  0.57225794799961149      ,   9.8950029296875006E-003 ,   1.5473786354064942E-004 ,   7.1917705914529507E-008 ,   2.5043367124267429E-005 ,  -1.2011919519447911E-003
   1.00000000     ,   2.26910996     ,  -1.4164319999999999      ,   2.8842050000000001      ,  0.17050868632081798      ,   5.2626552734374998E-003 ,  0.39938068188667297      ,  0.20468089841596548      ,  0.17599543019091557      ,  0.57225794799961149      ,   9.8950029296875006E-003 ,   1.5473786354064942E-004 ,   7.1917705914529507E-008 ,   2.5043643176183063E-005 ,  -1.2011919519447911E-003
   1.00000000     ,   2.26919007     ,  -1.4164224999999999      ,   2.8839155000000001      ,  0.17044565515609633      ,   3.5972285156249998E-003 ,  0.39944095111083983      ,  0.20475368695891305      ,  0.17602227986168784      ,  0.57223493965296024      ,   9.8938964843749994E-003 ,   1.5472509765625001E-004 ,   7.1929168450878929E-008 ,   2.5046782352488048E-005 ,  -1.5260146331916857E-003
  -3.00000000     ,   2.26911497     ,  -5.4162625000000002      ,   30.214516499999998      ,  0.17064225605314604      ,   7.3798828125000003E-006 ,   1.5472229576110841E-004 ,   7.2111159264750309E-008 ,   6.8186160065392026E-005 ,  -4.0964726039167676E-003 ,  0.59352267285156246      ,  0.39979127937126158      ,  0.20519259012362506      ,   2.0943017587296973E-002 ,  0.57206895453543638     
  -3.00000000     ,   2.26917005     ,  -5.4164075000000000      ,   30.215955500000000      ,  0.17060841040069671      ,   7.0058593749999998E-006 ,   1.5468532943725585E-004 ,   7.2103640341083518E-008 ,   6.8168220988328225E-005 ,  -4.4716850446075984E-003 ,  0.59401866406250003      ,  0.40019710963821409      ,  0.20541498753786241      ,   2.0861785099014582E-002 ,  0.57247357068056659     
  -3.00000000     ,   2.26914501     ,  -5.4157535000000001      ,   30.209411500000002      ,  0.17071708701422206      ,   7.8896484374999994E-006 ,   1.5473068428039551E-004 ,   7.1941446374694354E-008 ,   6.8188954249469094E-005 ,  -1.6247293892674985E-003 ,  0.59192438964843752      ,  0.39835619181251525      ,  0.20431443583539358      ,   2.1145281392166468E-002 ,  0.57082475259786936     
  -3.00000000     ,   2.26920009     ,  -5.4165625000000004      ,   30.217834499999999      ,  0.17064271323162078      ,   6.5927734375000001E-006 ,   1.5461265754699707E-004 ,   7.1835084156191441E-008 ,   6.8135294573350912E-005 ,  -1.6713847724467712E-003 ,  0.59410397949218752      ,  0.40036325040626525      ,  0.20558685959812284      ,   2.0890054134883092E-002 ,  0.57247088431755211     
   1.00000000     ,   2.26917005     ,  -1.4164075000000000      ,   2.8846954999999999      ,  0.17060841040069655      ,   6.4166679687500004E-003 ,  0.40019710963821409      ,  0.20541498753786241      ,  0.17634462835191492      ,  0.57247357068056659      ,   9.8901054687500004E-003 ,   1.5468532943725585E-004 ,   7.2103640341083518E-008 ,   2.5062531174996801E-005 ,  -4.4716850446075984E-003
  -3.00000000     ,   2.26911998     ,  -5.4157535000000001      ,   30.209411500000002      ,  0.17072085938253162      ,   7.8896484374999994E-006 ,   1.5473068428039551E-004 ,   7.1941446374694354E-008 ,   6.8189705896565708E-005 ,  -1.6247293892674985E-003 ,  0.59192438964843752      ,  0.39835619181251525      ,  0.20431443583539358      ,   2.1145514476681997E-002 ,  0.57082475259786936     
   1.00000000     ,   2.26195002     ,  -1.4373009999999999      ,   2.9223870000000001      ,  0.16741259474991857      ,   1.8929180664062500E-002 ,  0.45277928814888002      ,  0.24136825196201148      ,  0.20001368951981999      ,  0.60754868599783296      ,   9.5265654296874999E-003 ,   1.4457043647766112E-004 ,   6.4355171787610748E-008 ,   2.3791412935832673E-005 ,  -2.6368209692584355E-002
  -3.00000000     ,   2.26917505     ,  -5.4159940000000004      ,   30.212001000000001      ,  0.17070955097849511      ,   3.8171874999999998E-005 ,   1.5473377227783204E-004 ,   7.1944459574297070E-008 ,   6.8188796581501761E-005 ,  -1.6266498623629388E-003 ,  0.59246802148437505      ,  0.39888933299255369      ,  0.20468973435208226      ,   2.1096202661629607E-002 ,  0.57118501117076392     
   1.00000000     ,   2.26914001     ,  -1.4162625000000000      ,   2.8844164999999999      ,  0.17063849853032645      ,   5.1142939453124999E-003 ,  0.39979127937126158      ,  0.20519259012362506      ,  0.17617472443398180      ,  0.57206895453543638      ,   9.8916455078124996E-003 ,   1.5472229576110841E-004 ,   7.2111159264750309E-008 ,   2.5065726929445561E-005 ,  -4.0964726039167676E-003
   1.00000000     ,   2.26911497     ,  -1.4162625000000000      ,   2.8844164999999999      ,  0.17064225605314673      ,   5.1142939453124999E-003 ,  0.39979127937126158      ,  0.20519259012362506      ,  0.17617666640442281      ,  0.57206895453543638      ,   9.8916455078124996E-003 ,   1.5472229576110841E-004 ,   7.2111159264750309E-008 ,   2.5066003228448928E-005 ,  -4.0964726039167676E-003
  -3.00000000     ,   2.26915002     ,  -5.4161275000000000      ,   30.212781499999998      ,  0.17058404570326371      ,   7.1386718749999997E-006 ,   1.5482002639770508E-004 ,   7.2098150805686599E-008 ,   6.8228179552626969E-005 ,  -2.6482571987345160E-003 ,  0.59220498632812502      ,  0.39834000945663450      ,  0.20408396948556481      ,   2.0991676649550858E-002 ,  0.57127405146000698     
   1.00000000     ,   2.26917505     ,  -1.4159940000000000      ,   2.8840490000000001      ,  0.17070955097849572      ,   3.7591218750000002E-002 ,  0.39888933299255369      ,  0.20468973435208226      ,  0.17516331985064068      ,  0.57118501117076392      ,   9.8950312500000002E-003 ,   1.5473377227783204E-004 ,   7.1944459574297070E-008 ,   2.5040875140414760E-005 ,  -1.6266498623629388E-003
   1.00000000     ,   2.26920009     ,  -1.4165624999999999      ,   2.8853344999999999      ,  0.17064271323162164      ,   3.1345791015624999E-003 ,  0.40036325040626525      ,  0.20558685959812284      ,  0.17642932108399947      ,  0.57247088431755211      ,   9.8912841796874994E-003 ,   1.5461265754699707E-004 ,   7.1835084156191441E-008 ,   2.5019898417199731E-005 ,  -1.6713847724467712E-003
   1.00000000     ,   2.26911998     ,  -1.4157535000000001      ,   2.8833834999999999      ,  0.17072085938253137      ,   9.8425439453125006E-003 ,  0.39835619181251525      ,  0.20431443583539358      ,  0.17551267668461853      ,  0.57082475259786936      ,   9.8953212890625000E-003 ,   1.5473068428039551E-004 ,   7.1941446374694354E-008 ,   2.5037592599225158E-005 ,  -1.6247293892674985E-003
   1.00000000     ,   2.26914501     ,  -1.4157535000000001      ,   2.8833834999999999      ,  0.17071708701422181      ,   9.8425439453125006E-003 ,  0.39835619181251525      ,  0.20431443583539358      ,  0.17551074202905556      ,  0.57082475259786936      ,   9.8953212890625000E-003 ,   1.5473068428039551E-004 ,   7.1941446374694354E-008 ,   2.5037316612790901E-005 ,  -1.6247293892674985E-003
   1.00000000     ,   2.26915002     ,  -1.4161275000000000      ,   2.8837614999999999      ,  0.17058404570326371      ,   6.5018261718750000E-003 ,  0.39834000945663450      ,  0.20408396948556481      ,  0.17552728161155076      ,  0.57127405146000698      ,   9.8957871093750000E-003 ,   1.5482002639770508E-004 ,   7.2098150805686599E-008 ,   2.5072570442785320E-005 ,  -2.6482571987345160E-003
