 Tiempo InterPos2 InterNeg2 InterPN2 InterZero InterPN InterNZ
           1                14612                14894                23847                  749                 5681                 5753
           2                15062                15295                23029                  782                 5599                 5769
           3                15284                15607                22524                  811                 5660                 5650
           4                15590                15886                21944                  816                 5628                 5672
           5                15742                16037                21621                  796                 5647                 5693
           6                15925                16203                21251                  775                 5651                 5731
           7                15972                16262                21175                  805                 5633                 5689
           8                16079                16411                20951                  837                 5643                 5615
           9                16122                16358                20960                  836                 5548                 5712
          10                16193                16400                20829                  818                 5537                 5759
          11                16310                16451                20661                  818                 5471                 5825
          12                16301                16543                20586                  826                 5564                 5716
          13                16297                16570                20553                  816                 5605                 5695
          14                16389                16589                20436                  810                 5538                 5774
          15                16393                16610                20429                  828                 5537                 5739
          16                16417                16661                20357                  831                 5561                 5709
          17                16383                16687                20398                  864                 5588                 5616
          18                16391                16619                20440                  846                 5530                 5710
          19                16402                16704                20333                  835                 5615                 5647
          20                16506                16792                20136                  830                 5604                 5668
          21                16489                16788                20162                  835                 5612                 5650
          22                16519                16861                20063                  839                 5651                 5603
          23                16484                16851                20109                  840                 5675                 5577
          24                16531                16840                20065                  832                 5625                 5643
          25                16532                16864                20063                  855                 5625                 5597
          26                16542                16839                20083                  860                 5585                 5627
          27                16581                16882                19989                  848                 5601                 5635
          28                16627                16834                20004                  861                 5494                 5716
          29                16727                16921                19801                  845                 5497                 5745
          30                16759                16985                19740                  880                 5494                 5678
          31                16693                16968                19788                  845                 5578                 5664
          32                16709                16953                19797                  855                 5537                 5685
          33                16662                16912                19883                  853                 5545                 5681
          34                16694                16944                19820                  854                 5544                 5680
          35                16697                16990                19771                  854                 5587                 5637
          36                16789                17053                19594                  832                 5580                 5688
          37                16716                16998                19719                  829                 5601                 5673
          38                16746                17036                19625                  803                 5635                 5691
          39                16759                17014                19636                  805                 5598                 5724
          40                16807                17154                19462                  819                 5676                 5618
          41                16683                17078                19674                  831                 5712                 5558
          42                16700                17003                19727                  826                 5625                 5655
          43                16718                17028                19682                  824                 5634                 5650
          44                16779                17103                19534                  812                 5660                 5648
          45                16894                17184                19362                  836                 5602                 5658
          46                16868                17217                19353                  834                 5663                 5601
          47                16885                17167                19375                  823                 5607                 5679
          48                16814                17115                19508                  833                 5616                 5650
          49                16751                17124                19591                  862                 5659                 5549
          50                16814                17138                19528                  876                 5596                 5584
          51                16805                17177                19532                  910                 5610                 5502
          52                16708                17067                19678                  849                 5658                 5576
          53                16808                17122                19548                  874                 5588                 5596
          54                16798                17063                19593                  850                 5563                 5669
          55                16804                17057                19588                  845                 5556                 5686
          56                16829                17171                19456                  852                 5638                 5590
          57                16866                17158                19441                  861                 5579                 5631
          58                16848                17114                19515                  873                 5541                 5645
          59                16753                17072                19647                  868                 5599                 5597
          60                16769                17054                19596                  815                 5618                 5684
          61                16860                17141                19423                  820                 5609                 5683
          62                16785                17136                19523                  840                 5659                 5593
          63                16858                17171                19409                  834                 5627                 5637
          64                16765                17087                19598                  846                 5624                 5616
          65                16797                17096                19581                  870                 5577                 5615
          66                16732                17076                19667                  871                 5621                 5569
          67                16784                17108                19582                  870                 5602                 5590
          68                16747                17117                19612                  872                 5646                 5542
          69                16836                17118                19510                  860                 5570                 5642
          70                16903                17173                19405                  877                 5541                 5637
          71                16910                17228                19371                  905                 5561                 5561
          72                16840                17159                19469                  864                 5603                 5601
          73                16823                17148                19475                  842                 5631                 5617
          74                16895                17144                19405                  840                 5557                 5695
          75                16914                17201                19366                  877                 5558                 5620
          76                16975                17247                19231                  849                 5571                 5663
          77                16922                17261                19260                  839                 5648                 5606
          78                16893                17217                19358                  864                 5608                 5596
          79                16845                17194                19435                  870                 5627                 5565
          80                16839                17203                19448                  886                 5626                 5534
          81                16915                17265                19311                  887                 5611                 5547
          82                16958                17287                19274                  915                 5562                 5540
          83                16915                17240                19323                  874                 5599                 5585
          84                16842                17164                19444                  846                 5624                 5616
          85                16857                17138                19420                  811                 5618                 5692
          86                16841                17197                19412                  846                 5658                 5582
          87                16899                17193                19344                  832                 5610                 5658
          88                16864                17188                19392                  840                 5632                 5620
          89                16847                17217                19384                  844                 5674                 5570
          90                16878                17251                19293                  818                 5703                 5593
          91                16844                17202                19408                  850                 5656                 5576
          92                16856                17287                19316                  855                 5724                 5498
          93                16970                17315                19166                  847                 5646                 5592
          94                16967                17345                19140                  848                 5678                 5558
          95                16934                17246                19231                  807                 5653                 5665
          96                16912                17274                19224                  806                 5704                 5616
          97                16957                17301                19157                  811                 5681                 5629
          98                17018                17333                19085                  832                 5631                 5637
          99                17002                17336                19113                  847                 5635                 5603
         100                17040                17393                19006                  835                 5666                 5596
         101                17073                17396                18968                  833                 5638                 5628
         102                17116                17428                18855                  795                 5665                 5677
         103                17142                17397                18889                  824                 5579                 5705
         104                17050                17367                19001                  814                 5651                 5653
         105                17038                17262                19128                  824                 5548                 5736
         106                16976                17241                19213                  826                 5587                 5693
         107                16967                17253                19214                  830                 5604                 5668
         108                17053                17296                19081                  826                 5565                 5715
         109                17052                17309                19062                  819                 5586                 5708
         110                17033                17305                19070                  804                 5616                 5708
         111                17055                17298                19090                  839                 5552                 5702
         112                17033                17281                19129                  839                 5557                 5697
         113                17010                17264                19138                  808                 5594                 5722
         114                16977                17193                19271                  837                 5527                 5731
         115                16984                17213                19268                  861                 5516                 5694
         116                16980                17239                19244                  859                 5548                 5666
         117                16910                17178                19383                  867                 5549                 5649
         118                17003                17353                19080                  832                 5666                 5602
         119                17052                17371                18982                  801                 5666                 5664
         120                17027                17384                18989                  796                 5709                 5631
         121                16949                17339                19104                  788                 5750                 5606
         122                17006                17386                19028                  816                 5712                 5588
         123                16998                17385                19029                  808                 5727                 5589
         124                17085                17389                18967                  837                 5615                 5643
         125                17076                17423                18913                  808                 5687                 5629
         126                17034                17352                19055                  837                 5629                 5629
         127                17005                17308                19129                  838                 5613                 5643
         128                17031                17329                19083                  839                 5607                 5647
         129                17038                17384                19012                  830                 5664                 5608
         130                16937                17295                19217                  845                 5661                 5581
         131                17099                17391                18950                  836                 5604                 5656
         132                17084                17348                19015                  843                 5569                 5677
         133                17051                17292                19094                  833                 5556                 5710
         134                17008                17275                19157                  836                 5579                 5681
         135                17105                17389                18958                  848                 5584                 5652
         136                17145                17406                18861                  808                 5601                 5715
         137                17095                17439                18855                  785                 5707                 5655
         138                17193                17462                18755                  806                 5611                 5709
         139                17143                17414                18851                  804                 5615                 5709
         140                17084                17398                18966                  844                 5618                 5626
         141                17109                17430                18911                  846                 5623                 5617
         142                17103                17406                18913                  818                 5633                 5663
         143                17086                17414                18922                  818                 5658                 5638
         144                17137                17412                18827                  772                 5651                 5737
         145                17143                17442                18827                  808                 5639                 5677
         146                17144                17379                18926                  845                 5538                 5704
         147                17131                17378                18923                  828                 5567                 5709
         148                17115                17396                18924                  831                 5598                 5672
         149                17045                17342                19033                  816                 5629                 5671
         150                17120                17408                18890                  814                 5622                 5682
         151                17101                17389                18914                  800                 5636                 5696
         152                17135                17406                18902                  839                 5580                 5674
         153                17133                17390                18916                  835                 5570                 5692
         154                17161                17419                18857                  833                 5573                 5693
         155                17183                17445                18783                  807                 5603                 5715
         156                17139                17400                18895                  830                 5579                 5693
         157                17129                17427                18870                  822                 5624                 5664
         158                17079                17338                19021                  834                 5573                 5691
         159                17078                17390                18971                  835                 5625                 5637
         160                17041                17359                19028                  824                 5642                 5642
         161                17099                17392                18977                  864                 5577                 5627
         162                17006                17346                19116                  864                 5624                 5580
         163                17070                17420                18959                  845                 5653                 5589
         164                17098                17386                18951                  831                 5605                 5665
         165                17002                17350                19095                  843                 5653                 5593
         166                17058                17300                19105                  859                 5531                 5683
         167                17015                17260                19163                  834                 5559                 5705
         168                17009                17268                19144                  817                 5590                 5708
         169                17013                17268                19154                  831                 5572                 5698
         170                17070                17324                19033                  823                 5579                 5707
         171                17071                17296                19073                  836                 5537                 5723
         172                17041                17307                19123                  867                 5547                 5651
         173                17033                17305                19106                  840                 5580                 5672
         174                17030                17320                19129                  875                 5563                 5619
         175                17004                17304                19125                  829                 5619                 5655
         176                17025                17310                19103                  834                 5599                 5665
         177                17054                17326                19069                  845                 5575                 5667
         178                17059                17308                19095                  858                 5539                 5677
         179                17093                17375                18974                  838                 5592                 5664
         180                17065                17349                19024                  834                 5598                 5666
         181                17110                17402                18930                  838                 5602                 5654
         182                17126                17388                18927                  837                 5573                 5685
         183                17099                17328                19023                  846                 5531                 5709
         184                17063                17291                19091                  841                 5535                 5715
         185                17017                17251                19192                  856                 5526                 5694
         186                16999                17191                19282                  868                 5472                 5724
         187                16982                17238                19257                  873                 5531                 5655
         188                17077                17328                19066                  867                 5532                 5666
         189                17127                17418                18941                  882                 5557                 5611
         190                17098                17349                19028                  871                 5528                 5662
         191                17010                17362                19106                  874                 5626                 5558
         192                17086                17361                19024                  867                 5556                 5642
         193                17112                17408                18954                  870                 5574                 5618
         194                17068                17382                19014                  860                 5602                 5610
         195                17059                17369                19042                  866                 5592                 5608
         196                17070                17326                19042                  834                 5570                 5694
         197                17112                17304                19051                  863                 5477                 5729
         198                17032                17274                19144                  846                 5544                 5696
         199                17040                17288                19128                  852                 5544                 5684
         200                17068                17300                19070                  834                 5546                 5718
         201                17063                17304                19059                  822                 5567                 5721
         202                17038                17341                19024                  799                 5652                 5682
         203                17159                17334                18935                  824                 5499                 5785
         204                17047                17281                19090                  814                 5568                 5736
         205                16957                17254                19231                  838                 5607                 5649
         206                17067                17320                19065                  848                 5553                 5683
         207                17032                17312                19080                  820                 5608                 5684
         208                17021                17271                19163                  851                 5547                 5683
         209                17095                17367                18970                  828                 5592                 5684
         210                17005                17288                19141                  830                 5601                 5671
         211                16970                17272                19178                  816                 5634                 5666
         212                16987                17269                19184                  836                 5594                 5666
         213                16953                17277                19178                  804                 5668                 5656
         214                16956                17358                19082                  792                 5758                 5590
         215                16898                17230                19262                  786                 5694                 5666
         216                16880                17235                19294                  805                 5698                 5624
         217                16928                17246                19228                  798                 5668                 5668
         218                16942                17300                19190                  828                 5678                 5598
         219                16943                17268                19238                  845                 5628                 5614
         220                16986                17342                19101                  825                 5679                 5603
         221                17004                17346                19075                  821                 5669                 5621
         222                17056                17370                19001                  823                 5639                 5647
         223                17040                17344                19048                  828                 5624                 5652
         224                17019                17312                19116                  843                 5598                 5648
         225                16977                17271                19213                  857                 5585                 5633
         226                16919                17222                19294                  831                 5620                 5650
         227                16963                17217                19250                  826                 5576                 5704
