    173   17304   17304 0.000656      -267224.000
    174   17088   17088 0.001816      -267252.000
    175   16720   16720 0.001068      -266820.000
    176   16548   16548 0.000977      -266596.000
    177   16634   16634 0.000175      -266676.000
    178   17510   17510 0.001122      -266636.000
    179   18286   18286 0.001686      -266716.000
    180   18754   18754 0.000481      -266844.000
    181   18138   18138 0.000572      -266780.000
    182   18012   18012 0.000427      -266520.000
    183   18114   18114 0.000389      -267208.000
    184   17744   17744 0.002014      -267696.000
    185   17478   17478 0.000969      -267048.000
    186   17260   17260 0.000229      -266824.000
    187   17426   17426 0.000542      -266744.000
    188   17662   17662 0.001579      -266984.000
    189   18334   18334 0.001579      -266976.000
    190   18356   18356 0.000275      -266588.000
    191   17246   17246 0.001106      -266352.000
    192   17090   17090 0.000145      -266356.000
    193   17394   17394 0.000114      -267540.000
    194   17322   17322 0.000328      -267700.000
    195   17336   17336 0.001801      -267388.000
    196   16824   16824 0.001007      -266620.000
    197   17644   17644 0.001511      -266368.000
    198   17830   17830 0.000923      -266868.000
    199   18716   18716 0.000702      -266776.000
    200   18152   18152 0.001129      -267132.000
    201   17696   17696 0.000168      -267000.000
    202   17660   17660 0.000580      -266272.000
    203   17642   17642 0.000862      -267396.000
    204   17816   17816 0.001495      -267860.000
    205   17448   17448 0.001465      -267032.000
    206   17322   17322 0.000221      -266536.000
    207   17716   17716 0.000168      -266620.000
    208   18030   18030 0.000557      -266676.000
    209   18634   18634 0.000832      -266812.000
    210   17694   17694 0.000587      -266408.000
    211   17484   17484 0.001312      -266384.000
    212   17184   17184 0.000412      -266280.000
    213   17812   17812 0.000244      -267476.000
    214   17650   17650 0.000404      -267652.000
    215   17516   17516 0.001190      -267116.000
    216   17158   17158 0.001122      -266660.000
    217   17600   17600 0.000336      -266884.000
    218   18484   18484 0.001099      -266872.000
    219   19038   19038 0.000175      -267324.000
    220   17882   17882 0.001045      -266580.000
    221   17924   17924 0.000183      -266360.000
    222   17600   17600 0.000107      -266620.000
    223   18026   18026 0.000359      -268100.000
    224   17764   17764 0.000122      -267600.000
    225   17430   17430 0.000938      -267288.000
    226   17772   17772 0.000061      -267048.000
    227   17922   17922 0.000389      -266860.000
    228   18078   18078 0.000694      -267164.000
    229   18522   18522 0.000542      -267120.000
    230   17550   17550 0.000221      -266812.000
    231   17056   17056 0.000793      -266396.000
    232   16904   16904 0.000671      -266868.000
    233   17384   17384 0.000076      -268184.000
    234   17406   17406 0.001228      -268000.000
    235   17082   17082 0.000603      -266892.000
    236   16890   16890 0.000786      -266640.000
    237   17656   17656 0.000076      -267304.000
    238   18176   18176 0.000565      -266792.000
    239   18524   18524 0.000412      -267032.000
    240   18232   18232 0.001358      -266980.000
    241   17668   17668 0.001663      -266452.000
    242   17724   17724 0.000488      -267216.000
    243   17992   17992 0.000046      -267992.000
    244   17656   17656 0.001114      -267916.000
    245   17588   17588 0.001236      -267404.000
    246   17464   17464 0.000122      -267636.000
    247   18072   18072 0.000290      -267568.000
    248   18286   18286 0.000374      -267200.000
    249   18860   18860 0.001022      -266472.000
    250   18032   18032 0.000214      -267144.000
    251   17380   17380 0.001068      -266524.000
    252   18000   18000 0.000092      -267420.000
    253   18000   18000 0.000336      -267232.000
    254   17586   17586 0.001137      -267232.000
    255   17852   17852 0.000854      -267004.000
    256   17280   17280 0.000320      -266528.000
    257   18216   18216 0.000046      -267192.000
    258   19144   19144 0.000671      -266520.000
    259   18774   18774 0.000786      -266744.000
    260   17666   17666 0.000893      -266888.000
    261   17576   17576 0.000854      -266648.000
    262   18158   18158 0.000984      -267184.000
    263   18020   18020 0.001602      -267588.000
    264   17554   17554 0.000694      -267088.000
    265   17334   17334 0.000191      -267268.000
    266   17202   17202 0.000710      -267348.000
    267   17340   17340 0.001221      -266836.000
    268   17694   17694 0.000893      -267348.000
    269   18026   18026 0.000175      -267220.000
    270   17270   17270 0.000862      -266620.000
    271   16980   16980 0.000259      -266520.000
    272   17562   17562 0.000572      -267328.000
    273   17588   17588 0.001724      -267472.000
    274   17716   17716 0.001099      -266896.000
    275   17620   17620 0.000412      -266512.000
    276   17670   17670 0.000359      -266564.000
    277   18738   18738 0.001503      -266864.000
    278   19340   19340 0.001526      -267016.000
    279   19266   19266 0.000420      -266748.000
    280   18206   18206 0.000816      -266524.000
    281   18046   18046 0.000496      -266512.000
    282   17708   17708 0.000381      -267624.000
    283   17242   17242 0.000496      -267772.000
    284   17604   17604 0.001495      -267000.000
    285   17330   17330 0.001015      -266784.000
    286   17432   17432 0.001587      -266432.000
    287   17332   17332 0.001129      -266700.000
    288   18290   18290 0.000816      -266924.000
    289   17572   17572 0.001068      -267080.000
    290   16730   16730 0.000465      -266948.000
    291   16646   16646 0.001366      -266072.000
    292   17288   17288 0.000656      -267352.000
    293   17170   17170 0.001472      -267692.000
    294   16840   16840 0.001434      -266976.000
    295   16606   16606 0.000755      -266300.000
    296   17546   17546 0.000679      -266260.000
    297   18150   18150 0.000801      -266832.000
    298   19104   19104 0.000076      -267092.000
    299   18526   18526 0.001091      -266828.000
    300   18488   18488 0.000519      -266920.000
    301   18538   18538 0.000816      -266124.000
    302   18634   18634 0.000603      -267620.000
    303   18432   18432 0.000305      -267784.000
    304   17892   17892 0.001007      -267552.000
    305   17616   17616 0.000702      -266740.000
    306   17644   17644 0.000900      -267052.000
    307   18056   18056 0.000107      -266936.000
    308   18562   18562 0.000374      -267428.000
    309   17370   17370 0.000908      -266740.000
    310   17456   17456 0.000473      -266708.000
    311   16954   16954 0.000969      -267184.000
    312   17398   17398 0.000694      -268228.000
    313   17608   17608 0.000137      -267788.000
    314   17374   17374 0.001076      -267296.000
    315   17330   17330 0.000648      -266792.000
    316   17542   17542 0.000282      -266960.000
    317   17996   17996 0.000092      -266928.000
    318   18614   18614 0.001015      -267136.000
    319   17758   17758 0.000114      -266532.000
    320   17506   17506 0.000938      -266152.000
    321   17562   17562 0.001198      -266768.000
    322   17764   17764 0.000061      -267968.000
    323   17634   17634 0.000679      -268116.000
    324   17270   17270 0.001045      -267296.000
    325   16930   16930 0.000542      -267128.000
    326   17082   17082 0.000450      -267376.000
    327   17416   17416 0.000214      -267172.000
    328   17994   17994 0.000114      -267312.000
    329   17928   17928 0.001480      -267180.000
    330   17138   17138 0.001396      -266688.000
    331   17392   17392 0.000427      -267272.000
    332   17652   17652 0.000336      -267808.000
    333   17410   17410 0.001839      -267940.000
    334   17432   17432 0.001801      -267104.000
    335   16978   16978 0.000175      -266904.000
    336   17884   17884 0.000793      -266996.000
    337   18628   18628 0.000061      -266624.000
    338   18948   18948 0.001785      -266108.000
    339   18214   18214 0.000542      -267132.000
    340   17700   17700 0.001053      -266608.000
    341   18298   18298 0.000389      -267436.000
    342   18066   18066 0.000298      -267552.000
    343   17354   17354 0.000710      -267732.000
    344   17504   17504 0.000031      -267788.000
    345   17052   17052 0.000290      -266924.000
    346   17518   17518 0.000343      -267372.000
    347   18076   18076 0.000793      -266668.000
    348   18090   18090 0.000679      -266764.000
    349   17106   17106 0.000023      -266780.000
    350   17128   17128 0.000793      -266848.000
    351   17594   17594 0.000633      -267368.000
    352   17388   17388 0.001236      -267436.000
    353   17398   17398 0.001305      -267084.000
    354   17370   17370 0.000282      -266996.000
    355   16972   16972 0.000183      -266836.000
    356   18140   18140 0.000931      -267044.000
    357   18476   18476 0.001633      -266960.000
    358   19108   19108 0.000092      -266512.000
    359   17988   17988 0.000641      -266556.000
    360   17886   17886 0.000160      -266112.000
    361   18188   18188 0.000717      -267120.000
    362   17974   17974 0.002357      -267644.000
    363   17776   17776 0.000961      -267244.000
    364   17544   17544 0.000107      -266884.000
    365   17078   17078 0.000908      -266672.000
    366   17690   17690 0.001717      -266688.000
    367   18380   18380 0.001495      -266676.000
    368   18622   18622 0.000542      -266820.000
    369   17494   17494 0.000710      -266620.000
    370   17552   17552 0.000290      -266820.000
    371   17822   17822 0.000572      -267380.000
    372   17508   17508 0.000427      -267760.000
    373   17590   17590 0.001732      -267504.000
    374   16984   16984 0.001007      -266712.000
    375   17338   17338 0.001503      -266196.000
    376   17612   17612 0.001419      -266808.000
    377   18494   18494 0.000145      -266980.000
    378   17852   17852 0.000519      -266988.000
    379   17032   17032 0.000031      -266788.000
    380   17506   17506 0.001411      -265892.000
    381   17324   17324 0.000778      -267692.000
    382   17156   17156 0.000824      -267960.000
    383   17078   17078 0.001091      -267060.000
    384   16660   16660 0.000381      -266764.000
    385   17070   17070 0.000298      -266820.000
    386   17120   17120 0.000702      -266668.000
    387   18152   18152 0.000397      -267216.000
    388   17130   17130 0.000786      -266840.000
    389   16976   16976 0.000305      -267060.000
    390   16788   16788 0.000244      -266472.000
    391   17278   17278 0.001183      -267432.000
    392   17000   17000 0.000610      -267656.000
    393   17150   17150 0.001930      -267424.000
    394   17042   17042 0.000679      -266844.000
    395   17314   17314 0.000328      -266768.000
    396   18104   18104 0.000793      -267024.000
    397   19230   19230 0.000740      -267404.000
    398   18188   18188 0.001068      -267012.000
    399   18046   18046 0.000618      -266504.000
    400   18048   18048 0.000351      -266864.000
    401   18182   18182 0.000496      -267980.000
    402   18248   18248 0.000061      -267828.000
    403   17708   17708 0.000595      -267688.000
    404   17756   17756 0.000290      -266996.000
    405   17498   17498 0.000206      -266992.000
    406   17784   17784 0.000473      -267056.000
    407   18322   18322 0.000618      -267076.000
    408   17580   17580 0.000000      -266640.000
    409   17006   17006 0.000679      -266152.000
    410   16984   16984 0.000702      -266880.000
    411   17244   17244 0.000809      -267956.000
    412   17322   17322 0.000633      -267900.000
    413   17102   17102 0.001106      -266948.000
    414   16768   16768 0.000793      -266784.000
    415   17318   17318 0.000038      -267408.000
    416   17788   17788 0.000122      -266920.000
    417   18286   18286 0.000816      -266852.000
    418   17900   17900 0.000916      -266932.000
    419   17848   17848 0.000961      -266528.000
    420   18304   18304 0.000870      -267180.000
    421   18420   18420 0.000412      -268080.000
    422   17994   17994 0.001839      -267816.000
    423   17620   17620 0.001129      -267488.000
    424   17362   17362 0.000038      -267476.000
    425   17744   17744 0.000641      -267236.000
    426   18074   18074 0.000053      -266864.000
    427   18638   18638 0.000969      -266992.000
    428   17440   17440 0.000366      -267656.000
    429   17120   17120 0.000580      -267028.000
    430   17900   17900 0.000031      -267632.000
    431   17950   17950 0.000206      -267512.000
    432   17628   17628 0.000916      -267584.000
    433   17564   17564 0.000549      -267324.000
    434   17072   17072 0.000656      -266756.000
    435   17956   17956 0.000458      -266868.000
    436   18784   18784 0.001465      -266572.000
    437   18652   18652 0.000656      -266848.000
    438   17564   17564 0.000031      -266728.000
    439   17384   17384 0.000793      -266432.000
    440   17722   17722 0.002052      -267180.000
    441   17276   17276 0.001099      -267696.000
    442   17318   17318 0.000923      -266644.000
    443   17342   17342 0.000694      -267024.000
    444   16760   16760 0.000580      -267040.000
    445   17256   17256 0.000977      -267052.000
    446   17502   17502 0.001457      -267340.000
    447   18124   18124 0.000122      -266972.000
    448   17480   17480 0.000275      -266864.000
    449   17312   17312 0.000839      -266632.000
    450   17798   17798 0.000832      -267744.000
    451   17698   17698 0.001289      -267756.000
    452   17572   17572 0.001266      -267216.000
    453   17386   17386 0.000450      -266740.000
    454   17292   17292 0.000854      -266108.000
    455   17910   17910 0.001076      -266576.000
    456   18562   18562 0.001320      -266736.000
    457   18588   18588 0.000153      -266604.000
    458   17760   17760 0.000366      -266432.000
    459   17834   17834 0.001091      -266336.000
    460   17752   17752 0.001205      -267848.000
    461   17204   17204 0.001511      -268164.000
    462   17462   17462 0.001244      -267648.000
    463   16966   16966 0.001320      -267012.000
    464   17390   17390 0.001274      -266236.000
    465   17588   17588 0.001389      -266420.000
    466   18160   18160 0.000458      -266948.000
    467   17418   17418 0.000862      -267168.000
    468   16516   16516 0.000473      -266884.000
    469   16600   16600 0.001205      -266272.000
    470   17058   17058 0.000664      -267940.000
    471   17124   17124 0.000580      -268016.000
    472   17148   17148 0.001648      -267024.000
    473   16722   16722 0.000587      -266892.000
    474   17206   17206 0.000832      -266776.000
    475   18116   18116 0.000381      -266600.000
    476   18810   18810 0.001030      -267104.000
    477   17976   17976 0.000015      -266712.000
    478   17938   17938 0.000206      -266436.000
    479   18106   18106 0.000023      -266292.000
    480   17886   17886 0.000359      -267840.000
    481   17970   17970 0.000038      -267972.000
    482   17816   17816 0.001602      -267680.000
    483   17210   17210 0.000572      -266980.000
    484   17052   17052 0.000763      -267012.000
    485   17648   17648 0.000504      -266800.000
    486   18338   18338 0.000053      -267368.000
    487   17076   17076 0.000610      -266732.000
    488   16982   16982 0.000755      -266916.000
    489   16474   16474 0.000221      -267208.000
    490   17212   17212 0.000504      -267824.000
    491   17234   17234 0.000542      -267744.000
    492   16934   16934 0.001167      -267120.000
    493   17148   17148 0.000961      -266580.000
    494   17584   17584 0.000046      -266764.000
    495   18010   18010 0.000084      -266832.000
    496   18656   18656 0.000809      -267252.000
    497   17974   17974 0.000938      -266656.000
    498   17614   17614 0.001411      -266076.000
    499   17668   17668 0.000931      -266428.000
    500   18102   18102 0.000450      -267996.000
    501   17998   17998 0.001106      -267860.000
    502   17734   17734 0.000740      -267096.000
    503   17260   17260 0.000671      -267004.000
    504   17232   17232 0.000443      -267340.000
    505   17624   17624 0.000900      -267168.000
    506   17970   17970 0.000938      -267272.000
    507   17372   17372 0.000900      -267228.000
    508   16872   16872 0.000717      -266764.000
    509   17090   17090 0.000435      -267536.000
    510   17398   17398 0.000725      -268140.000
    511   17504   17504 0.002594      -267912.000
    512   17450   17450 0.001305      -267352.000
    513   16754   16754 0.000008      -267172.000
    514   17800   17800 0.001205      -266984.000
    515   18478   18478 0.000679      -266704.000
    516   18766   18766 0.001839      -266720.000
    517   17642   17642 0.000801      -267148.000
    518   17298   17298 0.000847      -266524.000
    519   17638   17638 0.000023      -267728.000
    520   17690   17690 0.000420      -267212.000
    521   17414   17414 0.000206      -267256.000
    522   17822   17822 0.000191      -267216.000
    523   17194   17194 0.000069      -266680.000
    524   17580   17580 0.000488      -267220.000
    525   18250   18250 0.001122      -267132.000
    526   18040   18040 0.000458      -266984.000
    527   17124   17124 0.000000      -267160.000
    528   16706   16706 0.000618      -266884.000
    529   17218   17218 0.001503      -267584.000
    530   16928   16928 0.000778      -267648.000
    531   17036   17036 0.001022      -266832.000
    532   16528   16528 0.000916      -266392.000
    533   16290   16290 0.000069      -266804.000
    534   17172   17172 0.001328      -266948.000
    535   18092   18092 0.002640      -266944.000
    536   18302   18302 0.000160      -266808.000
    537   17622   17622 0.000664      -266540.000
    538   17414   17414 0.000267      -266340.000
    539   17456   17456 0.000687      -267664.000
    540   17536   17536 0.001511      -267728.000
    541   17364   17364 0.001343      -267448.000
    542   17376   17376 0.000580      -266724.000
    543   17360   17360 0.001129      -266324.000
    544   17534   17534 0.001122      -266700.000
    545   18262   18262 0.000999      -266936.000
    546   18304   18304 0.000824      -266880.000
    547   17282   17282 0.000832      -266976.000
    548   16984   16984 0.000015      -266904.000
    549   17302   17302 0.000435      -267744.000
    550   17016   17016 0.000366      -267812.000
    551   17356   17356 0.001389      -267548.000
    552   17040   17040 0.000000      -266664.000
    553   17734   17734 0.001167      -266144.000
    554   18366   18366 0.001320      -266664.000
    555   19004   19004 0.000046      -266752.000
    556   17896   17896 0.000458      -267136.000
    557   17284   17284 0.000320      -266788.000
    558   17610   17610 0.000969      -266168.000
    559   17254   17254 0.000786      -267544.000
    560   17234   17234 0.000740      -267924.000
    561   17028   17028 0.001129      -267076.000
    562   16868   16868 0.000198      -266916.000
    563   16942   16942 0.000954      -266824.000
    564   17620   17620 0.000519      -266448.000
    565   18282   18282 0.000786      -267396.000
    566   17294   17294 0.000282      -266832.000
    567   17160   17160 0.001114      -266812.000
    568   16762   16762 0.000145      -266472.000
    569   17426   17426 0.000023      -267804.000
    570   17394   17394 0.000435      -267760.000
    571   17256   17256 0.002182      -267436.000
    572   16894   16894 0.000633      -266168.000
    573   17230   17230 0.000328      -266760.000
    574   17928   17928 0.000488      -266712.000
    575   19024   19024 0.001114      -267292.000
    576   17920   17920 0.000031      -266688.000
    577   18204   18204 0.000381      -266556.000
    578   17770   17770 0.000160      -267084.000
    579   18132   18132 0.000839      -268136.000
    580   17860   17860 0.000305      -267876.000
    581   17574   17574 0.000603      -267544.000
    582   17464   17464 0.000549      -266668.000
    583   17352   17352 0.000351      -266932.000
    584   17756   17756 0.000061      -267056.000
    585   18372   18372 0.000626      -267328.000
    586   17224   17224 0.000183      -266796.000
