    409   17732   17732 0.000870      -266884.000
    410   17520   17520 0.000198      -267576.000
    411   17834   17834 0.000969      -268540.000
    412   17770   17770 0.000542      -268700.000
    413   17282   17282 0.001183      -267576.000
    414   17218   17218 0.000679      -267600.000
    415   17644   17644 0.000198      -268224.000
    416   18346   18346 0.000343      -267684.000
    417   18876   18876 0.000870      -267772.000
    418   18524   18524 0.000900      -267812.000
    419   18248   18248 0.001007      -267312.000
    420   18574   18574 0.000542      -267972.000
    421   18750   18750 0.000450      -268580.000
    422   18298   18298 0.001640      -268600.000
    423   17808   17808 0.000900      -268248.000
    424   17738   17738 0.000038      -268476.000
    425   18076   18076 0.000488      -268144.000
    426   18204   18204 0.000366      -267692.000
    427   18976   18976 0.001007      -267956.000
    428   17962   17962 0.000526      -268256.000
    429   17614   17614 0.000008      -267752.000
    430   18248   18248 0.000275      -268320.000
    431   18084   18084 0.000061      -268056.000
    432   17984   17984 0.000793      -268276.000
    433   18002   18002 0.000404      -268068.000
    434   17360   17360 0.000580      -267620.000
    435   18242   18242 0.000420      -267724.000
    436   19036   19036 0.002090      -267324.000
    437   19086   19086 0.000648      -267696.000
    438   18090   18090 0.000145      -267264.000
    439   17828   17828 0.000809      -267324.000
    440   18018   18018 0.001442      -267780.000
    441   17446   17446 0.000954      -268208.000
    442   17536   17536 0.000595      -267356.000
    443   17556   17556 0.000717      -267672.000
    444   17164   17164 0.001007      -267944.000
    445   17966   17966 0.000511      -267908.000
    446   18074   18074 0.001945      -268128.000
    447   18818   18818 0.000084      -267916.000
    448   18188   18188 0.000458      -267572.000
    449   18034   18034 0.000710      -267236.000
    450   18232   18232 0.000641      -268296.000
    451   17834   17834 0.001045      -268028.000
    452   17548   17548 0.001556      -268088.000
    453   17408   17408 0.000427      -267548.000
    454   17352   17352 0.001343      -267124.000
    455   18026   18026 0.001503      -267448.000
    456   18708   18708 0.001892      -267580.000
    457   18790   18790 0.000389      -267480.000
    458   18172   18172 0.000565      -267192.000
    459   18348   18348 0.000992      -267228.000
    460   18338   18338 0.000908      -268428.000
    461   17712   17712 0.000763      -268636.000
    462   17960   17960 0.000870      -268336.000
    463   17498   17498 0.001503      -267764.000
    464   17890   17890 0.002022      -267348.000
    465   18016   18016 0.001495      -267568.000
    466   18664   18664 0.000107      -267864.000
    467   18032   18032 0.001053      -267988.000
    468   17300   17300 0.000626      -267492.000
    469   17228   17228 0.000977      -267068.000
    470   17598   17598 0.000664      -268300.000
    471   17362   17362 0.000252      -268348.000
    472   17338   17338 0.001976      -267896.000
    473   16890   16890 0.000633      -267488.000
    474   17538   17538 0.000771      -267408.000
    475   18522   18522 0.000771      -267652.000
    476   19454   19454 0.000191      -267932.000
    477   18540   18540 0.000137      -267540.000
    478   18324   18324 0.000534      -267268.000
    479   18398   18398 0.000038      -267176.000
    480   18282   18282 0.000252      -268224.000
    481   18128   18128 0.000015      -268544.000
    482   17928   17928 0.001709      -268400.000
    483   17484   17484 0.000366      -267656.000
    484   17464   17464 0.000687      -267808.000
    485   18122   18122 0.000572      -267660.000
    486   18764   18764 0.000595      -268052.000
    487   17388   17388 0.000366      -267476.000
    488   17564   17564 0.001068      -267496.000
    489   16974   16974 0.000267      -267708.000
    490   17892   17892 0.000549      -268448.000
    491   17772   17772 0.000244      -268288.000
    492   17422   17422 0.001183      -267964.000
    493   17610   17610 0.000572      -267460.000
    494   17768   17768 0.000305      -267760.000
    495   18104   18104 0.000015      -267760.000
    496   18904   18904 0.000961      -268136.000
    497   18526   18526 0.000679      -267384.000
    498   18074   18074 0.001747      -266848.000
    499   18062   18062 0.000496      -267348.000
    500   18446   18446 0.000496      -268544.000
    501   18230   18230 0.001122      -268584.000
    502   17734   17734 0.001106      -267912.000
    503   17568   17568 0.000610      -267768.000
    504   17736   17736 0.000320      -268028.000
