 tiempo ave_magnetization ave_absmagnetization ave_energy
          76   26.2800007       160.440002      -507.920013    
          77   24.3999996       160.160004      -508.959991    
          78   24.1599998       159.119995      -505.359985    
          79   25.3199997       158.440002      -505.119995    
          80   22.0799999       157.360001      -507.440002    
          81   24.3999996       159.039993      -510.079987    
          82   23.9200001       158.479996      -508.399994    
          83   23.2800007       157.839996      -507.440002    
          84   21.0799999       159.800003      -506.959991    
          85   20.1200008       159.000000      -503.519989    
          86   16.6800003       159.160004      -505.440002    
          87   18.7199993       160.800003      -501.359985    
          88   18.8799992       159.679993      -502.079987    
          89   17.6000004       160.639999      -506.880005    
          90   15.1999998       165.919998      -510.799988    
          91   15.5200005       169.279999      -504.239990    
          92   17.1599998       173.720001      -509.679993    
          93   19.7199993       170.759995      -509.600006    
          94   15.9600000       168.199997      -512.000000    
          95   19.8799992       169.160004      -513.440002    
          96   18.0799999       171.279999      -512.960022    
          97   18.0799999       171.919998      -516.479980    
          98   17.6399994       177.240005      -514.080017    
          99   23.9200001       178.479996      -513.280029    
         100   22.9599991       175.520004      -510.559998    
         101   17.5200005       177.039993      -516.960022    
         102   22.0400009       175.880005      -520.880005    
         103   26.8400002       176.919998      -520.719971    
         104   25.3600006       179.039993      -517.440002    
         105   28.5599995       182.559998      -517.599976    
         106   29.4400005       185.360001      -525.119995    
         107   30.8799992       186.160004      -520.479980    
         108   31.7199993       183.080002      -523.440002    
         109   32.6399994       185.600006      -527.039978    
         110   28.9200001       184.600006      -528.080017    
         111   25.0400009       179.600006      -524.080017    
         112   25.8799992       180.759995      -514.880005    
         113   23.3600006       184.639999      -517.440002    
         114   28.0799999       182.240005      -515.119995    
         115   26.5200005       181.960007      -516.159973    
         116   26.3199997       184.720001      -520.640015    
         117   26.6800003       189.960007      -524.880005    
         118   28.0400009       193.000000      -531.359985    
         119   33.2799988       198.000000      -527.919983    
         120   37.2799988       197.520004      -521.200012    
         121   36.4799995       198.720001      -519.840027    
         122   38.5600014       197.279999      -516.400024    
         123   38.2000008       196.199997      -516.640015    
         124   40.2400017       195.679993      -516.719971    
         125   39.3600006       192.000000      -514.640015    
         126   34.8800011       200.080002      -519.440002    
         127   33.4399986       202.399994      -527.359985    
         128   33.3600006       206.720001      -527.679993    
         129   30.1599998       207.600006      -524.080017    
         130   30.9599991       206.320007      -525.280029    
         131   28.9599991       208.720001      -524.400024    
         132   26.9200001       207.479996      -522.719971    
         133   29.4799995       203.880005      -528.799988    
         134   33.7200012       203.800003      -531.119995    
         135   33.7999992       205.320007      -530.559998    
         136   34.5200005       202.839996      -529.520020    
         137   35.4399986       202.720001      -530.000000    
         138   35.5999985       205.119995      -529.280029    
         139   32.3600006       202.440002      -520.400024    
         140   31.4400005       198.240005      -521.440002    
         141   32.2400017       201.520004      -530.000000    
         142   27.7199993       202.440002      -528.559998    
         143   32.3600006       200.119995      -528.400024    
         144   29.6399994       203.399994      -530.799988    
         145   29.2000008       205.919998      -529.359985    
         146   27.5200005       210.080002      -525.520020    
         147   27.6399994       210.839996      -524.719971    
         148   26.9200001       212.279999      -528.239990    
         149   24.0400009       212.520004      -526.239990    
         150   28.1599998       216.080002      -531.520020    
         151   30.3600006       215.000000      -528.320007    
         152   30.4400005       214.440002      -530.799988    
         153   27.6000004       211.919998      -534.960022    
         154   28.3199997       213.039993      -537.599976    
         155   30.7600002       216.360001      -537.440002    
         156   32.5600014       217.839996      -533.359985    
         157   28.6800003       216.679993      -534.799988    
         158   30.7600002       218.360001      -542.320007    
         159   29.9599991       215.880005      -530.400024    
         160   25.9200001       215.679993      -531.280029    
         161   23.6000004       215.919998      -535.599976    
         162   22.6399994       215.119995      -534.000000    
         163   25.4799995       215.080002      -532.479980    
         164   24.7999992       215.919998      -533.760010    
         165   26.7999992       221.119995      -537.919983    
         166   25.0400009       218.880005      -536.239990    
         167   21.7199993       218.279999      -538.880005    
         168   21.7999992       218.520004      -540.880005    
         169   22.1599998       221.679993      -542.960022    
         170   20.5200005       221.240005      -542.559998    
         171   16.0400009       221.479996      -540.159973    
         172   17.3999996       223.880005      -542.000000    
         173   17.0400009       221.839996      -543.520020    
         174   14.8400002       227.559998      -548.400024    
         175   16.1599998       225.600006      -540.719971    
         176   15.6400003       225.720001      -540.719971    
         177   12.9200001       227.960007      -543.280029    
         178   19.1599998       228.679993      -540.719971    
         179   19.5200005       231.039993      -538.320007    
         180   18.5200005       227.320007      -537.599976    
         181   19.9200001       229.279999      -537.520020    
         182   21.8400002       230.160004      -535.359985    
         183   17.0799999       232.520004      -540.960022    
         184   14.8400002       232.520004      -540.880005    
         185   18.6399994       232.639999      -547.599976    
         186   22.5599995       233.679993      -550.799988    
         187   19.6399994       235.720001      -553.679993    
         188   15.1599998       237.320007      -549.520020    
         189   12.5600004       236.080002      -549.280029    
         190   11.5200005       237.600006      -544.400024    
         191   10.0400000       231.720001      -540.159973    
         192   12.1999998       231.240005      -534.479980    
         193   9.92000008       231.759995      -537.440002    
         194   5.76000023       228.880005      -538.559998    
         195   4.88000011       227.600006      -532.719971    
         196   3.68000007       226.320007      -535.200012    
         197   7.48000002       225.080002      -539.359985    
         198   4.67999983       224.759995      -544.719971    
         199   2.83999991       225.320007      -542.080017    
         200   1.84000003       223.600006      -540.239990    
         201  -1.51999998       220.240005      -537.200012    
         202  -1.75999999       218.880005      -537.039978    
         203  -3.83999991       215.360001      -528.159973    
         204  -2.51999998       213.559998      -521.840027    
         205   1.03999996       214.559998      -529.039978    
         206   5.15999985       216.600006      -533.840027    
         207   3.35999990       217.839996      -522.559998    
         208   5.48000002       221.960007      -524.320007    
         209   6.76000023       223.479996      -531.039978    
         210   7.51999998       221.759995      -531.119995    
         211   10.7200003       221.360001      -528.880005    
         212   9.52000046       218.880005      -528.799988    
         213   9.52000046       217.839996      -531.039978    
         214   5.36000013       220.240005      -532.400024    
         215   5.15999985       225.479996      -540.719971    
         216   4.23999977       224.639999      -536.159973    
         217  0.720000029       222.800003      -536.000000    
         218   1.63999999       224.119995      -536.960022    
         219   4.00000000       224.639999      -536.320007    
         220   2.83999991       224.839996      -534.559998    
         221   4.32000017       223.199997      -533.679993    
         222   6.03999996       222.759995      -530.320007    
         223   3.59999990       220.800003      -527.119995    
         224   4.80000019       217.440002      -521.840027    
         225   3.48000002       222.039993      -528.960022    
         226   4.76000023       223.479996      -529.520020    
         227   3.16000009       219.320007      -526.559998    
         228   4.48000002       218.960007      -528.000000    
         229   5.44000006       222.479996      -533.440002    
         230   5.15999985       223.240005      -529.760010    
         231   5.92000008       224.639999      -527.359985    
         232   9.39999962       225.320007      -534.799988    
         233   6.96000004       228.880005      -537.200012    
         234   8.31999969       228.160004      -538.799988    
         235   9.47999954       226.679993      -535.039978    
         236   11.6400003       226.360001      -536.960022    
         237   12.9600000       225.039993      -539.359985    
         238   15.3599997       222.800003      -537.520020    
         239   15.3999996       223.240005      -539.359985    
         240   14.3599997       224.440002      -540.479980    
         241   13.3199997       225.960007      -542.559998    
         242   14.6400003       226.960007      -544.960022    
         243   14.2799997       225.160004      -533.200012    
         244   15.0799999       225.000000      -535.440002    
         245   11.9200001       226.160004      -537.039978    
         246   13.4799995       224.360001      -539.039978    
         247   13.3999996       226.119995      -532.000000    
         248   10.8000002       225.119995      -527.119995    
         249   11.7200003       227.479996      -532.640015    
         250   10.0799999       223.759995      -528.559998    
         251   17.0799999       225.479996      -532.479980    
         252   15.1199999       227.039993      -534.880005    
         253   13.0400000       229.839996      -546.400024    
         254   13.7200003       229.080002      -542.400024    
         255   12.0000000       229.839996      -538.799988    
         256   12.3199997       229.279999      -530.640015    
         257   15.2799997       229.759995      -534.719971    
         258   13.2799997       229.039993      -533.919983    
         259   14.2799997       229.800003      -533.039978    
         260   15.1599998       230.039993      -532.000000    
         261   15.9200001       233.279999      -538.719971    
         262   20.1599998       231.039993      -537.599976    
         263   18.8799992       227.199997      -529.520020    
         264   18.1200008       228.520004      -532.320007    
         265   17.2800007       232.320007      -536.960022    
         266   12.1599998       233.759995      -540.719971    
         267   15.3999996       236.839996      -545.280029    
         268   16.4400005       233.320007      -544.239990    
         269   13.0400000       227.520004      -540.799988    
         270   13.7600002       229.440002      -540.880005    
         271   12.0799999       228.720001      -540.320007    
         272   13.1999998       225.119995      -535.760010    
         273   10.6400003       228.160004      -542.719971    
         274   5.36000013       230.160004      -537.359985    
         275   6.19999981       229.880005      -532.559998    
         276   3.83999991       234.080002      -541.520020    
         277 -0.200000003       236.039993      -542.880005    
         278  0.119999997       235.320007      -541.039978    
         279 -0.200000003       234.440002      -540.080017    
         280   2.11999989       237.160004      -544.559998    
         281  0.879999995       236.399994      -545.520020    
         282  0.360000014       240.440002      -546.640015    
         283   4.36000013       241.720001      -539.840027    
         284   2.64000010       241.039993      -538.960022    
         285   1.67999995       246.559998      -540.239990    
         286  -2.27999997       246.039993      -544.960022    
         287  -4.84000015       246.360001      -542.640015    
         288  -2.07999992       241.759995      -538.640015    
         289  -2.79999995       245.039993      -539.840027    
         290  -2.16000009       246.320007      -541.760010    
         291  0.759999990       248.919998      -541.919983    
         292 -0.720000029       244.960007      -536.799988    
         293 -0.119999997       243.639999      -550.159973    
         294  -1.79999995       241.479996      -542.239990    
         295  -1.24000001       242.759995      -540.799988    
         296  -4.00000000       241.039993      -543.039978    
         297  -6.63999987       245.759995      -547.440002    
         298  -8.07999992       244.720001      -540.719971    
         299  -8.60000038       242.839996      -534.080017    
         300  -11.2399998       249.399994      -542.159973    
         301  -10.0000000       252.559998      -550.239990    
         302  -9.68000031       249.759995      -546.960022    
         303  -13.6800003       247.759995      -544.960022    
         304  -15.7200003       246.279999      -550.479980    
         305  -18.9200001       246.919998      -550.799988    
         306  -18.5200005       247.000000      -552.080017    
         307  -13.7600002       242.000000      -544.719971    
         308  -13.1199999       243.600006      -546.159973    
         309  -18.7600002       242.600006      -552.559998    
         310  -15.4399996       242.160004      -554.080017    
         311  -19.2000008       238.960007      -545.200012    
         312  -21.9200001       242.080002      -550.559998    
         313  -18.2000008       241.320007      -550.719971    
         314  -18.2399998       243.759995      -549.840027    
         315  -15.6800003       241.360001      -545.039978    
         316  -18.6800003       239.720001      -540.479980    
         317  -17.0400009       238.080002      -540.080017    
         318  -17.3199997       235.479996      -536.239990    
         319  -18.9200001       237.160004      -534.479980    
         320  -19.4400005       239.440002      -548.640015    
         321  -19.5599995       241.720001      -555.359985    
         322  -20.0799999       241.119995      -552.960022    
         323  -20.8799992       241.919998      -551.760010    
         324  -21.8400002       243.759995      -545.280029    
         325  -20.2399998       245.440002      -549.760010    
         326  -25.6399994       244.279999      -544.320007    
         327  -26.9599991       244.080002      -542.080017    
         328  -27.4400005       244.000000      -543.919983    
         329  -26.5200005       243.479996      -548.799988    
         330  -26.6000004       243.479996      -543.679993    
         331  -23.3199997       241.960007      -539.599976    
         332  -19.1200008       243.919998      -547.760010    
         333  -18.8400002       242.600006      -551.520020    
         334  -18.4799995       241.600006      -541.280029    
         335  -25.6000004       240.160004      -542.479980    
         336  -27.1200008       240.639999      -546.960022    
         337  -25.8799992       238.679993      -552.960022    
         338  -29.4799995       238.520004      -545.119995    
         339  -27.6399994       243.800003      -545.039978    
         340  -24.3199997       243.199997      -545.440002    
         341  -24.0400009       245.000000      -546.880005    
         342  -22.3199997       245.759995      -547.679993    
         343  -23.0000000       244.440002      -544.400024    
         344  -23.5599995       248.279999      -549.760010    
         345  -28.0000000       250.080002      -552.640015    
         346  -25.0000000       248.759995      -551.599976    
         347  -27.4400005       243.119995      -547.840027    
         348  -28.7600002       239.080002      -551.280029    
         349  -27.1200008       241.919998      -554.239990    
         350  -29.3999996       244.839996      -557.840027    
         351  -29.5200005       244.559998      -550.000000    
         352  -26.4799995       241.119995      -544.799988    
         353  -24.8400002       240.679993      -540.479980    
         354  -27.3999996       238.119995      -538.719971    
         355  -28.1200008       241.880005      -540.080017    
         356  -26.5200005       240.919998      -538.239990    
         357  -27.1599998       241.479996      -541.119995    
         358  -28.9599991       239.919998      -538.080017    
         359  -34.0800018       239.360001      -535.760010    
         360  -32.7999992       237.919998      -539.359985    
         361  -31.2800007       239.600006      -545.599976    
         362  -29.6800003       235.039993      -536.239990    
         363  -26.6800003       236.839996      -533.200012    
         364  -26.6000004       237.240005      -540.080017    
         365  -26.3600006       238.759995      -537.679993    
         366  -28.4799995       234.000000      -536.559998    
         367  -28.2000008       235.399994      -533.599976    
         368  -28.0000000       234.960007      -538.719971    
         369  -29.0000000       238.199997      -540.960022    
         370  -23.0000000       240.119995      -540.159973    
         371  -20.0000000       237.440002      -534.239990    
         372  -22.1200008       237.720001      -539.039978    
         373  -23.4400005       233.919998      -537.119995    
         374  -20.2000008       234.919998      -540.000000    
         375  -18.6000004       233.559998      -534.960022    
         376  -20.2399998       232.559998      -538.159973    
         377  -20.4400005       231.559998      -538.640015    
         378  -22.3199997       233.279999      -541.359985    
         379  -18.3199997       231.919998      -534.000000    
         380  -20.0799999       233.199997      -535.599976    
         381  -22.9200001       234.520004      -546.799988    
         382  -22.1599998       234.880005      -543.359985    
         383  -20.2800007       233.559998      -535.760010    
         384  -13.9200001       236.320007      -540.799988    
         385  -12.8400002       238.679993      -545.919983    
         386  -12.3599997       236.919998      -543.840027    
         387  -10.0799999       237.199997      -542.559998    
         388  -9.27999973       240.559998      -554.719971    
         389  -6.59999990       244.839996      -556.000000    
         390  -8.27999973       243.000000      -547.760010    
         391  -6.71999979       242.160004      -547.359985    
         392  -3.64000010       246.440002      -544.400024    
         393  0.360000014       247.880005      -541.039978    
         394   0.00000000       247.119995      -541.039978    
         395   2.11999989       247.800003      -540.400024    
         396  0.959999979       246.479996      -541.119995    
         397   4.40000010       245.119995      -545.520020    
         398   4.03999996       246.279999      -542.400024    
         399   1.12000000       246.639999      -537.679993    
         400  -2.11999989       253.240005      -548.799988    
         401  -2.48000002       253.679993      -550.320007    
         402   1.44000006       255.600006      -545.520020    
         403   6.55999994       254.559998      -540.239990    
         404   6.07999992       257.679993      -552.159973    
         405   6.00000000       257.920013      -556.320007    
         406   5.19999981       260.799988      -557.520020    
         407   7.32000017       262.040009      -555.840027    
         408   6.40000010       261.359985      -554.479980    
         409   5.15999985       260.359985      -549.760010    
         410   3.16000009       259.959991      -551.039978    
         411   3.07999992       257.480011      -547.440002    
         412   5.32000017       257.959991      -551.919983    
         413   9.19999981       260.880005      -553.599976    
         414   7.88000011       260.279999      -557.679993    
         415   6.32000017       256.320007      -552.239990    
         416   7.96000004       254.679993      -555.440002    
         417   7.11999989       256.880005      -558.880005    
         418   7.63999987       254.199997      -556.400024    
         419   7.40000010       250.759995      -550.479980    
         420   7.03999996       251.839996      -549.599976    
         421   8.47999954       254.880005      -555.440002    
         422   9.60000038       250.320007      -545.440002    
         423   8.15999985       256.559998      -549.119995    
         424   6.15999985       253.360001      -548.159973    
         425   6.32000017       252.960007      -555.039978    
         426   7.03999996       253.440002      -553.440002    
         427   8.23999977       250.080002      -549.440002    
         428   6.03999996       249.800003      -549.039978    
         429   6.67999983       249.320007      -551.599976    
         430   8.15999985       248.080002      -545.440002    
         431   10.3999996       247.520004      -544.880005    
         432   9.11999989       249.039993      -551.919983    
         433   9.96000004       252.520004      -549.200012    
         434   16.2399998       247.679993      -542.320007    
         435   12.3599997       244.919998      -538.880005    
         436   13.8800001       249.000000      -546.880005    
         437   14.6800003       248.440002      -549.919983    
         438   11.3999996       246.520004      -547.200012    
         439   8.19999981       245.800003      -542.559998    
         440   10.3599997       244.759995      -543.039978    
         441   11.1199999       243.360001      -540.320007    
         442   12.8800001       240.000000      -542.880005    
         443   11.5200005       238.320007      -541.520020    
         444   13.0000000       237.320007      -542.719971    
         445   12.8400002       237.000000      -546.080017    
         446   15.1599998       237.960007      -542.000000    
         447   10.3999996       237.919998      -537.200012    
         448   13.5600004       237.160004      -544.479980    
         449   13.6000004       236.479996      -542.960022    
         450   14.8800001       238.240005      -542.640015    
         451   12.0000000       236.880005      -532.479980    
         452   7.67999983       238.399994      -537.520020    
         453   9.88000011       241.000000      -538.159973    
         454   6.28000021       237.399994      -534.880005    
         455   10.1999998       237.240005      -538.080017    
         456   9.31999969       240.199997      -549.039978    
         457   10.3199997       241.679993      -550.320007    
         458   11.8000002       239.399994      -545.520020    
         459   16.3600006       237.720001      -543.760010    
         460   15.6000004       240.399994      -545.200012    
         461   16.4799995       242.639999      -542.719971    
         462   17.5200005       241.279999      -540.320007    
         463   20.7199993       242.880005      -543.280029    
         464   17.9599991       243.080002      -543.919983    
         465   18.0000000       241.360001      -546.000000    
         466   18.9599991       244.000000      -539.599976    
         467   18.1599998       242.880005      -539.359985    
         468   19.8799992       246.839996      -546.080017    
         469   23.9200001       243.600006      -543.599976    
         470   22.4799995       243.440002      -541.520020    
         471   22.3199997       241.440002      -535.760010    
         472   23.1599998       240.039993      -547.760010    
         473   20.7999992       239.440002      -548.320007    
         474   19.7199993       239.639999      -547.200012    
         475   17.3999996       241.559998      -545.280029    
         476   20.4799995       247.440002      -545.119995    
         477   19.8799992       247.960007      -543.359985    
         478   22.7600002       245.720001      -547.679993    
         479   19.1200008       241.600006      -541.840027    
         480   19.0000000       246.520004      -550.719971    
         481   20.6800003       246.360001      -550.479980    
         482   22.5200005       248.360001      -554.880005    
         483   24.1599998       245.759995      -547.359985    
         484   22.9599991       244.800003      -553.200012    
         485   22.3199997       243.839996      -549.520020    
         486   19.6399994       241.080002      -546.000000    
         487   22.2800007       242.279999      -544.640015    
         488   19.4400005       239.679993      -546.799988    
         489   22.0000000       240.080002      -552.479980    
         490   22.4799995       236.960007      -541.840027    
         491   22.2000008       238.759995      -543.599976    
         492   23.1200008       237.839996      -545.760010    
         493   21.6399994       240.520004      -550.159973    
         494   21.3999996       238.839996      -544.320007    
         495   22.0000000       235.839996      -537.200012    
         496   22.2399998       240.320007      -548.320007    
         497   16.6399994       238.880005      -541.440002    
         498   16.8799992       238.960007      -538.239990    
         499   13.4399996       236.080002      -536.000000    
         500   13.0799999       237.240005      -543.039978    
         501   9.64000034       238.600006      -540.559998    
         502   9.64000034       234.759995      -532.239990    
         503   10.5600004       232.080002      -530.880005    
         504   9.64000034       234.520004      -534.880005    
         505   5.96000004       238.360001      -537.359985    
         506   12.0799999       237.600006      -542.479980    
         507   12.1599998       237.279999      -539.679993    
         508   12.3599997       236.520004      -538.080017    
         509   14.6400003       237.839996      -535.760010    
         510   18.3600006       232.520004      -537.359985    
         511   13.8400002       232.320007      -537.919983    
         512   12.0799999       228.639999      -537.200012    
         513   13.0799999       228.600006      -540.000000    
         514   13.0000000       228.839996      -534.080017    
         515   10.9200001       231.559998      -534.559998    
         516   10.1599998       231.919998      -538.320007    
         517   11.1999998       232.160004      -536.880005    
         518   8.80000019       231.279999      -538.000000    
         519   9.39999962       232.919998      -535.679993    
         520   7.07999992       235.960007      -534.479980    
         521   10.1999998       238.119995      -536.559998    
         522   8.92000008       235.639999      -536.320007    
         523   10.7200003       234.639999      -535.039978    
         524   13.8400002       240.240005      -544.719971    
         525   11.0799999       242.600006      -548.880005    
         526   10.6000004       242.360001      -548.880005    
         527   9.43999958       241.360001      -546.080017    
         528   11.8400002       242.720001      -553.520020    
         529   13.7200003       244.679993      -546.640015    
         530   12.8400002       244.199997      -544.559998    
         531   15.8800001       242.919998      -543.200012    
         532   15.2399998       245.960007      -546.880005    
         533   11.0799999       245.399994      -547.679993    
         534   7.63999987       246.119995      -541.440002    
         535   9.52000046       247.679993      -540.880005    
         536   12.1999998       246.520004      -541.599976    
         537   13.0400000       246.160004      -542.799988    
         538   11.3199997       247.880005      -543.359985    
         539   9.52000046       247.199997      -540.320007    
         540   7.67999983       250.080002      -551.200012    
         541   6.84000015       252.039993      -549.359985    
         542   8.00000000       255.360001      -555.440002    
         543   5.63999987       254.360001      -549.679993    
         544   6.15999985       255.440002      -546.239990    
         545   7.71999979       256.519989      -545.520020    
         546   9.43999958       254.080002      -543.359985    
         547   6.92000008       252.759995      -542.400024    
         548   6.15999985       257.119995      -549.280029    
         549   6.51999998       255.320007      -550.640015    
         550   7.84000015       255.520004      -550.000000    
         551   12.5600004       253.679993      -551.840027    
         552   10.3199997       253.759995      -553.359985    
         553   13.4799995       256.760010      -558.799988    
         554   10.2399998       256.880005      -556.640015    
         555   12.8400002       253.639999      -548.719971    
         556   13.0000000       256.600006      -551.599976    
         557   16.2000008       256.359985      -554.239990    
         558   13.4399996       257.679993      -547.520020    
         559   11.6000004       258.799988      -549.840027    
         560   12.7200003       256.640015      -551.200012    
         561   10.6800003       254.440002      -553.919983    
         562   9.19999981       254.399994      -546.239990    
         563   7.92000008       254.559998      -548.400024    
         564   10.2799997       255.080002      -549.280029    
         565   10.8800001       252.880005      -551.039978    
         566   11.4399996       254.160004      -544.320007    
         567   12.5600004       254.000000      -546.000000    
         568   15.1199999       253.199997      -545.760010    
         569   16.8799992       255.919998      -542.239990    
         570   14.4799995       252.720001      -537.119995    
         571   15.4799995       251.960007      -535.679993    
         572   14.8400002       254.919998      -538.159973    
         573   11.6000004       258.480011      -541.679993    
         574   10.7200003       260.239990      -547.359985    
         575   9.76000023       258.799988      -548.159973    
         576   8.15999985       260.079987      -545.359985    
         577   11.4399996       259.600006      -545.359985    
         578   11.6800003       257.200012      -542.960022    
         579   12.8400002       254.520004      -540.559998    
         580   12.0000000       250.720001      -542.960022    
         581   11.0400000       252.880005      -550.559998    
         582   14.5600004       248.880005      -539.760010    
         583   12.4799995       250.880005      -544.640015    
         584   10.1999998       253.479996      -549.359985    
         585   8.72000027       251.839996      -549.840027    
         586   10.7600002       252.759995      -550.400024    
         587   10.4799995       254.559998      -547.919983    
         588   9.07999992       261.480011      -550.559998    
         589   8.43999958       259.399994      -550.080017    
         590   6.23999977       257.359985      -551.520020    
         591   2.44000006       254.520004      -544.320007    
         592  0.280000001       256.119995      -552.320007    
         593  0.920000017       253.720001      -548.400024    
         594   3.16000009       254.199997      -553.359985    
         595   3.24000001       253.960007      -554.719971    
         596  -2.64000010       254.880005      -555.840027    
         597 -0.759999990       259.239990      -557.440002    
         598  -4.63999987       257.760010      -552.000000    
         599  -3.51999998       254.080002      -550.719971    
         600  -2.64000010       256.160004      -550.320007    
         601  -1.79999995       254.039993      -548.960022    
         602  -2.72000003       256.720001      -545.039978    
         603  -5.55999994       252.119995      -543.280029    
         604  -9.72000027       253.880005      -546.479980    
         605  -15.6000004       251.279999      -543.119995    
         606  -13.5600004       252.039993      -546.400024    
         607  -16.5200005       255.080002      -545.520020    
         608  -15.4399996       255.520004      -554.479980    
         609  -14.7200003       254.080002      -551.520020    
         610  -13.9200001       255.679993      -556.479980    
         611  -11.9600000       250.919998      -547.520020    
         612  -10.2799997       252.440002      -544.880005    
         613  -8.19999981       252.679993      -545.679993    
         614  -7.07999992       248.119995      -543.840027    
         615  -7.15999985       248.839996      -540.159973    
         616  -8.07999992       251.600006      -548.400024    
         617  -9.03999996       251.279999      -549.599976    
         618  -8.47999954       250.399994      -542.719971    
         619  -5.23999977       250.199997      -543.919983    
         620  -2.11999989       251.399994      -548.000000    
         621  -2.68000007       252.199997      -552.799988    
         622  -1.67999995       253.360001      -552.400024    
         623  -2.00000000       253.039993      -547.919983    
         624  -5.03999996       251.520004      -548.799988    
         625  -7.76000023       250.160004      -547.440002    
         626  -6.59999990       251.000000      -541.760010    
         627  -3.00000000       248.199997      -540.960022    
         628  -2.68000007       249.720001      -547.760010    
         629  -1.36000001       252.000000      -550.479980    
         630  -3.16000009       249.960007      -539.440002    
         631  -1.55999994       251.320007      -544.559998    
         632  0.280000001       252.520004      -543.760010    
         633   1.75999999       252.000000      -545.200012    
         634  0.319999993       252.479996      -544.000000    
         635 -0.879999995       249.839996      -539.359985    
         636 -0.639999986       250.639999      -544.320007    
         637   1.91999996       252.000000      -540.080017    
         638 -0.159999996       252.320007      -540.719971    
         639   3.07999992       253.559998      -534.719971    
         640   2.03999996       255.399994      -539.200012    
         641   6.92000008       258.519989      -541.919983    
         642   7.03999996       261.279999      -543.599976    
         643   9.68000031       257.679993      -542.320007    
         644   10.4799995       257.279999      -541.520020    
         645   12.3199997       254.639999      -541.359985    
         646   12.7200003       253.919998      -541.760010    
         647   12.6000004       251.240005      -540.400024    
         648   9.96000004       249.080002      -544.479980    
         649   8.68000031       247.080002      -544.880005    
         650   8.52000046       248.440002      -540.320007    
         651   7.03999996       249.440002      -543.200012    
         652   9.03999996       253.360001      -550.640015    
         653   8.68000031       251.639999      -541.440002    
         654   8.31999969       252.000000      -540.799988    
