 tiempo ave_magnetization ave_absmagnetization ave_energy
         129   22.5200005       318.760010      -749.760010    
         130   22.8400002       318.200012      -748.719971    
         131   22.0000000       318.399994      -750.400024    
         132   22.9200001       320.119995      -752.320007    
         133   23.3600006       319.119995      -749.359985    
         134   21.3199997       319.959991      -747.520020    
         135   22.2399998       321.279999      -749.520020    
         136   23.3600006       322.959991      -751.440002    
         137   23.4400005       322.320007      -752.880005    
         138   24.6399994       320.880005      -753.200012    
         139   25.5599995       320.119995      -750.960022    
         140   25.4400005       321.119995      -752.400024    
         141   26.0000000       322.079987      -754.400024    
         142   23.8400002       321.119995      -751.200012    
         143   22.7199993       321.119995      -751.280029    
         144   23.2000008       323.279999      -751.679993    
         145   24.2000008       323.480011      -750.080017    
         146   23.5599995       322.119995      -751.200012    
         147   22.5599995       322.880005      -750.640015    
         148   22.7199993       322.799988      -748.479980    
         149   25.5599995       324.920013      -752.559998    
         150   26.6399994       326.799988      -751.359985    
         151   26.2399998       326.480011      -750.719971    
         152   26.4400005       328.119995      -753.280029    
         153   27.3999996       329.160004      -752.239990    
         154   25.7199993       327.559998      -748.320007    
         155   26.3999996       328.399994      -751.280029    
         156   26.2399998       328.079987      -753.440002    
         157   27.3999996       329.160004      -753.599976    
         158   27.0000000       327.720001      -752.479980    
         159   25.8799992       327.079987      -749.840027    
         160   26.6000004       326.119995      -752.159973    
         161   28.0400009       325.640015      -753.440002    
         162   29.4799995       326.279999      -752.960022    
         163   28.3999996       327.440002      -754.559998    
         164   28.2000008       327.480011      -753.039978    
         165   29.0400009       327.760010      -752.880005    
         166   29.0799999       328.200012      -750.479980    
         167   27.6800003       328.799988      -751.919983    
         168   27.5200005       327.920013      -752.080017    
         169   27.4400005       327.040009      -753.440002    
         170   27.4799995       326.839996      -753.679993    
         171   26.1599998       326.559998      -753.919983    
         172   26.7199993       326.320007      -754.960022    
         173   26.4799995       324.160004      -756.799988    
         174   27.0000000       324.600006      -755.039978    
         175   26.9599991       325.440002      -755.919983    
         176   25.6000004       324.959991      -756.239990    
         177   25.1599998       323.239990      -754.559998    
         178   25.0400009       322.880005      -752.559998    
         179   23.4799995       321.320007      -750.559998    
         180   24.9599991       322.480011      -754.000000    
         181   24.3600006       321.160004      -752.640015    
         182   24.2000008       321.880005      -750.960022    
         183   24.4400005       322.119995      -752.239990    
         184   24.8799992       323.279999      -751.119995    
         185   24.3199997       322.720001      -751.919983    
         186   23.9200001       323.760010      -751.919983    
         187   24.6000004       324.440002      -751.840027    
         188   24.3199997       323.760010      -752.719971    
         189   25.0799999       324.519989      -753.599976    
         190   25.7999992       322.839996      -750.080017    
         191   24.7199993       322.480011      -750.719971    
         192   23.6800003       322.480011      -750.960022    
         193   25.5200005       324.239990      -752.880005    
         194   23.7999992       323.799988      -750.320007    
         195   24.2800007       322.760010      -747.520020    
         196   24.5599995       322.079987      -748.719971    
         197   23.2800007       323.200012      -753.599976    
         198   22.7600002       323.399994      -750.960022    
         199   23.5599995       324.760010      -755.679993    
         200   25.2800007       326.399994      -754.960022    
         201   24.8400002       325.320007      -754.159973    
         202   24.7999992       324.959991      -753.119995    
         203   24.0400009       326.200012      -754.159973    
         204   22.6399994       326.640015      -752.799988    
         205   22.9200001       326.600006      -753.280029    
         206   21.6000004       325.279999      -752.559998    
         207   23.3999996       324.279999      -752.799988    
         208   22.1200008       324.839996      -754.640015    
         209   21.7600002       327.119995      -755.599976    
         210   21.2800007       325.920013      -753.280029    
         211   22.7600002       326.600006      -754.080017    
         212   21.2800007       326.399994      -755.840027    
         213   20.8799992       327.279999      -753.359985    
         214   19.6000004       328.239990      -752.400024    
         215   19.5599995       327.720001      -751.039978    
         216   17.6000004       329.359985      -750.479980    
         217   17.5200005       330.399994      -753.440002    
         218   18.4400005       332.839996      -751.760010    
         219   15.9600000       333.079987      -753.039978    
         220   16.5599995       333.679993      -754.239990    
         221   16.9200001       332.760010      -751.039978    
         222   16.6000004       334.519989      -752.320007    
         223   15.3599997       336.799988      -753.840027    
         224   15.5600004       337.000000      -756.080017    
         225   15.8000002       337.000000      -756.640015    
         226   15.2399998       336.119995      -753.679993    
         227   15.3999996       335.160004      -753.039978    
         228   14.5200005       335.959991      -751.599976    
         229   14.7200003       336.559998      -753.359985    
         230   13.8400002       337.279999      -752.880005    
         231   14.6400003       336.480011      -753.840027    
         232   13.7200003       335.880005      -750.799988    
         233   14.0400000       337.160004      -754.719971    
         234   13.6800003       337.519989      -753.599976    
         235   13.9600000       338.440002      -754.880005    
         236   12.8800001       338.640015      -753.520020    
         237   12.0000000       337.359985      -753.359985    
         238   10.5600004       338.160004      -750.719971    
         239   11.1599998       339.000000      -755.760010    
         240   11.0799999       340.200012      -756.960022    
         241   11.8000002       341.000000      -756.719971    
         242   12.3199997       341.679993      -757.119995    
         243   12.2399998       342.000000      -757.440002    
         244   11.6400003       342.679993      -757.760010    
         245   11.9200001       341.760010      -755.200012    
         246   13.2399998       341.320007      -753.760010    
         247   13.1199999       341.679993      -754.159973    
         248   12.3999996       343.040009      -758.080017    
         249   12.8400002       343.880005      -755.760010    
         250   13.2799997       344.480011      -755.679993    
         251   12.6400003       344.640015      -755.840027    
         252   12.5600004       344.880005      -756.080017    
         253   11.7200003       346.440002      -758.159973    
         254   11.0000000       345.720001      -756.719971    
         255   11.2399998       345.880005      -757.200012    
         256   10.1599998       346.880005      -757.840027    
         257   10.8800001       346.640015      -758.640015    
         258   9.84000015       346.079987      -754.960022    
         259   10.4399996       346.119995      -758.159973    
         260   9.31999969       347.399994      -762.159973    
         261   9.84000015       349.040009      -760.159973    
         262   8.96000004       349.119995      -758.719971    
         263   8.72000027       348.959991      -756.239990    
         264   10.6000004       350.359985      -759.760010    
         265   10.0799999       350.720001      -761.760010    
         266   9.43999958       350.160004      -758.479980    
         267   9.68000031       351.600006      -762.400024    
         268   9.07999992       351.880005      -762.400024    
         269   9.88000011       353.480011      -762.159973    
         270   7.71999979       353.320007      -760.960022    
         271   9.19999981       354.720001      -762.799988    
         272   7.48000002       355.320007      -763.599976    
         273   7.15999985       355.480011      -765.440002    
         274   8.11999989       356.279999      -766.159973    
         275   7.03999996       356.239990      -764.960022    
         276   7.11999989       356.559998      -766.640015    
         277   5.15999985       355.720001      -766.960022    
         278   6.00000000       354.799988      -764.799988    
         279   6.28000021       355.320007      -766.000000    
         280   5.71999979       355.559998      -766.640015    
         281   6.19999981       355.079987      -765.359985    
         282   7.19999981       356.799988      -765.919983    
         283   6.84000015       357.079987      -765.919983    
         284   6.59999990       357.880005      -764.640015    
         285   7.15999985       358.760010      -765.280029    
         286   7.48000002       358.519989      -765.679993    
         287   7.80000019       359.000000      -767.200012    
         288   8.15999985       358.880005      -766.080017    
         289   8.31999969       360.000000      -766.559998    
         290   7.15999985       359.480011      -766.000000    
         291   7.84000015       360.320007      -768.080017    
         292   7.03999996       359.760010      -768.159973    
         293   8.15999985       360.160004      -767.119995    
         294   7.48000002       358.359985      -763.200012    
         295   6.96000004       358.079987      -762.719971    
         296   7.80000019       358.600006      -763.919983    
         297   8.03999996       358.600006      -764.320007    
         298   8.47999954       358.320007      -763.280029    
         299   8.31999969       359.200012      -764.719971    
         300   7.28000021       358.239990      -763.440002    
         301   7.51999998       358.559998      -766.159973    
         302   6.96000004       359.839996      -765.440002    
         303   7.03999996       361.279999      -769.039978    
         304   7.36000013       360.160004      -767.119995    
         305   8.07999992       359.519989      -766.880005    
         306   9.43999958       360.399994      -767.520020    
         307   10.8400002       361.239990      -769.919983    
         308   11.0400000       361.279999      -769.520020    
         309   10.0400000       361.959991      -769.280029    
         310   10.0799999       362.640015      -771.440002    
         311   8.47999954       363.040009      -770.320007    
         312   9.52000046       362.320007      -768.320007    
         313   10.0400000       362.200012      -768.080017    
         314   9.03999996       362.720001      -767.280029    
         315   10.0799999       362.959991      -768.960022    
         316   9.27999973       363.279999      -768.640015    
         317   8.72000027       362.399994      -767.919983    
         318   8.76000023       362.359985      -769.760010    
         319   8.80000019       362.079987      -769.520020    
         320   9.84000015       362.959991      -767.520020    
         321   10.1199999       362.760010      -768.479980    
         322   10.6800003       361.880005      -766.000000    
         323   11.8800001       363.880005      -770.559998    
         324   10.2799997       362.679993      -770.880005    
         325   9.76000023       362.160004      -769.119995    
         326   10.2399998       361.760010      -766.320007    
         327   8.96000004       362.720001      -768.080017    
         328   10.4799995       363.760010      -769.440002    
         329   9.72000027       363.239990      -767.760010    
         330   9.03999996       363.600006      -766.239990    
         331   9.07999992       362.200012      -765.039978    
         332   9.64000034       362.359985      -764.239990    
         333   9.15999985       363.160004      -766.640015    
         334   10.3599997       362.600006      -763.599976    
         335   9.56000042       364.279999      -768.159973    
         336   9.72000027       363.959991      -766.239990    
         337   10.5600004       364.559998      -765.200012    
         338   10.2399998       364.480011      -764.559998    
         339   11.3599997       365.839996      -766.479980    
         340   11.2799997       366.480011      -765.919983    
         341   9.84000015       365.279999      -766.159973    
         342   8.03999996       365.239990      -765.599976    
         343   9.00000000       367.480011      -766.640015    
         344   9.60000038       368.720001      -769.359985    
         345   8.64000034       366.959991      -768.640015    
         346   8.76000023       367.880005      -767.440002    
         347   7.55999994       368.119995      -766.479980    
         348   8.19999981       368.920013      -765.679993    
         349   9.84000015       368.799988      -766.719971    
         350   9.47999954       368.600006      -766.880005    
         351   9.60000038       369.359985      -769.919983    
         352   9.23999977       368.679993      -766.799988    
         353   10.2399998       368.399994      -766.880005    
         354   10.9600000       368.799988      -767.359985    
         355   11.4399996       367.760010      -767.440002    
         356   11.1599998       368.760010      -766.640015    
         357   10.6800003       369.079987      -768.320007    
         358   11.2399998       368.279999      -766.880005    
         359   10.9600000       368.799988      -768.400024    
         360   11.4799995       369.000000      -769.919983    
         361   11.0000000       368.200012      -769.039978    
         362   11.5600004       366.600006      -763.599976    
         363   11.9200001       367.679993      -764.239990    
         364   12.2399998       369.359985      -766.719971    
         365   12.8800001       369.600006      -767.280029    
         366   13.6000004       369.600006      -766.640015    
         367   11.3999996       369.320007      -765.919983    
         368   10.7200003       369.519989      -765.679993    
         369   11.4399996       369.920013      -767.200012    
         370   11.4399996       369.839996      -764.320007    
         371   11.6400003       371.160004      -769.919983    
         372   11.8000002       370.279999      -766.960022    
         373   12.1999998       370.600006      -766.080017    
         374   12.0799999       370.480011      -766.239990    
         375   10.8400002       370.519989      -769.679993    
         376   12.6000004       370.359985      -770.479980    
         377   13.5200005       370.160004      -769.440002    
         378   13.9200001       370.480011      -770.239990    
         379   13.9200001       370.720001      -772.479980    
         380   13.5600004       370.600006      -770.640015    
         381   14.1599998       370.799988      -770.479980    
         382   14.1599998       369.679993      -767.840027    
         383   14.2399998       372.079987      -773.440002    
         384   14.4799995       370.640015      -770.799988    
         385   14.5600004       370.720001      -769.840027    
         386   14.0000000       370.720001      -770.239990    
         387   13.9200001       371.200012      -771.280029    
         388   15.4399996       371.119995      -770.880005    
         389   15.1599998       371.320007      -771.200012    
         390   14.4799995       372.239990      -770.559998    
         391   13.8800001       373.799988      -774.559998    
         392   14.7200003       373.119995      -772.880005    
         393   14.2399998       372.720001      -772.080017    
         394   14.9600000       372.160004      -768.400024    
         395   14.5200005       372.519989      -771.440002    
         396   13.6400003       372.519989      -771.919983    
         397   14.2399998       372.079987      -769.679993    
         398   13.2799997       372.320007      -767.359985    
         399   13.8000002       372.519989      -766.799988    
         400   14.3199997       373.440002      -768.159973    
         401   12.6000004       373.239990      -767.599976    
         402   11.6400003       372.679993      -766.239990    
         403   10.5600004       373.359985      -770.159973    
         404   9.56000042       372.519989      -766.960022    
         405   11.6800003       373.119995      -767.919983    
         406   11.1999998       372.640015      -765.760010    
         407   10.3199997       374.399994      -770.960022    
         408   10.1199999       374.200012      -770.479980    
         409   11.5600004       373.559998      -768.320007    
         410   11.4799995       373.559998      -768.239990    
         411   10.5200005       374.119995      -770.719971    
         412   10.8800001       375.600006      -774.479980    
         413   11.2399998       374.519989      -770.880005    
         414   10.3599997       373.640015      -770.000000    
         415   10.0000000       374.239990      -770.719971    
         416   9.15999985       374.600006      -770.559998    
         417   8.96000004       374.480011      -771.200012    
         418   8.27999973       374.519989      -771.280029    
         419   9.60000038       376.239990      -774.080017    
         420   8.72000027       376.399994      -772.880005    
         421   9.39999962       376.040009      -772.080017    
         422   8.72000027       376.720001      -772.320007    
         423   8.68000031       377.000000      -772.880005    
         424   8.88000011       377.440002      -774.799988    
         425   7.36000013       376.320007      -773.679993    
         426   7.88000011       376.839996      -772.400024    
         427   7.11999989       378.079987      -777.200012    
         428   7.28000021       377.200012      -774.000000    
         429   7.32000017       376.839996      -774.719971    
         430   7.32000017       374.920013      -768.799988    
         431   8.00000000       375.279999      -770.080017    
         432   7.48000002       376.040009      -770.400024    
         433   7.76000023       376.079987      -769.679993    
         434   8.60000038       375.799988      -769.840027    
         435   8.68000031       375.239990      -768.400024    
         436   8.39999962       375.119995      -769.599976    
         437   8.19999981       376.200012      -771.039978    
         438   8.43999958       376.359985      -771.359985    
         439   8.00000000       377.119995      -774.640015    
         440   8.35999966       376.600006      -770.400024    
         441   8.52000046       376.359985      -770.320007    
         442   8.43999958       376.279999      -771.520020    
         443   8.80000019       377.040009      -774.320007    
         444   8.68000031       377.640015      -776.000000    
         445   8.19999981       377.320007      -774.799988    
         446   8.68000031       377.079987      -772.880005    
         447   9.23999977       377.880005      -773.520020    
         448   10.0799999       378.239990      -774.559998    
         449   9.64000034       378.119995      -773.440002    
         450   8.96000004       378.239990      -772.159973    
         451   9.92000008       378.799988      -775.760010    
         452   9.03999996       378.559998      -773.760010    
         453   10.3599997       379.399994      -773.200012    
         454   10.6400003       379.679993      -773.520020    
         455   10.4799995       379.760010      -774.479980    
         456   11.5200005       380.239990      -774.640015    
         457   11.6400003       379.959991      -773.919983    
         458   12.6800003       379.880005      -773.359985    
         459   12.2799997       379.799988      -775.760010    
         460   12.6000004       379.559998      -774.159973    
         461   13.5600004       378.600006      -772.719971    
         462   13.9600000       378.920013      -772.640015    
         463   14.3999996       379.440002      -776.000000    
         464   14.5600004       379.760010      -773.919983    
         465   15.2399998       379.320007      -772.640015    
         466   14.6000004       378.200012      -770.880005    
         467   14.6800003       378.279999      -771.359985    
         468   14.8800001       379.839996      -773.440002    
         469   14.2799997       379.320007      -770.400024    
         470   14.4399996       379.559998      -770.640015    
         471   15.1999998       379.359985      -771.440002    
         472   15.3199997       378.200012      -770.159973    
         473   15.8400002       378.079987      -770.479980    
         474   15.4799995       378.839996      -771.119995    
         475   16.1200008       380.200012      -773.520020    
         476   15.8400002       380.320007      -773.520020    
         477   15.9600000       379.559998      -770.880005    
         478   15.8400002       379.839996      -770.559998    
         479   17.2399998       379.880005      -771.760010    
         480   17.5200005       381.040009      -776.479980    
         481   16.6800003       380.279999      -774.000000    
         482   17.0799999       381.320007      -774.080017    
         483   17.6000004       381.200012      -773.520020    
         484   17.6399994       381.320007      -775.679993    
         485   17.3600006       380.959991      -775.119995    
         486   16.8799992       381.119995      -776.239990    
         487   16.8799992       382.320007      -777.840027    
         488   16.2800007       381.160004      -776.400024    
         489   15.8800001       381.239990      -777.039978    
         490   16.4799995       380.640015      -775.119995    
         491   16.8400002       380.839996      -774.400024    
         492   15.8800001       380.839996      -774.799988    
         493   16.5599995       381.200012      -776.400024    
         494   16.6800003       380.920013      -774.559998    
         495   16.2800007       382.200012      -778.640015    
         496   17.1200008       382.720001      -778.559998    
         497   16.0400009       382.200012      -776.960022    
         498   15.9200001       381.119995      -773.520020    
         499   16.0000000       381.440002      -774.880005    
         500   16.6000004       381.320007      -773.679993    
         501   15.6000004       381.279999      -773.200012    
         502   14.6800003       380.839996      -772.479980    
         503   14.6800003       380.200012      -770.239990    
         504   14.0799999       380.480011      -772.479980    
         505   15.6000004       381.279999      -774.080017    
         506   14.5200005       380.600006      -773.039978    
         507   14.5600004       381.119995      -775.919983    
         508   14.5600004       380.320007      -772.559998    
         509   15.4399996       379.359985      -770.320007    
         510   15.8800001       380.119995      -772.479980    
         511   16.1200008       380.839996      -775.280029    
         512   16.7600002       380.920013      -776.719971    
         513   16.9200001       380.679993      -775.840027    
         514   16.2800007       380.119995      -772.880005    
         515   17.0000000       381.320007      -775.119995    
         516   17.5599995       381.239990      -775.599976    
         517   16.3199997       380.559998      -775.119995    
         518   16.2800007       380.359985      -774.159973    
         519   16.3600006       380.440002      -776.559998    
         520   16.0799999       379.920013      -774.799988    
         521   15.0000000       379.959991      -772.799988    
         522   15.4799995       379.799988      -773.359985    
         523   15.8800001       381.320007      -776.400024    
         524   15.7200003       381.480011      -776.719971    
         525   16.9599991       381.440002      -776.239990    
         526   16.2800007       381.320007      -776.000000    
         527   16.1599998       381.519989      -777.919983    
         528   16.3999996       382.320007      -778.960022    
         529   15.2799997       381.440002      -776.159973    
         530   16.3199997       382.399994      -777.200012    
         531   16.2399998       382.480011      -778.799988    
         532   15.8400002       381.519989      -775.200012    
         533   15.4399996       381.200012      -774.400024    
         534   15.0799999       379.880005      -770.239990    
         535   15.6400003       381.239990      -775.440002    
         536   16.0000000       381.040009      -775.280029    
         537   16.9599991       380.959991      -774.239990    
         538   17.2399998       381.239990      -773.760010    
         539   15.2399998       381.640015      -775.039978    
         540   15.9600000       382.119995      -774.559998    
         541   15.3199997       381.720001      -772.000000    
         542   16.0799999       382.320007      -774.479980    
         543   15.6800003       382.320007      -774.000000    
         544   15.8000002       382.440002      -772.880005    
         545   15.3199997       381.799988      -772.239990    
         546   16.2399998       380.799988      -769.359985    
         547   15.7200003       381.399994      -771.599976    
         548   15.8400002       382.640015      -776.239990    
         549   16.4799995       381.920013      -774.479980    
         550   16.2399998       381.119995      -772.000000    
         551   16.3199997       380.799988      -772.799988    
         552   17.0400009       381.279999      -773.840027    
         553   16.6800003       381.320007      -773.359985    
         554   16.0400009       381.880005      -775.919983    
         555   15.5200005       382.079987      -776.159973    
         556   16.0400009       381.959991      -775.280029    
         557   14.9200001       381.480011      -773.440002    
         558   14.5200005       381.640015      -775.280029    
         559   15.6800003       382.079987      -774.960022    
         560   15.0400000       381.200012      -774.719971    
         561   14.1999998       381.000000      -776.400024    
         562   14.1599998       380.640015      -775.679993    
         563   14.5200005       380.679993      -776.159973    
         564   14.1599998       381.279999      -779.200012    
         565   14.9600000       379.440002      -772.960022    
         566   14.0400000       379.799988      -773.599976    
         567   14.6000004       380.359985      -776.320007    
         568   14.0400000       380.679993      -774.640015    
         569   13.7600002       380.160004      -773.919983    
         570   14.3599997       379.959991      -772.640015    
         571   13.8800001       379.399994      -769.679993    
         572   14.1199999       379.880005      -774.400024    
         573   14.2399998       380.239990      -776.000000    
         574   14.2399998       380.160004      -774.559998    
         575   15.3999996       380.839996      -776.239990    
         576   15.5600004       380.839996      -772.880005    
         577   15.0000000       381.239990      -771.599976    
         578   14.6000004       381.559998      -773.440002    
         579   14.0400000       382.040009      -774.799988    
         580   15.2799997       381.600006      -775.840027    
         581   13.9600000       381.320007      -774.960022    
         582   12.8000002       381.440002      -773.039978    
         583   12.3599997       382.200012      -774.080017    
         584   12.4799995       383.519989      -775.919983    
         585   12.4799995       382.799988      -775.200012    
         586   12.5200005       382.839996      -775.840027    
         587   12.1999998       382.200012      -773.679993    
         588   11.8000002       382.760010      -773.280029    
         589   12.5600004       383.679993      -774.559998    
         590   12.9600000       383.279999      -775.039978    
         591   13.2799997       382.799988      -773.359985    
         592   12.8000002       383.920013      -776.000000    
         593   12.3199997       383.920013      -774.000000    
         594   12.4799995       384.239990      -776.400024    
         595   11.8000002       384.679993      -777.840027    
         596   12.8800001       382.959991      -776.479980    
         597   12.3199997       383.040009      -776.640015    
         598   12.3599997       383.799988      -778.239990    
         599   12.3599997       384.679993      -780.799988    
         600   12.7600002       383.480011      -777.039978    
         601   13.0400000       382.720001      -774.799988    
         602   12.2799997       382.600006      -773.760010    
         603   11.2399998       384.119995      -777.119995    
         604   11.3999996       384.119995      -776.000000    
         605   11.1599998       383.880005      -775.599976    
         606   11.5600004       383.160004      -775.760010    
         607   10.3999996       383.040009      -775.200012    
         608   10.6800003       384.119995      -776.159973    
         609   10.3599997       383.880005      -774.320007    
         610   10.6800003       384.519989      -775.840027    
         611   10.7200003       384.799988      -776.000000    
         612   10.0799999       385.440002      -776.719971    
         613   9.84000015       384.160004      -772.239990    
         614   10.8000002       383.920013      -773.119995    
         615   11.0799999       384.200012      -773.599976    
         616   9.56000042       385.239990      -775.599976    
         617   9.07999992       385.320007      -773.840027    
         618   8.00000000       384.320007      -770.320007    
         619   8.19999981       384.119995      -771.599976    
         620   10.1199999       385.000000      -776.080017    
         621   9.68000031       384.640015      -774.559998    
         622   9.15999985       385.799988      -777.599976    
         623   9.43999958       385.279999      -776.799988    
         624   9.72000027       385.079987      -775.200012    
         625   10.0799999       384.480011      -774.000000    
         626   9.00000000       385.079987      -775.840027    
         627   8.76000023       385.559998      -775.039978    
         628   8.52000046       386.279999      -776.239990    
         629   8.15999985       385.920013      -775.359985    
         630   8.56000042       386.239990      -776.880005    
         631   8.80000019       386.320007      -778.080017    
         632   8.72000027       386.959991      -778.880005    
         633   8.39999962       385.519989      -774.400024    
         634   8.76000023       385.959991      -775.520020    
         635   8.31999969       386.559998      -776.880005    
         636   8.19999981       386.600006      -775.039978    
         637   7.36000013       386.239990      -775.280029    
         638   7.76000023       386.160004      -773.919983    
         639   7.36000013       386.239990      -773.840027    
         640   7.32000017       386.679993      -777.039978    
         641   7.19999981       386.799988      -776.080017    
         642   6.76000023       387.320007      -775.840027    
         643   6.11999989       387.480011      -776.159973    
         644   6.23999977       387.440002      -775.440002    
         645   6.28000021       387.239990      -774.719971    
         646   6.92000008       388.200012      -778.559998    
         647   7.11999989       388.959991      -780.880005    
         648   7.40000010       387.880005      -778.559998    
         649   7.11999989       386.880005      -775.359985    
         650   7.07999992       386.279999      -774.640015    
         651   7.23999977       386.600006      -774.640015    
         652   6.96000004       387.279999      -775.840027    
         653   7.19999981       387.519989      -777.359985    
         654   6.51999998       387.559998      -776.719971    
         655   5.88000011       387.000000      -775.520020    
         656   5.92000008       387.279999      -777.039978    
         657   6.59999990       387.320007      -776.080017    
         658   6.28000021       387.720001      -778.080017    
         659   6.84000015       387.480011      -777.280029    
         660   7.00000000       387.239990      -777.599976    
         661   7.19999981       387.040009      -776.799988    
         662   8.11999989       387.640015      -778.719971    
         663   8.03999996       388.119995      -779.599976    
