 tiempo ave_magnetization ave_absmagnetization ave_energy
           1  -2.40000010       25.9200001      -182.240005    
           2   3.99999991E-02   35.9599991      -327.600006    
           3   7.19999981       50.4799995      -399.359985    
           4   14.3999996       58.8800011      -441.279999    
           5   20.8799992       68.4800034      -471.519989    
           6   22.1200008       73.9599991      -491.679993    
           7   18.0799999       78.1600037      -502.720001    
           8   21.9200001       85.5199966      -524.400024    
           9   22.3199997       89.0400009      -536.400024    
          10   24.9599991       91.9199982      -542.719971    
          11   28.0000000       98.7200012      -551.919983    
          12   27.6399994       105.720001      -564.799988    
          13   28.3999996       112.000000      -570.159973    
          14   28.8400002       111.800003      -571.440002    
          15   30.7199993       114.720001      -575.599976    
          16   29.6399994       119.320000      -582.640015    
          17   28.3999996       127.839996      -591.359985    
          18   31.3999996       131.720001      -593.599976    
          19   28.3999996       133.600006      -597.760010    
          20   29.3999996       136.919998      -600.159973    
          21   31.0799999       139.720001      -605.359985    
          22   30.3999996       147.520004      -608.239990    
          23   29.2800007       150.880005      -610.159973    
          24   30.8799992       156.800003      -608.080017    
          25   29.5200005       160.960007      -616.400024    
          26   31.9599991       163.320007      -616.479980    
          27   30.5599995       164.800003      -617.679993    
          28   31.4400005       167.919998      -617.280029    
          29   33.7999992       172.119995      -622.479980    
          30   32.5200005       175.720001      -624.080017    
          31   33.8400002       179.600006      -624.000000    
          32   33.0400009       183.839996      -628.000000    
          33   30.5200005       188.919998      -632.559998    
          34   29.3999996       190.759995      -630.000000    
          35   33.6800003       197.679993      -632.479980    
          36   36.0000000       198.399994      -635.200012    
          37   35.7200012       199.960007      -640.799988    
          38   37.1199989       205.039993      -640.320007    
          39   36.0800018       208.160004      -643.520020    
          40   35.2000008       208.800003      -641.760010    
          41   36.2400017       209.600006      -644.239990    
          42   33.3600006       212.559998      -648.479980    
          43   33.9599991       215.639999      -649.840027    
          44   33.2799988       223.279999      -658.719971    
          45   33.5600014       225.639999      -659.840027    
          46   33.3600006       228.399994      -655.760010    
          47   32.6399994       230.479996      -658.640015    
          48   34.8400002       233.479996      -664.479980    
          49   36.4399986       236.119995      -660.239990    
          50   37.5200005       238.160004      -666.159973    
          51   39.3600006       238.399994      -663.359985    
          52   39.7599983       241.440002      -663.679993    
          53   39.5600014       242.839996      -668.559998    
          54   37.5200005       244.479996      -668.239990    
          55   37.0400009       248.000000      -667.599976    
          56   36.8800011       251.119995      -669.200012    
          57   35.2000008       253.360001      -668.320007    
          58   33.8800011       255.240005      -667.599976    
          59   36.2400017       257.679993      -671.919983    
          60   35.9599991       261.399994      -676.640015    
          61   37.5600014       263.320007      -678.479980    
          62   36.7599983       267.480011      -682.479980    
          63   37.9199982       266.079987      -681.599976    
          64   37.7200012       267.160004      -682.159973    
          65   35.9599991       268.040009      -683.760010    
          66   36.2000008       269.640015      -679.840027    
          67   33.2400017       270.200012      -679.280029    
          68   32.9199982       270.679993      -678.880005    
          69   35.8400002       272.959991      -684.960022    
          70   35.6800003       274.799988      -686.080017    
          71   35.3199997       275.880005      -684.159973    
          72   36.1599998       276.000000      -683.359985    
          73   36.0800018       278.320007      -682.159973    
          74   38.8800011       280.959991      -688.080017    
          75   40.1199989       279.320007      -683.359985    
          76   40.5200005       282.839996      -687.359985    
          77   40.5999985       284.359985      -692.000000    
          78   43.3199997       286.359985      -692.640015    
          79   43.4000015       286.040009      -688.880005    
          80   44.0400009       289.000000      -694.239990    
          81   42.0800018       288.320007      -692.479980    
          82   42.4000015       288.880005      -696.159973    
          83   39.7599983       287.920013      -692.159973    
          84   39.2799988       288.720001      -692.880005    
          85   40.4000015       292.000000      -698.719971    
          86   39.2799988       292.079987      -700.239990    
          87   38.7200012       294.559998      -700.080017    
          88   38.7999992       296.239990      -702.320007    
          89   38.2000008       298.359985      -704.400024    
          90   37.5600014       298.679993      -700.400024    
          91   36.3199997       300.079987      -700.640015    
          92   35.3600006       299.600006      -704.239990    
          93   36.0800018       299.760010      -702.559998    
          94   36.0800018       301.359985      -698.960022    
          95   37.4000015       303.239990      -703.119995    
          96   39.0400009       302.959991      -701.200012    
          97   39.3600006       305.839996      -702.479980    
          98   38.0000000       306.640015      -704.239990    
          99   41.3600006       308.959991      -703.200012    
         100   39.8400002       311.600006      -708.320007    
         101   38.2799988       313.640015      -709.760010    
         102   38.1599998       312.799988      -705.200012    
         103   38.6399994       313.679993      -706.400024    
         104   39.1599998       315.000000      -710.559998    
         105   36.9599991       316.880005      -710.960022    
         106   38.9599991       317.920013      -708.719971    
         107   38.8400002       317.640015      -705.440002    
         108   38.5999985       319.640015      -706.239990    
         109   40.6800003       320.359985      -706.559998    
         110   39.9199982       323.600006      -711.440002    
         111   39.4000015       322.440002      -709.119995    
         112   40.1599998       324.559998      -716.479980    
         113   41.6399994       325.079987      -714.239990    
         114   42.4399986       325.000000      -712.799988    
         115   41.4000015       325.320007      -713.280029    
         116   42.2799988       327.720001      -717.840027    
         117   41.0400009       326.239990      -715.679993    
         118   41.1599998       327.079987      -718.479980    
         119   39.7200012       324.519989      -713.280029    
         120   38.8800011       327.279999      -714.960022    
         121   39.7999992       328.040009      -717.119995    
         122   39.7999992       328.040009      -713.919983    
         123   37.0400009       327.119995      -710.719971    
         124   35.6800003       327.040009      -712.080017    
         125   35.8800011       328.119995      -711.440002    
         126   36.1599998       328.160004      -710.640015    
         127   34.7599983       331.079987      -714.640015    
         128   37.0000000       331.399994      -719.119995    
         129   36.6800003       333.799988      -718.400024    
         130   38.6800003       334.519989      -719.440002    
         131   38.8400002       335.559998      -717.919983    
         132   34.9199982       336.600006      -719.440002    
         133   38.3600006       337.160004      -718.320007    
         134   36.8400002       335.880005      -714.239990    
         135   38.6800003       337.559998      -716.960022    
         136   38.9599991       338.559998      -720.640015    
         137   39.5200005       339.600006      -720.080017    
         138   37.8400002       338.880005      -721.200012    
         139   37.2799988       337.839996      -720.080017    
         140   35.2799988       338.480011      -718.719971    
         141   34.0400009       336.359985      -714.799988    
         142   33.8800011       338.279999      -719.440002    
         143   32.4000015       339.040009      -719.359985    
         144   31.0799999       338.519989      -721.440002    
         145   32.4000015       340.079987      -727.520020    
         146   35.4799995       340.279999      -726.719971    
         147   35.6800003       338.720001      -723.280029    
         148   37.7200012       340.679993      -728.960022    
         149   36.8400002       341.000000      -726.080017    
         150   37.3199997       342.200012      -726.400024    
         151   36.2400017       340.959991      -721.440002    
         152   35.4399986       341.279999      -723.679993    
         153   36.2799988       341.399994      -727.039978    
         154   34.7200012       342.399994      -727.200012    
         155   34.5200005       341.799988      -726.400024    
         156   33.5999985       342.239990      -729.039978    
         157   32.5999985       341.880005      -727.280029    
         158   32.9599991       341.440002      -725.520020    
         159   33.0000000       342.040009      -726.880005    
         160   33.0800018       344.760010      -731.919983    
         161   32.4399986       343.480011      -727.280029    
         162   33.0400009       342.799988      -723.919983    
         163   34.6399994       343.839996      -729.280029    
         164   34.5200005       341.480011      -726.080017    
         165   34.2000008       341.640015      -726.239990    
         166   33.2400017       343.559998      -727.039978    
         167   34.2400017       344.959991      -726.719971    
         168   33.2000008       345.760010      -729.359985    
         169   32.1199989       347.079987      -730.080017    
         170   33.0000000       345.880005      -726.080017    
         171   33.7599983       346.799988      -726.400024    
         172   33.9199982       346.799988      -727.200012    
         173   34.8800011       347.200012      -725.520020    
         174   35.5999985       348.320007      -722.960022    
         175   35.7200012       348.679993      -722.479980    
         176   36.4000015       348.640015      -723.679993    
         177   35.6800003       349.519989      -724.080017    
         178   36.6399994       350.720001      -723.520020    
         179   36.4799995       351.279999      -726.400024    
         180   36.2400017       351.760010      -729.760010    
         181   35.4000015       351.399994      -728.799988    
         182   35.2000008       350.959991      -726.320007    
         183   34.3600006       351.880005      -727.200012    
         184   33.4799995       353.160004      -729.359985    
         185   36.0400009       353.480011      -730.000000    
         186   34.9599991       353.600006      -730.080017    
         187   33.9599991       353.559998      -725.919983    
         188   34.7200012       354.880005      -728.239990    
         189   33.2400017       355.160004      -731.840027    
         190   34.6800003       353.880005      -728.080017    
         191   34.1599998       354.480011      -728.960022    
         192   36.3600006       353.959991      -727.440002    
         193   35.7200012       354.119995      -727.599976    
         194   37.8400002       353.440002      -725.039978    
         195   37.4399986       355.760010      -730.960022    
         196   36.3199997       355.359985      -732.159973    
         197   36.0400009       355.799988      -729.919983    
         198   35.2000008       355.839996      -729.200012    
         199   35.1199989       357.040009      -734.479980    
         200   35.5200005       356.480011      -733.119995    
         201   34.7999992       356.320007      -731.280029    
         202   35.2000008       354.000000      -724.640015    
         203   35.0400009       353.760010      -725.280029    
         204   33.9199982       355.040009      -728.880005    
         205   33.5999985       355.040009      -729.280029    
         206   36.4799995       354.480011      -728.320007    
         207   39.3600006       353.119995      -728.799988    
         208   40.2000008       352.440002      -726.320007    
         209   39.0800018       352.440002      -724.159973    
         210   37.1599998       353.480011      -724.799988    
         211   36.9199982       355.000000      -727.359985    
         212   36.3600006       355.320007      -729.200012    
         213   35.7599983       356.399994      -729.840027    
         214   35.8800011       357.799988      -727.919983    
         215   35.7599983       357.760010      -729.679993    
         216   35.5200005       360.880005      -737.520020    
         217   35.4000015       359.239990      -733.840027    
         218   34.7200012       359.440002      -735.039978    
         219   35.4000015       360.440002      -736.000000    
         220   35.2400017       358.839996      -731.599976    
         221   34.2000008       360.200012      -733.440002    
         222   35.1199989       358.480011      -733.760010    
         223   36.1199989       358.200012      -731.359985    
         224   36.6399994       359.760010      -735.520020    
         225   39.6399994       359.160004      -731.440002    
         226   36.8800011       358.959991      -730.960022    
         227   36.5999985       360.200012      -733.359985    
         228   35.5999985       362.480011      -738.000000    
         229   35.4399986       363.119995      -739.119995    
         230   34.1599998       362.239990      -733.599976    
         231   32.2799988       362.519989      -736.400024    
         232   32.9199982       361.079987      -733.840027    
         233   34.6399994       361.359985      -733.520020    
         234   33.7200012       362.040009      -732.640015    
         235   35.7200012       361.559998      -731.520020    
         236   37.9599991       362.119995      -733.679993    
         237   36.8400002       362.119995      -733.760010    
         238   34.2799988       360.359985      -731.280029    
         239   34.3600006       360.839996      -731.760010    
         240   34.7599983       360.359985      -731.840027    
         241   35.0800018       359.640015      -730.719971    
         242   34.5600014       360.000000      -729.440002    
         243   32.5600014       358.480011      -724.479980    
         244   34.6800003       359.799988      -730.000000    
         245   35.3199997       360.440002      -730.960022    
         246   33.9199982       359.839996      -727.039978    
         247   31.7600002       360.559998      -728.400024    
         248   31.6800003       360.799988      -730.479980    
         249   31.5599995       359.880005      -730.640015    
         250   30.2800007       359.959991      -728.239990    
         251   28.7199993       360.640015      -730.799988    
         252   31.6399994       361.320007      -731.119995    
         253   31.3199997       360.600006      -729.119995    
         254   30.6000004       360.519989      -729.679993    
         255   31.6000004       361.279999      -729.280029    
         256   31.5599995       361.000000      -728.239990    
         257   30.6000004       361.799988      -731.440002    
         258   28.9200001       361.320007      -729.039978    
         259   29.0000000       360.679993      -727.119995    
         260   30.0799999       360.640015      -728.799988    
         261   30.2800007       361.880005      -729.359985    
         262   30.6000004       362.040009      -729.599976    
         263   30.5200005       363.480011      -732.880005    
         264   30.6399994       363.839996      -736.239990    
         265   30.2399998       364.239990      -735.440002    
         266   30.2399998       363.359985      -732.719971    
         267   30.9599991       364.559998      -735.599976    
         268   30.2800007       363.799988      -736.000000    
         269   30.3999996       363.119995      -734.640015    
         270   31.5200005       362.160004      -730.239990    
         271   30.6000004       362.519989      -727.919983    
         272   31.1599998       363.880005      -734.320007    
         273   30.3999996       364.160004      -730.080017    
         274   32.7599983       364.040009      -732.080017    
         275   31.0799999       363.160004      -730.880005    
         276   30.9200001       364.440002      -729.679993    
         277   30.2399998       364.559998      -729.599976    
         278   29.3199997       364.920013      -727.760010    
         279   27.8799992       366.760010      -731.200012    
         280   26.8400002       366.600006      -731.440002    
         281   27.8799992       367.959991      -734.640015    
         282   27.4799995       368.679993      -731.440002    
         283   28.3199997       370.000000      -736.400024    
         284   27.2399998       372.119995      -741.599976    
         285   26.0799999       371.679993      -738.080017    
         286   27.7999992       370.839996      -734.799988    
         287   28.2000008       371.160004      -736.080017    
         288   26.3199997       372.559998      -737.039978    
         289   25.6000004       373.519989      -737.679993    
         290   25.6000004       373.119995      -739.119995    
         291   25.8400002       372.559998      -737.919983    
         292   24.1599998       373.679993      -740.080017    
         293   26.3600006       372.359985      -737.599976    
         294   27.3600006       370.959991      -735.200012    
         295   26.5200005       371.320007      -735.760010    
         296   26.1599998       374.480011      -743.039978    
         297   25.9200001       373.760010      -740.799988    
         298   24.7199993       372.720001      -738.719971    
         299   26.2800007       373.079987      -742.000000    
         300   25.3600006       373.519989      -741.679993    
         301   24.6800003       373.480011      -739.039978    
         302   24.2399998       375.440002      -740.400024    
         303   23.8799992       374.679993      -738.159973    
         304   22.1200008       375.320007      -739.520020    
         305   21.7199993       376.679993      -745.200012    
         306   20.6800003       375.559998      -740.239990    
         307   22.3999996       375.200012      -738.719971    
         308   20.8400002       375.000000      -737.440002    
         309   20.0400009       375.799988      -737.200012    
         310   20.2000008       376.600006      -737.919983    
         311   19.2399998       376.519989      -735.359985    
         312   20.2000008       377.399994      -739.200012    
         313   20.1200008       376.679993      -738.640015    
         314   20.4799995       374.640015      -733.280029    
         315   21.7600002       376.079987      -735.520020    
         316   22.5599995       375.519989      -733.840027    
         317   22.5599995       375.119995      -733.599976    
         318   19.2000008       376.000000      -732.719971    
         319   19.9200001       378.160004      -738.239990    
         320   19.4400005       378.880005      -739.280029    
         321   20.2399998       379.440002      -739.760010    
         322   18.9200001       379.000000      -738.320007    
         323   18.6399994       379.920013      -738.960022    
         324   18.9200001       380.040009      -740.400024    
         325   18.9200001       379.720001      -739.359985    
         326   17.9599991       377.799988      -733.119995    
         327   17.3199997       377.640015      -731.520020    
         328   17.6000004       377.760010      -733.440002    
         329   17.9200001       379.839996      -738.159973    
         330   17.3199997       380.359985      -738.799988    
         331   16.7199993       381.200012      -740.880005    
         332   14.9200001       381.880005      -743.599976    
         333   15.6400003       382.119995      -744.960022    
         334   15.0400000       381.119995      -739.760010    
         335   14.3999996       382.799988      -744.799988    
         336   15.9600000       382.519989      -743.520020    
         337   15.3599997       381.440002      -740.880005    
         338   16.5599995       381.839996      -742.239990    
         339   15.8400002       381.119995      -739.440002    
         340   14.4799995       381.200012      -740.239990    
         341   15.9200001       381.440002      -739.840027    
         342   15.0400000       379.839996      -734.400024    
         343   15.0799999       379.559998      -735.359985    
         344   15.7200003       381.559998      -739.840027    
         345   14.5600004       381.119995      -737.599976    
         346   15.4799995       381.079987      -736.960022    
         347   15.0400000       381.760010      -739.679993    
         348   16.6800003       382.679993      -741.599976    
         349   17.3999996       383.480011      -745.280029    
         350   17.2000008       381.839996      -739.359985    
         351   17.0799999       383.320007      -742.880005    
         352   17.0000000       383.640015      -745.440002    
         353   17.1200008       382.799988      -742.640015    
         354   16.6800003       383.640015      -744.000000    
         355   17.1599998       383.320007      -744.320007    
         356   15.6000004       384.000000      -745.280029    
         357   15.7200003       384.519989      -746.559998    
         358   14.3999996       384.959991      -748.159973    
         359   13.2399998       383.880005      -746.479980    
         360   14.0799999       384.000000      -747.119995    
         361   14.0799999       383.839996      -746.640015    
         362   13.2799997       382.880005      -742.400024    
         363   14.0000000       382.799988      -742.400024    
         364   13.3599997       384.720001      -748.479980    
         365   15.0799999       384.519989      -746.880005    
         366   15.3199997       384.119995      -745.520020    
         367   14.6000004       385.000000      -750.239990    
         368   13.1199999       383.839996      -744.880005    
         369   13.8400002       384.079987      -745.760010    
         370   12.6800003       383.559998      -743.760010    
         371   13.7200003       383.079987      -744.320007    
         372   15.3999996       384.440002      -748.799988    
         373   15.4399996       384.480011      -748.880005    
         374   14.4399996       382.040009      -743.440002    
         375   14.0000000       382.320007      -743.679993    
         376   14.6000004       382.040009      -744.559998    
         377   14.2799997       381.399994      -740.479980    
         378   15.0400000       382.079987      -741.039978    
         379   14.2799997       381.000000      -739.039978    
         380   15.5200005       383.200012      -744.239990    
         381   15.3199997       381.959991      -742.880005    
         382   15.1999998       381.279999      -738.960022    
         383   13.6800003       381.040009      -738.880005    
         384   14.0400000       381.399994      -739.760010    
         385   13.8800001       380.600006      -738.400024    
         386   14.6800003       380.119995      -737.359985    
         387   15.3199997       381.160004      -740.640015    
         388   14.0000000       382.160004      -741.440002    
         389   15.1599998       382.279999      -742.479980    
         390   15.5600004       380.839996      -740.479980    
         391   14.6000004       381.959991      -741.679993    
         392   15.1199999       382.000000      -742.320007    
         393   14.7200003       380.640015      -737.359985    
         394   14.1599998       380.720001      -737.440002    
         395   14.2399998       379.600006      -733.200012    
         396   14.7600002       379.720001      -733.919983    
         397   13.7600002       381.600006      -739.440002    
         398   14.6400003       381.760010      -739.840027    
         399   15.1999998       383.600006      -745.760010    
         400   15.5200005       383.040009      -744.960022    
         401   13.8800001       382.600006      -743.520020    
         402   15.1199999       382.559998      -742.479980    
         403   15.4799995       384.279999      -747.280029    
         404   15.1999998       383.519989      -745.840027    
         405   14.8400002       382.760010      -743.359985    
         406   17.3999996       381.480011      -741.440002    
         407   15.8800001       380.760010      -737.039978    
         408   17.5200005       382.000000      -742.880005    
         409   17.7199993       381.160004      -739.119995    
