 tiempo ave_magnetization ave_absmagnetization ave_energy
         139  -17.8400002       104.000000      -435.440002    
         140  -12.8800001       105.440002      -435.040009    
         141  -12.3999996       105.360001      -436.559998    
         142  -17.3199997       107.160004      -441.920013    
         143  -18.7600002       104.279999      -438.720001    
         144  -13.8800001       101.800003      -435.600006    
         145  -16.0000000       98.8799973      -432.640015    
         146  -12.3599997       103.080002      -441.519989    
         147  -8.07999992       103.760002      -445.040009    
         148  -4.11999989       105.080002      -441.440002    
         149  -1.24000001       104.199997      -436.720001    
         150  -3.55999994       100.199997      -443.440002    
         151  0.400000006       101.360001      -441.440002    
         152   1.96000004       104.360001      -437.279999    
         153   2.96000004       104.320000      -438.799988    
         154   4.92000008       105.959999      -440.399994    
         155   3.83999991       102.639999      -431.519989    
         156   7.00000000       101.320000      -433.359985    
         157   7.19999981       101.519997      -437.920013    
         158   6.44000006       102.680000      -435.760010    
         159   7.84000015       103.040001      -434.160004    
         160   8.96000004       103.279999      -428.239990    
         161   14.5600004       100.239998      -435.519989    
         162   17.7999992       102.599998      -431.839996    
         163   21.7600002       98.2399979      -437.600006    
         164   22.0400009       93.6399994      -426.480011    
         165   25.5200005       95.0400009      -428.640015    
         166   26.6800003       99.4000015      -431.600006    
         167   27.6800003       106.320000      -425.359985    
         168   25.7999992       103.239998      -430.640015    
         169   23.9200001       105.279999      -429.600006    
         170   26.6000004       100.440002      -432.959991    
         171   22.4799995       101.919998      -425.839996    
         172   23.2399998       101.080002      -422.320007    
         173   21.5200005       99.5999985      -427.200012    
         174   19.2800007       102.400002      -427.440002    
         175   20.0400009       103.480003      -428.399994    
         176   18.9599991       108.639999      -428.559998    
         177   17.2399998       115.000000      -436.799988    
         178   10.1999998       114.599998      -437.279999    
         179   6.51999998       112.839996      -438.320007    
         180   9.60000038       111.839996      -434.959991    
         181   7.32000017       117.800003      -438.320007    
         182   3.96000004       119.639999      -437.679993    
         183   8.52000046       119.239998      -438.959991    
         184   11.4399996       117.440002      -435.920013    
         185   11.6800003       119.440002      -436.799988    
         186   22.0000000       121.760002      -448.320007    
         187   24.0799999       116.959999      -437.920013    
         188   18.6399994       117.599998      -430.799988    
         189   18.0400009       121.000000      -439.600006    
         190   18.3999996       123.360001      -442.799988    
         191   15.2799997       123.199997      -440.559998    
         192   15.2799997       124.320000      -442.480011    
         193   17.2800007       126.239998      -445.440002    
         194   20.3600006       125.320000      -443.760010    
         195   22.1200008       125.879997      -439.519989    
         196   22.1200008       125.000000      -445.359985    
         197   21.5200005       126.480003      -443.119995    
         198   22.3199997       122.720001      -444.720001    
         199   20.6399994       122.239998      -440.880005    
         200   21.4799995       124.199997      -441.119995    
         201   20.9200001       119.559998      -446.320007    
         202   20.6000004       122.120003      -444.399994    
         203   17.0000000       118.839996      -439.440002    
         204   11.1999998       122.480003      -439.519989    
         205   11.4399996       123.040001      -439.119995    
         206   11.9200001       118.639999      -437.519989    
         207   8.19999981       118.440002      -430.640015    
         208   7.23999977       117.720001      -428.720001    
         209   5.48000002       113.639999      -425.600006    
         210  0.319999993       112.480003      -432.079987    
         211  0.479999989       110.800003      -431.600006    
         212   2.31999993       110.800003      -428.079987    
         213   4.63999987       113.680000      -432.799988    
         214   3.31999993       115.800003      -434.559998    
         215   6.03999996       115.400002      -430.640015    
         216   7.36000013       111.760002      -433.519989    
         217   13.6800003       115.120003      -435.600006    
         218   18.2800007       117.400002      -443.920013    
         219   15.8800001       111.400002      -446.000000    
         220   15.6800003       107.919998      -437.279999    
         221   14.8400002       108.199997      -437.760010    
         222   19.9200001       108.720001      -437.440002    
         223   18.0000000       104.639999      -425.839996    
         224   13.4399996       109.279999      -430.160004    
         225   15.6400003       109.639999      -432.880005    
         226   14.1999998       111.559998      -437.040009    
         227   15.6000004       114.720001      -432.880005    
         228   13.6400003       115.320000      -430.000000    
         229   13.4799995       115.639999      -433.760010    
         230   11.7600002       111.199997      -435.040009    
         231   14.7600002       112.839996      -433.760010    
         232   17.4400005       114.720001      -434.799988    
         233   17.7999992       112.760002      -436.239990    
         234   19.0400009       111.919998      -432.559998    
         235   18.7999992       114.320000      -433.279999    
         236   16.2800007       113.959999      -427.760010    
         237   17.5200005       114.239998      -430.880005    
         238   16.3600006       108.919998      -429.119995    
         239   14.5600004       109.360001      -430.880005    
         240   11.4399996       110.239998      -433.279999    
         241   8.39999962       109.839996      -437.040009    
         242   13.2799997       105.279999      -434.399994    
         243   15.3199997       103.080002      -434.239990    
         244   16.0000000       102.800003      -439.359985    
         245   13.8000002       106.199997      -442.399994    
         246   13.8000002       111.080002      -436.000000    
         247   13.1599998       109.720001      -438.720001    
         248   13.2399998       107.080002      -433.519989    
         249   13.3999996       105.160004      -435.200012    
         250   8.52000046       105.000000      -431.200012    
         251   1.51999998       105.919998      -431.679993    
         252 -0.879999995       105.680000      -435.119995    
         253  -2.11999989       103.400002      -436.160004    
         254  -4.28000021       106.519997      -434.320007    
         255  -5.59999990       108.400002      -438.160004    
         256  -5.15999985       106.919998      -435.440002    
         257  -6.07999992       109.839996      -443.440002    
         258  -5.40000010       105.639999      -444.959991    
         259  -6.07999992       107.440002      -438.239990    
         260  -8.23999977       113.839996      -442.480011    
         261  -3.00000000       113.639999      -438.079987    
         262  -5.55999994       113.080002      -440.720001    
         263  -1.60000002       119.760002      -440.880005    
         264   5.51999998       112.800003      -439.440002    
         265   6.59999990       115.559998      -447.760010    
         266   12.2399998       121.120003      -439.920013    
         267   10.3599997       118.199997      -443.119995    
         268   7.55999994       116.919998      -440.880005    
         269   7.48000002       114.440002      -442.799988    
         270   5.96000004       111.400002      -435.519989    
         271   13.1999998       110.320000      -432.320007    
         272   10.3999996       106.000000      -436.640015    
         273   7.23999977       110.839996      -439.920013    
         274   9.39999962       113.320000      -445.679993    
         275   14.8400002       109.160004      -435.279999    
         276   10.5200005       110.040001      -435.440002    
         277   12.0400000       111.720001      -429.359985    
         278   12.5200005       109.720001      -440.480011    
         279   14.5200005       109.160004      -435.600006    
         280   17.1599998       110.760002      -439.600006    
         281   13.6800003       111.599998      -440.640015    
         282   13.1999998       105.040001      -438.000000    
         283   14.8000002       109.519997      -439.760010    
         284   18.9200001       107.800003      -434.239990    
         285   15.0000000       110.120003      -438.160004    
         286   12.0000000       111.839996      -438.399994    
         287   10.4799995       113.279999      -438.959991    
         288   12.0400000       110.199997      -432.880005    
         289   13.8400002       105.440002      -438.880005    
         290   11.3199997       106.599998      -434.480011    
         291   12.1599998       104.800003      -432.880005    
         292   11.0799999       107.879997      -436.799988    
         293   16.9599991       110.959999      -440.399994    
         294   12.1599998       115.120003      -444.239990    
         295   12.5600004       112.160004      -431.920013    
         296   9.72000027       109.879997      -434.959991    
         297   10.9600000       109.680000      -436.480011    
         298   17.0000000       107.320000      -435.279999    
         299   17.4799995       106.519997      -431.760010    
         300   20.6000004       107.800003      -432.880005    
         301   17.3600006       112.639999      -438.399994    
         302   23.1599998       115.160004      -443.679993    
         303   23.3199997       112.680000      -440.559998    
         304   19.6800003       111.680000      -435.679993    
         305   21.3600006       112.720001      -438.640015    
         306   21.6800003       115.040001      -435.600006    
         307   23.4400005       113.040001      -434.480011    
         308   23.3999996       115.080002      -435.760010    
         309   18.8799992       116.320000      -436.640015    
         310   20.0000000       114.239998      -441.839996    
         311   25.7600002       113.120003      -439.679993    
         312   25.6399994       111.639999      -440.720001    
         313   27.0799999       115.559998      -436.480011    
         314   23.0000000       112.519997      -437.839996    
         315   20.3199997       115.360001      -436.399994    
         316   24.4799995       113.279999      -431.760010    
         317   23.7600002       118.239998      -439.200012    
         318   25.4799995       118.360001      -437.679993    
         319   25.6800003       113.839996      -434.239990    
         320   20.5200005       120.440002      -434.799988    
         321   16.9599991       125.680000      -439.519989    
         322   28.9200001       129.559998      -440.880005    
         323   30.4400005       124.839996      -438.399994    
         324   27.4799995       129.559998      -441.200012    
         325   23.7600002       131.279999      -447.600006    
         326   16.9200001       128.839996      -445.519989    
         327   17.9200001       134.000000      -447.040009    
         328   17.2800007       132.800003      -454.720001    
         329   15.1599998       130.039993      -454.959991    
         330   17.7999992       127.000000      -449.760010    
         331   16.9200001       126.440002      -449.760010    
         332   14.7200003       124.239998      -447.440002    
         333   15.6400003       119.239998      -450.880005    
         334   20.6399994       117.599998      -445.519989    
         335   19.1200008       117.040001      -443.279999    
         336   19.7999992       113.959999      -443.839996    
         337   22.9599991       112.400002      -432.640015    
         338   21.1200008       118.639999      -437.600006    
         339   22.3600006       119.080002      -438.480011    
         340   20.0799999       118.720001      -438.000000    
         341   14.9600000       117.519997      -435.440002    
         342   19.7199993       120.680000      -434.160004    
         343   20.4799995       118.720001      -437.440002    
         344   18.6399994       116.720001      -436.000000    
         345   20.1200008       115.639999      -441.679993    
         346   17.7999992       112.360001      -434.320007    
         347   20.1599998       115.440002      -432.160004    
         348   23.5200005       115.680000      -440.799988    
         349   21.7600002       118.320000      -442.799988    
         350   19.2800007       121.040001      -442.880005    
         351   22.2399998       121.199997      -440.239990    
         352   26.1200008       120.680000      -438.640015    
         353   25.0000000       119.000000      -446.239990    
         354   21.0000000       112.120003      -442.000000    
         355   20.2000008       112.360001      -438.079987    
         356   18.2800007       111.959999      -434.799988    
         357   20.6000004       112.519997      -433.760010    
         358   23.6399994       112.599998      -432.640015    
         359   23.3999996       111.720001      -430.399994    
         360   25.4400005       109.440002      -430.640015    
         361   29.2399998       111.080002      -441.359985    
         362   33.5200005       113.360001      -441.920013    
         363   31.2000008       114.239998      -429.600006    
         364   23.6000004       114.160004      -438.239990    
         365   25.9200001       118.800003      -439.679993    
         366   27.7199993       117.239998      -433.839996    
         367   33.8800011       117.160004      -437.839996    
         368   28.6000004       116.599998      -438.399994    
         369   27.8400002       119.279999      -434.559998    
         370   18.7999992       113.680000      -431.920013    
         371   19.6000004       115.519997      -428.480011    
         372   21.0000000       117.320000      -428.399994    
         373   21.2000008       122.559998      -435.600006    
         374   16.6000004       119.559998      -430.959991    
         375   15.0000000       119.239998      -430.880005    
         376   18.0000000       118.000000      -433.200012    
         377   13.7600002       114.800003      -434.480011    
         378   14.4799995       109.680000      -428.399994    
         379   9.07999992       113.160004      -422.239990    
         380   5.71999979       112.680000      -435.279999    
         381   5.80000019       116.440002      -438.480011    
         382   4.88000011       119.120003      -438.079987    
         383   8.47999954       117.279999      -442.640015    
         384   2.88000011       115.680000      -441.920013    
         385  0.239999995       112.400002      -440.720001    
         386  0.239999995       117.599998      -440.640015    
         387   3.24000001       114.519997      -432.799988    
         388   1.79999995       114.519997      -428.959991    
         389   5.76000023       113.440002      -437.200012    
         390   1.03999996       108.959999      -434.320007    
         391  -5.88000011       108.680000      -431.600006    
         392  -5.00000000       111.559998      -429.679993    
         393  -6.11999989       114.279999      -439.119995    
         394  -8.43999958       110.360001      -437.279999    
         395  -6.92000008       109.480003      -440.480011    
         396  -12.7200003       103.760002      -442.720001    
         397  -8.72000027       108.720001      -444.399994    
         398  -10.6400003       107.680000      -434.799988    
         399  -11.1599998       106.199997      -442.959991    
         400  -9.43999958       111.680000      -433.760010    
         401  -6.63999987       111.040001      -440.880005    
         402  -9.35999966       112.480003      -434.959991    
         403  -4.76000023       117.879997      -439.920013    
         404  -8.07999992       119.919998      -445.040009    
         405  -9.52000046       120.639999      -440.000000    
         406  -9.92000008       119.839996      -442.079987    
         407  -11.1599998       120.919998      -438.799988    
         408  -8.27999973       123.639999      -438.239990    
         409  -9.35999966       125.199997      -442.239990    
         410  -7.55999994       126.919998      -440.239990    
         411  -11.6800003       121.440002      -435.359985    
         412  -13.0000000       114.680000      -431.279999    
         413  -6.40000010       114.800003      -436.959991    
         414  -10.5600004       110.320000      -434.880005    
         415  -13.9600000       104.519997      -431.760010    
         416  -17.7600002       105.680000      -433.359985    
         417  -19.2800007       110.720001      -441.839996    
         418  -15.8400002       106.320000      -440.000000    
         419  -11.0000000       109.959999      -434.480011    
         420  -8.07999992       103.199997      -430.880005    
         421  -14.6800003       107.080002      -437.519989    
         422  -13.1199999       108.000000      -432.559998    
         423  -14.4399996       105.000000      -436.880005    
         424  -14.7600002       105.559998      -434.000000    
         425  -18.9200001       104.839996      -441.359985    
         426  -13.7200003       106.440002      -440.559998    
         427  -12.8800001       109.120003      -435.279999    
         428  -12.0000000       106.639999      -432.480011    
         429  -10.8000002       109.440002      -446.239990    
         430  -12.7200003       112.239998      -439.839996    
         431  -18.7600002       116.839996      -435.519989    
         432  -23.7199993       117.320000      -435.679993    
         433  -24.7199993       119.760002      -437.119995    
         434  -24.0000000       122.639999      -435.839996    
         435  -23.2399998       124.199997      -432.160004    
         436  -21.0000000       130.839996      -438.559998    
         437  -23.4400005       130.639999      -448.000000    
         438  -24.5200005       130.279999      -445.200012    
         439  -23.6800003       130.720001      -444.399994    
         440  -24.3999996       131.839996      -442.000000    
         441  -23.0400009       128.720001      -440.320007    
         442  -22.3199997       129.759995      -437.679993    
         443  -19.3600006       124.400002      -428.880005    
         444  -21.2800007       122.000000      -429.679993    
         445  -26.3999996       122.080002      -437.600006    
         446  -25.0400009       123.279999      -434.959991    
         447  -18.2000008       120.360001      -428.239990    
         448  -15.4399996       116.879997      -434.480011    
         449  -10.4399996       120.680000      -436.959991    
         450  -14.8400002       120.680000      -442.880005    
         451  -14.5600004       122.959999      -444.799988    
         452  -12.1199999       117.160004      -441.440002    
         453  -15.2799997       119.440002      -443.359985    
         454  -17.6800003       117.279999      -439.279999    
         455  -14.1999998       121.800003      -436.640015    
         456  -8.88000011       119.360001      -442.959991    
         457  -16.2399998       124.480003      -445.279999    
         458  -16.6399994       121.440002      -435.440002    
         459  -15.1599998       121.080002      -432.320007    
         460  -16.8400002       126.360001      -441.440002    
         461  -17.1599998       125.639999      -445.119995    
         462  -18.0400009       122.440002      -444.000000    
         463  -18.6800003       121.559998      -440.799988    
         464  -20.7600002       117.400002      -447.519989    
         465  -25.8799992       117.160004      -443.920013    
         466  -26.5599995       117.440002      -441.279999    
         467  -22.9599991       117.760002      -440.079987    
         468  -24.5200005       117.400002      -439.920013    
         469  -21.9599991       118.599998      -439.119995    
         470  -23.0799999       121.080002      -436.079987    
         471  -22.5599995       119.680000      -436.000000    
         472  -18.6399994       119.839996      -436.320007    
         473  -16.0400009       117.559998      -436.720001    
         474  -13.2799997       116.720001      -427.920013    
         475  -13.3199997       108.040001      -430.959991    
         476  -17.2399998       105.720001      -431.200012    
         477  -15.2399998       108.760002      -438.480011    
         478  -9.80000019       110.680000      -435.760010    
         479  -5.63999987       111.959999      -429.359985    
         480  -9.03999996       112.639999      -435.920013    
         481  -6.48000002       112.080002      -434.959991    
         482  -7.00000000       115.559998      -433.119995    
         483  -10.1199999       115.559998      -427.119995    
         484  -9.15999985       117.559998      -435.679993    
         485  -9.80000019       116.760002      -442.959991    
         486  -2.31999993       120.080002      -435.839996    
         487  -4.92000008       114.519997      -435.359985    
         488  -2.88000011       112.239998      -436.559998    
         489  -3.68000007       116.320000      -441.040009    
         490  -4.15999985       111.519997      -440.559998    
         491  -4.84000015       110.599998      -433.839996    
         492  -5.92000008       118.559998      -438.399994    
         493  -1.32000005       118.599998      -442.720001    
         494  0.280000001       117.959999      -433.920013    
         495   4.40000010       117.680000      -438.239990    
         496   9.80000019       118.440002      -439.200012    
         497   11.4399996       118.959999      -438.320007    
         498   7.51999998       117.519997      -448.720001    
         499   1.60000002       114.000000      -438.160004    
         500   1.75999999       108.959999      -434.959991    
         501  0.720000029       112.000000      -428.959991    
         502  -5.63999987       114.440002      -426.720001    
         503   1.27999997       115.440002      -425.519989    
         504   2.75999999       115.959999      -437.920013    
         505  -2.40000010       119.839996      -441.600006    
         506 -0.879999995       118.639999      -430.320007    
         507  0.759999990       116.199997      -429.040009    
         508  -2.27999997       118.680000      -435.200012    
         509  -5.92000008       109.040001      -432.160004    
         510  -8.07999992       104.639999      -428.720001    
         511  -6.92000008       107.720001      -428.880005    
         512  -7.32000017       114.599998      -435.440002    
         513  -6.88000011       114.480003      -438.399994    
         514  -6.92000008       114.199997      -440.880005    
         515  -5.80000019       115.080002      -442.959991    
         516  -5.15999985       117.559998      -442.880005    
         517  0.319999993       114.000000      -443.519989    
         518   4.32000017       111.760002      -440.880005    
         519   11.9200001       109.040001      -439.119995    
         520   8.31999969       107.120003      -444.000000    
         521   4.63999987       105.760002      -439.040009    
         522   7.63999987       103.080002      -434.000000    
         523   12.1999998       105.480003      -438.959991    
         524   11.2799997       108.239998      -441.279999    
         525   11.1599998       113.160004      -451.440002    
         526   15.3999996       114.440002      -446.000000    
         527   17.8799992       115.400002      -442.880005    
         528   18.5599995       119.440002      -450.320007    
         529   15.4399996       120.480003      -442.720001    
         530   14.7600002       117.800003      -441.359985    
         531   16.6800003       112.599998      -435.200012    
         532   19.7600002       116.959999      -440.959991    
         533   27.7600002       116.080002      -438.720001    
         534   28.6399994       116.720001      -435.679993    
         535   30.3199997       118.239998      -431.679993    
         536   29.6000004       114.959999      -434.880005    
         537   26.3999996       115.279999      -437.920013    
         538   26.1599998       119.199997      -432.880005    
         539   29.7199993       122.440002      -438.720001    
         540   27.3199997       129.160004      -445.040009    
         541   28.2800007       124.199997      -448.160004    
         542   32.9199982       127.800003      -443.200012    
         543   35.9599991       129.320007      -438.399994    
         544   36.3600006       125.800003      -440.399994    
         545   31.8400002       126.320000      -447.359985    
         546   35.8400002       127.040001      -439.760010    
         547   34.6800003       128.039993      -439.760010    
         548   30.9599991       124.800003      -442.320007    
         549   29.6000004       122.400002      -437.600006    
         550   35.1599998       121.559998      -439.200012    
         551   38.5200005       121.320000      -438.880005    
         552   34.0800018       119.120003      -443.279999    
         553   33.0000000       118.760002      -439.200012    
         554   35.2400017       115.080002      -440.559998    
         555   37.4399986       115.440002      -435.519989    
         556   37.6800003       118.480003      -438.480011    
         557   32.9599991       112.320000      -439.359985    
         558   32.0000000       111.199997      -436.320007    
         559   33.5999985       110.400002      -433.200012    
         560   33.8400002       103.680000      -437.440002    
         561   34.7999992       104.879997      -440.000000    
         562   31.3600006       104.080002      -429.440002    
         563   30.9599991       101.519997      -433.359985    
         564   34.7999992       106.720001      -433.359985    
         565   38.6800003       115.080002      -439.920013    
         566   41.5600014       109.639999      -435.200012    
         567   46.2400017       110.639999      -434.559998    
         568   44.7200012       110.160004      -436.799988    
         569   49.1599998       111.160004      -435.279999    
         570   51.3600006       114.559998      -435.040009    
         571   48.4799995       106.400002      -435.600006    
         572   53.9199982       104.959999      -438.079987    
         573   56.6800003       108.360001      -446.079987    
         574   56.7200012       108.400002      -439.200012    
         575   50.8400002       104.760002      -430.000000    
         576   51.7599983       105.040001      -432.720001    
         577   53.8800011       106.440002      -433.600006    
         578   55.3199997       106.279999      -429.279999    
         579   54.1199989       109.480003      -428.160004    
         580   53.1199989       107.839996      -426.239990    
         581   56.8800011       111.279999      -430.559998    
         582   56.0000000       103.760002      -429.440002    
         583   50.7999992       102.080002      -423.279999    
         584   49.6800003       102.080002      -428.320007    
         585   43.1599998       103.720001      -426.399994    
         586   39.3199997       104.760002      -428.320007    
         587   42.3199997       105.279999      -427.200012    
         588   44.0000000       106.800003      -436.000000    
         589   45.5999985       111.360001      -438.480011    
         590   48.6800003       113.160004      -428.079987    
         591   46.7999992       112.879997      -432.079987    
         592   52.7999992       114.559998      -431.200012    
         593   50.4799995       112.720001      -433.679993    
         594   49.4399986       118.400002      -436.160004    
         595   48.0400009       119.320000      -436.000000    
         596   50.9599991       122.480003      -446.320007    
         597   55.3199997       125.480003      -444.000000    
         598   48.5600014       124.879997      -446.320007    
         599   48.9199982       123.080002      -440.959991    
         600   51.9199982       124.720001      -443.600006    
         601   50.6399994       128.559998      -439.920013    
         602   52.2799988       124.919998      -435.679993    
         603   53.4399986       123.199997      -434.320007    
         604   47.2799988       122.160004      -436.880005    
         605   50.5200005       125.000000      -441.519989    
         606   47.3199997       124.440002      -435.519989    
         607   46.5999985       125.000000      -432.079987    
         608   46.7200012       121.760002      -431.679993    
         609   50.0800018       125.440002      -435.839996    
         610   51.1199989       123.360001      -430.880005    
         611   48.2000008       118.199997      -424.799988    
         612   49.4000015       120.919998      -430.959991    
         613   49.5600014       121.480003      -438.799988    
         614   53.3199997       124.120003      -436.000000    
         615   53.4799995       122.760002      -438.239990    
         616   53.8400002       123.919998      -437.119995    
         617   59.2000008       129.679993      -441.119995    
         618   53.0800018       130.440002      -437.519989    
         619   54.7200012       134.960007      -441.679993    
         620   48.5600014       135.600006      -447.359985    
         621   46.1199989       139.479996      -451.359985    
         622   43.0800018       137.240005      -449.519989    
         623   38.7999992       134.960007      -450.480011    
         624   35.9199982       131.119995      -449.600006    
         625   36.5200005       128.440002      -437.839996    
         626   37.8800011       130.360001      -437.359985    
         627   37.2400017       128.679993      -437.040009    
         628   32.8800011       125.519997      -437.279999    
         629   26.5599995       124.800003      -439.839996    
         630   26.3999996       121.519997      -437.519989    
         631   30.9200001       123.160004      -438.320007    
         632   31.2000008       126.160004      -444.000000    
         633   32.0400009       127.800003      -450.000000    
         634   30.7999992       128.240005      -446.399994    
         635   30.6000004       127.320000      -445.040009    
         636   29.7199993       119.160004      -439.519989    
         637   30.2000008       124.839996      -446.239990    
         638   25.2800007       131.279999      -443.119995    
         639   22.6000004       134.440002      -445.519989    
         640   26.6399994       134.160004      -452.239990    
         641   20.3999996       134.240005      -452.079987    
         642   17.6800003       134.479996      -453.040009    
         643   10.5200005       135.320007      -451.200012    
         644   11.9600000       132.039993      -448.720001    
         645   14.4799995       129.919998      -441.119995    
         646   9.68000031       124.959999      -438.480011    
         647   6.19999981       125.559998      -436.720001    
         648  -1.63999999       129.080002      -445.279999    
         649  -4.36000013       125.239998      -439.920013    
