 tiempo ave_magnetization ave_absmagnetization ave_energy
         150   27.6800003       338.079987      -677.599976    
         151   25.7999992       337.799988      -674.000000    
         152   27.0799999       341.079987      -678.719971    
         153   24.3999996       341.200012      -679.760010    
         154   23.7199993       341.559998      -676.880005    
         155   24.3199997       340.160004      -671.760010    
         156   24.7600002       341.640015      -673.520020    
         157   25.2800007       344.079987      -680.960022    
         158   26.4400005       344.119995      -682.880005    
         159   25.3600006       345.279999      -683.679993    
         160   26.0000000       346.559998      -687.599976    
         161   26.8400002       348.679993      -689.679993    
         162   28.0400009       347.880005      -685.599976    
         163   27.1599998       346.600006      -683.440002    
         164   25.6800003       348.959991      -690.479980    
         165   23.2399998       347.320007      -685.919983    
         166   22.3600006       347.079987      -682.479980    
         167   23.1200008       346.239990      -679.280029    
         168   23.8400002       348.000000      -682.239990    
         169   23.2800007       347.440002      -682.960022    
         170   24.3999996       346.720001      -681.679993    
         171   26.3199997       345.040009      -680.400024    
         172   28.8799992       347.359985      -683.599976    
         173   29.1599998       347.880005      -681.760010    
         174   27.7999992       349.239990      -681.440002    
         175   25.2800007       349.200012      -679.679993    
         176   25.3999996       350.679993      -684.000000    
         177   26.4799995       352.000000      -689.200012    
         178   26.9599991       351.760010      -688.559998    
         179   28.7600002       350.119995      -682.159973    
         180   27.6399994       352.600006      -690.880005    
         181   28.7999992       352.160004      -691.440002    
         182   28.5599995       353.359985      -689.440002    
         183   26.1200008       352.760010      -685.520020    
         184   26.1200008       354.839996      -692.479980    
         185   25.6000004       354.959991      -693.280029    
         186   26.3600006       355.559998      -695.200012    
         187   27.2000008       352.320007      -688.239990    
         188   26.4799995       353.119995      -692.159973    
         189   25.6800003       350.959991      -687.919983    
         190   25.2399998       352.679993      -687.200012    
         191   28.0400009       351.239990      -687.119995    
         192   26.9599991       354.640015      -692.080017    
         193   29.4799995       356.040009      -695.280029    
         194   27.2000008       353.440002      -686.880005    
         195   26.1200008       353.720001      -692.559998    
         196   27.8400002       352.079987      -689.760010    
         197   28.3600006       352.679993      -687.280029    
         198   27.0000000       351.799988      -685.679993    
         199   26.8799992       353.119995      -687.359985    
         200   26.4799995       354.399994      -696.080017    
         201   26.1599998       355.440002      -696.080017    
         202   25.5599995       352.760010      -686.640015    
         203   24.2000008       353.720001      -686.640015    
         204   22.2800007       354.040009      -688.719971    
         205   23.4400005       352.959991      -686.000000    
         206   24.6399994       354.160004      -688.320007    
         207   23.4799995       353.720001      -688.080017    
         208   22.6000004       354.119995      -689.359985    
         209   21.2399998       354.200012      -687.280029    
         210   24.7199993       354.799988      -691.760010    
         211   21.8400002       352.640015      -684.159973    
         212   21.8799992       352.920013      -688.080017    
         213   20.8400002       352.600006      -690.799988    
         214   21.6399994       351.640015      -684.640015    
         215   20.0799999       350.880005      -681.919983    
         216   20.7999992       350.000000      -684.320007    
         217   21.4799995       350.040009      -685.599976    
         218   22.3199997       349.200012      -682.080017    
         219   22.0799999       349.200012      -680.559998    
         220   23.5200005       351.920013      -684.640015    
         221   21.6399994       352.440002      -687.440002    
         222   20.2399998       351.519989      -686.960022    
         223   18.5599995       349.600006      -680.799988    
         224   20.4799995       351.279999      -682.799988    
         225   18.8400002       353.000000      -686.400024    
         226   19.5599995       353.799988      -690.159973    
         227   18.9200001       353.320007      -687.359985    
         228   18.6800003       355.079987      -692.080017    
         229   21.0400009       356.160004      -692.479980    
         230   20.9200001       354.519989      -688.559998    
         231   21.4400005       354.000000      -690.719971    
         232   21.1200008       353.920013      -690.880005    
         233   22.1200008       353.399994      -689.119995    
         234   19.3600006       353.359985      -688.640015    
         235   20.2399998       353.519989      -685.520020    
         236   19.7199993       355.559998      -690.080017    
         237   18.8400002       353.640015      -685.599976    
         238   20.2000008       351.559998      -683.440002    
         239   20.9200001       350.440002      -682.320007    
         240   21.3199997       351.720001      -682.799988    
         241   19.9200001       351.359985      -681.599976    
         242   23.2399998       354.200012      -685.280029    
         243   21.8400002       356.000000      -688.960022    
         244   22.7999992       356.079987      -689.200012    
         245   24.2000008       357.079987      -692.320007    
         246   23.3999996       357.480011      -690.880005    
         247   21.9599991       356.440002      -686.479980    
         248   22.7600002       359.079987      -695.280029    
         249   21.9599991       358.519989      -695.280029    
         250   22.3999996       358.320007      -689.840027    
         251   20.9599991       358.720001      -689.599976    
         252   19.0400009       358.640015      -691.200012    
         253   19.0799999       361.320007      -696.080017    
         254   18.2399998       361.119995      -694.159973    
         255   18.7600002       358.279999      -691.599976    
         256   18.8400002       358.679993      -696.320007    
         257   18.8400002       358.359985      -692.880005    
         258   19.6000004       359.359985      -694.159973    
         259   18.6000004       358.200012      -688.960022    
         260   16.9599991       362.079987      -698.159973    
         261   17.3199997       361.959991      -696.960022    
         262   13.6800003       359.119995      -691.599976    
         263   13.4799995       360.440002      -697.520020    
         264   12.0000000       358.959991      -692.559998    
         265   12.5600004       358.559998      -690.000000    
         266   11.4799995       358.600006      -689.919983    
         267   12.7600002       358.200012      -689.760010    
         268   10.7600002       359.480011      -694.239990    
         269   11.2399998       360.760010      -698.640015    
         270   13.8800001       358.600006      -692.239990    
         271   13.6400003       357.799988      -689.760010    
         272   12.1999998       356.839996      -689.919983    
         273   11.0000000       357.239990      -687.599976    
         274   11.1199999       358.079987      -689.919983    
         275   12.3999996       357.200012      -689.840027    
         276   12.2399998       356.720001      -687.440002    
         277   16.2800007       357.239990      -684.960022    
         278   15.7600002       355.600006      -685.280029    
         279   12.0000000       355.679993      -688.239990    
         280   11.4399996       354.079987      -686.400024    
         281   11.9600000       352.920013      -684.239990    
         282   11.5200005       352.000000      -678.159973    
         283   11.2799997       353.679993      -683.520020    
         284   12.9200001       353.079987      -687.359985    
         285   12.0400000       353.640015      -685.359985    
         286   11.6800003       352.320007      -683.119995    
         287   14.3599997       354.040009      -682.479980    
         288   13.6000004       354.880005      -684.719971    
         289   12.6000004       357.000000      -690.400024    
         290   14.4799995       353.760010      -683.679993    
         291   15.3599997       353.279999      -680.719971    
         292   13.2399998       354.679993      -683.840027    
         293   14.8400002       355.559998      -687.679993    
         294   14.5600004       358.720001      -694.640015    
         295   15.6400003       356.519989      -689.039978    
         296   15.0000000       357.480011      -691.280029    
         297   16.4799995       359.839996      -697.039978    
         298   17.2800007       356.559998      -689.919983    
         299   16.3199997       357.600006      -695.200012    
         300   16.9599991       354.480011      -690.080017    
         301   17.8799992       354.359985      -688.719971    
         302   17.9200001       356.079987      -690.400024    
         303   17.0000000       356.279999      -690.159973    
         304   18.5200005       357.880005      -693.599976    
         305   17.7600002       354.079987      -685.679993    
         306   20.7199993       354.880005      -686.719971    
         307   20.7600002       351.959991      -680.799988    
         308   21.6800003       352.799988      -679.359985    
         309   21.0400009       356.160004      -687.119995    
         310   22.3999996       355.519989      -685.840027    
         311   22.7199993       357.519989      -691.359985    
         312   22.3600006       357.480011      -691.760010    
         313   20.5200005       357.959991      -692.960022    
         314   19.9599991       357.799988      -689.440002    
         315   20.6399994       358.000000      -689.679993    
         316   19.7199993       358.920013      -691.919983    
         317   21.2000008       358.640015      -691.599976    
         318   19.1599998       357.880005      -689.119995    
         319   19.6399994       359.799988      -693.200012    
         320   21.3199997       359.480011      -693.359985    
         321   19.9599991       360.519989      -696.799988    
         322   19.3999996       359.959991      -695.679993    
         323   19.0000000       358.920013      -696.479980    
         324   17.8799992       358.839996      -694.080017    
         325   20.1599998       359.119995      -694.640015    
         326   22.1599998       357.839996      -692.239990    
         327   21.0400009       356.160004      -689.359985    
         328   18.5599995       360.160004      -697.200012    
         329   17.3600006       359.920013      -696.559998    
         330   15.5200005       357.359985      -692.400024    
         331   14.5600004       357.600006      -697.039978    
         332   13.4399996       356.640015      -690.479980    
         333   13.3999996       356.359985      -689.840027    
         334   15.6400003       356.119995      -688.000000    
         335   16.2399998       354.959991      -687.280029    
         336   18.3999996       355.359985      -691.679993    
         337   18.9200001       356.679993      -695.119995    
         338   19.7199993       356.279999      -692.080017    
         339   19.3999996       354.760010      -686.880005    
         340   20.5599995       355.760010      -691.200012    
         341   20.5599995       355.440002      -686.640015    
         342   19.7199993       356.440002      -691.679993    
         343   19.8799992       355.160004      -687.039978    
         344   17.5599995       357.320007      -690.239990    
         345   20.2399998       357.760010      -688.559998    
         346   17.2000008       354.799988      -685.119995    
         347   18.0000000       354.959991      -689.679993    
         348   18.2399998       354.720001      -690.080017    
         349   19.6399994       353.160004      -684.000000    
         350   18.5599995       353.200012      -680.880005    
         351   16.7199993       353.679993      -685.840027    
         352   13.6400003       352.040009      -683.760010    
         353   14.4399996       351.640015      -683.760010    
         354   17.4799995       351.640015      -681.280029    
         355   17.2000008       352.880005      -680.159973    
         356   16.6000004       352.600006      -682.479980    
         357   15.0799999       353.000000      -682.479980    
         358   14.1199999       353.239990      -683.599976    
         359   13.3199997       352.040009      -680.320007    
         360   12.8800001       354.559998      -684.559998    
         361   12.9600000       356.959991      -690.159973    
         362   13.2399998       358.760010      -693.919983    
         363   12.4399996       357.799988      -692.960022    
         364   12.8800001       359.279999      -696.799988    
         365   10.6400003       358.640015      -695.840027    
         366   12.8000002       356.959991      -691.200012    
         367   10.8000002       358.239990      -694.799988    
         368   12.8400002       356.040009      -692.479980    
         369   13.4799995       355.959991      -692.719971    
         370   16.3999996       357.279999      -693.280029    
         371   19.2800007       356.880005      -688.080017    
         372   20.4400005       358.119995      -693.119995    
         373   20.2000008       356.600006      -689.679993    
         374   18.3999996       354.640015      -686.799988    
         375   17.4799995       355.160004      -685.520020    
         376   16.3999996       356.000000      -684.799988    
         377   14.6000004       357.239990      -686.719971    
         378   15.6400003       357.799988      -689.440002    
         379   15.3199997       357.880005      -690.080017    
         380   15.8400002       358.880005      -691.840027    
         381   15.5200005       358.959991      -690.159973    
         382   16.7600002       357.799988      -683.760010    
         383   14.4799995       359.519989      -689.840027    
         384   13.0400000       361.679993      -695.039978    
         385   12.5600004       359.679993      -688.479980    
         386   9.96000004       359.480011      -686.799988    
         387   15.0799999       362.600006      -692.880005    
         388   14.1999998       364.679993      -696.559998    
         389   13.1999998       364.959991      -695.679993    
         390   14.7600002       364.440002      -696.320007    
         391   14.3999996       363.600006      -697.599976    
         392   15.7200003       361.959991      -693.359985    
         393   13.8000002       363.399994      -695.520020    
         394   14.1599998       361.920013      -691.840027    
         395   15.5200005       362.239990      -691.440002    
         396   14.7200003       364.000000      -698.559998    
         397   14.4799995       364.720001      -700.640015    
         398   14.8400002       362.119995      -693.520020    
         399   13.7200003       362.679993      -699.280029    
         400   13.3199997       361.480011      -693.760010    
         401   15.1199999       361.279999      -694.799988    
         402   14.9200001       362.839996      -694.400024    
         403   14.4799995       363.040009      -695.280029    
         404   12.9600000       362.160004      -693.760010    
         405   10.6800003       362.519989      -695.440002    
         406   10.9200001       361.640015      -693.359985    
         407   13.3599997       360.559998      -692.400024    
         408   11.1999998       362.000000      -694.640015    
         409   13.0400000       362.239990      -691.599976    
         410   12.3999996       361.679993      -693.599976    
         411   13.0000000       359.880005      -688.400024    
         412   12.0799999       361.600006      -690.799988    
         413   16.1200008       362.359985      -691.359985    
         414   17.0400009       359.839996      -690.080017    
         415   16.2000008       360.359985      -691.520020    
         416   17.7999992       360.679993      -692.640015    
         417   16.8799992       357.119995      -684.159973    
         418   18.7199993       357.119995      -682.000000    
         419   19.3600006       359.440002      -692.320007    
         420   19.0799999       357.320007      -688.159973    
         421   20.4799995       358.959991      -689.359985    
         422   20.7999992       357.920013      -685.599976    
         423   18.9599991       359.519989      -686.559998    
         424   20.6800003       360.040009      -690.479980    
         425   18.4799995       359.119995      -688.640015    
         426   19.6399994       359.079987      -687.840027    
         427   19.1599998       357.959991      -682.719971    
         428   18.3999996       360.160004      -689.440002    
         429   17.0400009       361.040009      -691.119995    
         430   14.2399998       361.440002      -691.200012    
         431   12.6800003       363.239990      -697.039978    
         432   12.3999996       362.559998      -697.520020    
         433   13.3999996       362.119995      -696.239990    
         434   13.9600000       360.920013      -694.159973    
         435   15.4399996       361.440002      -697.200012    
         436   13.6000004       357.760010      -690.239990    
         437   12.0400000       359.239990      -692.640015    
         438   14.7200003       359.760010      -690.719971    
         439   14.4399996       360.440002      -689.840027    
         440   11.7200003       359.480011      -690.080017    
         441   12.8400002       359.079987      -689.280029    
         442   14.0000000       355.839996      -681.200012    
         443   14.0000000       357.519989      -683.520020    
         444   11.0000000       358.839996      -685.039978    
         445   11.8400002       359.600006      -689.919983    
         446   11.0400000       360.880005      -692.320007    
         447   10.8800001       361.200012      -691.919983    
         448   10.0000000       363.359985      -696.159973    
         449   9.27999973       361.359985      -692.880005    
         450   12.2799997       362.440002      -691.039978    
         451   11.3199997       362.920013      -694.640015    
         452   12.2799997       365.160004      -700.000000    
         453   11.9200001       364.559998      -696.320007    
         454   12.6000004       362.040009      -690.799988    
         455   13.1199999       364.239990      -694.559998    
         456   13.3999996       364.279999      -694.320007    
         457   15.0400000       365.679993      -694.719971    
         458   16.0000000       364.640015      -695.760010    
         459   16.6800003       363.880005      -696.960022    
         460   17.4799995       361.079987      -690.719971    
         461   14.2399998       363.440002      -695.200012    
         462   13.2399998       363.320007      -692.000000    
         463   11.8800001       363.480011      -694.239990    
         464   14.0799999       364.559998      -699.280029    
         465   16.3600006       364.920013      -700.239990    
         466   16.3999996       363.279999      -694.799988    
         467   15.7600002       363.679993      -700.320007    
         468   15.4399996       361.920013      -693.599976    
         469   12.9200001       360.839996      -694.320007    
         470   11.4799995       360.839996      -689.840027    
         471   13.4799995       362.760010      -694.000000    
         472   12.3199997       364.559998      -697.359985    
         473   13.3999996       364.119995      -698.719971    
         474   12.9200001       362.600006      -695.200012    
         475   11.4799995       360.279999      -691.440002    
         476   10.8000002       362.480011      -694.640015    
         477   12.1199999       363.079987      -691.119995    
         478   13.9200001       362.000000      -693.359985    
         479   14.8400002       361.640015      -691.440002    
         480   15.3599997       364.559998      -695.200012    
         481   17.1200008       363.440002      -693.760010    
         482   17.2000008       362.559998      -693.599976    
         483   15.0799999       361.799988      -694.000000    
         484   15.6400003       362.200012      -693.760010    
         485   15.0799999       360.359985      -689.039978    
         486   14.9600000       361.440002      -690.880005    
         487   14.3199997       361.679993      -696.799988    
         488   14.9200001       361.239990      -696.640015    
         489   15.0000000       361.799988      -693.520020    
         490   17.6399994       359.880005      -689.280029    
         491   16.1200008       361.320007      -690.719971    
         492   14.5600004       361.040009      -694.239990    
         493   15.5200005       360.000000      -691.359985    
         494   15.3199997       358.600006      -688.880005    
         495   16.4400005       357.559998      -682.719971    
         496   15.3599997       359.679993      -688.719971    
         497   14.4799995       361.200012      -694.479980    
         498   14.8400002       359.640015      -688.080017    
         499   14.4399996       361.160004      -693.599976    
         500   15.2799997       361.440002      -697.679993    
         501   14.5600004       359.200012      -691.200012    
         502   17.6000004       358.480011      -687.760010    
         503   17.2800007       358.720001      -692.159973    
         504   19.9200001       356.239990      -687.679993    
         505   19.2399998       357.480011      -689.119995    
         506   19.7600002       358.160004      -687.359985    
         507   17.7199993       360.920013      -691.280029    
         508   18.4400005       360.839996      -692.159973    
         509   19.0000000       359.720001      -690.880005    
         510   17.6399994       355.640015      -681.679993    
         511   17.8799992       357.000000      -680.559998    
         512   17.2800007       358.640015      -684.320007    
         513   17.2399998       360.760010      -690.239990    
         514   19.4400005       362.079987      -693.280029    
         515   17.0400009       361.679993      -692.400024    
         516   16.0799999       362.399994      -692.960022    
         517   16.2399998       361.519989      -691.039978    
         518   16.3199997       362.959991      -691.599976    
         519   17.2399998       362.679993      -693.760010    
         520   16.2800007       361.959991      -694.559998    
         521   14.1599998       362.239990      -689.760010    
         522   13.1199999       360.320007      -685.200012    
         523   13.1999998       363.119995      -691.359985    
         524   13.4399996       364.399994      -695.200012    
         525   13.7200003       363.160004      -692.239990    
         526   14.8400002       360.519989      -688.400024    
         527   14.6800003       362.519989      -694.239990    
         528   16.0400009       359.880005      -686.400024    
         529   15.6400003       361.640015      -689.359985    
         530   15.7200003       362.679993      -690.080017    
         531   15.8400002       362.640015      -691.840027    
         532   16.3199997       363.600006      -697.440002    
         533   17.2800007       363.679993      -697.760010    
         534   17.8400002       361.440002      -691.200012    
         535   19.1200008       364.720001      -700.479980    
         536   19.2000008       362.239990      -694.960022    
         537   20.1599998       362.160004      -693.840027    
         538   19.7600002       362.000000      -690.559998    
         539   15.8400002       363.119995      -693.359985    
         540   14.2399998       364.480011      -696.320007    
         541   16.3199997       363.359985      -695.280029    
         542   16.0799999       362.320007      -692.960022    
         543   15.8400002       360.720001      -692.239990    
         544   15.8400002       360.720001      -690.159973    
         545   16.6399994       362.640015      -692.239990    
         546   14.1599998       361.440002      -692.479980    
         547   17.9200001       363.679993      -694.719971    
         548   17.6399994       366.040009      -697.520020    
         549   18.0000000       365.279999      -696.320007    
         550   16.6399994       364.880005      -696.559998    
         551   16.1200008       364.679993      -697.840027    
         552   15.5600004       365.320007      -698.479980    
         553   14.0400000       365.480011      -698.000000    
         554   13.3999996       362.119995      -691.919983    
         555   15.1599998       363.239990      -699.760010    
         556   13.4799995       362.119995      -697.440002    
         557   12.9200001       361.399994      -692.799988    
         558   13.4799995       359.640015      -688.000000    
         559   13.4399996       361.040009      -693.919983    
         560   13.9200001       360.799988      -692.479980    
         561   14.9600000       359.519989      -690.719971    
         562   14.8400002       359.720001      -687.760010    
         563   15.4399996       358.959991      -687.119995    
         564   15.9600000       359.239990      -686.880005    
         565   17.1599998       361.959991      -695.679993    
         566   16.1599998       359.839996      -689.520020    
         567   15.7600002       360.239990      -692.719971    
         568   16.6800003       360.359985      -696.320007    
         569   15.8800001       358.200012      -687.440002    
         570   17.9200001       358.079987      -688.479980    
         571   16.8400002       358.200012      -690.400024    
         572   17.1200008       357.040009      -689.119995    
         573   16.9599991       358.399994      -689.520020    
         574   13.2399998       357.399994      -687.599976    
         575   14.2799997       361.160004      -693.119995    
         576   15.1999998       360.399994      -692.080017    
         577   16.5200005       359.160004      -689.840027    
         578   17.0799999       356.519989      -681.119995    
         579   17.0000000       358.920013      -684.400024    
         580   17.9599991       361.320007      -693.200012    
         581   17.2000008       361.679993      -693.520020    
         582   16.7199993       362.720001      -694.719971    
         583   17.3999996       362.600006      -695.599976    
         584   18.6399994       363.119995      -694.239990    
         585   19.2000008       361.519989      -690.320007    
         586   17.5599995       361.640015      -691.119995    
         587   18.6800003       363.480011      -697.200012    
         588   17.1200008       361.200012      -693.039978    
         589   15.9200001       360.720001      -688.559998    
         590   16.6399994       360.880005      -687.760010    
         591   15.0000000       361.720001      -690.799988    
         592   13.2799997       363.119995      -694.239990    
         593   12.1599998       363.119995      -694.000000    
         594   13.7200003       360.839996      -691.919983    
         595   15.8000002       362.679993      -692.640015    
         596   16.2000008       360.279999      -687.119995    
         597   18.4799995       362.239990      -689.520020    
         598   17.0799999       361.880005      -688.559998    
         599   15.9200001       362.959991      -693.679993    
         600   15.1999998       364.559998      -697.679993    
         601   14.2799997       363.399994      -695.679993    
         602   16.1599998       362.320007      -690.719971    
         603   14.4399996       364.119995      -697.599976    
         604   13.3999996       362.839996      -694.239990    
         605   13.1999998       363.679993      -693.599976    
         606   13.5200005       362.720001      -688.239990    
         607   14.9600000       364.640015      -694.080017    
         608   12.2799997       366.200012      -698.479980    
         609   14.6000004       365.160004      -698.400024    
         610   12.6800003       362.440002      -693.119995    
         611   12.3599997       362.440002      -695.280029    
         612   13.4399996       361.600006      -691.840027    
         613   15.6800003       361.040009      -690.640015    
         614   15.9600000       359.959991      -690.400024    
         615   14.9600000       363.839996      -697.200012    
         616   15.5200005       364.320007      -695.520020    
         617   13.3999996       362.600006      -689.679993    
         618   11.6400003       363.079987      -696.320007    
         619   9.92000008       360.880005      -691.119995    
         620   11.6000004       360.959991      -688.960022    
         621   12.8000002       360.959991      -690.159973    
         622   13.2399998       360.839996      -691.760010    
         623   11.5200005       361.679993      -698.559998    
         624   15.2399998       361.480011      -697.119995    
         625   15.4799995       358.760010      -688.320007    
         626   15.0799999       360.040009      -688.159973    
         627   15.2799997       360.239990      -689.919983    
         628   15.3999996       360.359985      -689.679993    
         629   14.6400003       360.399994      -690.799988    
         630   16.2399998       359.839996      -689.039978    
         631   14.7600002       360.440002      -690.159973    
         632   17.3600006       360.559998      -688.000000    
         633   17.6800003       361.440002      -692.960022    
         634   18.7600002       358.359985      -686.320007    
         635   19.9200001       359.359985      -691.520020    
         636   18.7600002       359.160004      -694.000000    
         637   16.2800007       358.440002      -687.200012    
         638   16.2800007       356.440002      -683.679993    
         639   16.2399998       355.760010      -684.719971    
         640   17.2000008       356.799988      -689.039978    
         641   16.7600002       357.160004      -689.039978    
         642   15.6400003       356.200012      -684.559998    
         643   16.6399994       359.839996      -691.919983    
         644   18.5599995       359.200012      -690.799988    
         645   17.2000008       357.359985      -688.159973    
         646   15.8800001       355.720001      -682.559998    
         647   16.2000008       357.720001      -684.640015    
         648   16.2800007       360.279999      -690.799988    
         649   16.7600002       361.160004      -692.479980    
         650   15.9200001       361.519989      -692.239990    
         651   17.2399998       362.760010      -695.359985    
         652   16.4799995       363.440002      -695.359985    
         653   16.2000008       361.079987      -690.000000    
         654   16.0000000       361.679993      -694.719971    
         655   16.2800007       360.279999      -692.640015    
         656   17.2000008       360.239990      -690.159973    
         657   14.9600000       358.320007      -687.679993    
         658   18.5599995       358.320007      -683.599976    
         659   16.3600006       362.040009      -693.760010    
         660   17.6800003       360.880005      -689.599976    
         661   14.0799999       360.799988      -689.359985    
         662   16.2399998       360.160004      -689.280029    
