Temperatura MagneticField Magnetization Magnetization2
0.7 0.151975 0.2137686 0.04571153
0.7 0.15445 0.2171165 0.0471541
0.7 0.156925 0.2204642 0.048619
0.7 0.1594 0.2238609 0.05012814
0.7 0.161875 0.2272224 0.05164443
0.7 0.16435 0.2305737 0.05317866
0.7 0.166825 0.2339187 0.05473247
0.7 0.1693 0.2372299 0.05629248
0.7 0.171775 0.2405917 0.05789871
0.7 0.17425 0.243913 0.05950789
0.7 0.176725 0.2472348 0.0611394
0.7 0.1792 0.2505689 0.06279904
0.7 0.181675 0.2538344 0.06444621
0.7 0.18415 0.2571621 0.06614662
0.7 0.186625 0.2604631 0.06785525
0.7 0.1891 0.2637697 0.06958863
0.7 0.191575 0.2670421 0.07132562
0.7 0.19405 0.2703106 0.07308196
0.7 0.196525 0.2735987 0.07487035
0.7 0.199 0.2768601 0.07666566
0.6 0.002475 0.004127624 3.235438e-05
0.6 0.00495 0.008267584 8.358612e-05
0.6 0.007425 0.0123794 0.000168559
0.6 0.0099 0.01650292 0.0002874456
0.6 0.012375 0.0205995 0.0004396031
0.6 0.01485 0.02477252 0.0006289351
0.6 0.017325 0.0288879 0.0008496952
0.6 0.0198 0.03299064 0.00110362
0.6 0.022275 0.03710188 0.001391858
0.6 0.02475 0.04122892 0.001714859
0.6 0.027225 0.04535697 0.002072448
0.6 0.0297 0.04948878 0.002464264
0.6 0.032175 0.05356395 0.002884296
0.6 0.03465 0.05766153 0.003340119
0.6 0.037125 0.06183086 0.003838205
0.6 0.0396 0.06590312 0.004358539
0.6 0.042075 0.07001094 0.004916852
0.6 0.04455 0.07413776 0.005511572
0.6 0.047025 0.07820173 0.006130669
0.6 0.0495 0.08232679 0.00679289
0.6 0.051975 0.08640061 0.007480168
0.6 0.05445 0.09049957 0.008205405
0.6 0.056925 0.09460449 0.008965145
0.6 0.0594 0.09868724 0.009754277
0.6 0.061875 0.1027725 0.01057719
0.6 0.06435 0.1068299 0.01142771
0.6 0.066825 0.110885 0.01231055
0.6 0.0693 0.1150003 0.01324005
0.6 0.071775 0.1190489 0.01418747
0.6 0.07425 0.1231403 0.01517849
0.6 0.076725 0.1271917 0.01619273
0.6 0.0792 0.1312284 0.01723593
0.6 0.081675 0.1352857 0.01831736
0.6 0.08415 0.139316 0.01942389
0.6 0.086625 0.1433897 0.02057559
0.6 0.0891 0.1474407 0.02175377
0.6 0.091575 0.1514408 0.02294926
0.6 0.09405 0.1554841 0.02419018
0.6 0.096525 0.1595058 0.02545698
0.6 0.099 0.1635028 0.02674812
0.6 0.102475 0.1691734 0.0286344
0.6 0.10495 0.1731584 0.02999848
0.6 0.107425 0.1771429 0.03139438
0.6 0.1099 0.1811494 0.03282984
0.6 0.112375 0.1851322 0.03428858
0.6 0.11485 0.1891174 0.03578007
0.6 0.117325 0.1931184 0.03730945
0.6 0.1198 0.1970537 0.03884483
0.6 0.122275 0.2010187 0.04042312
0.6 0.12475 0.2049572 0.04202209
0.6 0.127225 0.2089178 0.04366119
0.6 0.1297 0.2128485 0.045319
0.6 0.132175 0.2167797 0.04700789
0.6 0.13465 0.2207129 0.04872879
0.6 0.137125 0.2246442 0.05047965
0.6 0.1396 0.2285556 0.05225207
0.6 0.142075 0.232471 0.05405714
0.6 0.14455 0.2363799 0.05588988
0.6 0.147025 0.2402661 0.05774213
0.6 0.1495 0.244121 0.05960935
0.6 0.151975 0.2480132 0.06152472
0.6 0.15445 0.251867 0.06345116
0.6 0.156925 0.2557321 0.06541327
0.6 0.1594 0.259561 0.06738617
0.6 0.161875 0.2634292 0.06940919
0.6 0.16435 0.2672604 0.07144224
0.6 0.166825 0.2711252 0.07352296
0.6 0.1693 0.2748996 0.07558383
0.6 0.171775 0.2787197 0.07769873
0.6 0.17425 0.2825419 0.07984401
0.6 0.176725 0.2863028 0.08198327
0.6 0.1792 0.2900918 0.0841673
0.6 0.181675 0.293863 0.08636935
0.6 0.18415 0.2976216 0.08859258
0.6 0.186625 0.3013947 0.09085267
0.6 0.1891 0.3051204 0.09311217
0.6 0.191575 0.3088835 0.0954228
0.6 0.19405 0.3125541 0.09770385
0.6 0.196525 0.3163033 0.1000615
0.6 0.199 0.3200211 0.1024271
0.4 0.002475 0.006165627 5.326131e-05
0.4 0.00495 0.01236594 0.0001681695
0.4 0.007425 0.01855681 0.0003596172
0.4 0.0099 0.02473069 0.0006269121
0.4 0.012375 0.03093043 0.0009720124
0.4 0.01485 0.03711864 0.001392895
0.4 0.017325 0.04328636 0.001889127
0.4 0.0198 0.04946162 0.002461524
0.4 0.022275 0.05561956 0.003108734
0.4 0.02475 0.06179245 0.003833565
0.4 0.027225 0.06797222 0.004635609
0.4 0.0297 0.07413518 0.00551129
0.4 0.032175 0.08025503 0.006456047
0.4 0.03465 0.08640642 0.007481191
0.4 0.037125 0.09252218 0.008575496
0.4 0.0396 0.09869889 0.009756585
0.4 0.042075 0.1048143 0.01100118
0.4 0.04455 0.1109186 0.01231803
0.4 0.047025 0.1170475 0.01371512
0.4 0.0495 0.1231118 0.01517168
0.4 0.051975 0.1292043 0.0167087
0.4 0.05445 0.1352814 0.01831614
0.4 0.056925 0.1413696 0.0200003
0.4 0.0594 0.1474207 0.02174775
0.4 0.061875 0.15345 0.02356186
0.4 0.06435 0.1595032 0.02545615
0.4 0.066825 0.1655291 0.02741472
0.4 0.0693 0.1715447 0.02944244
0.4 0.071775 0.1775484 0.03153833
0.4 0.07425 0.1835165 0.03369299
0.4 0.076725 0.1894873 0.03592012
0.4 0.0792 0.1954582 0.03821855
0.4 0.081675 0.2014236 0.04058622
0.4 0.08415 0.2073079 0.04299118
0.4 0.086625 0.2132562 0.04549275
0.4 0.0891 0.2191608 0.04804588
0.4 0.091575 0.2250298 0.05065296
0.4 0.09405 0.2308741 0.0533172
0.4 0.096525 0.2367287 0.05605487
0.4 0.099 0.2425689 0.05885397
0.4 0.102475 0.2507043 0.06286681
0.4 0.10495 0.256515 0.06581417
0.4 0.107425 0.2623172 0.06882454
0.4 0.1099 0.2680547 0.07186755
0.4 0.112375 0.2737719 0.07496515
0.4 0.11485 0.2794905 0.07812907
0.4 0.117325 0.2851746 0.08133852
0.4 0.1198 0.2908838 0.0846273
0.4 0.122275 0.2965291 0.08794345
0.4 0.12475 0.3021626 0.09131609
0.4 0.127225 0.3077654 0.09473329
0.4 0.1297 0.3133485 0.09820115
0.4 0.132175 0.31892 0.1017235
0.4 0.13465 0.3244854 0.1053044
0.4 0.137125 0.3299866 0.1089048
0.4 0.1396 0.3354988 0.1125729
0.4 0.142075 0.3409568 0.1162651
0.4 0.14455 0.3464452 0.1200376
0.4 0.147025 0.351847 0.1238096
0.4 0.1495 0.3572994 0.1276761
0.4 0.151975 0.3626339 0.1315165
0.4 0.15445 0.36802 0.135452
0.4 0.156925 0.3733386 0.1393948
0.4 0.1594 0.3786429 0.1433835
0.4 0.161875 0.3839481 0.1474292
0.4 0.16435 0.3892196 0.1515048
0.4 0.166825 0.3944405 0.1555962
0.4 0.1693 0.3996393 0.1597244
0.4 0.171775 0.4048501 0.1639163
0.4 0.17425 0.4100212 0.1681302
0.4 0.176725 0.4151517 0.1723635
0.4 0.1792 0.4202695 0.1766389
0.4 0.181675 0.4253275 0.1809159
0.4 0.18415 0.4304073 0.1852628
0.4 0.186625 0.4354264 0.1896085
0.4 0.1891 0.440399 0.1939637
0.4 0.191575 0.4453941 0.1983882
0.4 0.19405 0.4503312 0.2028103
0.4 0.196525 0.455264 0.2072774
0.4 0.199 0.4601735 0.2117718
0.3 0.002475 0.008243411 8.321322e-05
0.3 0.00495 0.01650163 0.0002875746
0.3 0.007425 0.02475808 0.0006281
0.3 0.0099 0.03296449 0.001101958
0.3 0.012375 0.04120848 0.001713382
0.3 0.01485 0.04946 0.002461536
0.3 0.017325 0.05773298 0.003348369
0.3 0.0198 0.06591482 0.004360053
0.3 0.022275 0.07411931 0.005508945
0.3 0.02475 0.08230843 0.006789864
0.3 0.027225 0.09052749 0.008210304
0.3 0.0297 0.09868174 0.009753157
0.3 0.032175 0.1068376 0.01142929
0.3 0.03465 0.1149997 0.01323994
0.3 0.037125 0.1231058 0.01517007
0.3 0.0396 0.1312405 0.01723901
0.3 0.042075 0.1393498 0.0194334
0.3 0.04455 0.147413 0.02174555
0.3 0.047025 0.1554848 0.02419035
0.3 0.0495 0.1635231 0.02675464
0.3 0.051975 0.1715508 0.02944439
0.3 0.05445 0.1795207 0.03224246
0.3 0.056925 0.1875128 0.03517586
0.3 0.0594 0.1954336 0.038209
0.3 0.061875 0.2033656 0.04137224
0.3 0.06435 0.2112574 0.04464428
0.3 0.066825 0.219108 0.04802284
0.3 0.0693 0.2269918 0.05153975
0.3 0.071775 0.2347918 0.05514157
0.3 0.07425 0.2425527 0.05884618
0.3 0.076725 0.2503196 0.06267422
0.3 0.0792 0.2580513 0.06660476
0.3 0.081675 0.2657276 0.0706254
0.3 0.08415 0.2733648 0.07474246
0.3 0.086625 0.2809882 0.07896849
0.3 0.0891 0.2885652 0.08328397
0.3 0.091575 0.2961157 0.08769844
0.3 0.09405 0.3036297 0.09220496
0.3 0.096525 0.3111042 0.0967996
0.3 0.099 0.3184873 0.1014479
0.3 0.102475 0.3288726 0.1081708
0.3 0.10495 0.336217 0.1130554
0.3 0.107425 0.343508 0.1180112
0.3 0.1099 0.3507609 0.1230464
0.3 0.112375 0.3579995 0.128177
0.3 0.11485 0.3651637 0.1333578
0.3 0.117325 0.3722824 0.1386072
0.3 0.1198 0.3793654 0.1439312
0.3 0.122275 0.3864065 0.149323
0.3 0.12475 0.393409 0.1547837
0.3 0.127225 0.400362 0.1603026
0.3 0.1297 0.4072623 0.1658753
0.3 0.132175 0.414131 0.1715172
0.3 0.13465 0.420934 0.1771979
0.3 0.137125 0.4277153 0.1829528
0.3 0.1396 0.4344187 0.1887319
0.3 0.142075 0.4411113 0.1945914
0.3 0.14455 0.4477003 0.2004477
0.3 0.147025 0.4543033 0.2064036
0.3 0.1495 0.4608215 0.2123684
0.3 0.151975 0.4672889 0.2183708
0.3 0.15445 0.4737187 0.2244212
0.3 0.156925 0.4800524 0.230462
0.3 0.1594 0.4864291 0.236625
0.3 0.161875 0.4926888 0.2427538
0.3 0.16435 0.4988799 0.2488926
0.3 0.166825 0.5050798 0.2551169
0.3 0.1693 0.5112011 0.2613378
0.3 0.171775 0.5172398 0.2675482
0.3 0.17425 0.5232654 0.2738179
0.3 0.176725 0.5292176 0.2800823
0.3 0.1792 0.5351588 0.2864059
0.3 0.181675 0.5410115 0.2927043
0.3 0.18415 0.5468168 0.2990193
0.3 0.186625 0.5525857 0.3053615
0.3 0.1891 0.5582738 0.3116801
0.3 0.191575 0.5639209 0.3180172
0.3 0.19405 0.5695245 0.3243685
0.3 0.196525 0.5750499 0.3306926
0.3 0.199 0.5805749 0.3370774
0.1 0.002475 0.02475489 0.0006280163
0.1 0.00495 0.04949453 0.002464993
0.1 0.007425 0.07410978 0.005507398
0.1 0.0099 0.09865728 0.009748323
0.1 0.012375 0.1231304 0.01517626
0.1 0.01485 0.1474145 0.02174592
0.1 0.017325 0.1715672 0.02945021
0.1 0.0198 0.1954372 0.03821027
0.1 0.022275 0.2191581 0.04804489
0.1 0.02475 0.2425805 0.05885961
0.1 0.027225 0.2657285 0.07062578
0.1 0.0297 0.288547 0.08327337
0.1 0.032175 0.3110854 0.09678786
0.1 0.03465 0.3332547 0.1110721
0.1 0.037125 0.3551142 0.1261194
0.1 0.0396 0.3765023 0.1417671
0.1 0.042075 0.3975555 0.1580631
0.1 0.04455 0.4181896 0.174895
0.1 0.047025 0.43839 0.1921981
0.1 0.0495 0.4581794 0.2099405
0.1 0.051975 0.4775095 0.2280271
0.1 0.05445 0.4964038 0.2464284
0.1 0.056925 0.5148186 0.2650495
0.1 0.0594 0.5327519 0.2838355
0.1 0.061875 0.5502408 0.3027755
0.1 0.06435 0.5672731 0.3218091
0.1 0.066825 0.5838352 0.3408737
0.1 0.0693 0.5999033 0.3598937
0.1 0.071775 0.6155159 0.3788693
0.1 0.07425 0.6306454 0.3977229
0.1 0.076725 0.6453337 0.4164645
0.1 0.0792 0.6595365 0.4349971
0.1 0.081675 0.6732742 0.4533065
0.1 0.08415 0.6866215 0.471457
0.1 0.086625 0.6994703 0.4892664
0.1 0.0891 0.7118769 0.5067762
0.1 0.091575 0.7238633 0.5239854
0.1 0.09405 0.7354516 0.540896
0.1 0.096525 0.746618 0.5574451
0.1 0.099 0.7573689 0.5736141
0.1 0.102475 0.7717914 0.5956681
0.1 0.10495 0.7816168 0.6109308
0.1 0.107425 0.7910667 0.6257922
0.1 0.1099 0.8001517 0.6402482
0.1 0.112375 0.8088706 0.6542769
0.1 0.11485 0.8172577 0.6679152
0.1 0.117325 0.8253114 0.6811438
0.1 0.1198 0.8330303 0.6939442
0.1 0.122275 0.8404598 0.7063772
0.1 0.12475 0.8475816 0.718399
0.1 0.127225 0.8543852 0.7299782
0.1 0.1297 0.86096 0.741256
0.1 0.132175 0.8672125 0.7520613
0.1 0.13465 0.8732341 0.7625415
0.1 0.137125 0.8789834 0.7726153
0.1 0.1396 0.8844852 0.7823174
0.1 0.142075 0.8897373 0.7916357
0.1 0.14455 0.8947959 0.8006627
0.1 0.147025 0.8996253 0.8093287
0.1 0.1495 0.9042397 0.8176522
0.1 0.151975 0.9086564 0.8256591
0.1 0.15445 0.9128711 0.8333361
0.1 0.156925 0.9169016 0.840711
0.1 0.1594 0.9207705 0.8478207
0.1 0.161875 0.9244465 0.8546036
0.1 0.16435 0.927959 0.86111
0.1 0.166825 0.9313282 0.8673743
0.1 0.1693 0.9345151 0.8733204
0.1 0.171775 0.9375867 0.8790707
0.1 0.17425 0.9405215 0.8845824
0.1 0.176725 0.9433052 0.8898264
0.1 0.1792 0.9459762 0.8948726
0.1 0.181675 0.9485184 0.8996887
0.1 0.18415 0.950933 0.904275
0.1 0.186625 0.9532454 0.9086782
0.1 0.1891 0.9554523 0.9128905
0.1 0.191575 0.9575643 0.9169307
0.1 0.19405 0.9595794 0.9207938
0.1 0.196525 0.9614826 0.92445
0.1 0.199 0.9633112 0.9279696
0.08 0.002475 0.03091038 0.0009707034
0.08 0.00495 0.06178111 0.003832121
0.08 0.007425 0.09254212 0.00857919
0.08 0.0099 0.1231193 0.01517358
0.08 0.012375 0.1534686 0.02356748
0.08 0.01485 0.1835206 0.03369451
0.08 0.017325 0.2132256 0.0454797
0.08 0.0198 0.2425959 0.05886718
0.08 0.022275 0.2714609 0.07370517
0.08 0.02475 0.2998459 0.0899215
0.08 0.027225 0.3277725 0.1074485
0.08 0.0297 0.3550934 0.1261046
0.08 0.032175 0.3818058 0.1457887
0.08 0.03465 0.4079448 0.1664316
0.08 0.037125 0.4333791 0.1878299
0.08 0.0396 0.4581675 0.2099295
0.08 0.042075 0.4822723 0.2325984
0.08 0.04455 0.5056232 0.2556661
0.08 0.047025 0.5283165 0.2791293
0.08 0.0495 0.5502785 0.302817
0.08 0.051975 0.5714383 0.326552
0.08 0.05445 0.5919297 0.3503906
0.08 0.056925 0.6116612 0.374139
0.08 0.0594 0.6306512 0.3977301
0.08 0.061875 0.64892 0.4211059
0.08 0.06435 0.6664734 0.4441952
0.08 0.066825 0.6833074 0.4669171
0.08 0.0693 0.6994653 0.4892595
0.08 0.071775 0.7149343 0.5111386
0.08 0.07425 0.7297411 0.5325293
0.08 0.076725 0.7438672 0.5533453
0.08 0.0792 0.7573665 0.5736106
0.08 0.081675 0.7702617 0.5933093
0.08 0.08415 0.782526 0.6123529
0.08 0.086625 0.7942458 0.6308321
0.08 0.0891 0.8053837 0.6486483
0.08 0.091575 0.8159826 0.6658328
0.08 0.09405 0.8260691 0.6823951
0.08 0.096525 0.8356437 0.6983051
0.08 0.099 0.8447385 0.7135875
0.08 0.102475 0.8567293 0.7339892
0.08 0.10495 0.8647482 0.7477933
0.08 0.107425 0.8723507 0.7609993
0.08 0.1099 0.8795486 0.7736091
0.08 0.112375 0.8863669 0.7856496
0.08 0.11485 0.8927989 0.797093
0.08 0.117325 0.8989223 0.8080642
0.08 0.1198 0.904692 0.8184705
0.08 0.122275 0.9101697 0.8284115
0.08 0.12475 0.9153223 0.8378174
0.08 0.127225 0.9201956 0.8467623
0.08 0.1297 0.9247962 0.8552502
0.08 0.132175 0.9291613 0.8633428
0.08 0.13465 0.9332551 0.870967
0.08 0.137125 0.9371528 0.8782572
0.08 0.1396 0.9408059 0.8851175
0.08 0.142075 0.9442572 0.8916233
0.08 0.14455 0.9475065 0.8977701
0.08 0.147025 0.9505798 0.9036033
0.08 0.1495 0.9534673 0.9091013
0.08 0.151975 0.9562072 0.9143336
0.08 0.15445 0.9587822 0.9192645
0.08 0.156925 0.9612048 0.9239158
0.08 0.1594 0.9634954 0.9283244
0.08 0.161875 0.9656448 0.932471
0.08 0.16435 0.9676742 0.9363944
0.08 0.166825 0.9695864 0.9400987
0.08 0.1693 0.9713769 0.943574
0.08 0.171775 0.9730747 0.9468753
0.08 0.17425 0.9746713 0.9499848
0.08 0.176725 0.9761757 0.9529197
0.08 0.1792 0.9775889 0.9556808
0.08 0.181675 0.97892 0.9582851
0.08 0.18415 0.9801676 0.9607291
0.08 0.186625 0.981347 0.9630424
0.08 0.1891 0.9824539 0.9652162
0.08 0.191575 0.983498 0.9672687
0.08 0.19405 0.9844865 0.9692142
0.08 0.196525 0.985408 0.9710295
0.08 0.199 0.9862742 0.9727371
0.06 0.002475 0.04120321 0.00171299
0.06 0.00495 0.08229739 0.006788097
0.06 0.007425 0.123121 0.01517383
0.06 0.0099 0.1634928 0.02674481
0.06 0.012375 0.2033628 0.04137095
0.06 0.01485 0.2425728 0.058856
0.06 0.017325 0.2809571 0.07895083
0.06 0.0198 0.3185261 0.1014726
0.06 0.022275 0.3550978 0.1261078
0.06 0.02475 0.390583 0.152568
0.06 0.027225 0.4249747 0.180616
0.06 0.0297 0.4581646 0.2099269
0.06 0.032175 0.4901449 0.2402536
0.06 0.03465 0.5208342 0.2712794
0.06 0.037125 0.5502663 0.3028036
0.06 0.0396 0.5783695 0.3345213
0.06 0.042075 0.6051561 0.3662236
0.06 0.04455 0.6306367 0.3977119
0.06 0.047025 0.6548321 0.4288138
0.06 0.0495 0.6777902 0.4594078
0.06 0.051975 0.6994574 0.4892484
0.06 0.05445 0.7199367 0.5183162
0.06 0.056925 0.7392318 0.5464705
0.06 0.0594 0.7573559 0.5735945
0.06 0.061875 0.7744157 0.5997258
0.06 0.06435 0.7904134 0.6247591
0.06 0.066825 0.805381 0.6486439
0.06 0.0693 0.8194037 0.6714274
0.06 0.071775 0.8325103 0.6930781
0.06 0.07425 0.8447507 0.7136081
0.06 0.076725 0.8561405 0.7329806
0.06 0.0792 0.8667773 0.7513067
0.06 0.081675 0.8766901 0.7685891
0.06 0.08415 0.8859067 0.784834
0.06 0.086625 0.8944442 0.8000335
0.06 0.0891 0.9023957 0.8143209
0.06 0.091575 0.9097933 0.8277265
0.06 0.09405 0.9166299 0.8402128
0.06 0.096525 0.9229788 0.8518922
0.06 0.099 0.9288694 0.8628004
0.06 0.102475 0.9363937 0.876835
0.06 0.10495 0.9412817 0.886013
0.06 0.107425 0.945811 0.8945601
0.06 0.1099 0.9499863 0.9024754
0.06 0.112375 0.9538463 0.9098242
0.06 0.11485 0.9574277 0.916669
0.06 0.117325 0.9607363 0.9230153
0.06 0.1198 0.9637921 0.9288962
0.06 0.122275 0.9666141 0.9343438
0.06 0.12475 0.9692145 0.9393777
0.06 0.127225 0.9716151 0.9440367
0.06 0.1297 0.9738325 0.9483505
0.06 0.132175 0.9758752 0.9523332
0.06 0.13465 0.9777727 0.9560401
0.06 0.137125 0.979509 0.9594385
0.06 0.1396 0.9811222 0.9626013
0.06 0.142075 0.9825955 0.9654945
0.06 0.14455 0.9839721 0.9682016
0.06 0.147025 0.9852322 0.970683
0.06 0.1495 0.9863945 0.9729744
0.06 0.151975 0.9874626 0.9750828
0.06 0.15445 0.9884527 0.9770391
0.06 0.156925 0.9893566 0.9788268
0.06 0.1594 0.9901948 0.980486
0.06 0.161875 0.9909706 0.9820231
0.06 0.16435 0.991686 0.9834413
0.06 0.166825 0.9923404 0.9847397
0.06 0.1693 0.9929392 0.9859285
0.06 0.171775 0.9934975 0.9870375
0.06 0.17425 0.9940117 0.9880595
0.06 0.176725 0.9944856 0.9890019
0.06 0.1792 0.9949218 0.9898695
0.06 0.181675 0.995323 0.990668
0.06 0.18415 0.9956931 0.991405
0.06 0.186625 0.9960334 0.9920827
0.06 0.1891 0.996344 0.9927014
0.06 0.191575 0.9966357 0.9932829
0.06 0.19405 0.9969017 0.993813
0.06 0.196525 0.9971465 0.9943013
0.06 0.199 0.9973722 0.9947514
0.05 0.002475 0.04947121 0.002462643
0.05 0.00495 0.09868513 0.009753915
0.05 0.007425 0.1474269 0.02174963
0.05 0.0099 0.1954533 0.03821674
0.05 0.012375 0.2425729 0.05885595
0.05 0.01485 0.2885734 0.08328853
0.05 0.017325 0.3332862 0.1110933
0.05 0.0198 0.3765151 0.1417767
0.05 0.022275 0.4182164 0.1749175
0.05 0.02475 0.4581713 0.209933
0.05 0.027225 0.4963692 0.2463939
0.05 0.0297 0.5327805 0.2838659
0.05 0.032175 0.5672884 0.3218264
0.05 0.03465 0.5999105 0.3599024
0.05 0.037125 0.6306492 0.3977275
0.05 0.0396 0.6595359 0.4349962
0.05 0.042075 0.6865867 0.4714094
0.05 0.04455 0.7118957 0.506803
0.05 0.047025 0.7354652 0.5409161
0.05 0.0495 0.7573603 0.5736012
0.05 0.051975 0.7777128 0.6048432
0.05 0.05445 0.7965122 0.6344373
0.05 0.056925 0.8139122 0.6624583
0.05 0.0594 0.8299582 0.6888353
0.05 0.061875 0.844731 0.7135748
0.05 0.06435 0.8583309 0.736736
0.05 0.066825 0.8708243 0.7583386
0.05 0.0693 0.8822692 0.7784023
