 Tiempo,  AverEnergy,  AverEnergy^2,  C_v
        7220 , -0.31269531249999999      ,   9.7818410396575933E-002 ,   2.5032460689551964E-004
        7221 , -0.31035156250000001      ,   9.6425890922546387E-002 ,   6.7374110221856201E-004
        7222 , -0.31284179687500002      ,   9.8058438301086431E-002 ,   1.1778026819228744E-003
        7223 , -0.31450195312500001      ,   9.9059414863586423E-002 ,   9.2460215091695261E-004
        7224 , -0.31364746093750001      ,   9.8564285039901736E-002 ,   1.1847205460071425E-003
        7225 , -0.31496582031249998      ,   9.9361354112625117E-002 ,   9.8678842186932653E-004
        7226 , -0.31254882812500001      ,   9.7810292243957514E-002 ,   7.7201426029200465E-004
        7227 , -0.31174316406250002      ,   9.7359472513198847E-002 ,   1.0979510843752219E-003
        7228 , -0.31982421875000000      ,  0.10252388715744018      ,   1.4772266149520527E-003
        7229 , -0.32221679687499999      ,  0.10391267538070678      ,   5.5631995201114656E-004
        7230 , -0.31569824218749998      ,   9.9837845563888555E-002 ,   1.0779090225697396E-003
        7231 , -0.31462402343750001      ,   9.9116879701614383E-002 ,   8.0377236008639247E-004
        7232 , -0.31630859374999998      ,  0.10015188455581665      ,   6.2973797321326172E-004
        7233 , -0.31394042968750002      ,   9.8621970415115362E-002 ,   3.9610639214508400E-004
        7234 , -0.31174316406250002      ,   9.7228032350540158E-002 ,   2.7645006775841793E-004
        7235 , -0.31728515624999998      ,  0.10071021318435669      ,   2.5214254856121415E-004
        7236 , -0.31523437500000001      ,   9.9426937103271482E-002 ,   3.3891201019278783E-004
        7237 , -0.31823730468750000      ,  0.10134558081626892      ,   4.4124200940130406E-004
        7238 , -0.31386718749999998      ,   9.8537302017211920E-002 ,   1.5431642532356959E-004
        7239 , -0.31137695312500002      ,   9.7086787223815918E-002 ,   8.1987679004663638E-004
        7240 , -0.31552734375000002      ,   9.9713587760925287E-002 ,   9.7551941871630576E-004
        7241 , -0.31240234374999998      ,   9.7768712043762210E-002 ,   1.0842978954316539E-003
        7242 , -0.31716308593749998      ,  0.10073162913322449      ,   8.7003782391556483E-004
        7243 , -0.31435546874999998      ,   9.8955786228179937E-002 ,   8.5265934467327470E-004
        7244 , -0.31196289062499999      ,   9.7476255893707273E-002 ,   9.7131729125980379E-004
        7245 , -0.31274414062500000      ,   9.7982704639434814E-002 ,   1.0862946510314941E-003
        7246 , -0.32197265624999999      ,  0.10384383201599121      ,   1.1090040206909041E-003
        7247 , -0.31706542968750001      ,  0.10067728161811829      ,   9.1746821999543274E-004
        7248 , -0.31252441406249998      ,   9.7811323404312131E-002 ,   8.7383762001997864E-004
        7249 , -0.31271972656250002      ,   9.7978919744491577E-002 ,   1.1580772697924492E-003
        7250 , -0.31076660156250002      ,   9.6700400114059448E-002 ,   7.7824667096132449E-004
        7251 , -0.31105957031249998      ,   9.6953302621841431E-002 ,   1.2202896177769366E-003
        7252 , -0.31313476562499998      ,   9.8155474662780767E-002 ,   6.3808262348186845E-004
        7253 , -0.31228027343749998      ,   9.7686451673507688E-002 ,   1.0467655956745633E-003
        7254 , -0.31501464843749999      ,   9.9325650930404658E-002 ,   5.7138875126840766E-004
        7255 , -0.31684570312499999      ,  0.10052876472473145      ,   8.5978209972388878E-004
        7256 , -0.31198730468750002      ,   9.7463411092758176E-002 ,   7.9583004117004738E-004
        7257 , -0.30915527343749999      ,   9.5734816789627072E-002 ,   9.8646059632301678E-004
        7258 , -0.31198730468750002      ,   9.7488623857498166E-002 ,   9.5340982079498635E-004
        7259 , -0.31281738281249999      ,   9.7997170686721799E-002 ,   8.9034810662269939E-004
        7260 , -0.31303710937500001      ,   9.8116898536682123E-002 ,   7.7916681766503418E-004
        7261 , -0.31281738281249999      ,   9.7985309362411496E-002 ,   8.1621482968330730E-004
        7262 , -0.31311035156250000      ,   9.8174434900283811E-002 ,   8.5214152932165318E-004
        7263 , -0.31672363281249999      ,  0.10039494633674621      ,   5.0679221749311276E-004
        7264 , -0.31347656250000000      ,   9.8441386222839350E-002 ,   1.0864436626433979E-003
        7265 , -0.31865234375000001      ,  0.10165525674819946      ,   7.2462856769558645E-004
        7266 , -0.31672363281249999      ,  0.10053717494010925      ,   1.3957209885120773E-003
        7267 , -0.31232910156249999      ,   9.7678881883621213E-002 ,   8.0883875489233537E-004
        7268 , -0.31535644531250001      ,   9.9579805135726923E-002 ,   8.1323459744445104E-004
        7269 , -0.31459960937499998      ,   9.9075710773468023E-002 ,   6.4247846603407086E-004
        7270 , -0.31701660156250000      ,  0.10055752396583557      ,   3.6248937249185390E-004
        7271 , -0.31237792968750000      ,   9.7628933191299436E-002 ,   3.0601397156713658E-004
        7272 , -0.31108398437500001      ,   9.6961152553558347E-002 ,   1.1744201183318433E-003
        7273 , -0.31047363281250001      ,   9.6554523706436163E-002 ,   1.0040439665317397E-003
        7274 , -0.30935058593749998      ,   9.5788222551345822E-002 ,   5.6523457169542837E-004
        7275 , -0.31596679687500001      ,   9.9901437759399414E-002 ,   4.1513144969935328E-004
        7276 , -0.31352539062500001      ,   9.8380339145660398E-002 ,   5.1355361938469971E-004
        7277 , -0.31457519531250000      ,   9.9021559953689581E-002 ,   4.0004029870036734E-004
        7278 , -0.30979003906250002      ,   9.6064668893814084E-002 ,   5.9250369667997876E-004
        7279 , -0.30769042968749999      ,   9.4807988405227667E-002 ,   8.4117427468308886E-004
