 Tiempo,InterPos2,InterNeg2,InterPN2,InterZero,InterPN,InterNZ
        1975 ,                18741 ,                19006 ,                27787 ,                    0 ,                    0 ,                    0
        1976 ,                18771 ,                19036 ,                27728 ,                    0 ,                    0 ,                    0
        1977 ,                18803 ,                19068 ,                27664 ,                    0 ,                    0 ,                    0
        1978 ,                18804 ,                19069 ,                27662 ,                    0 ,                    0 ,                    0
        1979 ,                18829 ,                19093 ,                27613 ,                    0 ,                    0 ,                    0
        1980 ,                18817 ,                19081 ,                27637 ,                    0 ,                    0 ,                    0
        1981 ,                18784 ,                19049 ,                27702 ,                    0 ,                    0 ,                    0
        1982 ,                18736 ,                19001 ,                27798 ,                    0 ,                    0 ,                    0
        1983 ,                18765 ,                19029 ,                27741 ,                    0 ,                    0 ,                    0
        1984 ,                18766 ,                19030 ,                27739 ,                    0 ,                    0 ,                    0
        1985 ,                18768 ,                19033 ,                27734 ,                    0 ,                    0 ,                    0
        1986 ,                18772 ,                19037 ,                27726 ,                    0 ,                    0 ,                    0
        1987 ,                18765 ,                19030 ,                27740 ,                    0 ,                    0 ,                    0
        1988 ,                18745 ,                19010 ,                27779 ,                    0 ,                    0 ,                    0
        1989 ,                18720 ,                18985 ,                27829 ,                    0 ,                    0 ,                    0
        1990 ,                18730 ,                18995 ,                27810 ,                    0 ,                    0 ,                    0
        1991 ,                18725 ,                18990 ,                27819 ,                    0 ,                    0 ,                    0
        1992 ,                18738 ,                19003 ,                27794 ,                    0 ,                    0 ,                    0
        1993 ,                18748 ,                19012 ,                27775 ,                    0 ,                    0 ,                    0
        1994 ,                18783 ,                19048 ,                27704 ,                    0 ,                    0 ,                    0
        1995 ,                18745 ,                19009 ,                27781 ,                    0 ,                    0 ,                    0
        1996 ,                18758 ,                19023 ,                27754 ,                    0 ,                    0 ,                    0
        1997 ,                18757 ,                19022 ,                27756 ,                    0 ,                    0 ,                    0
        1998 ,                18748 ,                19013 ,                27774 ,                    0 ,                    0 ,                    0
        1999 ,                18766 ,                19030 ,                27739 ,                    0 ,                    0 ,                    0
        2000 ,                18761 ,                19025 ,                27749 ,                    0 ,                    0 ,                    0
        2001 ,                18749 ,                19014 ,                27772 ,                    0 ,                    0 ,                    0
        2002 ,                18752 ,                19016 ,                27767 ,                    0 ,                    0 ,                    0
        2003 ,                18781 ,                19046 ,                27708 ,                    0 ,                    0 ,                    0
        2004 ,                18742 ,                19006 ,                27787 ,                    0 ,                    0 ,                    0
        2005 ,                18773 ,                19038 ,                27724 ,                    0 ,                    0 ,                    0
        2006 ,                18804 ,                19069 ,                27662 ,                    0 ,                    0 ,                    0
        2007 ,                18791 ,                19055 ,                27689 ,                    0 ,                    0 ,                    0
        2008 ,                18828 ,                19093 ,                27614 ,                    0 ,                    0 ,                    0
        2009 ,                18804 ,                19069 ,                27662 ,                    0 ,                    0 ,                    0
        2010 ,                18799 ,                19064 ,                27672 ,                    0 ,                    0 ,                    0
        2011 ,                18790 ,                19055 ,                27689 ,                    0 ,                    0 ,                    0
        2012 ,                18825 ,                19090 ,                27620 ,                    0 ,                    0 ,                    0
        2013 ,                18815 ,                19080 ,                27640 ,                    0 ,                    0 ,                    0
        2014 ,                18791 ,                19055 ,                27689 ,                    0 ,                    0 ,                    0
        2015 ,                18776 ,                19041 ,                27718 ,                    0 ,                    0 ,                    0
        2016 ,                18778 ,                19043 ,                27714 ,                    0 ,                    0 ,                    0
        2017 ,                18783 ,                19048 ,                27704 ,                    0 ,                    0 ,                    0
        2018 ,                18804 ,                19068 ,                27663 ,                    0 ,                    0 ,                    0
        2019 ,                18775 ,                19040 ,                27720 ,                    0 ,                    0 ,                    0
        2020 ,                18773 ,                19038 ,                27724 ,                    0 ,                    0 ,                    0
        2021 ,                18768 ,                19033 ,                27734 ,                    0 ,                    0 ,                    0
        2022 ,                18763 ,                19028 ,                27744 ,                    0 ,                    0 ,                    0
        2023 ,                18746 ,                19011 ,                27778 ,                    0 ,                    0 ,                    0
        2024 ,                18799 ,                19064 ,                27671 ,                    0 ,                    0 ,                    0
        2025 ,                18804 ,                19069 ,                27662 ,                    0 ,                    0 ,                    0
        2026 ,                18780 ,                19045 ,                27710 ,                    0 ,                    0 ,                    0
        2027 ,                18753 ,                19018 ,                27763 ,                    0 ,                    0 ,                    0
        2028 ,                18753 ,                19018 ,                27764 ,                    0 ,                    0 ,                    0
        2029 ,                18804 ,                19069 ,                27661 ,                    0 ,                    0 ,                    0
        2030 ,                18779 ,                19044 ,                27711 ,                    0 ,                    0 ,                    0
        2031 ,                18773 ,                19038 ,                27724 ,                    0 ,                    0 ,                    0
        2032 ,                18754 ,                19019 ,                27762 ,                    0 ,                    0 ,                    0
        2033 ,                18777 ,                19041 ,                27717 ,                    0 ,                    0 ,                    0
        2034 ,                18778 ,                19042 ,                27715 ,                    0 ,                    0 ,                    0
        2035 ,                18770 ,                19035 ,                27730 ,                    0 ,                    0 ,                    0
        2036 ,                18763 ,                19028 ,                27743 ,                    0 ,                    0 ,                    0
        2037 ,                18795 ,                19060 ,                27679 ,                    0 ,                    0 ,                    0
        2038 ,                18810 ,                19075 ,                27650 ,                    0 ,                    0 ,                    0
        2039 ,                18805 ,                19070 ,                27660 ,                    0 ,                    0 ,                    0
        2040 ,                18795 ,                19059 ,                27681 ,                    0 ,                    0 ,                    0
        2041 ,                18793 ,                19057 ,                27685 ,                    0 ,                    0 ,                    0
        2042 ,                18809 ,                19074 ,                27651 ,                    0 ,                    0 ,                    0
        2043 ,                18753 ,                19018 ,                27764 ,                    0 ,                    0 ,                    0
        2044 ,                18773 ,                19038 ,                27724 ,                    0 ,                    0 ,                    0
        2045 ,                18790 ,                19055 ,                27690 ,                    0 ,                    0 ,                    0
        2046 ,                18758 ,                19023 ,                27754 ,                    0 ,                    0 ,                    0
        2047 ,                18799 ,                19064 ,                27672 ,                    0 ,                    0 ,                    0
        2048 ,                18807 ,                19071 ,                27657 ,                    0 ,                    0 ,                    0
        2049 ,                18753 ,                19018 ,                27763 ,                    0 ,                    0 ,                    0
        2050 ,                18795 ,                19060 ,                27680 ,                    0 ,                    0 ,                    0
        2051 ,                18815 ,                19079 ,                27641 ,                    0 ,                    0 ,                    0
        2052 ,                18806 ,                19071 ,                27657 ,                    0 ,                    0 ,                    0
        2053 ,                18801 ,                19066 ,                27668 ,                    0 ,                    0 ,                    0
        2054 ,                18827 ,                19091 ,                27617 ,                    0 ,                    0 ,                    0
        2055 ,                18803 ,                19068 ,                27664 ,                    0 ,                    0 ,                    0
        2056 ,                18754 ,                19019 ,                27761 ,                    0 ,                    0 ,                    0
        2057 ,                18739 ,                19004 ,                27792 ,                    0 ,                    0 ,                    0
        2058 ,                18750 ,                19015 ,                27770 ,                    0 ,                    0 ,                    0
        2059 ,                18718 ,                18983 ,                27834 ,                    0 ,                    0 ,                    0
        2060 ,                18797 ,                19062 ,                27676 ,                    0 ,                    0 ,                    0
        2061 ,                18760 ,                19025 ,                27749 ,                    0 ,                    0 ,                    0
        2062 ,                18724 ,                18989 ,                27821 ,                    0 ,                    0 ,                    0
        2063 ,                18737 ,                19002 ,                27796 ,                    0 ,                    0 ,                    0
        2064 ,                18706 ,                18971 ,                27858 ,                    0 ,                    0 ,                    0
        2065 ,                18723 ,                18988 ,                27823 ,                    0 ,                    0 ,                    0
        2066 ,                18752 ,                19017 ,                27765 ,                    0 ,                    0 ,                    0
        2067 ,                18774 ,                19039 ,                27721 ,                    0 ,                    0 ,                    0
        2068 ,                18774 ,                19039 ,                27722 ,                    0 ,                    0 ,                    0
        2069 ,                18737 ,                19001 ,                27797 ,                    0 ,                    0 ,                    0
        2070 ,                18776 ,                19041 ,                27717 ,                    0 ,                    0 ,                    0
        2071 ,                18791 ,                19056 ,                27687 ,                    0 ,                    0 ,                    0
        2072 ,                18764 ,                19028 ,                27743 ,                    0 ,                    0 ,                    0
        2073 ,                18753 ,                19018 ,                27764 ,                    0 ,                    0 ,                    0
        2074 ,                18786 ,                19051 ,                27698 ,                    0 ,                    0 ,                    0
        2075 ,                18789 ,                19053 ,                27693 ,                    0 ,                    0 ,                    0
        2076 ,                18757 ,                19021 ,                27757 ,                    0 ,                    0 ,                    0
        2077 ,                18768 ,                19032 ,                27735 ,                    0 ,                    0 ,                    0
        2078 ,                18809 ,                19074 ,                27652 ,                    0 ,                    0 ,                    0
        2079 ,                18778 ,                19042 ,                27715 ,                    0 ,                    0 ,                    0
        2080 ,                18773 ,                19038 ,                27724 ,                    0 ,                    0 ,                    0
        2081 ,                18836 ,                19101 ,                27598 ,                    0 ,                    0 ,                    0
        2082 ,                18825 ,                19090 ,                27619 ,                    0 ,                    0 ,                    0
        2083 ,                18793 ,                19058 ,                27684 ,                    0 ,                    0 ,                    0
        2084 ,                18777 ,                19042 ,                27715 ,                    0 ,                    0 ,                    0
        2085 ,                18767 ,                19032 ,                27736 ,                    0 ,                    0 ,                    0
        2086 ,                18793 ,                19058 ,                27684 ,                    0 ,                    0 ,                    0
        2087 ,                18768 ,                19033 ,                27734 ,                    0 ,                    0 ,                    0
        2088 ,                18743 ,                19008 ,                27783 ,                    0 ,                    0 ,                    0
        2089 ,                18753 ,                19017 ,                27765 ,                    0 ,                    0 ,                    0
        2090 ,                18773 ,                19038 ,                27723 ,                    0 ,                    0 ,                    0
        2091 ,                18755 ,                19020 ,                27759 ,                    0 ,                    0 ,                    0
        2092 ,                18778 ,                19043 ,                27713 ,                    0 ,                    0 ,                    0
        2093 ,                18732 ,                18997 ,                27805 ,                    0 ,                    0 ,                    0
        2094 ,                18769 ,                19033 ,                27733 ,                    0 ,                    0 ,                    0
        2095 ,                18761 ,                19026 ,                27748 ,                    0 ,                    0 ,                    0
        2096 ,                18768 ,                19032 ,                27735 ,                    0 ,                    0 ,                    0
        2097 ,                18782 ,                19047 ,                27705 ,                    0 ,                    0 ,                    0
        2098 ,                18770 ,                19035 ,                27730 ,                    0 ,                    0 ,                    0
        2099 ,                18749 ,                19013 ,                27773 ,                    0 ,                    0 ,                    0
        2100 ,                18778 ,                19043 ,                27713 ,                    0 ,                    0 ,                    0
        2101 ,                18800 ,                19065 ,                27670 ,                    0 ,                    0 ,                    0
        2102 ,                18801 ,                19065 ,                27669 ,                    0 ,                    0 ,                    0
        2103 ,                18799 ,                19063 ,                27673 ,                    0 ,                    0 ,                    0
        2104 ,                18816 ,                19081 ,                27638 ,                    0 ,                    0 ,                    0
        2105 ,                18800 ,                19065 ,                27670 ,                    0 ,                    0 ,                    0
        2106 ,                18784 ,                19049 ,                27701 ,                    0 ,                    0 ,                    0
        2107 ,                18795 ,                19060 ,                27680 ,                    0 ,                    0 ,                    0
        2108 ,                18762 ,                19027 ,                27746 ,                    0 ,                    0 ,                    0
        2109 ,                18797 ,                19061 ,                27677 ,                    0 ,                    0 ,                    0
        2110 ,                18799 ,                19063 ,                27673 ,                    0 ,                    0 ,                    0
        2111 ,                18798 ,                19063 ,                27674 ,                    0 ,                    0 ,                    0
        2112 ,                18812 ,                19076 ,                27647 ,                    0 ,                    0 ,                    0
        2113 ,                18782 ,                19047 ,                27706 ,                    0 ,                    0 ,                    0
        2114 ,                18754 ,                19019 ,                27762 ,                    0 ,                    0 ,                    0
        2115 ,                18739 ,                19004 ,                27792 ,                    0 ,                    0 ,                    0
        2116 ,                18748 ,                19013 ,                27774 ,                    0 ,                    0 ,                    0
        2117 ,                18739 ,                19004 ,                27792 ,                    0 ,                    0 ,                    0
        2118 ,                18780 ,                19045 ,                27710 ,                    0 ,                    0 ,                    0
        2119 ,                18787 ,                19051 ,                27697 ,                    0 ,                    0 ,                    0
        2120 ,                18746 ,                19011 ,                27778 ,                    0 ,                    0 ,                    0
        2121 ,                18750 ,                19015 ,                27770 ,                    0 ,                    0 ,                    0
        2122 ,                18729 ,                18994 ,                27812 ,                    0 ,                    0 ,                    0
        2123 ,                18727 ,                18992 ,                27815 ,                    0 ,                    0 ,                    0
        2124 ,                18741 ,                19006 ,                27788 ,                    0 ,                    0 ,                    0
        2125 ,                18728 ,                18993 ,                27814 ,                    0 ,                    0 ,                    0
        2126 ,                18726 ,                18991 ,                27818 ,                    0 ,                    0 ,                    0
        2127 ,                18721 ,                18986 ,                27828 ,                    0 ,                    0 ,                    0
        2128 ,                18723 ,                18987 ,                27825 ,                    0 ,                    0 ,                    0
        2129 ,                18723 ,                18988 ,                27824 ,                    0 ,                    0 ,                    0
        2130 ,                18742 ,                19007 ,                27786 ,                    0 ,                    0 ,                    0
        2131 ,                18752 ,                19017 ,                27766 ,                    0 ,                    0 ,                    0
        2132 ,                18730 ,                18995 ,                27810 ,                    0 ,                    0 ,                    0
        2133 ,                18733 ,                18998 ,                27803 ,                    0 ,                    0 ,                    0
        2134 ,                18751 ,                19016 ,                27767 ,                    0 ,                    0 ,                    0
        2135 ,                18764 ,                19029 ,                27742 ,                    0 ,                    0 ,                    0
        2136 ,                18765 ,                19030 ,                27740 ,                    0 ,                    0 ,                    0
        2137 ,                18769 ,                19033 ,                27733 ,                    0 ,                    0 ,                    0
        2138 ,                18782 ,                19047 ,                27705 ,                    0 ,                    0 ,                    0
        2139 ,                18802 ,                19067 ,                27666 ,                    0 ,                    0 ,                    0
        2140 ,                18799 ,                19064 ,                27672 ,                    0 ,                    0 ,                    0
        2141 ,                18776 ,                19041 ,                27718 ,                    0 ,                    0 ,                    0
        2142 ,                18757 ,                19022 ,                27756 ,                    0 ,                    0 ,                    0
        2143 ,                18741 ,                19005 ,                27789 ,                    0 ,                    0 ,                    0
        2144 ,                18746 ,                19011 ,                27778 ,                    0 ,                    0 ,                    0
        2145 ,                18785 ,                19049 ,                27701 ,                    0 ,                    0 ,                    0
        2146 ,                18714 ,                18979 ,                27842 ,                    0 ,                    0 ,                    0
        2147 ,                18745 ,                19010 ,                27780 ,                    0 ,                    0 ,                    0
        2148 ,                18707 ,                18971 ,                27857 ,                    0 ,                    0 ,                    0
        2149 ,                18723 ,                18987 ,                27825 ,                    0 ,                    0 ,                    0
        2150 ,                18729 ,                18994 ,                27811 ,                    0 ,                    0 ,                    0
        2151 ,                18760 ,                19024 ,                27751 ,                    0 ,                    0 ,                    0
        2152 ,                18789 ,                19053 ,                27693 ,                    0 ,                    0 ,                    0
        2153 ,                18764 ,                19029 ,                27742 ,                    0 ,                    0 ,                    0
        2154 ,                18780 ,                19045 ,                27709 ,                    0 ,                    0 ,                    0
        2155 ,                18742 ,                19007 ,                27786 ,                    0 ,                    0 ,                    0
        2156 ,                18816 ,                19081 ,                27638 ,                    0 ,                    0 ,                    0
        2157 ,                18802 ,                19067 ,                27666 ,                    0 ,                    0 ,                    0
        2158 ,                18816 ,                19081 ,                27638 ,                    0 ,                    0 ,                    0
        2159 ,                18802 ,                19067 ,                27666 ,                    0 ,                    0 ,                    0
        2160 ,                18782 ,                19047 ,                27705 ,                    0 ,                    0 ,                    0
        2161 ,                18789 ,                19054 ,                27692 ,                    0 ,                    0 ,                    0
        2162 ,                18756 ,                19021 ,                27757 ,                    0 ,                    0 ,                    0
        2163 ,                18716 ,                18981 ,                27837 ,                    0 ,                    0 ,                    0
        2164 ,                18737 ,                19002 ,                27796 ,                    0 ,                    0 ,                    0
        2165 ,                18729 ,                18994 ,                27812 ,                    0 ,                    0 ,                    0
        2166 ,                18769 ,                19033 ,                27733 ,                    0 ,                    0 ,                    0
        2167 ,                18769 ,                19033 ,                27733 ,                    0 ,                    0 ,                    0
        2168 ,                18755 ,                19020 ,                27760 ,                    0 ,                    0 ,                    0
        2169 ,                18788 ,                19053 ,                27694 ,                    0 ,                    0 ,                    0
        2170 ,                18780 ,                19045 ,                27710 ,                    0 ,                    0 ,                    0
        2171 ,                18769 ,                19033 ,                27733 ,                    0 ,                    0 ,                    0
        2172 ,                18743 ,                19008 ,                27784 ,                    0 ,                    0 ,                    0
        2173 ,                18738 ,                19003 ,                27794 ,                    0 ,                    0 ,                    0
        2174 ,                18768 ,                19033 ,                27733 ,                    0 ,                    0 ,                    0
        2175 ,                18748 ,                19013 ,                27774 ,                    0 ,                    0 ,                    0
        2176 ,                18714 ,                18979 ,                27842 ,                    0 ,                    0 ,                    0
        2177 ,                18714 ,                18979 ,                27842 ,                    0 ,                    0 ,                    0
        2178 ,                18758 ,                19023 ,                27754 ,                    0 ,                    0 ,                    0
        2179 ,                18779 ,                19044 ,                27712 ,                    0 ,                    0 ,                    0
        2180 ,                18791 ,                19056 ,                27687 ,                    0 ,                    0 ,                    0
        2181 ,                18789 ,                19054 ,                27692 ,                    0 ,                    0 ,                    0
        2182 ,                18797 ,                19061 ,                27677 ,                    0 ,                    0 ,                    0
        2183 ,                18810 ,                19075 ,                27649 ,                    0 ,                    0 ,                    0
        2184 ,                18839 ,                19104 ,                27592 ,                    0 ,                    0 ,                    0
        2185 ,                18798 ,                19063 ,                27674 ,                    0 ,                    0 ,                    0
        2186 ,                18823 ,                19088 ,                27624 ,                    0 ,                    0 ,                    0
        2187 ,                18807 ,                19072 ,                27656 ,                    0 ,                    0 ,                    0
        2188 ,                18784 ,                19049 ,                27702 ,                    0 ,                    0 ,                    0
        2189 ,                18760 ,                19025 ,                27749 ,                    0 ,                    0 ,                    0
        2190 ,                18786 ,                19050 ,                27699 ,                    0 ,                    0 ,                    0
        2191 ,                18787 ,                19052 ,                27696 ,                    0 ,                    0 ,                    0
        2192 ,                18765 ,                19029 ,                27741 ,                    0 ,                    0 ,                    0
        2193 ,                18796 ,                19061 ,                27678 ,                    0 ,                    0 ,                    0
        2194 ,                18770 ,                19035 ,                27730 ,                    0 ,                    0 ,                    0
        2195 ,                18766 ,                19031 ,                27738 ,                    0 ,                    0 ,                    0
        2196 ,                18786 ,                19051 ,                27698 ,                    0 ,                    0 ,                    0
        2197 ,                18782 ,                19047 ,                27706 ,                    0 ,                    0 ,                    0
        2198 ,                18785 ,                19050 ,                27699 ,                    0 ,                    0 ,                    0
        2199 ,                18794 ,                19059 ,                27682 ,                    0 ,                    0 ,                    0
        2200 ,                18775 ,                19039 ,                27721 ,                    0 ,                    0 ,                    0
        2201 ,                18748 ,                19012 ,                27775 ,                    0 ,                    0 ,                    0
        2202 ,                18767 ,                19032 ,                27736 ,                    0 ,                    0 ,                    0
        2203 ,                18768 ,                19032 ,                27735 ,                    0 ,                    0 ,                    0
        2204 ,                18730 ,                18994 ,                27811 ,                    0 ,                    0 ,                    0
        2205 ,                18747 ,                19011 ,                27777 ,                    0 ,                    0 ,                    0
        2206 ,                18734 ,                18999 ,                27802 ,                    0 ,                    0 ,                    0
        2207 ,                18757 ,                19022 ,                27755 ,                    0 ,                    0 ,                    0
        2208 ,                18739 ,                19003 ,                27793 ,                    0 ,                    0 ,                    0
        2209 ,                18746 ,                19011 ,                27778 ,                    0 ,                    0 ,                    0
        2210 ,                18749 ,                19013 ,                27773 ,                    0 ,                    0 ,                    0
        2211 ,                18710 ,                18975 ,                27850 ,                    0 ,                    0 ,                    0
        2212 ,                18742 ,                19007 ,                27785 ,                    0 ,                    0 ,                    0
        2213 ,                18768 ,                19033 ,                27733 ,                    0 ,                    0 ,                    0
        2214 ,                18695 ,                18960 ,                27879 ,                    0 ,                    0 ,                    0
        2215 ,                18745 ,                19010 ,                27779 ,                    0 ,                    0 ,                    0
        2216 ,                18765 ,                19030 ,                27740 ,                    0 ,                    0 ,                    0
        2217 ,                18756 ,                19021 ,                27758 ,                    0 ,                    0 ,                    0
        2218 ,                18728 ,                18992 ,                27815 ,                    0 ,                    0 ,                    0
        2219 ,                18722 ,                18987 ,                27826 ,                    0 ,                    0 ,                    0
        2220 ,                18732 ,                18996 ,                27807 ,                    0 ,                    0 ,                    0
        2221 ,                18713 ,                18977 ,                27845 ,                    0 ,                    0 ,                    0
        2222 ,                18728 ,                18992 ,                27815 ,                    0 ,                    0 ,                    0
        2223 ,                18746 ,                19010 ,                27779 ,                    0 ,                    0 ,                    0
        2224 ,                18721 ,                18986 ,                27828 ,                    0 ,                    0 ,                    0
        2225 ,                18708 ,                18973 ,                27854 ,                    0 ,                    0 ,                    0
        2226 ,                18676 ,                18940 ,                27919 ,                    0 ,                    0 ,                    0
        2227 ,                18736 ,                19001 ,                27797 ,                    0 ,                    0 ,                    0
        2228 ,                18723 ,                18988 ,                27824 ,                    0 ,                    0 ,                    0
        2229 ,                18749 ,                19013 ,                27773 ,                    0 ,                    0 ,                    0
        2230 ,                18759 ,                19024 ,                27751 ,                    0 ,                    0 ,                    0
        2231 ,                18734 ,                18999 ,                27802 ,                    0 ,                    0 ,                    0
        2232 ,                18740 ,                19004 ,                27791 ,                    0 ,                    0 ,                    0
        2233 ,                18752 ,                19016 ,                27767 ,                    0 ,                    0 ,                    0
        2234 ,                18764 ,                19029 ,                27741 ,                    0 ,                    0 ,                    0
        2235 ,                18744 ,                19009 ,                27781 ,                    0 ,                    0 ,                    0
        2236 ,                18771 ,                19036 ,                27728 ,                    0 ,                    0 ,                    0
        2237 ,                18735 ,                19000 ,                27800 ,                    0 ,                    0 ,                    0
        2238 ,                18718 ,                18983 ,                27834 ,                    0 ,                    0 ,                    0
        2239 ,                18713 ,                18978 ,                27843 ,                    0 ,                    0 ,                    0
        2240 ,                18712 ,                18977 ,                27846 ,                    0 ,                    0 ,                    0
        2241 ,                18710 ,                18975 ,                27850 ,                    0 ,                    0 ,                    0
        2242 ,                18688 ,                18953 ,                27894 ,                    0 ,                    0 ,                    0
        2243 ,                18694 ,                18958 ,                27883 ,                    0 ,                    0 ,                    0
        2244 ,                18706 ,                18971 ,                27858 ,                    0 ,                    0 ,                    0
        2245 ,                18732 ,                18997 ,                27806 ,                    0 ,                    0 ,                    0
        2246 ,                18751 ,                19016 ,                27768 ,                    0 ,                    0 ,                    0
        2247 ,                18747 ,                19012 ,                27776 ,                    0 ,                    0 ,                    0
        2248 ,                18768 ,                19032 ,                27735 ,                    0 ,                    0 ,                    0
        2249 ,                18733 ,                18998 ,                27804 ,                    0 ,                    0 ,                    0
        2250 ,                18727 ,                18991 ,                27817 ,                    0 ,                    0 ,                    0
        2251 ,                18775 ,                19040 ,                27720 ,                    0 ,                    0 ,                    0
        2252 ,                18776 ,                19041 ,                27718 ,                    0 ,                    0 ,                    0
        2253 ,                18754 ,                19019 ,                27762 ,                    0 ,                    0 ,                    0
        2254 ,                18773 ,                19038 ,                27724 ,                    0 ,                    0 ,                    0
        2255 ,                18755 ,                19020 ,                27760 ,                    0 ,                    0 ,                    0
        2256 ,                18706 ,                18971 ,                27857 ,                    0 ,                    0 ,                    0
        2257 ,                18712 ,                18977 ,                27846 ,                    0 ,                    0 ,                    0
        2258 ,                18735 ,                19000 ,                27799 ,                    0 ,                    0 ,                    0
        2259 ,                18716 ,                18981 ,                27838 ,                    0 ,                    0 ,                    0
        2260 ,                18732 ,                18997 ,                27806 ,                    0 ,                    0 ,                    0
        2261 ,                18731 ,                18996 ,                27807 ,                    0 ,                    0 ,                    0
        2262 ,                18707 ,                18972 ,                27855 ,                    0 ,                    0 ,                    0
        2263 ,                18726 ,                18991 ,                27818 ,                    0 ,                    0 ,                    0
        2264 ,                18737 ,                19002 ,                27795 ,                    0 ,                    0 ,                    0
        2265 ,                18726 ,                18990 ,                27819 ,                    0 ,                    0 ,                    0
        2266 ,                18779 ,                19044 ,                27712 ,                    0 ,                    0 ,                    0
        2267 ,                18736 ,                19000 ,                27799 ,                    0 ,                    0 ,                    0
        2268 ,                18721 ,                18986 ,                27827 ,                    0 ,                    0 ,                    0
        2269 ,                18742 ,                19007 ,                27786 ,                    0 ,                    0 ,                    0
        2270 ,                18728 ,                18993 ,                27814 ,                    0 ,                    0 ,                    0
        2271 ,                18761 ,                19026 ,                27748 ,                    0 ,                    0 ,                    0
        2272 ,                18761 ,                19026 ,                27748 ,                    0 ,                    0 ,                    0
        2273 ,                18766 ,                19031 ,                27738 ,                    0 ,                    0 ,                    0
