Temperature Magnetization Magnetization2
0.5	0.00412411102757	-0.00137009155224
1.0	0.000538215824078	-9.03629279947e-05
0.6	0.00242768974611	-0.000684014379581
0.7	0.00154818324992	-0.000375390632766
0.4	0.0077934949927	-0.00313497589315
0.9	0.000737775717667	-0.000137590951458
0.3	0.00796467576212	-0.00321528728234
0.8	0.00104421666227	-0.000221975728791
0.03	0.0402496973333	-0.0282269359667
0.04	0.0188496626667	-0.0110857531
0.2	0.00803468269231	-0.00331975047145
0.02	0.10501942	-0.0835832476667
0.1	0.00871605115789	-0.00384016329974
