Temperatura MagneticField Magnetization Magnetization2
0.2 0.071775 0.3441926 0.1185219
0.2 0.07425 0.3550626 0.126123
0.2 0.076725 0.3658627 0.1339084
0.2 0.0792 0.3764903 0.1417977
0.2 0.081675 0.3870241 0.1498393
0.2 0.08415 0.3975556 0.1581019
0.2 0.086625 0.4079746 0.1664943
0.2 0.0891 0.4181717 0.1749181
0.2 0.091575 0.4283613 0.1835433
0.2 0.09405 0.4384075 0.1922503
0.2 0.096525 0.4483386 0.2010558
0.2 0.099 0.4581722 0.20997
0.2 0.102475 0.4717528 0.2225977
0.2 0.10495 0.4813593 0.2317536
0.2 0.107425 0.4908294 0.2409598
0.2 0.1099 0.5001616 0.2502073
0.2 0.112375 0.5093372 0.2594694
0.2 0.11485 0.5185084 0.2688956
0.2 0.117325 0.5275017 0.2783023
0.2 0.1198 0.5363578 0.2877231
0.2 0.122275 0.5450865 0.2971622
0.2 0.12475 0.5537466 0.3066777
0.2 0.127225 0.5622619 0.3161808
0.2 0.1297 0.5706917 0.3257305
0.2 0.132175 0.578939 0.335211
0.2 0.13465 0.5871166 0.3447462
0.2 0.137125 0.5952209 0.3543273
0.2 0.1396 0.6030812 0.3637458
0.2 0.142075 0.6109319 0.3732764
0.2 0.14455 0.6185884 0.3826896
0.2 0.147025 0.6261985 0.3921614
0.2 0.1495 0.6336618 0.4015637
0.2 0.151975 0.6410133 0.4109339
0.2 0.15445 0.6482191 0.4202232
0.2 0.156925 0.6553653 0.4295389
0.2 0.1594 0.6623862 0.4387898
0.2 0.161875 0.6692042 0.4478679
0.2 0.16435 0.6760047 0.4570155
0.2 0.166825 0.6827051 0.4661187
0.2 0.1693 0.6892506 0.4750986
0.2 0.171775 0.6956987 0.4840281
0.2 0.17425 0.7019994 0.4928338
0.2 0.176725 0.7082243 0.5016124
0.2 0.1792 0.7143821 0.5103716
0.2 0.181675 0.7203771 0.5189724
0.2 0.18415 0.7262792 0.5275102
0.2 0.186625 0.7320986 0.5359966
0.2 0.1891 0.7377409 0.5442895
0.2 0.191575 0.7433085 0.5525348
0.2 0.19405 0.7487967 0.5607232
0.2 0.196525 0.7541975 0.5688401
0.2 0.199 0.759523 0.5769011
0.1 0.002475 0.02470939 0.0006716884
0.1 0.00495 0.04943002 0.002504572
0.1 0.007425 0.07412388 0.005554847
0.1 0.0099 0.09868526 0.009799414
0.1 0.012375 0.1230875 0.01521083
0.1 0.01485 0.1474667 0.02180643
0.1 0.017325 0.1715652 0.02949419
0.1 0.0198 0.1954344 0.03825293
0.1 0.022275 0.2192012 0.0481075
0.1 0.02475 0.2425697 0.05889719
0.1 0.027225 0.265745 0.07067729
0.1 0.0297 0.2885527 0.08331879
0.1 0.032175 0.3111028 0.09684065
0.1 0.03465 0.3332752 0.1111268
0.1 0.037125 0.3550917 0.1261436
0.1 0.0396 0.3765377 0.1418328
0.1 0.042075 0.3975551 0.1581013
0.1 0.04455 0.4182202 0.1749584
0.1 0.047025 0.4384208 0.1922623
0.1 0.0495 0.458148 0.2099481
0.1 0.051975 0.4775056 0.2280586
0.1 0.05445 0.4964311 0.2464899
0.1 0.056925 0.5148365 0.2651015
0.1 0.0594 0.5327293 0.2838445
0.1 0.061875 0.5502098 0.3027732
0.1 0.06435 0.5672818 0.32185
0.1 0.066825 0.5838326 0.3409007
0.1 0.0693 0.5999048 0.3599249
0.1 0.071775 0.6154891 0.3788645
0.1 0.07425 0.6306396 0.397743
0.1 0.076725 0.6453002 0.4164479
0.1 0.0792 0.6595426 0.4350313
0.1 0.081675 0.6732886 0.4533509
0.1 0.08415 0.6865605 0.4713974
0.1 0.086625 0.6994669 0.4892847
0.1 0.0891 0.7118755 0.506797
0.1 0.091575 0.7238504 0.5239885
0.1 0.09405 0.7354321 0.5408882
0.1 0.096525 0.7466117 0.557456
0.1 0.099 0.7574085 0.5736936
0.1 0.102475 0.771805 0.5957073
0.1 0.10495 0.7816144 0.6109448
0.1 0.107425 0.7910832 0.6258354
0.1 0.1099 0.8001363 0.64024
0.1 0.112375 0.8088875 0.6543201
0.1 0.11485 0.8172389 0.6678997
0.1 0.117325 0.8252887 0.6811208
0.1 0.1198 0.8330301 0.6939579
0.1 0.122275 0.8404735 0.7064136
0.1 0.12475 0.8475707 0.7183934
0.1 0.127225 0.8544148 0.7300412
0.1 0.1297 0.8609819 0.7413055
0.1 0.132175 0.8672454 0.7521297
0.1 0.13465 0.8732069 0.7625047
0.1 0.137125 0.8790244 0.7726977
0.1 0.1396 0.8844823 0.7823221
0.1 0.142075 0.8897806 0.7917223
0.1 0.14455 0.8947881 0.8006581
0.1 0.147025 0.8996426 0.8093684
0.1 0.1495 0.9042412 0.8176632
0.1 0.151975 0.9086518 0.8256586
0.1 0.15445 0.9128578 0.8333194
0.1 0.156925 0.9169248 0.8407607
0.1 0.1594 0.9207529 0.8477952
0.1 0.161875 0.924424 0.8545686
0.1 0.16435 0.9279682 0.8611334
0.1 0.166825 0.9313335 0.8673901
0.1 0.1693 0.9345009 0.8732996
0.1 0.171775 0.9375934 0.8790888
0.1 0.17425 0.9405085 0.8845633
0.1 0.176725 0.9432976 0.8898172
0.1 0.1792 0.9459618 0.8948501
0.1 0.181675 0.9484971 0.8996528
0.1 0.18415 0.950922 0.9042585
0.1 0.186625 0.9532641 0.9087181
0.1 0.1891 0.9554548 0.9128992
0.1 0.191575 0.9575636 0.9169331
0.1 0.19405 0.9595643 0.9207685
0.1 0.196525 0.9614696 0.9244283
0.1 0.199 0.963322 0.9279937
0.09 0.002475 0.02749911 0.0008169943
0.09 0.00495 0.05494399 0.003080042
0.09 0.007425 0.08225686 0.006826922
0.09 0.0099 0.1095963 0.01207237
0.09 0.012375 0.1366599 0.01873589
0.09 0.01485 0.1634729 0.02678292
0.09 0.017325 0.1901414 0.03621318
0.09 0.0198 0.2165351 0.04694522
0.09 0.022275 0.2425317 0.05887919
0.09 0.02475 0.2682948 0.07203874
0.09 0.027225 0.2935891 0.08625042
0.09 0.0297 0.3185306 0.1015168
0.09 0.032175 0.343001 0.1177033
0.09 0.03465 0.367039 0.1347707
0.09 0.037125 0.3906145 0.1526314
0.09 0.0396 0.4136438 0.1711519
0.09 0.042075 0.4362116 0.1903298
0.09 0.04455 0.4582101 0.2100049
0.09 0.047025 0.4796499 0.2301109
0.09 0.0495 0.5005406 0.2505866
0.09 0.051975 0.5207965 0.2712733
0.09 0.05445 0.5406414 0.2923362
0.09 0.056925 0.5597494 0.3133613
0.09 0.0594 0.5783837 0.3345682
0.09 0.061875 0.5963931 0.3557238
0.09 0.06435 0.6138049 0.3767947
0.09 0.066825 0.6306522 0.397759
0.09 0.0693 0.6468987 0.4185135
0.09 0.071775 0.6626337 0.4391177
0.09 0.07425 0.6778085 0.4594574
0.09 0.076725 0.6923567 0.4793897
0.09 0.0792 0.7064423 0.4990912
0.09 0.081675 0.7199141 0.5183056
0.09 0.08415 0.7329 0.5371706
0.09 0.086625 0.7454077 0.55566
0.09 0.0891 0.7573291 0.5735735
0.09 0.091575 0.7688357 0.5911332
0.09 0.09405 0.7798641 0.608212
0.09 0.096525 0.7903985 0.6247528
0.09 0.099 0.8005046 0.6408294
0.09 0.102475 0.8139445 0.6625262
0.09 0.10495 0.8230192 0.6773802
0.09 0.107425 0.8317212 0.6917791
0.09 0.1099 0.8399856 0.7055939
0.09 0.112375 0.847887 0.7189296
0.09 0.11485 0.8554174 0.7317552
0.09 0.117325 0.8626326 0.7441506
0.09 0.1198 0.8695185 0.7560775
0.09 0.122275 0.876099 0.7675636
0.09 0.12475 0.8823206 0.7785032
0.09 0.127225 0.8882446 0.7889914
0.09 0.1297 0.8939383 0.7991379
0.09 0.132175 0.8993372 0.808819
0.09 0.13465 0.904411 0.8179704
0.09 0.137125 0.9093194 0.8268724
0.09 0.1396 0.9139815 0.8353723
0.09 0.142075 0.9183782 0.843428
0.09 0.14455 0.9225778 0.8511589
0.09 0.147025 0.9265781 0.8585556
0.09 0.1495 0.9303573 0.8655729
0.09 0.151975 0.9339665 0.8723013
0.09 0.15445 0.9373782 0.8786852
0.09 0.156925 0.9406316 0.8847949
0.09 0.1594 0.9437464 0.890664
0.09 0.161875 0.9466675 0.8961857
0.09 0.16435 0.9494285 0.9014204
0.09 0.166825 0.952088 0.9064772
0.09 0.1693 0.9545672 0.911204
0.09 0.171775 0.9569701 0.9157969
0.09 0.17425 0.9592087 0.9200862
0.09 0.176725 0.9613813 0.9242587
0.09 0.1792 0.9633866 0.9281183
0.09 0.181675 0.9653254 0.9318574
0.09 0.18415 0.9671494 0.9353819
0.09 0.186625 0.9688726 0.9387178
0.09 0.1891 0.9705136 0.9419001
0.09 0.191575 0.9720709 0.9449252
0.09 0.19405 0.9735568 0.947816
0.09 0.196525 0.974938 0.9505071
0.09 0.199 0.9762851 0.9531355
0.07 0.002475 0.03537358 0.001312013
0.07 0.00495 0.07055256 0.005038238
0.07 0.007425 0.1056189 0.01121583
0.07 0.0099 0.1404942 0.01979869
0.07 0.012375 0.175019 0.0306909
0.07 0.01485 0.2090147 0.04374539
0.07 0.017325 0.2425838 0.05890426
0.07 0.0198 0.2755702 0.07599537
0.07 0.022275 0.3079185 0.09486928
0.07 0.02475 0.3395675 0.11536
0.07 0.027225 0.3704283 0.1372702
0.07 0.0297 0.4005039 0.1604546
0.07 0.032175 0.4297936 0.1847722
0.07 0.03465 0.4581329 0.2099339
0.07 0.037125 0.4856674 0.2359195
0.07 0.0396 0.512218 0.262412
0.07 0.042075 0.5377774 0.2892478
0.07 0.04455 0.5624168 0.3163545
0.07 0.047025 0.5861756 0.3436423
0.07 0.0495 0.6089104 0.3708102
0.07 0.051975 0.630643 0.3977471
0.07 0.05445 0.6514499 0.4244217
0.07 0.056925 0.6713648 0.450764
0.07 0.0594 0.6902781 0.4765158
0.07 0.061875 0.7084007 0.5018622
0.07 0.06435 0.7255475 0.5264481
0.07 0.066825 0.7418651 0.5503913
0.07 0.0693 0.7573922 0.573669
0.07 0.071775 0.7720388 0.5960684
0.07 0.07425 0.7859165 0.6176881
0.07 0.076725 0.7990824 0.6385549
0.07 0.0792 0.8115275 0.6585977
0.07 0.081675 0.8232563 0.6777707
0.07 0.08415 0.8342933 0.6960639
0.07 0.086625 0.8447204 0.71357
0.07 0.0891 0.8545641 0.7302963
0.07 0.091575 0.8638583 0.7462666
0.07 0.09405 0.87251 0.7612883
0.07 0.096525 0.8806814 0.7756135
0.07 0.099 0.8883768 0.7892262
0.07 0.102475 0.8983973 0.8071296
0.07 0.10495 0.905023 0.8190777
0.07 0.107425 0.9111948 0.8302863
0.07 0.1099 0.9170176 0.840931
0.07 0.112375 0.9224489 0.850921
0.07 0.11485 0.9275646 0.8603846
0.07 0.117325 0.9323296 0.8692466
0.07 0.1198 0.9368151 0.8776301
0.07 0.122275 0.9409931 0.8854749
0.07 0.12475 0.9449195 0.8928795
0.07 0.127225 0.9485943 0.8998373
0.07 0.1297 0.9520053 0.9063198
0.07 0.132175 0.9552258 0.9124616
0.07 0.13465 0.9582248 0.9181998
0.07 0.137125 0.9610156 0.9235556
0.07 0.1396 0.963624 0.9285755
0.07 0.142075 0.9660615 0.9332789
0.07 0.14455 0.9683447 0.9376953
0.07 0.147025 0.9704788 0.9418326
0.07 0.1495 0.9724592 0.9456803
0.07 0.151975 0.9743238 0.94931
0.07 0.15445 0.9760625 0.9527009
0.07 0.156925 0.9776622 0.955826
0.07 0.1594 0.979177 0.9587901
0.07 0.161875 0.9805875 0.9615542
0.07 0.16435 0.9818944 0.9641189
0.07 0.166825 0.9831177 0.9665225
0.07 0.1693 0.9842574 0.9687645
0.07 0.171775 0.9853386 0.9708939
0.07 0.17425 0.9863291 0.9728467
0.07 0.176725 0.9872567 0.9746774
0.07 0.1792 0.9881147 0.9763721
0.07 0.181675 0.9889283 0.9779805
0.07 0.18415 0.9896709 0.9794497
0.07 0.186625 0.9903792 0.9808521
0.07 0.1891 0.9910296 0.9821407
0.07 0.191575 0.9916419 0.9833546
0.07 0.19405 0.9922133 0.9844881
0.07 0.196525 0.9927362 0.9855261
0.07 0.199 0.99323 0.9865067
0.06 0.002475 0.04119725 0.001758149
0.06 0.00495 0.08233472 0.006840023
0.06 0.007425 0.1230898 0.01521159
0.06 0.0099 0.1634974 0.02679117
0.06 0.012375 0.2034002 0.04142996
0.06 0.01485 0.2425085 0.05886765
0.06 0.017325 0.2809806 0.07900608
0.06 0.0198 0.3184953 0.1014942
0.06 0.022275 0.3551028 0.1261512
0.06 0.02475 0.3906222 0.1526377
0.06 0.027225 0.4249697 0.1806493
0.06 0.0297 0.4582227 0.2100162
0.06 0.032175 0.4901734 0.2403166
0.06 0.03465 0.5208515 0.2713306
0.06 0.037125 0.5502828 0.3028533
0.06 0.0396 0.5784093 0.3345976
0.06 0.042075 0.6051844 0.3662873
0.06 0.04455 0.6306314 0.3977333
0.06 0.047025 0.6548673 0.4288864
0.06 0.0495 0.6777643 0.4593973
0.06 0.051975 0.6994608 0.4892767
0.06 0.05445 0.7199165 0.5183093
0.06 0.056925 0.7392003 0.5464447
0.06 0.0594 0.7573741 0.5736415
0.06 0.061875 0.7743756 0.5996819
0.06 0.06435 0.7903509 0.6246776
0.06 0.066825 0.805376 0.648652
0.06 0.0693 0.8194168 0.671464
0.06 0.071775 0.8325166 0.6931026
0.06 0.07425 0.8447503 0.7136206
0.06 0.076725 0.8561209 0.7329592
0.06 0.0792 0.866789 0.7513384
0.06 0.081675 0.8766916 0.7686023
0.06 0.08415 0.8858876 0.78481
0.06 0.086625 0.8944473 0.8000482
0.06 0.0891 0.9024174 0.8143685
0.06 0.091575 0.9097824 0.8277145
0.06 0.09405 0.9166442 0.8402464
0.06 0.096525 0.9229928 0.8519248
0.06 0.099 0.9288632 0.8627953
0.06 0.102475 0.9363613 0.87678
0.06 0.10495 0.9412699 0.8859959
0.06 0.107425 0.9458132 0.894569
0.06 0.1099 0.9500013 0.9025085
0.06 0.112375 0.9538453 0.9098263
0.06 0.11485 0.9574228 0.9166635
0.06 0.117325 0.9607422 0.9230303
0.06 0.1198 0.9637786 0.9288736
0.06 0.122275 0.966615 0.9343486
0.06 0.12475 0.969192 0.9393367
0.06 0.127225 0.9716172 0.9440434
0.06 0.1297 0.9738441 0.9483756
0.06 0.132175 0.9758956 0.9523752
0.06 0.13465 0.9777693 0.9560356
0.06 0.137125 0.979519 0.95946
0.06 0.1396 0.9811176 0.9625941
0.06 0.142075 0.9826074 0.9655194
0.06 0.14455 0.9839689 0.9681968
0.06 0.147025 0.9852282 0.9706764
0.06 0.1495 0.986388 0.972963
0.06 0.151975 0.9874678 0.9750941
0.06 0.15445 0.9884596 0.9770537
0.06 0.156925 0.9893572 0.978829
0.06 0.1594 0.9901988 0.9804949
0.06 0.161875 0.9909706 0.9820237
0.06 0.16435 0.9916844 0.9834389
0.06 0.166825 0.9923346 0.9847288
0.06 0.1693 0.9929409 0.9859324
0.06 0.171775 0.9935028 0.9870486
0.06 0.17425 0.9940098 0.9880563
0.06 0.176725 0.9944829 0.9889968
0.06 0.1792 0.9949283 0.989883
0.06 0.181675 0.9953283 0.9906791
0.06 0.18415 0.9956928 0.9914047
0.06 0.186625 0.9960343 0.9920848
0.06 0.1891 0.9963461 0.992706
0.06 0.191575 0.9966347 0.9932811
0.06 0.19405 0.996897 0.9938039
0.06 0.196525 0.9971482 0.994305
0.06 0.199 0.9973732 0.9947536
0.08 0.002475 0.03086915 0.001013546
0.08 0.00495 0.06174269 0.003872883
0.08 0.007425 0.09258903 0.00863381
0.08 0.0099 0.1231075 0.01521555
0.08 0.012375 0.153455 0.02360777
0.08 0.01485 0.1834757 0.03372169
0.08 0.017325 0.2132748 0.04554466
0.08 0.0198 0.2425678 0.05889695
0.08 0.022275 0.2714539 0.07374426
0.08 0.02475 0.2998376 0.08995808
0.08 0.027225 0.3277667 0.1074856
0.08 0.0297 0.3550912 0.1261434
0.08 0.032175 0.3817879 0.1458141
0.08 0.03465 0.4079625 0.1664844
0.08 0.037125 0.4333904 0.1878769
0.08 0.0396 0.4581757 0.2099732
0.08 0.042075 0.4822843 0.2326447
0.08 0.04455 0.5056514 0.2557287
0.08 0.047025 0.5283555 0.2792036
0.08 0.0495 0.5502461 0.3028131
0.08 0.051975 0.5714219 0.3265639
0.08 0.05445 0.5919378 0.3504299
0.08 0.056925 0.6116314 0.3741309
0.08 0.0594 0.6306078 0.3977031
0.08 0.061875 0.6489063 0.4211145
0.08 0.06435 0.6664492 0.4441886
0.08 0.066825 0.6832825 0.4669074
0.08 0.0693 0.6994658 0.4892836
0.08 0.071775 0.7148821 0.5110862
0.08 0.07425 0.7296956 0.532484
0.08 0.076725 0.7438494 0.5533391
0.08 0.0792 0.7573873 0.5736616
0.08 0.081675 0.7702479 0.5933068
0.08 0.08415 0.7824891 0.6123127
0.08 0.086625 0.7942369 0.6308347
0.08 0.0891 0.8053934 0.6486797
0.08 0.091575 0.8159822 0.6658473
0.08 0.09405 0.8260551 0.6823865
0.08 0.096525 0.8356395 0.6983117
0.08 0.099 0.8447433 0.7136088
0.08 0.102475 0.8567161 0.7339788
0.08 0.10495 0.8647594 0.7478241
0.08 0.107425 0.8723352 0.7609833
0.08 0.1099 0.8795434 0.7736106
0.08 0.112375 0.8863644 0.7856549
0.08 0.11485 0.8928117 0.7971252
0.08 0.117325 0.8988955 0.8080249
0.08 0.1198 0.9047172 0.8185243
0.08 0.122275 0.9101453 0.8283748
0.08 0.12475 0.9153031 0.8377897
0.08 0.127225 0.9202257 0.8468248
0.08 0.1297 0.9248142 0.8552902
0.08 0.132175 0.9291555 0.8633383
0.08 0.13465 0.9332726 0.8710057
0.08 0.137125 0.9371378 0.8782348
0.08 0.1396 0.9408384 0.8851839
0.08 0.142075 0.9442443 0.8916039
0.08 0.14455 0.9475094 0.8977805
0.08 0.147025 0.9505854 0.9036185
0.08 0.1495 0.9534901 0.9091489
0.08 0.151975 0.956215 0.9143523
0.08 0.15445 0.9587702 0.9192453
0.08 0.156925 0.9611914 0.9238937
0.08 0.1594 0.9635011 0.9283387
0.08 0.161875 0.9656495 0.9324831
0.08 0.16435 0.9676757 0.9364003
0.08 0.166825 0.9695961 0.9401202
0.08 0.1693 0.9713892 0.9436005
0.08 0.171775 0.9730726 0.9468736
0.08 0.17425 0.9746753 0.9499951
0.08 0.176725 0.976174 0.9529186
0.08 0.1792 0.9775763 0.9556582
0.08 0.181675 0.9789069 0.9582612
0.08 0.18415 0.9801671 0.9607299
0.08 0.186625 0.9813465 0.9630432
0.08 0.1891 0.9824654 0.9652405
0.08 0.191575 0.9834975 0.9672694
0.08 0.19405 0.9844977 0.9692375
0.08 0.196525 0.9853959 0.9710069
0.08 0.199 0.9862879 0.9727655
0.04 0.002475 0.06180416 0.003880279
0.04 0.00495 0.1231718 0.01523116
0.04 0.007425 0.1834932 0.03372882
0.04 0.0099 0.2425903 0.05890758
0.04 0.012375 0.2998599 0.08997135
0.04 0.01485 0.3550706 0.1261284
0.04 0.017325 0.4079714 0.1664913
0.04 0.0198 0.4581487 0.2099482
0.04 0.022275 0.5056334 0.2557105
0.04 0.02475 0.550229 0.3027947
0.04 0.027225 0.5919653 0.3504628
0.04 0.0297 0.630665 0.3977753
0.04 0.032175 0.6664649 0.4442093
0.04 0.03465 0.6994557 0.4892695
0.04 0.037125 0.7297441 0.5325547
0.04 0.0396 0.7573517 0.5736078
0.04 0.042075 0.782532 0.61238
0.04 0.04455 0.8053871 0.6486699
0.04 0.047025 0.8260558 0.6823876
0.04 0.0495 0.844706 0.713546
0.04 0.051975 0.861566 0.7423115
0.04 0.05445 0.8766519 0.7685327
0.04 0.056925 0.8902165 0.7924981
0.04 0.0594 0.9023707 0.8142841
0.04 0.061875 0.9132614 0.8340564
0.04 0.06435 0.9229427 0.8518322
0.04 0.066825 0.9316293 0.8679412
0.04 0.0693 0.9393613 0.8824068
0.04 0.071775 0.9462172 0.8953333
0.04 0.07425 0.9523353 0.9069481
0.04 0.076725 0.9577436 0.9172778
0.04 0.0792 0.9625851 0.9265744
0.04 0.081675 0.9668713 0.934844
0.04 0.08415 0.9706595 0.9421834
0.04 0.086625 0.9740288 0.9487352
0.04 0.0891 0.9770179 0.9545667
0.04 0.091575 0.9796862 0.9597874
0.04 0.09405 0.982024 0.9643732
0.04 0.096525 0.9840888 0.9684327
0.04 0.099 0.985936 0.9720716
0.04 0.102475 0.9881625 0.9764666
0.04 0.10495 0.989546 0.9792026
0.04 0.107425 0.990741 0.9815689
0.04 0.1099 0.9918244 0.9837165
0.04 0.112375 0.992768 0.9855891
0.04 0.11485 0.9936052 0.9872521
0.04 0.117325 0.9943496 0.9887318
0.04 0.1198 0.9950056 0.9900368
0.04 0.122275 0.9955825 0.991185
0.04 0.12475 0.9960949 0.9922055
0.04 0.127225 0.9965513 0.993115
0.04 0.1297 0.9969487 0.993907
0.04 0.132175 0.9973045 0.9946166
0.04 0.13465 0.9976159 0.9952378
0.04 0.137125 0.9978964 0.9957976
0.04 0.1396 0.9981403 0.9962842
0.04 0.142075 0.998356 0.9967149
0.04 0.14455 0.9985477 0.9970977
0.04 0.147025 0.9987154 0.9974325
0.04 0.1495 0.9988691 0.9977396
0.04 0.151975 0.9990004 0.9980019
0.04 0.15445 0.9991151 0.9982311
0.04 0.156925 0.9992174 0.9984355
0.04 0.1594 0.9993087 0.9986179
0.04 0.161875 0.9993872 0.9987748
0.04 0.16435 0.9994574 0.9989153
0.04 0.166825 0.9995228 0.9990458
0.04 0.1693 0.9995791 0.9991584
0.04 0.171775 0.9996275 0.9992551
0.04 0.17425 0.9996708 0.9993417
0.04 0.176725 0.9997103 0.9994207
0.04 0.1792 0.9997427 0.9994856
0.04 0.181675 0.9997732 0.9995465
0.04 0.18415 0.9997999 0.9995998
0.04 0.186625 0.9998228 0.9996457
0.04 0.1891 0.9998423 0.9996846
0.04 0.191575 0.9998617 0.9997235
0.04 0.19405 0.9998782 0.9997565
0.04 0.196525 0.9998916 0.9997833
0.04 0.199 0.9999044 0.9998089
0.02 0.002475 0.1231419 0.01522412
0.02 0.00495 0.2425667 0.05889604
0.02 0.007425 0.3551132 0.1261589
0.02 0.0099 0.4582125 0.210007
0.02 0.012375 0.5502221 0.3027869
0.02 0.01485 0.6306823 0.397797
0.02 0.017325 0.6994736 0.4892946
0.02 0.0198 0.7573696 0.5736348
0.02 0.022275 0.8054022 0.6486943
0.02 0.02475 0.8447566 0.7136313
0.02 0.027225 0.8767018 0.76862
0.02 0.0297 0.9024176 0.8143688
0.02 0.032175 0.9229779 0.8518972
0.02 0.03465 0.9393514 0.8823882
0.02 0.037125 0.9523362 0.9069499
0.02 0.0396 0.9625905 0.9265849
0.02 0.042075 0.970657 0.9421785
0.02 0.04455 0.9770261 0.9545827
0.02 0.047025 0.9820224 0.9643702
0.02 0.0495 0.9859273 0.9720544
0.02 0.051975 0.9890062 0.9781345
0.02 0.05445 0.9913985 0.9828721
0.02 0.056925 0.9932783 0.9866025
0.02 0.0594 0.9947505 0.9895292
0.02 0.061875 0.9958946 0.9918065
0.02 0.06435 0.9967956 0.9936018
0.02 0.066825 0.9974985 0.9950035
0.02 0.0693 0.9980493 0.9961027
0.02 0.071775 0.9984726 0.9969476
0.02 0.07425 0.9988097 0.997621
0.02 0.076725 0.9990657 0.9981324
0.02 0.0792 0.9992733 0.9985472
0.02 0.081675 0.99943 0.9988603
0.02 0.08415 0.9995582 0.9991166
0.02 0.086625 0.9996543 0.9993087
0.02 0.0891 0.9997311 0.9994623
0.02 0.091575 0.9997899 0.9995799
0.02 0.09405 0.9998349 0.9996698
0.02 0.096525 0.9998715 0.999743
0.02 0.099 0.9998996 0.9997991
0.02 0.102475 0.9999297 0.9998595
0.02 0.10495 0.9999441 0.9998882
0.02 0.107425 0.9999567 0.9999133
0.02 0.1099 0.9999666 0.9999331
0.02 0.112375 0.9999737 0.9999475
0.02 0.11485 0.999979 0.9999581
0.02 0.117325 0.9999837 0.9999674
0.02 0.1198 0.9999876 0.9999753
0.02 0.122275 0.9999901 0.9999802
0.02 0.12475 0.9999922 0.9999845
0.02 0.127225 0.9999938 0.9999876
0.02 0.1297 0.9999952 0.9999904
0.02 0.132175 0.9999962 0.9999924
0.02 0.13465 0.9999972 0.9999943
0.02 0.137125 0.9999977 0.9999955
0.02 0.1396 0.9999983 0.9999966
0.02 0.142075 0.9999986 0.9999973
0.02 0.14455 0.999999 0.9999979
0.02 0.147025 0.9999991 0.9999982
0.02 0.1495 0.9999994 0.9999987
0.02 0.151975 0.9999994 0.9999988
0.02 0.15445 0.9999995 0.9999991
0.02 0.156925 0.9999997 0.9999993
0.02 0.1594 0.9999997 0.9999993
0.02 0.161875 0.9999998 0.9999995
0.02 0.16435 0.9999997 0.9999995
0.02 0.166825 0.9999999 0.9999998
0.02 0.1693 0.9999999 0.9999998
0.02 0.171775 0.9999999 0.9999999
0.02 0.17425 0.9999999 0.9999999
0.02 0.176725 1 0.9999999
0.02 0.1792 1 0.9999999
0.02 0.181675 1 0.9999999
0.02 0.18415 1 1
0.02 0.186625 1 0.9999999
0.02 0.1891 1 1
0.02 0.191575 1 1
0.02 0.19405 1 1
0.02 0.196525 1 1
0.02 0.199 1 1
0.05 0.002475 0.04940695 0.002501523
0.05 0.00495 0.09864466 0.009791134
0.05 0.007425 0.1474651 0.02180538
0.05 0.0099 0.1954533 0.03826025
0.05 0.012375 0.2425413 0.05888371
0.05 0.01485 0.2885259 0.08330352
0.05 0.017325 0.3332885 0.1111361
0.05 0.0198 0.376515 0.141816
0.05 0.022275 0.4181497 0.1749004
0.05 0.02475 0.458165 0.2099631
0.05 0.027225 0.4963417 0.2464009
0.05 0.0297 0.5327907 0.2839099
0.05 0.032175 0.567267 0.3218334
0.05 0.03465 0.5999003 0.3599193
0.05 0.037125 0.6306539 0.3977611
0.05 0.0396 0.6595297 0.4350139
0.05 0.042075 0.6866039 0.4714572
0.05 0.04455 0.7118963 0.5068265
0.05 0.047025 0.7354279 0.5408823
0.05 0.0495 0.7573728 0.5736398
0.05 0.051975 0.7777161 0.6048663
0.05 0.05445 0.796531 0.634484
0.05 0.056925 0.8138932 0.6624427
0.05 0.0594 0.8299883 0.6888996
0.05 0.061875 0.8446964 0.7135295
0.05 0.06435 0.8583515 0.7367833
0.05 0.066825 0.870822 0.7583458
0.05 0.0693 0.8822909 0.7784509
0.05 0.071775 0.8928106 0.797123
0.05 0.07425 0.9023841 0.8143084
0.05 0.076725 0.9111917 0.8302806
0.05 0.0792 0.9192443 0.8450196
0.05 0.081675 0.92656 0.858522
0.05 0.08415 0.9332466 0.8709572
0.05 0.086625 0.9393459 0.882378
0.05 0.0891 0.9449261 0.8928919
0.05 0.091575 0.9499513 0.9024134
0.05 0.09405 0.9545801 0.9112286
0.05 0.096525 0.958763 0.9192314
0.05 0.099 0.9625784 0.9265615
0.05 0.102475 0.9673691 0.935807
0.05 0.10495 0.9703886 0.9416577
0.05 0.107425 0.9731538 0.9470315
0.05 0.1099 0.9756482 0.9518924
0.05 0.112375 0.9779245 0.9563389
0.05 0.11485 0.9799787 0.9603608
0.05 0.117325 0.9818497 0.9640311
0.05 0.1198 0.9835465 0.9673656
0.05 0.122275 0.9850816 0.9703876
0.05 0.12475 0.9864744 0.9731334
0.05 0.127225 0.9877464 0.9756445
0.05 0.1297 0.9888956 0.9779159
0.05 0.132175 0.9899428 0.9799879
0.05 0.13465 0.9908799 0.9818441
0.05 0.137125 0.9917362 0.9835416
0.05 0.1396 0.9925085 0.985074
0.05 0.142075 0.9932172 0.9864812
0.05 0.14455 0.9938582 0.9877548
0.05 0.147025 0.9944325 0.9888966
0.05 0.1495 0.9949558 0.9899376
0.05 0.151975 0.9954291 0.9908796
0.05 0.15445 0.9958612 0.99174
