Temperatura,Energia,Energia2,Cv,magnetFerro,magnetFerro2,magnetFerro4,susceptFerro,cumulantFerro,magnetAnti,magnetAnti2,magnetAnti4,susceptAnti,cumulantAnti 
   2.25000000     ,  -1.5914980000000001      ,   3.2591709999999998      ,  0.14346767830269516      ,  0.67671880920410155      ,  0.46061334155182543      ,  0.21664269205737485      ,   1.1844421515840012E-003 ,  0.65963120066539993      ,   1.4113697509765624E-003 ,   2.9701711749657990E-006 ,   2.2382935387735628E-011 ,   4.3475849256993887E-007 ,  0.15426785125906617     
   2.25500011     ,  -1.5736155000000001      ,   3.2244035000000002      ,  0.14712565902843439      ,   6.3958256576538086E-002 ,   4.3573591424063782E-003 ,   2.2282841857830678E-005 ,   1.1827074800661894E-004 ,  0.60879660898408339      ,   9.6942668151855471E-004 ,   1.4779099789448083E-006 ,   6.5231565732253376E-012 ,   2.3863496454307265E-007 ,   4.5015724076502561E-003
   2.25999999     ,  -1.5754655000000000      ,   3.2209135000000000      ,  0.14465149082977963      ,  0.51317038984680174      ,  0.26353141273945568      ,   6.9644195113793009E-002 ,   8.2992799290582689E-005 ,  0.66572884752992278      ,   1.1825695953369142E-003 ,   2.1627430063672362E-006 ,   1.2883601108764319E-011 ,   3.3817352591762869E-007 ,   8.1865741678118775E-002
   2.26500010     ,  -1.5546584999999999      ,   3.1856005000000001      ,  0.14982527658399905      ,  0.33023651893615724      ,  0.10952940858275444      ,   1.2201442364503630E-002 ,   2.0894045001485688E-004 ,  0.66097757202110397      ,   9.7501914978027340E-004 ,   1.4734800732694566E-006 ,   6.1382785426474306E-012 ,   2.3082459332263290E-007 ,   5.7596666146656927E-002
   2.26909995     ,  -1.5796060000000001      ,   3.2439840000000002      ,  0.14543713797918864      ,  0.82836369560241696      ,  0.68620717793038488      ,  0.47093723602961002      ,   9.1515306840156619E-006 ,  0.66662636888983595      ,   1.3894107513427734E-003 ,   2.9129653102718294E-006 ,   2.1979902242362081E-011 ,   4.3299240825286010E-007 ,  0.13655659828534894     
   2.26910496     ,  -1.5796060000000001      ,   3.2439840000000002      ,  0.14543650194925328      ,  0.82836369560241696      ,  0.68620717793038488      ,  0.47093723602961002      ,   9.1515108802643921E-006 ,  0.66662636888983595      ,   1.3894107513427734E-003 ,   2.9129653102718294E-006 ,   2.1979902242362081E-011 ,   4.3299147126491231E-007 ,  0.13655659828534894     
   2.26910996     ,  -1.5796060000000001      ,   3.2439840000000002      ,  0.14543585476089801      ,  0.82836369560241696      ,  0.68620717793038488      ,  0.47093723602961002      ,   9.1514904576458956E-006 ,  0.66662636888983595      ,   1.3894107513427734E-003 ,   2.9129653102718294E-006 ,   2.1979902242362081E-011 ,   4.3299050499609120E-007 ,  0.13655659828534894     
   2.26911497     ,  -1.5796060000000001      ,   3.2439840000000002      ,  0.14543520757254275      ,  0.82836369560241696      ,  0.68620717793038488      ,  0.47093723602961002      ,   9.1514700350273992E-006 ,  0.66662636888983595      ,   1.3894107513427734E-003 ,   2.9129653102718294E-006 ,   2.1979902242362081E-011 ,   4.3298953872727004E-007 ,  0.13655659828534894     
   2.26911998     ,  -1.5796060000000001      ,   3.2439840000000002      ,  0.14543458270102733      ,  0.82836369560241696      ,  0.68620717793038488      ,  0.47093723602961002      ,   9.1514502312761293E-006 ,  0.66662636888983595      ,   1.3894107513427734E-003 ,   2.9129653102718294E-006 ,   2.1979902242362081E-011 ,   4.3298860173932225E-007 ,  0.13655659828534894     
   2.26912498     ,  -1.5796060000000001      ,   3.2439840000000002      ,  0.14543393551267203      ,  0.82836369560241696      ,  0.68620717793038488      ,  0.47093723602961002      ,   9.1514298086576329E-006 ,  0.66662636888983595      ,   1.3894107513427734E-003 ,   2.9129653102718294E-006 ,   2.1979902242362081E-011 ,   4.3298763547050114E-007 ,  0.13655659828534894     
   2.26912999     ,  -1.5796060000000001      ,   3.2439840000000002      ,  0.14543329948273670      ,  0.82836369560241696      ,  0.68620717793038488      ,  0.47093723602961002      ,   9.1514100049063630E-006 ,  0.66662636888983595      ,   1.3894107513427734E-003 ,   2.9129653102718294E-006 ,   2.1979902242362081E-011 ,   4.3298669848255335E-007 ,  0.13655659828534894     
   2.26913500     ,  -1.5796060000000001      ,   3.2439840000000002      ,  0.14543265229438143      ,  0.82836369560241696      ,  0.68620717793038488      ,  0.47093723602961002      ,   9.1513895822878665E-006 ,  0.66662636888983595      ,   1.3894107513427734E-003 ,   2.9129653102718294E-006 ,   2.1979902242362081E-011 ,   4.3298573221373218E-007 ,  0.13655659828534894     
   2.26914001     ,  -1.5796060000000001      ,   3.2439840000000002      ,  0.14543200510602614      ,  0.82836369560241696      ,  0.68620717793038488      ,  0.47093723602961002      ,   9.1513691596693701E-006 ,  0.66662636888983595      ,   1.3894107513427734E-003 ,   2.9129653102718294E-006 ,   2.1979902242362081E-011 ,   4.3298476594491108E-007 ,  0.13655659828534894     
   2.26914501     ,  -1.5796060000000001      ,   3.2439840000000002      ,  0.14543136907609081      ,  0.82836369560241696      ,  0.68620717793038488      ,  0.47093723602961002      ,   9.1513493559181002E-006 ,  0.66662636888983595      ,   1.3894107513427734E-003 ,   2.9129653102718294E-006 ,   2.1979902242362081E-011 ,   4.3298382895696328E-007 ,  0.13655659828534894     
   2.26915002     ,  -1.5796060000000001      ,   3.2439840000000002      ,  0.14543072188773551      ,  0.82836369560241696      ,  0.68620717793038488      ,  0.47093723602961002      ,   9.1513289332996038E-006 ,  0.66662636888983595      ,   1.3894107513427734E-003 ,   2.9129653102718294E-006 ,   2.1979902242362081E-011 ,   4.3298286268814217E-007 ,  0.13655659828534894     
   2.26915503     ,  -1.5796060000000001      ,   3.2439840000000002      ,  0.14543007469938024      ,  0.82836369560241696      ,  0.68620717793038488      ,  0.47093723602961002      ,   9.1513085106811074E-006 ,  0.66662636888983595      ,   1.3894107513427734E-003 ,   2.9129653102718294E-006 ,   2.1979902242362081E-011 ,   4.3298189641932101E-007 ,  0.13655659828534894     
   2.26916003     ,  -1.5796060000000001      ,   3.2439840000000002      ,  0.14542944982786482      ,  0.82836369560241696      ,  0.68620717793038488      ,  0.47093723602961002      ,   9.1512887069298375E-006 ,  0.66662636888983595      ,   1.3894107513427734E-003 ,   2.9129653102718294E-006 ,   2.1979902242362081E-011 ,   4.3298095943137322E-007 ,  0.13655659828534894     
   2.26916504     ,  -1.5796060000000001      ,   3.2439840000000002      ,  0.14542879148108961      ,  0.82836369560241696      ,  0.68620717793038488      ,  0.47093723602961002      ,   9.1512682843113410E-006 ,  0.66662636888983595      ,   1.3894107513427734E-003 ,   2.9129653102718294E-006 ,   2.1979902242362081E-011 ,   4.3297999316255211E-007 ,  0.13655659828534894     
   2.26917005     ,  -1.5762959999999999      ,   3.2349980000000000      ,  0.14571171644014499      ,  0.82477632469177242      ,  0.68027627538248892      ,  0.46283098275892437      ,   8.9414237978055659E-006 ,  0.66662693806834850      ,   1.3694604339599609E-003 ,   2.8656965908594429E-006 ,   2.1643040335385649E-011 ,   4.3640393682979805E-007 ,  0.12151043180421617     
   2.26917505     ,  -1.5777555000000001      ,   3.2363754999999998      ,  0.14508458889460207      ,  0.81951958975219730      ,  0.67163617615458371      ,  0.45115913976278899      ,   1.0496399157346913E-005 ,  0.66661937744938615      ,   1.4113177490234375E-003 ,   2.9761048825457691E-006 ,   2.2331401232210216E-011 ,   4.3376428730399306E-007 ,  0.15957636946864973     
   2.26918006     ,  -1.5649405000000001      ,   3.2033225000000001      ,  0.14648623480502548      ,  0.53269194288635258      ,  0.28400951133657992      ,   8.0946842804567889E-002 ,   1.0964547068539765E-004 ,  0.66548707871060053      ,   1.4053917999267578E-003 ,   2.9452287224121391E-006 ,   2.2229221344221509E-011 ,   4.2751239071698886E-007 ,  0.14578940570775345     
   2.26918507     ,  -1.5726750000000000      ,   3.2275149999999999      ,  0.14647095360092230      ,  0.81045450382995610      ,  0.65685880964460974      ,  0.43152212379381061      ,   9.8303427037032188E-006 ,  0.66662136055479237      ,   1.3652464447021485E-003 ,   2.7938686045818029E-006 ,   1.9626055241284654E-011 ,   4.0982588194392404E-007 ,  0.16189233509018641     
   2.26919007     ,  -1.5784024999999999      ,   3.2426474999999999      ,  0.14590413945033437      ,  0.82848985479736326      ,  0.68641634059885148      ,  0.47122472980256380      ,   9.2108179448626487E-006 ,  0.66662611182668785      ,   1.3617208251953125E-003 ,   2.8116568224504589E-006 ,   2.0143038227898954E-011 ,   4.2190084724453776E-007 ,  0.15066485687534781     
   2.26919508     ,  -1.5732965000000001      ,   3.2247655000000002      ,  0.14555597814636470      ,  0.75861105059814449      ,  0.57813265585903828      ,  0.34032330002695321      ,   1.1642585160501848E-003 ,  0.66059720466187444      ,   1.3412881774902345E-003 ,   2.8149338457733392E-006 ,   2.2385775806400224E-011 ,   4.4768290377569672E-007 ,   5.8295794227751996E-002
   2.26920009     ,  -1.5700010000000000      ,   3.2194900000000000      ,  0.14654252918266134      ,  0.69858272839355473      ,  0.48813957047571244      ,  0.23851912189184873      ,   5.3649772195478940E-005 ,  0.66633248708314041      ,   1.2601543273925782E-003 ,   2.5152864446863532E-006 ,   1.7996434813905090E-011 ,   4.0864511459108104E-007 ,   5.1821043824415880E-002
   2.26999998     ,  -1.5557675000000000      ,   3.1847375000000002      ,  0.14832909636181946      ,  0.19307539253234862      ,   3.8896038935580288E-002 ,   1.8647251714719822E-003 ,   7.1274525219710953E-004 ,  0.58915044351496859      ,   9.9894395446777345E-004 ,   1.5716687929816544E-006 ,   7.7138011226689755E-012 ,   2.5276641617178360E-007 ,  -4.0938653162843286E-002
   2.27500010     ,  -1.5493969999999999      ,   3.1707230000000002      ,  0.14879204940040092      ,  0.39547839268493651      ,  0.15953704706245289      ,   2.7729586027061100E-002 ,   1.3775330967023115E-003 ,  0.63683915041867811      ,   1.0758958282470702E-003 ,   1.7797769443131984E-006 ,   8.9327518011743902E-012 ,   2.7350552702691976E-007 ,   5.9989154175158599E-002
   2.27999997     ,  -1.5558805000000000      ,   3.1826455000000000      ,  0.14656074442965714      ,  0.63712857037353521      ,  0.40615829807214437      ,  0.16533678130915760      ,   9.8896001653152031E-005 ,  0.66591455630214536      ,   1.1992455444335937E-003 ,   2.2684427276253702E-006 ,   1.5440211261750961E-011 ,   3.6414598415071726E-007 ,  -1.7583775196761131E-004
   2.28500009     ,  -1.5466740000000001      ,   3.1664780000000001      ,  0.14829420715920347      ,  0.40502867845153806      ,  0.16699302908177302      ,   2.9526742936332825E-002 ,   1.2887520885132616E-003 ,  0.64706265832551124      ,   1.0559380645751952E-003 ,   1.7057795110158623E-006 ,   7.9154967133638476E-012 ,   2.5854454110065631E-007 ,   9.3200806278791681E-002
   2.28999996     ,  -1.5456909999999999      ,   3.1661950000000001      ,  0.14817306734674118      ,  0.45573075753784181      ,  0.20804109451618791      ,   4.3574346693159079E-002 ,   1.5308784484508600E-004 ,  0.66440818664905643      ,   1.4273358154296876E-003 ,   2.8848277414217589E-006 ,   1.8847633422203365E-011 ,   3.7010491114540362E-007 ,  0.24508892960873785     
