 Tiempo,  AverEnergy,  AverEnergy^2,  C_v
        3251 , -0.29883333333333334      ,   9.0130416666666685E-002 ,   1.0235254589782987E-003
        3252 , -0.29675000000000001      ,   8.8983958333333321E-002 ,   1.1399949470186970E-003
        3253 , -0.29100000000000004      ,   8.5550416666666684E-002 ,   1.0733539951940346E-003
        3254 , -0.29791666666666672      ,   8.9831874999999992E-002 ,   1.3302898867717646E-003
        3255 , -0.29749999999999999      ,   8.9961249999999993E-002 ,   1.7962964397668813E-003
        3256 , -0.30200000000000010      ,   9.2742916666666661E-002 ,   1.8998972710866878E-003
        3257 , -0.29333333333333333      ,   8.7529166666666672E-002 ,   1.8329905442065642E-003
        3258 , -0.28941666666666666      ,   8.5371458333333358E-002 ,   1.9869771820199529E-003
        3259 , -0.29291666666666671      ,   8.6928541666666678E-002 ,   1.3930470934303042E-003
        3260 , -0.29650000000000004      ,   8.8957916666666678E-002 ,   1.2909466051657828E-003
        3261 , -0.30050000000000004      ,   9.1284166666666652E-002 ,   1.2147120311756427E-003
        3262 , -0.30683333333333340      ,   9.5223333333333354E-002 ,   1.3291839196052583E-003
        3263 , -0.30741666666666662      ,   9.5326458333333322E-002 ,   1.0141375981461906E-003
        3264 , -0.31541666666666668      ,  0.10062270833333334      ,   1.4012775467625890E-003
        3265 , -0.31550000000000000      ,  0.10105458333333332      ,   1.8695474744240350E-003
        3266 , -0.31841666666666668      ,  0.10321687499999999      ,   2.2564216479849207E-003
        3267 , -0.31183333333333346      ,   9.8322083333333338E-002 ,   1.3358711629376477E-003
        3268 , -0.30174999999999996      ,   9.2630624999999994E-002 ,   1.9476081802472698E-003
        3269 , -0.29658333333333331      ,   8.9086874999999982E-002 ,   1.3891376280974971E-003
        3270 , -0.30549999999999994      ,   9.4555833333333311E-002 ,   1.5130659644703268E-003
        3271 , -0.30216666666666669      ,   9.2430416666666682E-002 ,   1.3897806322640846E-003
        3272 , -0.29541666666666672      ,   8.8598124999999986E-002 ,   1.6384174833984236E-003
        3273 , -0.30491666666666661      ,   9.4492708333333328E-002 ,   1.8747343747011736E-003
        3274 , -0.31066666666666670      ,   9.8152500000000004E-002 ,   2.0231140161818752E-003
        3275 , -0.31616666666666671      ,  0.10144083333333334      ,   1.8265090622073903E-003
        3276 , -0.30525000000000008      ,   9.4308541666666662E-002 ,   1.3962706876520675E-003
        3277 , -0.29800000000000004      ,   9.0430416666666666E-002 ,   2.0079219710727255E-003
