 Tiempo,AverMagnetization,AverMagnetization^2,Suceptibility,Cumulant
        8955 ,   1.1583333338300387E-002 ,   4.3031249857507681E-004 ,   3.2904322385544238E-004 ,   5.0594665116090343E-002
        8956 ,   1.1583333338300387E-002 ,   4.3031249857507681E-004 ,   3.2904322385544238E-004 ,   5.0594665116090343E-002
        8957 ,   1.1583333338300387E-002 ,   4.3031249857507681E-004 ,   3.2904322385544238E-004 ,   5.0594665116090343E-002
        8958 ,   1.1583333338300387E-002 ,   4.3031249857507681E-004 ,   3.2904322385544238E-004 ,   5.0594665116090343E-002
        8959 ,   1.1583333338300387E-002 ,   4.3031249857507681E-004 ,   3.2904322385544238E-004 ,   5.0594665116090343E-002
        8960 ,   1.1583333338300387E-002 ,   4.3031249857507681E-004 ,   3.2904322385544238E-004 ,   5.0594665116090343E-002
        8961 ,   1.1583333338300387E-002 ,   4.3031249857507681E-004 ,   3.2904322385544238E-004 ,   5.0594665116090343E-002
        8962 ,   1.1583333338300387E-002 ,   4.3031249857507681E-004 ,   3.2904322385544238E-004 ,   5.0594665116090343E-002
        8963 ,   1.1583333338300387E-002 ,   4.3031249857507681E-004 ,   3.2904322385544238E-004 ,   5.0594665116090343E-002
        8964 ,   1.1583333338300387E-002 ,   4.3031249857507681E-004 ,   3.2904322385544238E-004 ,   5.0594665116090343E-002
        8965 ,   1.1583333338300387E-002 ,   4.3031249857507681E-004 ,   3.2904322385544238E-004 ,   5.0594665116090343E-002
        8966 ,   1.1583333338300387E-002 ,   4.3031249857507681E-004 ,   3.2904322385544238E-004 ,   5.0594665116090343E-002
        8967 ,   1.1583333338300387E-002 ,   4.3031249857507681E-004 ,   3.2904322385544238E-004 ,   5.0594665116090343E-002
        8968 ,   1.1583333338300387E-002 ,   4.3031249857507681E-004 ,   3.2904322385544238E-004 ,   5.0594665116090343E-002
        8969 ,   1.1583333338300387E-002 ,   4.3031249857507681E-004 ,   3.2904322385544238E-004 ,   5.0594665116090343E-002
        8970 ,   1.1583333338300387E-002 ,   4.3031249857507681E-004 ,   3.2904322385544238E-004 ,   5.0594665116090343E-002
        8971 ,   1.1583333338300387E-002 ,   4.3031249857507681E-004 ,   3.2904322385544238E-004 ,   5.0594665116090343E-002
        8972 ,   1.1583333338300387E-002 ,   4.3031249857507681E-004 ,   3.2904322385544238E-004 ,   5.0594665116090343E-002
        8973 ,   1.1583333338300387E-002 ,   4.3031249857507681E-004 ,   3.2904322385544238E-004 ,   5.0594665116090343E-002
        8974 ,   1.1583333338300387E-002 ,   4.3031249857507681E-004 ,   3.2904322385544238E-004 ,   5.0594665116090343E-002
        8975 ,   1.1583333338300387E-002 ,   4.3031249857507681E-004 ,   3.2904322385544238E-004 ,   5.0594665116090343E-002
        8976 ,   1.1583333338300387E-002 ,   4.3031249857507681E-004 ,   3.2904322385544238E-004 ,   5.0594665116090343E-002
        8977 ,   1.1583333338300387E-002 ,   4.3031249857507681E-004 ,   3.2904322385544238E-004 ,   5.0594665116090343E-002
        8978 ,   1.1583333338300387E-002 ,   4.3031249857507681E-004 ,   3.2904322385544238E-004 ,   5.0594665116090343E-002
        8979 ,   1.1583333338300387E-002 ,   4.3031249857507681E-004 ,   3.2904322385544238E-004 ,   5.0594665116090343E-002
        8980 ,   1.1583333338300387E-002 ,   4.3031249857507681E-004 ,   3.2904322385544238E-004 ,   5.0594665116090343E-002
        8981 ,   1.1583333338300387E-002 ,   4.3031249857507681E-004 ,   3.2904322385544238E-004 ,   5.0594665116090343E-002
        8982 ,   1.1583333338300387E-002 ,   4.3031249857507681E-004 ,   3.2904322385544238E-004 ,   5.0594665116090343E-002
        8983 ,   1.1583333338300387E-002 ,   4.3031249857507681E-004 ,   3.2904322385544238E-004 ,   5.0594665116090343E-002
        8984 ,   1.1583333338300387E-002 ,   4.3031249857507681E-004 ,   3.2904322385544238E-004 ,   5.0594665116090343E-002
        8985 ,   1.1583333338300387E-002 ,   4.3031249857507681E-004 ,   3.2904322385544238E-004 ,   5.0594665116090343E-002
        8986 ,   1.1583333338300387E-002 ,   4.3031249857507681E-004 ,   3.2904322385544238E-004 ,   5.0594665116090343E-002
        8987 ,   1.1583333338300387E-002 ,   4.3031249857507681E-004 ,   3.2904322385544238E-004 ,   5.0594665116090343E-002
        8988 ,   1.1583333338300387E-002 ,   4.3031249857507681E-004 ,   3.2904322385544238E-004 ,   5.0594665116090343E-002
        8989 ,   1.1583333338300387E-002 ,   4.3031249857507681E-004 ,   3.2904322385544238E-004 ,   5.0594665116090343E-002
        8990 ,   1.1583333338300387E-002 ,   4.3031249857507681E-004 ,   3.2904322385544238E-004 ,   5.0594665116090343E-002
        8991 ,   1.1583333338300387E-002 ,   4.3031249857507681E-004 ,   3.2904322385544238E-004 ,   5.0594665116090343E-002
        8992 ,   1.1583333338300387E-002 ,   4.3031249857507681E-004 ,   3.2904322385544238E-004 ,   5.0594665116090343E-002
        8993 ,   1.1583333338300387E-002 ,   4.3031249857507681E-004 ,   3.2904322385544238E-004 ,   5.0594665116090343E-002
        8994 ,   1.1583333338300387E-002 ,   4.3031249857507681E-004 ,   3.2904322385544238E-004 ,   5.0594665116090343E-002
        8995 ,   1.1583333338300387E-002 ,   4.3031249857507681E-004 ,   3.2904322385544238E-004 ,   5.0594665116090343E-002
        8996 ,   1.1583333338300387E-002 ,   4.3031249857507681E-004 ,   3.2904322385544238E-004 ,   5.0594665116090343E-002
        8997 ,   1.1583333338300387E-002 ,   4.3031249857507681E-004 ,   3.2904322385544238E-004 ,   5.0594665116090343E-002
