 Alfa,posDsty,Temperatura,Energia,Cv,magnetANTI,SusceptAnti,cumulantAnti,magnetFerro,SusceptFerro,cumulantFerro
  -1.20000005     ,  0.500000000     ,  0.109999999     ,  -2.3993994205716875      ,   2.58581258E-05 ,  0.99845412500003727      ,   1.97112640E-05 ,  0.666663766     ,   9.0462497984990480E-004 ,   8.30338467E-06 , -0.272162050    
  -1.20000005     ,  0.500000000     ,  0.120000005     ,  -2.3988502207487010      ,   4.32660563E-05 ,  0.99699700000003799      ,   3.80296115E-05 ,  0.666660547     ,   1.3112499713897705E-003 ,   1.18723819E-05 , -0.167595193    
  -1.20000005     ,  0.500000000     ,  0.129999995     ,  -2.3980060960125416      ,   6.33432719E-05 ,  0.99471975000001600      ,   6.37444027E-05 ,  0.666655540     ,   1.7729999636532739E-003 ,   1.66627578E-05 ,  -7.20287040E-02
  -1.20000005     ,  0.500000000     ,  0.140000001     ,  -2.3968105463698341      ,   9.18753794E-05 ,  0.99139687499999640      ,   1.07554617E-04 ,  0.666646302     ,   2.2868749582907184E-003 ,   2.40516711E-05 ,  -5.66221699E-02
  -1.20000005     ,  0.500000000     ,  0.150000006     ,  -2.3950702718451766      ,   1.20903009E-04 ,  0.98637737499999456      ,   1.66803293E-04 ,  0.666632473     ,   2.7883749559754504E-003 ,   3.23133063E-05 ,  -2.27198415E-02
  -1.20000005     ,  0.500000000     ,  0.159999996     ,  -2.3928386974182092      ,   1.61436939E-04 ,  0.97972312499999881      ,   2.58998421E-04 ,  0.666609347     ,   3.2701249578967690E-003 ,   4.24230529E-05 ,  -4.94368896E-02
  -1.20000005     ,  0.500000000     ,  0.170000002     ,  -2.3898242231210634      ,   2.06482568E-04 ,  0.97012899999999658      ,   4.10863489E-04 ,  0.666568100     ,   3.8899999598972501E-003 ,   5.33571329E-05 ,  -3.12892944E-02
  -1.20000005     ,  0.500000000     ,  0.180000007     ,  -2.3859322239336040      ,   2.75875995E-04 ,  0.95682062499999943      ,   7.24502665E-04 ,  0.666478336     ,   4.4253749617375431E-003 ,   6.34129829E-05 ,   1.07021863E-02
  -1.20000005     ,  0.500000000     ,  0.189999998     ,  -2.3810011748346902      ,   3.39400285E-04 ,  0.93867100000000248      ,   1.14015792E-03 ,  0.666341782     ,   5.0387499653035779E-003 ,   7.85841985E-05 ,  -2.64169183E-02
  -1.20000005     ,  0.500000000     ,  0.199999988     ,  -2.3745682507866079      ,   4.35670750E-04 ,  0.91144475000000036      ,   2.30185129E-03 ,  0.665943503     ,   5.6737499647075314E-003 ,   9.24678170E-05 ,   5.46015566E-03
  -1.20000005     ,  0.500000000     ,  0.210000008     ,  -2.3659098517830639      ,   6.26847206E-04 ,  0.86607462499999988      ,   6.28357893E-03 ,  0.664438486     ,   6.4438749689375982E-003 ,   1.14820265E-04 ,  -3.12427524E-03
  -1.20000005     ,  0.500000000     ,  0.219999999     ,  -2.3546023277794199      ,   8.68122384E-04 ,  0.78648500000000077      ,   1.87058393E-02 ,  0.658479631     ,   7.1979999697767199E-003 ,   1.39926342E-04 ,  -2.99701672E-02
  -1.20000005     ,  0.500000000     ,  0.229999989     ,  -2.3375258787829818      ,   1.30318094E-03 ,  0.52974650000000167      ,  0.227667347     ,  0.547059834     ,   8.1689999766880652E-003 ,   1.61964432E-04 ,   3.56134325E-02
  -1.20000005     ,  0.500000000     ,  0.240000010     ,  -2.3208584041059437      ,   7.50493666E-04 ,  0.26047262500000068      ,  0.116321549     ,  0.288827628     ,   9.0056249776389458E-003 ,   1.96435401E-04 ,  -1.35547509E-02
  -1.20000005     ,  0.500000000     ,  0.250000000     ,  -2.3104214285891556      ,   5.28952340E-04 ,  0.14814149999999998      ,   4.48391587E-02 ,  0.117211215     ,   9.3977499720407642E-003 ,   2.02505427E-04 ,  -7.60894269E-03
  -1.20000005     ,  0.500000000     ,  0.259999990     ,  -2.3026202026575975      ,   4.46293619E-04 ,  0.11828800000000046      ,   2.83009335E-02 ,   9.54402238E-02 ,   9.9964999810792498E-003 ,   2.23426643E-04 ,  -1.72167383E-02
  -1.20000005     ,  0.500000000     ,  0.270000011     ,  -2.2964019516964034      ,   3.64264066E-04 ,   9.3783000000000616E-002 ,   1.78970862E-02 ,   7.55231008E-02 ,   1.0190499980142339E-002 ,   2.21711656E-04 ,   4.77060536E-03
  -1.20000005     ,  0.500000000     ,  0.280000001     ,  -2.2906662755352745      ,   3.12393531E-04 ,   8.4299500000000291E-002 ,   1.37499962E-02 ,   5.53168431E-02 ,   1.0529749979474581E-002 ,   2.28516699E-04 ,   8.12699087E-03
  -1.20000005     ,  0.500000000     ,  0.289999992     ,  -2.2860109494279603      ,   2.93428195E-04 ,   7.6060000000000128E-002 ,   1.16984891E-02 ,  -1.01462305E-02 ,   1.0962499983236194E-002 ,   2.36220381E-04 ,   5.72524406E-03
  -1.20000005     ,  0.500000000     ,  0.299999982     ,  -2.2817207482144486      ,   2.57307140E-04 ,   6.7679000000000378E-002 ,   8.52937717E-03 ,   1.06786350E-02 ,   1.1310999976634048E-002 ,   2.44289695E-04 ,  -1.16303330E-02
