Temperatura,Energia,Energia2,Cv,magnetFerro,magnetFerro2,magnetFerro4,susceptFerro,cumulantFerro,magnetAnti,magnetAnti2,magnetAnti4,susceptAnti,cumulantAnti 
   2.26909995     ,  -1.4885889999999999      ,   3.0115460000000001      ,  0.15453047428415656      ,   1.8741406249999999E-003 ,  0.63445030810546876      ,  0.47421658081197737      ,  0.27960283601986230      ,  0.60730060363384575      ,   3.6204015625000002E-002 ,   2.3206596679687498E-003 ,   1.8124810695648194E-005 ,   4.4507907091532388E-004 , -0.12183584940170444     
   2.26910496     ,  -1.4885094999999999      ,   3.0113794999999999      ,  0.15454342861874873      ,   7.3421874999999995E-004 ,  0.63437865332031251      ,  0.47414092168331146      ,  0.27957196287973518      ,  0.60727451521183617      ,   3.6207687500000002E-002 ,   2.3208876953125001E-003 ,   1.8127585411071779E-005 ,   4.4506142305268838E-004 , -0.12178707422984636     
   2.26915503     ,  -1.4885889999999999      ,   3.0115460000000001      ,  0.15452296937864235      ,   1.8741406249999999E-003 ,  0.63445030810546876      ,  0.47421658081197737      ,  0.27959604805219068      ,  0.60730060363384575      ,   3.6204015625000002E-002 ,   2.3206596679687498E-003 ,   1.8124810695648194E-005 ,   4.4506826565173028E-004 , -0.12183584940170444     
   2.26910996     ,  -1.4885830000000000      ,   3.0115539999999998      ,  0.15453413389337073      ,   3.1156250000000002E-005 ,  0.63445636230468749      ,  0.47421856289005282      ,  0.27960582258811906      ,  0.60730644404795919      ,   3.6203093749999998E-002 ,   2.3204169921875002E-003 ,   1.8120751380920410E-005 ,   4.4499958392200001E-004 , -0.12181926635952678     
   2.26916003     ,  -1.4885094999999999      ,   3.0113794999999999      ,  0.15453593490840914      ,   7.3421874999999995E-004 ,  0.63437865332031251      ,  0.47414092168331146      ,  0.27956517564688876      ,  0.60727451521183617      ,   3.6207687500000002E-002 ,   2.3208876953125001E-003 ,   1.8127585411071779E-005 ,   4.4505061819415353E-004 , -0.12178707422984636     
   2.26911497     ,  -1.4886685000000000      ,   3.0117465000000001      ,  0.15452139408880111      ,   1.2054843750000000E-003 ,  0.63455072412109370      ,  0.47431589932203294      ,  0.27964614391445181      ,  0.60734262914882708      ,   3.6198140625000000E-002 ,   2.3197807617187502E-003 ,   1.8111083507537843E-005 ,   4.4487624443216507E-004 , -0.12183584808197190     
   2.26916504     ,  -1.4885830000000000      ,   3.0115539999999998      ,  0.15452662874390513      ,   3.1156250000000002E-005 ,  0.63445636230468749      ,  0.47421856289005282      ,  0.27959903451810436      ,  0.60730644404795919      ,   3.6203093749999998E-002 ,   2.3204169921875002E-003 ,   1.8120751380920410E-005 ,   4.4498878054063902E-004 , -0.12181926635952678     
   2.26911998     ,  -1.4886815000000000      ,   3.0117785000000001      ,  0.15451942785252837      ,   2.2798906249999998E-003 ,  0.63456599072265629      ,  0.47432886485147474      ,  0.27965061645340134      ,  0.60735080530191432      ,   3.6198859375000003E-002 ,   2.3198774414062498E-003 ,   1.8112219333648681E-005 ,   4.4489495646085408E-004 , -0.12181266988362771     
   2.26917005     ,  -1.4886685000000000      ,   3.0117465000000001      ,  0.15451391323576844      ,   1.2054843750000000E-003 ,  0.63455072412109370      ,  0.47431589932203294      ,  0.27963937376143616      ,  0.60734262914882708      ,   3.6198140625000000E-002 ,   2.3197807617187502E-003 ,   1.8111083507537843E-005 ,   4.4486547410576020E-004 , -0.12183584808197190     
   2.26912498     ,  -1.4886575000000000      ,   3.0117525000000001      ,  0.15452756850790014      ,   2.7177656250000001E-003 ,  0.63456227197265624      ,  0.47431908012628554      ,  0.27964738912810955      ,  0.60735429422043952      ,   3.6202078125000002E-002 ,   2.3202250976562498E-003 ,   1.8117525577545165E-005 ,   4.4494447460336135E-004 , -0.12180501056681470     
