Temperatura,Energia,Energia2,Cv,magnetFerro,magnetFerro2,magnetFerro4,susceptFerro,cumulantFerro,magnetAnti,magnetAnti2,magnetAnti4,susceptAnti,cumulantAnti 
   2.26909995     ,  -5.4885890000000002      ,   30.920258000000000      ,  0.15453047428415639      ,   5.1562500000000004E-007 ,   2.3206596679687498E-003 ,   1.8124810695648194E-005 ,   1.0227225181400599E-003 , -0.12183584940170444      ,  0.76654567187500000      ,  0.63445030810546876      ,  0.47421658081197737      ,   2.0650496231547643E-002 ,  0.60730060363384575     
   2.26915503     ,  -5.4885890000000002      ,   30.920258000000000      ,  0.15452296937864218      ,   5.1562500000000004E-007 ,   2.3206596679687498E-003 ,   1.8124810695648194E-005 ,   1.0226976893239826E-003 , -0.12183584940170444      ,  0.76654567187500000      ,  0.63445030810546876      ,  0.47421658081197737      ,   2.0649994895785749E-002 ,  0.60730060363384575     
   2.26910496     ,  -5.4885095000000002      ,   30.919455500000002      ,  0.15454342861874901      ,   1.3124999999999999E-006 ,   2.3208876953125001E-003 ,   1.8127585411071779E-005 ,   1.0228207965441345E-003 , -0.12178707422984636      ,  0.76648943749999998      ,  0.63437865332031251      ,  0.47414092168331146      ,   2.0656865741304813E-002 ,  0.60727451521183617     
   2.26910996     ,  -5.4885830000000002      ,   30.920217999999998      ,  0.15453413389337003      ,   2.6875000000000001E-006 ,   2.3204169921875002E-003 ,   1.8120751380920410E-005 ,   1.0226110720434737E-003 , -0.12181926635952678      ,  0.76655262499999999      ,  0.63445636230468749      ,  0.47421856289005282      ,   2.0648375755002168E-002 ,  0.60730644404795919     
   2.26916003     ,  -5.4885095000000002      ,   30.919455500000002      ,  0.15453593490840939      ,   1.3124999999999999E-006 ,   2.3208876953125001E-003 ,   1.8127585411071779E-005 ,   1.0227959652884004E-003 , -0.12178707422984636      ,  0.76648943749999998      ,  0.63437865332031251      ,  0.47414092168331146      ,   2.0656364249823981E-002 ,  0.60727451521183617     
   2.26911497     ,  -5.4886685000000002      ,   30.921094499999999      ,  0.15452139408880078      ,   5.5468750000000001E-006 ,   2.3197807617187502E-003 ,   1.8111083507537843E-005 ,   1.0223283925426749E-003 , -0.12183584808197190      ,  0.76662876562500004      ,  0.63455072412109370      ,  0.47431589932203294      ,   2.0638468750878592E-002 ,  0.60734262914882708     
   2.26916504     ,  -5.4885830000000002      ,   30.920217999999998      ,  0.15452662874390444      ,   2.6875000000000001E-006 ,   2.3204169921875002E-003 ,   1.8120751380920410E-005 ,   1.0225862458238674E-003 , -0.12181926635952678      ,  0.76655262499999999      ,  0.63445636230468749      ,  0.47421856289005282      ,   2.0647874468516011E-002 ,  0.60730644404795919     
   2.26911998     ,  -5.4886815000000002      ,   30.921230500000000      ,  0.15451942785252812      ,   7.4218750000000000E-006 ,   2.3198774414062498E-003 ,   1.8112219333648681E-005 ,   1.0223687761999182E-003 , -0.12181266988362771      ,  0.76664392187499997      ,  0.63456599072265629      ,  0.47432886485147474      ,   2.0634910805390934E-002 ,  0.60735080530191432     
   2.26912498     ,  -5.4886575000000004      ,   30.921012500000000      ,  0.15452756850789920      ,   5.7343749999999996E-006 ,   2.3202250976562498E-003 ,   1.8117525577545165E-005 ,   1.0225197160281640E-003 , -0.12180501056681470      ,  0.76664598437499998      ,  0.63456227197265624      ,  0.47431908012628554      ,   2.0631832238866794E-002 ,  0.60735429422043952     
   2.26917005     ,  -5.4886685000000002      ,   30.921094499999999      ,  0.15451391323576807      ,   5.5468750000000001E-006 ,   2.3197807617187502E-003 ,   1.8111083507537843E-005 ,   1.0223036422652247E-003 , -0.12183584808197190      ,  0.76662876562500004      ,  0.63455072412109370      ,  0.47431589932203294      ,   2.0637969099463787E-002 ,  0.60734262914882708     
