Temperature Magnetization Magnetization2
0.8	0.00104357259844	1.88425731122e-05
0.6	0.00244686290003	-0.000444616016564
0.3	0.00795990063285	-0.00302119826496
0.2	0.00854381225341	-0.00331591963066
0.7	0.00157486488409	-0.000137705174443
0.5	0.0041644740376	-0.00112536080283
0.4	0.0078508300113	-0.00289246186089
1.0	0.000535720662435	0.000148954638465
0.9	0.000722712179932	0.000109215435156
0.04	0.0188308533333	-0.0108410745667
0.1	0.00872178831579	-0.00361100852395
0.03	0.0402726973333	-0.0279686187
0.02	0.10499362	-0.0832978313333
0.01	0.0929612	-0.0917387875
