 Tiempo AverEnergy AverEnergy^2 C_v
           1 -0.61489570874550470       0.37810143046159933        2.9361424767546107E-005
           2 -0.62858127051127577       0.39511615676505329        1.0894546772707847E-005
           3 -0.63625781370002077       0.40482585662390785        1.1569559859453404E-005
           4 -0.64224945399578737       0.41248663986479239        1.4241918158686140E-005
           5 -0.64675322617522846       0.41829248934095242        1.7211080538884205E-005
           6 -0.65075964608597259       0.42349015755495917        1.2753631368003782E-005
           7 -0.65416295896274868       0.42793101423978308        1.1483505526696525E-005
           8 -0.65735225854289436       0.43211277896867317        4.9197326809635733E-006
           9 -0.66007395692707016       0.43569806322179716        2.7163027341292612E-006
          10 -0.66274017573133437       0.43922475460288724        1.3379655453005235E-006
          11 -0.66467741661403368       0.44179632655989970        1.6150199625558637E-006
          12 -0.66625740757606311       0.44389930321774168        2.3129235336011300E-006
          13 -0.66830791498072917       0.44663572021983167        1.5687121383139990E-006
          14 -0.67024742446673491       0.44923182400933459        1.3375315192215576E-006
          15 -0.67191960880562762       0.45147619517326154        1.4654734616786902E-006
          16 -0.67307147861011363       0.45302549012512239        1.7175419857184959E-006
          17 -0.67478520871059700       0.45533529878607010        1.3805716635867382E-006
          18 -0.67626482905398944       0.45733475519173766        3.9761019757916793E-006
          19 -0.67780667451837973       0.45942234470197518        2.8542519403540467E-006
          20 -0.67910019134032884       0.46117729790001649        1.4251346578536550E-006
          21 -0.68031652000653353       0.46283098043910936        2.5815331827078181E-006
          22 -0.68165488123920892       0.46465387716563522        3.1253024699445797E-006
          23 -0.68282440700179936       0.46624977988499922        3.8067977516792473E-006
          24 -0.68391098661916283       0.46773472115310660        3.0220919367690557E-006
          25 -0.68491208737036313       0.46910531518854631        4.6735157396837756E-006
          26 -0.68584328736005729       0.47038168571110378        4.1930890853220104E-006
          27 -0.68693939241132629       0.47188627962467034        3.4423639262010086E-006
          28 -0.68767402559284163       0.47289608457618526        3.2443820064537165E-006
          29 -0.68862342122080611       0.47420284303449090        3.9173790197799541E-006
          30 -0.68903646764262372       0.47477202222544945        4.8030251564162851E-006
          31 -0.68981409394109727       0.47584426930947044        4.9069355842479290E-006
          32 -0.69054792986469526       0.47685724339444158        4.9997126591594387E-006
          33 -0.69141781317217332       0.47805943098932530        5.2413595932193635E-006
          34 -0.69238670582304418       0.47940009952907137        4.6820536541564151E-006
          35 -0.69324719023460479       0.48059263814447262        6.0711018642911618E-006
          36 -0.69396264081399672       0.48158522640553902        6.7472500173831884E-006
          37 -0.69476332943617569       0.48269707832711461        6.2149867162408778E-006
          38 -0.69537956095079345       0.48355457955333803        1.1536032623604697E-005
          39 -0.69601079057542248       0.48443328601268493        1.4158845377046370E-005
          40 -0.69674319470587687       0.48545351692370597        1.5234717215886762E-005
          41 -0.69741941484538894       0.48639530485726024        9.1540873471684936E-006
          42 -0.69777430506275584       0.48689017185741978        7.4440725496977000E-006
          43 -0.69887399434829123       0.48842608092415341        7.6309238625921205E-006
          44 -0.69937652734052769       0.48912896573109338        8.9921012344507112E-006
          45 -0.69975887549041405       0.48966378846760078        8.1539999498975169E-006
          46 -0.70024631884077038       0.49034595761122535        6.5660073468587488E-006
          47 -0.70059378887046431       0.49083294455529303        8.0471963769673804E-006
          48 -0.70124177537226817       0.49174127567665016        7.8009337472345619E-006
          49 -0.70228072498080696       0.49319945458839065        7.7369301427349102E-006
