 Tiempo AverEnergy AverEnergy^2 C_v
           1 -0.14916992187500000        2.2251665592193604E-002   0.0000000000000000     
           2 -0.19165039062500000        3.6729872226715088E-002   0.0000000000000000     
           3 -0.21069335937500000        4.4391691684722900E-002   0.0000000000000000     
           4 -0.24243164062500000        5.8773100376129150E-002   0.0000000000000000     
           5 -0.24291992187500000        5.9010088443756104E-002   0.0000000000000000     
           6 -0.25439453125000000        6.4716577529907227E-002   0.0000000000000000     
           7 -0.27636718750000000        7.6378822326660156E-002   0.0000000000000000     
           8 -0.27758789062500000        7.7055037021636963E-002   0.0000000000000000     
           9 -0.26977539062500000        7.2778761386871338E-002   0.0000000000000000     
          10 -0.27709960937500000        7.6784193515777588E-002   0.0000000000000000     
          11 -0.27514648437500000        7.5705587863922119E-002   0.0000000000000000     
          12 -0.27441406250000000        7.5303077697753906E-002   0.0000000000000000     
          13 -0.28369140625000000        8.0480813980102539E-002   0.0000000000000000     
          14 -0.29833984375000000        8.9006662368774414E-002   0.0000000000000000     
          15 -0.29809570312500000        8.8861048221588135E-002   0.0000000000000000     
          16 -0.29882812500000000        8.9298248291015625E-002   0.0000000000000000     
          17 -0.28491210937500000        8.1174910068511963E-002   0.0000000000000000     
          18 -0.29321289062500000        8.5973799228668213E-002   0.0000000000000000     
          19 -0.29370117187500000        8.6260378360748291E-002   0.0000000000000000     
          20 -0.31103515625000000        9.6742868423461914E-002   0.0000000000000000     
          21 -0.29907226562500000        8.9444220066070557E-002   0.0000000000000000     
          22 -0.29638671875000000        8.7845087051391602E-002   0.0000000000000000     
          23 -0.29248046875000000        8.5544824600219727E-002   0.0000000000000000     
          24 -0.30517578125000000        9.3132257461547852E-002   0.0000000000000000     
          25 -0.29589843750000000        8.7555885314941406E-002   0.0000000000000000     
          26 -0.33154296875000000       0.10992074012756348        0.0000000000000000     
          27 -0.30786132812500000        9.4778597354888916E-002   0.0000000000000000     
          28 -0.31616210937500000        9.9958479404449463E-002   0.0000000000000000     
          29 -0.30615234375000000        9.3729257583618164E-002   0.0000000000000000     
          30 -0.31225585937500000        9.7503721714019775E-002   0.0000000000000000     
          31 -0.29980468750000000        8.9882850646972656E-002   0.0000000000000000     
          32 -0.28784179687500000        8.2852900028228760E-002   0.0000000000000000     
          33 -0.29687500000000000        8.8134765625000000E-002   0.0000000000000000     
          34 -0.29199218750000000        8.5259437561035156E-002   0.0000000000000000     
          35 -0.29687500000000000        8.8134765625000000E-002   0.0000000000000000     
          36 -0.31982421875000000       0.10228753089904785        0.0000000000000000     
          37 -0.30566406250000000        9.3430519104003906E-002   0.0000000000000000     
          38 -0.30175781250000000        9.1057777404785156E-002   0.0000000000000000     
          39 -0.30175781250000000        9.1057777404785156E-002   0.0000000000000000     
          40 -0.29833984375000000        8.9006662368774414E-002   0.0000000000000000     
          41 -0.29467773437500000        8.6834967136383057E-002   0.0000000000000000     
          42 -0.29931640625000000        8.9590311050415039E-002   0.0000000000000000     
          43 -0.29882812500000000        8.9298248291015625E-002   0.0000000000000000     
          44 -0.29223632812500000        8.5402071475982666E-002   0.0000000000000000     
          45 -0.28125000000000000        7.9101562500000000E-002   0.0000000000000000     
          46 -0.28198242187500000        7.9514086246490479E-002   0.0000000000000000     
          47 -0.30395507812500000        9.2388689517974854E-002   0.0000000000000000     
          48 -0.30322265625000000        9.1943979263305664E-002   0.0000000000000000     
          49 -0.29882812500000000        8.9298248291015625E-002   0.0000000000000000     
          50 -0.29541015625000000        8.7267160415649414E-002   0.0000000000000000     
          51 -0.30688476562500000        9.4178259372711182E-002   0.0000000000000000     
          52 -0.29687500000000000        8.8134765625000000E-002   0.0000000000000000     
          53 -0.30639648437500000        9.3878805637359619E-002   0.0000000000000000     
          54 -0.31469726562500000        9.9034368991851807E-002   0.0000000000000000     
          55 -0.32373046875000000       0.10480141639709473        0.0000000000000000     
          56 -0.32421875000000000       0.10511779785156250        0.0000000000000000     
          57 -0.31127929687500000        9.6894800662994385E-002   0.0000000000000000     
          58 -0.32299804687500000       0.10432773828506470        0.0000000000000000     
          59 -0.31298828125000000        9.7961664199829102E-002   0.0000000000000000     
          60 -0.31616210937500000        9.9958479404449463E-002   0.0000000000000000     
          61 -0.29711914062500000        8.8279783725738525E-002   0.0000000000000000     
          62 -0.30053710937500000        9.0322554111480713E-002   0.0000000000000000     
          63 -0.29345703125000000        8.6117029190063477E-002   0.0000000000000000     
          64 -0.28833007812500000        8.3134233951568604E-002   0.0000000000000000     
          65 -0.31469726562500000        9.9034368991851807E-002   0.0000000000000000     
          66 -0.31152343750000000        9.7046852111816406E-002   0.0000000000000000     
          67 -0.30712890625000000        9.4328165054321289E-002   0.0000000000000000     
          68 -0.31689453125000000       0.10042214393615723        0.0000000000000000     
          69 -0.31835937500000000       0.10135269165039062        0.0000000000000000     
          70 -0.31152343750000000        9.7046852111816406E-002   0.0000000000000000     
          71 -0.31201171875000000        9.7351312637329102E-002   0.0000000000000000     
          72 -0.31469726562500000        9.9034368991851807E-002   0.0000000000000000     
          73 -0.30541992187500000        9.3281328678131104E-002   0.0000000000000000     
          74 -0.30200195312500000        9.1205179691314697E-002   0.0000000000000000     
          75 -0.31494140625000000        9.9188089370727539E-002   0.0000000000000000     
          76 -0.30151367187500000        9.0910494327545166E-002   0.0000000000000000     
          77 -0.30664062500000000        9.4028472900390625E-002   0.0000000000000000     
          78 -0.31372070312500000        9.8420679569244385E-002   0.0000000000000000     
          79 -0.30175781250000000        9.1057777404785156E-002   0.0000000000000000     
          80 -0.30151367187500000        9.0910494327545166E-002   0.0000000000000000     
          81 -0.29516601562500000        8.7122976779937744E-002   0.0000000000000000     
          82 -0.29956054687500000        8.9736521244049072E-002   0.0000000000000000     
          83 -0.30712890625000000        9.4328165054321289E-002   0.0000000000000000     
          84 -0.30249023437500000        9.1500341892242432E-002   0.0000000000000000     
          85 -0.30737304687500000        9.4478189945220947E-002   0.0000000000000000     
          86 -0.32299804687500000       0.10432773828506470        0.0000000000000000     
          87 -0.31469726562500000        9.9034368991851807E-002   0.0000000000000000     
          88 -0.31079101562500000        9.6591055393218994E-002   0.0000000000000000     
          89 -0.30468750000000000        9.2834472656250000E-002   0.0000000000000000     
          90 -0.31445312500000000        9.8880767822265625E-002   0.0000000000000000     
          91 -0.31982421875000000       0.10228753089904785        0.0000000000000000     
          92 -0.31201171875000000        9.7351312637329102E-002   0.0000000000000000     
          93 -0.31274414062500000        9.7808897495269775E-002   0.0000000000000000     
          94 -0.30371093750000000        9.2240333557128906E-002   0.0000000000000000     
          95 -0.29101562500000000        8.4690093994140625E-002   0.0000000000000000     
          96 -0.30444335937500000        9.2685759067535400E-002   0.0000000000000000     
          97 -0.30908203125000000        9.5531702041625977E-002   0.0000000000000000     
          98 -0.30517578125000000        9.3132257461547852E-002   0.0000000000000000     
          99 -0.30957031250000000        9.5833778381347656E-002   0.0000000000000000     
         100 -0.30737304687500000        9.4478189945220947E-002   0.0000000000000000     
         101 -0.30883789062500000        9.5380842685699463E-002   0.0000000000000000     
         102 -0.30224609375000000        9.1352701187133789E-002   0.0000000000000000     
         103 -0.30151367187500000        9.0910494327545166E-002   0.0000000000000000     
         104 -0.30151367187500000        9.0910494327545166E-002   0.0000000000000000     
         105 -0.30810546875000000        9.4928979873657227E-002   0.0000000000000000     
         106 -0.30371093750000000        9.2240333557128906E-002   0.0000000000000000     
         107 -0.30981445312500000        9.5984995365142822E-002   0.0000000000000000     
         108 -0.30981445312500000        9.5984995365142822E-002   0.0000000000000000     
         109 -0.30493164062500000        9.2983305454254150E-002   0.0000000000000000     
         110 -0.28833007812500000        8.3134233951568604E-002   0.0000000000000000     
         111 -0.28979492187500000        8.3981096744537354E-002   0.0000000000000000     
         112 -0.29907226562500000        8.9444220066070557E-002   0.0000000000000000     
         113 -0.30859375000000000        9.5230102539062500E-002   0.0000000000000000     
         114 -0.30883789062500000        9.5380842685699463E-002   0.0000000000000000     
         115 -0.33593750000000000       0.11285400390625000        0.0000000000000000     
         116 -0.31030273437500000        9.6287786960601807E-002   0.0000000000000000     
         117 -0.31225585937500000        9.7503721714019775E-002   0.0000000000000000     
         118 -0.30200195312500000        9.1205179691314697E-002   0.0000000000000000     
         119 -0.31542968750000000        9.9495887756347656E-002   0.0000000000000000     
         120 -0.31982421875000000       0.10228753089904785        0.0000000000000000     
         121 -0.30786132812500000        9.4778597354888916E-002   0.0000000000000000     
         122 -0.30102539062500000        9.0616285800933838E-002   0.0000000000000000     
         123 -0.29541015625000000        8.7267160415649414E-002   0.0000000000000000     
         124 -0.29077148437500000        8.4548056125640869E-002   0.0000000000000000     
         125 -0.31567382812500000        9.9649965763092041E-002   0.0000000000000000     
         126 -0.31420898437500000        9.8727285861968994E-002   0.0000000000000000     
         127 -0.32617187500000000       0.10638809204101562        0.0000000000000000     
         128 -0.32470703125000000       0.10543465614318848        0.0000000000000000     
         129 -0.30053710937500000        9.0322554111480713E-002   0.0000000000000000     
         130 -0.31396484375000000        9.8573923110961914E-002   0.0000000000000000     
         131 -0.31152343750000000        9.7046852111816406E-002   0.0000000000000000     
         132 -0.31445312500000000        9.8880767822265625E-002   0.0000000000000000     
         133 -0.31323242187500000        9.8114550113677979E-002   0.0000000000000000     
         134 -0.31542968750000000        9.9495887756347656E-002   0.0000000000000000     
         135 -0.30004882812500000        9.0029299259185791E-002   0.0000000000000000     
         136 -0.30664062500000000        9.4028472900390625E-002   0.0000000000000000     
         137 -0.30053710937500000        9.0322554111480713E-002   0.0000000000000000     
         138 -0.30419921875000000        9.2537164688110352E-002   0.0000000000000000     
         139 -0.29638671875000000        8.7845087051391602E-002   0.0000000000000000     
         140 -0.29565429687500000        8.7411463260650635E-002   0.0000000000000000     
         141 -0.29296875000000000        8.5830688476562500E-002   0.0000000000000000     
         142 -0.30468750000000000        9.2834472656250000E-002   0.0000000000000000     
         143 -0.30639648437500000        9.3878805637359619E-002   0.0000000000000000     
