 Tiempo InterPos2 InterNeg2 InterPN2
           1                 7866                25236                32434   6536.2700195312500        5162.0312500000000       0.78975183622695511     
           2                 7894                25330                32312   6536.2700195312500        5142.6142578125000       0.78678118291405952     
           3                 7883                25332                32321   6536.2700195312500        5144.0468750000000       0.78700036253534500     
           4                 7878                25401                32257   6536.2700195312500        5133.8608398437500       0.78544197600513543     
           5                 7861                25400                32275   6536.2700195312500        5136.7255859375000       0.78588026054435878     
           6                 7854                25402                32280   6536.2700195312500        5137.5214843750000       0.78600202700062849     
           7                 7877                25452                32207   6536.2700195312500        5125.9033203125000       0.78422453555248095     
           8                 7879                25472                32185   6536.2700195312500        5122.4018554687500       0.78368883784824184     
           9                 7853                25404                32279   6536.2700195312500        5137.3623046875000       0.78597767370937455     
          10                 7872                25439                32225   6536.2700195312500        5128.7680664062500       0.78466282009170429     
          11                 7868                25481                32187   6536.2700195312500        5122.7202148437500       0.78373754443074972     
          12                 7863                25478                32195   6536.2700195312500        5123.9931640625000       0.78393229605743375     
          13                 7879                25501                32156   6536.2700195312500        5117.7861328125000       0.78298266710522513     
          14                 7892                25521                32123   6536.2700195312500        5112.5341796875000       0.78217915790054016     
          15                 7863                25478                32195   6536.2700195312500        5123.9931640625000       0.78393229605743375     
          16                 7891                25544                32101   6536.2700195312500        5109.0327148437500       0.78164346019630093     
          17                 7875                25494                32167   6536.2700195312500        5119.5371093750000       0.78325055330901838     
          18                 7884                25506                32146   6536.2700195312500        5116.1948242187500       0.78273920889603321     
          19                 7862                25547                32127   6536.2700195312500        5113.1708984375000       0.78227657106555581     
          20                 7879                25543                32114   6536.2700195312500        5111.1015625000000       0.78195997827925467     
          21                 7872                25518                32146   6536.2700195312500        5116.1948242187500       0.78273920889603321     
          22                 7875                25573                32088   6536.2700195312500        5106.9638671875000       0.78132694211334730     
          23                 7860                25569                32107   6536.2700195312500        5109.9877929687500       0.78178957994382459     
          24                 7868                25530                32138   6536.2700195312500        5114.9213867187500       0.78254438256600167     
          25                 7881                25543                32112   6536.2700195312500        5110.7832031250000       0.78191127169674690     
          26                 7877                25627                32032   6536.2700195312500        5098.0507812500000       0.77996330720982177     
          27                 7866                25586                32084   6536.2700195312500        5106.3271484375000       0.78122952894833153     
          28                 7873                25578                32085   6536.2700195312500        5106.4863281250000       0.78125388223958547     
          29                 7890                25540                32106   6536.2700195312500        5109.8286132812500       0.78176522665257064     
          30                 7898                25577                32061   6536.2700195312500        5102.6665039062500       0.78066947795283848     
          31                 7857                25547                32132   6536.2700195312500        5113.9663085937500       0.78239826281847813     
          32                 7865                25539                32132   6536.2700195312500        5113.9663085937500       0.78239826281847813     
          33                 7872                25538                32126   6536.2700195312500        5113.0117187500000       0.78225221777430187     
          34                 7869                25545                32122   6536.2700195312500        5112.3750000000000       0.78215480460928621     
          35                 7879                25589                32068   6536.2700195312500        5103.7807617187500       0.78083995099161596     
          36                 7889                25606                32041   6536.2700195312500        5099.4833984375000       0.78018248683110714     
          37                 7861                25570                32105   6536.2700195312500        5109.6694335937500       0.78174087336131670     
          38                 7893                25536                32107   6536.2700195312500        5109.9877929687500       0.78178957994382459     
          39                 7869                25562                32105   6536.2700195312500        5109.6694335937500       0.78174087336131670     
          40                 7868                25582                32086   6536.2700195312500        5106.6455078125000       0.78127823553083942     
          41                 7855                25582                32099   6536.2700195312500        5108.7143554687500       0.78159475361379305     
          42                 7876                25545                32115   6536.2700195312500        5111.2607421875000       0.78198433157050862     
          43                 7888                25511                32137   6536.2700195312500        5114.7622070312500       0.78252002927474784     
          44                 7858                25553                32125   6536.2700195312500        5112.8525390625000       0.78222786448304804     
          45                 7880                25515                32141   6536.2700195312500        5115.3989257812500       0.78261744243976350     
          46                 7866                25505                32165   6536.2700195312500        5119.2187500000000       0.78320184672651050     
          47                 7874                25569                32093   6536.2700195312500        5107.7592773437500       0.78144863386626950     
          48                 7871                25584                32081   6536.2700195312500        5105.8496093750000       0.78115646907456970     
          49                 7862                25599                32075   6536.2700195312500        5104.8945312500000       0.78101034932704616     
          50                 7893                25518                32125   6536.2700195312500        5112.8525390625000       0.78222786448304804     
          51                 7874                25603                32059   6536.2700195312500        5102.3481445312500       0.78062077137033059     
          52                 7879                25547                32110   6536.2700195312500        5110.4648437500000       0.78186256511423902     
          53                 7864                25577                32095   6536.2700195312500        5108.0776367187500       0.78149734044877739     
          54                 7910                25592                32034   6536.2700195312500        5098.3691406250000       0.78001201379232965     
          55                 7854                25625                32057   6536.2700195312500        5102.0297851562500       0.78057206478782271     
          56                 7896                25584                32056   6536.2700195312500        5101.8706054687500       0.78054771149656876     
          57                 7853                25574                32109   6536.2700195312500        5110.3061523437500       0.78183828652633247     
          58                 7856                25589                32091   6536.2700195312500        5107.4409179687500       0.78139992728376162     
          59                 7886                25552                32098   6536.2700195312500        5108.5551757812500       0.78157040032253922     
          60                 7893                25589                32054   6536.2700195312500        5101.5522460937500       0.78049900491406088     
          61                 7874                25564                32098   6536.2700195312500        5108.5551757812500       0.78157040032253922     
          62                 7894                25599                32043   6536.2700195312500        5099.8017578125000       0.78023119341361502     
          63                 7878                25596                32062   6536.2700195312500        5102.8256835937500       0.78069383124409231     
          64                 7858                25591                32087   6536.2700195312500        5106.8046875000000       0.78130258882209325     
          65                 7882                25580                32074   6536.2700195312500        5104.7353515625000       0.78098599603579211     
          66                 7862                25558                32116   6536.2700195312500        5111.4199218750000       0.78200868486176256     
          67                 7870                25618                32048   6536.2700195312500        5100.5976562500000       0.78035295986988473     
          68                 7853                25604                32079   6536.2700195312500        5105.5312500000000       0.78110776249206182     
          69                 7880                25576                32080   6536.2700195312500        5105.6904296875000       0.78113211578331576     
          70                 7840                25546                32150   6536.2700195312500        5116.8310546875000       0.78283654735770147     
          71                 7869                25593                32074   6536.2700195312500        5104.7353515625000       0.78098599603579211     
          72                 7888                25610                32038   6536.2700195312500        5099.0058593750000       0.78010942695734542     
          73                 7839                25575                32122   6536.2700195312500        5112.3750000000000       0.78215480460928621     
          74                 7846                25578                32112   6536.2700195312500        5110.7832031250000       0.78191127169674690     
          75                 7857                25601                32078   6536.2700195312500        5105.3720703125000       0.78108340920080788     
          76                 7888                25568                32080   6536.2700195312500        5105.6904296875000       0.78113211578331576     
          77                 7854                25583                32099   6536.2700195312500        5108.7143554687500       0.78159475361379305     
          78                 7891                25566                32079   6536.2700195312500        5105.5312500000000       0.78110776249206182     
          79                 7906                25511                32119   6536.2700195312500        5111.8974609375000       0.78208174473552439     
          80                 7863                25534                32139   6536.2700195312500        5115.0805664062500       0.78256873585725562     
          81                 7871                25586                32079   6536.2700195312500        5105.5312500000000       0.78110776249206182     
          82                 7857                25591                32088   6536.2700195312500        5106.9638671875000       0.78132694211334730     
          83                 7850                25554                32132   6536.2700195312500        5113.9663085937500       0.78239826281847813     
          84                 7865                25560                32111   6536.2700195312500        5110.6240234375000       0.78188691840549285     
          85                 7853                25583                32100   6536.2700195312500        5108.8735351562500       0.78161910690504710     
