 Tiempo,  AverEnergy,  AverEnergy^2,  C_v
         101 , -0.30891666666666678      ,   9.7327708333333304E-002 ,   1.1863758680554903E-002
         102 , -0.31016666666666665      ,   9.7667083333333321E-002 ,   9.1482638888889210E-003
         103 , -0.31400000000000000      ,  0.10003666666666669      ,   9.0041666666667956E-003
         104 , -0.30833333333333340      ,   9.6499583333333347E-002 ,   8.9383680555553922E-003
         105 , -0.32133333333333336      ,  0.10480749999999998      ,   9.7024305555553324E-003
         106 , -0.32024999999999992      ,  0.10431395833333332      ,   1.0961848958333537E-002
         107 , -0.31675000000000003      ,  0.10181104166666667      ,   9.2529947916665349E-003
         108 , -0.31908333333333333      ,  0.10366229166666670      ,   1.1550737847222398E-002
         109 , -0.32024999999999992      ,  0.10414187499999997      ,   9.8863281250000969E-003
         110 , -0.32366666666666671      ,  0.10608874999999998      ,   8.3039930555552782E-003
         111 , -0.32491666666666674      ,  0.10750145833333336      ,   1.2066362847222047E-002
         112 , -0.31674999999999998      ,  0.10171770833333331      ,   8.6696614583332832E-003
         113 , -0.31624999999999998      ,  0.10066937500000001      ,   4.0957031250001170E-003
         114 , -0.31791666666666668      ,  0.10186270833333334      ,   4.9481336805555325E-003
         115 , -0.31341666666666657      ,   9.9537291666666639E-002 ,   8.1705295138891250E-003
         116 , -0.31491666666666668      ,  0.10030479166666667      ,   7.0767795138888985E-003
         117 , -0.30583333333333329      ,   9.4989166666666708E-002 ,   9.0946180555559822E-003
         118 , -0.31350000000000000      ,  0.10040666666666667      ,   1.3277604166666689E-002
         119 , -0.31174999999999997      ,   9.8604374999999994E-002 ,   8.8519531250001032E-003
         120 , -0.31358333333333338      ,   9.9980208333333334E-002 ,   1.0285633680555406E-002
         121 , -0.31408333333333333      ,  0.10018187500000000      ,   9.5845920138889346E-003
         122 , -0.31600000000000000      ,  0.10101000000000002      ,   7.2125000000001008E-003
         123 , -0.31949999999999990      ,  0.10328750000000002      ,   7.5453125000005637E-003
         124 , -0.31366666666666665      ,   9.9954583333333305E-002 ,   9.7987847222221099E-003
         125 , -0.31383333333333335      ,  0.10010374999999999      ,   1.0077430555555447E-002
         126 , -0.30366666666666670      ,   9.3702499999999994E-002 ,   9.3065972222220947E-003
         127 , -0.30824999999999997      ,   9.6434375000000003E-002 ,   8.8519531250001032E-003
         128 , -0.31041666666666667      ,   9.7793541666666650E-002 ,   8.9689670138887526E-003
         129 , -0.30908333333333343      ,   9.7553958333333343E-002 ,   1.2634071180555196E-002
         130 , -0.30633333333333346      ,   9.5353750000000001E-002 ,   9.4602430555550468E-003
         131 , -0.30966666666666665      ,   9.7261250000000007E-002 ,   8.5487847222223343E-003
         132 , -0.30283333333333329      ,   9.2692083333333314E-002 ,   6.1503472222222341E-003
         133 , -0.30758333333333343      ,   9.5642708333333340E-002 ,   6.4700086805552330E-003
         134 , -0.31599999999999995      ,  0.10077625000000000      ,   5.7515625000001576E-003
         135 , -0.30416666666666659      ,   9.3254166666666666E-002 ,   4.6050347222225535E-003
         136 , -0.31083333333333335      ,   9.7834583333333350E-002 ,   7.6076388888889415E-003
         137 , -0.31316666666666659      ,   9.9215833333333323E-002 ,   7.1404513888891248E-003
         138 , -0.31483333333333330      ,  0.10013041666666664      ,   6.3149305555555008E-003
         139 , -0.30708333333333332      ,   9.5246458333333311E-002 ,   5.9142795138887767E-003
         140 , -0.31291666666666662      ,   9.8892291666666646E-002 ,   6.0965711805555968E-003
         141 , -0.30733333333333324      ,   9.5627499999999976E-002 ,   7.3357638888891033E-003
         142 , -0.30758333333333338      ,   9.6207708333333322E-002 ,   1.0001258680555295E-002
         143 , -0.31266666666666659      ,   9.9163333333333312E-002 ,   8.7680555555556990E-003
         144 , -0.31033333333333329      ,   9.7177916666666642E-002 ,   5.4446180555555411E-003
         145 , -0.31724999999999992      ,  0.10214104166666665      ,   9.3342447916668764E-003
         146 , -0.31216666666666665      ,   9.8529166666666682E-002 ,   6.7571180555557261E-003
         147 , -0.31183333333333341      ,   9.8612499999999992E-002 ,   8.5779513888885675E-003
         148 , -0.31825000000000003      ,  0.10257895833333334      ,   8.0993489583332766E-003
         149 , -0.30891666666666662      ,   9.6281041666666664E-002 ,   5.3220920138890952E-003
         150 , -0.30649999999999988      ,   9.4902083333333331E-002 ,   5.9989583333337239E-003
         151 , -0.31299999999999994      ,   9.8886666666666651E-002 ,   5.7354166666668226E-003
         152 , -0.30941666666666667      ,   9.7599374999999974E-002 ,   1.1629383680555362E-002
         153 , -0.31008333333333327      ,   9.8046041666666653E-002 ,   1.1839800347222384E-002
         154 , -0.31658333333333327      ,  0.10146062500000000      ,   7.7226128472224730E-003
         155 , -0.31758333333333344      ,  0.10193687500000001      ,   6.7356336805552385E-003
         156 , -0.31758333333333338      ,  0.10345979166666665      ,   1.6253862847221898E-002
         157 , -0.32849999999999996      ,  0.11027708333333333      ,   1.4780208333333485E-002
         158 , -0.31966666666666665      ,  0.10454750000000002      ,   1.4754513888889063E-002
         159 , -0.32133333333333330      ,  0.10495416666666665      ,   1.0619097222222280E-002
         160 , -0.32175000000000004      ,  0.10493312499999999      ,   8.8128906249997606E-003
         161 , -0.32774999999999993      ,  0.10902354166666665      ,   1.0021744791666870E-002
         162 , -0.32266666666666677      ,  0.10548499999999998      ,   8.5701388888883429E-003
         163 , -0.32208333333333333      ,  0.10633270833333335      ,   1.6218967013888978E-002
         164 , -0.31258333333333338      ,  0.10007395833333334      ,   1.4785112847222077E-002
         165 , -0.32008333333333339      ,  0.10505229166666666      ,   1.6243446180555249E-002
         166 , -0.32000000000000012      ,  0.10453041666666665      ,   1.3315104166666120E-002
         167 , -0.32424999999999998      ,  0.10696270833333331      ,   1.1404036458333242E-002
         168 , -0.32500000000000007      ,  0.10703291666666664      ,   8.7994791666662873E-003
         169 , -0.33074999999999999      ,  0.11030937499999997      ,   5.7113281249999114E-003
         170 , -0.31908333333333327      ,  0.10301395833333332      ,   7.4986545138890602E-003
         171 , -0.31424999999999997      ,  0.10001229166666664      ,   7.8701822916665831E-003
         172 , -0.31224999999999997      ,   9.9168124999999996E-002 ,   1.0425390625000072E-002
         173 , -0.31391666666666668      ,  0.10038854166666664      ,   1.1530425347221988E-002
         174 , -0.31183333333333335      ,   9.9534166666666660E-002 ,   1.4338368055555415E-002
         175 , -0.31358333333333327      ,  0.10034104166666666      ,   1.2540842013889116E-002
         176 , -0.31808333333333338      ,  0.10373395833333333      ,   1.5980946180555334E-002
         177 , -0.31666666666666665      ,  0.10224208333333330      ,   1.2276909722222073E-002
         178 , -0.31733333333333341      ,  0.10274374999999998      ,   1.2770659722221786E-002
         179 , -0.31441666666666657      ,  0.10050479166666662      ,   1.0293446180555631E-002
         180 , -0.31900000000000001      ,  0.10291458333333334      ,   7.2098958333333303E-003
         181 , -0.31966666666666671      ,  0.10356458333333333      ,   8.6112847222220498E-003
         182 , -0.32291666666666669      ,  0.10564979166666665      ,   8.5913628472220407E-003
         183 , -0.31691666666666674      ,  0.10204187499999999      ,   1.0035633680555243E-002
         184 , -0.31700000000000012      ,  0.10199958333333332      ,   9.4411458333327862E-003
         185 , -0.32075000000000004      ,  0.10417104166666664      ,   8.0654947916663881E-003
         186 , -0.31533333333333330      ,  0.10058916666666665      ,   7.2128472222222559E-003
         187 , -0.31299999999999994      ,   9.9518333333333334E-002 ,   9.6833333333335922E-003
         188 , -0.31208333333333338      ,   9.9382291666666650E-002 ,   1.2414279513888599E-002
         189 , -0.30900000000000000      ,   9.6600833333333330E-002 ,   6.9989583333333362E-003
         190 , -0.30800000000000000      ,   9.5987083333333320E-002 ,   7.0192708333332264E-003
         191 , -0.30908333333333332      ,   9.7312291666666662E-002 ,   1.1123654513888869E-002
         192 , -0.30608333333333343      ,   9.5135208333333318E-002 ,   9.0512586805551257E-003
         193 , -0.30374999999999996      ,   9.3716458333333336E-002 ,   9.0774739583334742E-003
         194 , -0.30166666666666664      ,   9.2479999999999979E-002 ,   9.2326388888888319E-003
         195 , -0.30341666666666672      ,   9.3204374999999978E-002 ,   7.1418836805552111E-003
         196 , -0.30449999999999999      ,   9.4306666666666664E-002 ,   9.9151041666667092E-003
         197 , -0.31216666666666676      ,   9.8999166666666680E-002 ,   9.6946180555552812E-003
         198 , -0.31616666666666665      ,  0.10191499999999999      ,   1.2210243055555542E-002
         199 , -0.32066666666666671      ,  0.10437999999999997      ,   9.7055555555552488E-003
         200 , -0.31850000000000001      ,  0.10281999999999999      ,   8.6109374999999815E-003
         201 , -0.30941666666666662      ,   9.6846041666666646E-002 ,   6.9210503472223218E-003
         202 , -0.30600000000000005      ,   9.4617083333333324E-002 ,   6.1317708333331195E-003
         203 , -0.30458333333333332      ,   9.3843541666666655E-002 ,   6.7033420138889153E-003
         204 , -0.30841666666666662      ,   9.6642291666666671E-002 ,   9.5090711805558004E-003
         205 , -0.30816666666666664      ,   9.6468749999999978E-002 ,   9.3878472222221759E-003
         206 , -0.30941666666666662      ,   9.7177708333333335E-002 ,   8.9939670138891245E-003
         207 , -0.30591666666666661      ,   9.4673958333333322E-002 ,   6.8059461805556991E-003
         208 , -0.31025000000000003      ,   9.7427708333333307E-002 ,   7.3290364583330700E-003
         209 , -0.30983333333333335      ,   9.7797083333333326E-002 ,   1.1252430555555408E-002
         210 , -0.30400000000000005      ,   9.3445416666666656E-002 ,   6.4338541666664369E-003
         211 , -0.30800000000000000      ,   9.5841666666666672E-002 ,   6.1104166666666772E-003
         212 , -0.30758333333333338      ,   9.6130208333333314E-002 ,   9.5168836805552444E-003
         213 , -0.30691666666666678      ,   9.5278541666666647E-002 ,   6.7543836805549970E-003
         214 , -0.30966666666666670      ,   9.6557500000000018E-002 ,   4.1503472222222289E-003
         215 , -0.31174999999999997      ,   9.8158958333333324E-002 ,   6.0680989583334136E-003
         216 , -0.30758333333333343      ,   9.5803124999999961E-002 ,   7.4726128472216158E-003
         217 , -0.30674999999999997      ,   9.6015624999999993E-002 ,   1.2000390625000086E-002
         218 , -0.31475000000000003      ,  0.10102270833333331      ,   1.2219661458333017E-002
         219 , -0.31033333333333335      ,   9.8012916666666686E-002 ,   1.0663368055555643E-002
         220 , -0.30691666666666662      ,   9.6290208333333321E-002 ,   1.3077300347222320E-002
         221 , -0.29975000000000002      ,   9.1804374999999980E-002 ,   1.2214453124999823E-002
         222 , -0.29699999999999999      ,   8.9795416666666669E-002 ,   9.9151041666667092E-003
         223 , -0.30058333333333326      ,   9.2135208333333316E-002 ,   1.1155425347222393E-002
         224 , -0.30608333333333332      ,   9.5276874999999983E-002 ,   9.9366753472222152E-003
         225 , -0.30841666666666667      ,   9.7215625000000000E-002 ,   1.3092404513888843E-002
         226 , -0.30266666666666669      ,   9.3056666666666649E-002 ,   9.0597222222220213E-003
         227 , -0.30325000000000002      ,   9.3436458333333305E-002 ,   9.2243489583331006E-003
         228 , -0.30108333333333326      ,   9.2024791666666675E-002 ,   8.5851128472225549E-003
         229 , -0.31008333333333332      ,   9.7998124999999978E-002 ,   1.1540321180555490E-002
         230 , -0.30600000000000005      ,   9.4942083333333330E-002 ,   8.1630208333331560E-003
         231 , -0.31600000000000000      ,  0.10125333333333335      ,   8.7333333333334227E-003
         232 , -0.31766666666666665      ,  0.10247124999999996      ,   9.7446180555553312E-003
         233 , -0.31383333333333330      ,  0.10031708333333332      ,   1.1410763888888929E-002
         234 , -0.31399999999999995      ,  0.10008333333333332      ,   9.2958333333334649E-003
         235 , -0.31533333333333330      ,  0.10113708333333334      ,   1.0637326388889066E-002
         236 , -0.31091666666666662      ,   9.8318958333333345E-002 ,   1.0311154513889184E-002
         237 , -0.31175000000000014      ,   9.8719374999999998E-002 ,   9.5707031249994343E-003
         238 , -0.31433333333333341      ,  0.10026083333333330      ,   9.0961805555550730E-003
         239 , -0.31674999999999998      ,  0.10120187500000001      ,   5.4457031250001661E-003
         240 , -0.31074999999999997      ,   9.7710624999999982E-002 ,   7.1566406250000124E-003
         241 , -0.30333333333333334      ,   9.2589583333333322E-002 ,   3.6154513888888087E-003
         242 , -0.30633333333333318      ,   9.4472916666666643E-002 ,   3.9550347222226841E-003
         243 , -0.30366666666666664      ,   9.3690416666666651E-002 ,   9.2310763888888737E-003
         244 , -0.30274999999999996      ,   9.2990624999999980E-002 ,   8.3316406249999732E-003
         245 , -0.30558333333333337      ,   9.4581458333333313E-002 ,   7.5017795138886297E-003
         246 , -0.30441666666666672      ,   9.3896875000000005E-002 ,   7.6710503472220311E-003
         247 , -0.30033333333333340      ,   9.2494999999999980E-002 ,   1.4343055555555203E-002
         248 , -0.29725000000000001      ,   9.0272708333333312E-002 ,   1.1969661458333114E-002
         249 , -0.30175000000000007      ,   9.2802291666666648E-002 ,   1.0932682291666263E-002
         250 , -0.30399999999999999      ,   9.3860416666666682E-002 ,   9.0276041666667757E-003
         251 , -0.29958333333333326      ,   9.1622291666666647E-002 ,   1.1700737847222375E-002
         252 , -0.30400000000000005      ,   9.4855833333333292E-002 ,   1.5248958333332913E-002
         253 , -0.31275000000000003      ,  0.10004645833333334      ,   1.3961848958333242E-002
         254 , -0.32116666666666666      ,  0.10578291666666664      ,   1.6468055555555420E-002
         255 , -0.32016666666666665      ,  0.10528583333333330      ,   1.7369618055555411E-002
         256 , -0.31425000000000003      ,  0.10122729166666668      ,   1.5463932291666631E-002
         257 , -0.31275000000000003      ,   9.9471874999999960E-002 ,   1.0370703124999627E-002
         258 , -0.30458333333333337      ,   9.4518125000000008E-002 ,   1.0919487847222114E-002
         259 , -0.30625000000000008      ,   9.5347291666666653E-002 ,   9.7389322916662836E-003
         260 , -0.30358333333333332      ,   9.4975208333333339E-002 ,   1.7577300347222310E-002
         261 , -0.30216666666666658      ,   9.3660000000000007E-002 ,   1.4720659722222609E-002
         262 , -0.30283333333333340      ,   9.3460416666666671E-002 ,   1.0952430555555368E-002
         263 , -0.30900000000000000      ,   9.6810833333333290E-002 ,   8.3114583333330876E-003
         264 , -0.30808333333333326      ,   9.5933124999999966E-002 ,   6.3611545138889634E-003
         265 , -0.30416666666666664      ,   9.4027916666666669E-002 ,   9.4409722222223158E-003
         266 , -0.29916666666666664      ,   9.0511666666666629E-002 ,   6.3185763888887365E-003
         267 , -0.30875000000000002      ,   9.6291041666666674E-002 ,   6.0279947916666056E-003
         268 , -0.29725000000000001      ,   8.9209374999999994E-002 ,   5.3238281249998708E-003
         269 , -0.30116666666666675      ,   9.1495833333333332E-002 ,   4.9654513888885976E-003
         270 , -0.29408333333333331      ,   8.7296458333333354E-002 ,   5.0715711805557860E-003
         271 , -0.29408333333333325      ,   8.7855208333333323E-002 ,   8.5637586805557657E-003
         272 , -0.29816666666666669      ,   9.0899166666666698E-002 ,   1.2473784722222356E-002
         273 , -0.30041666666666672      ,   9.1803124999999972E-002 ,   9.7059461805552166E-003
         274 , -0.29508333333333331      ,   8.8726874999999997E-002 ,   1.0329383680555623E-002
         275 , -0.29225000000000007      ,   8.7464791666666666E-002 ,   1.2842057291666438E-002
         276 , -0.30133333333333334      ,   9.2275000000000010E-002 ,   9.2076388888888937E-003
         277 , -0.29925000000000002      ,   9.1266458333333328E-002 ,   1.0724348958333213E-002
         278 , -0.30358333333333337      ,   9.3614374999999986E-002 ,   9.0720920138886822E-003
         279 , -0.31183333333333330      ,   9.8917083333333336E-002 ,   1.0481597222222402E-002
         280 , -0.30383333333333334      ,   9.3858333333333335E-002 ,   9.6477430555554945E-003
         281 , -0.30758333333333338      ,   9.5828958333333311E-002 ,   7.6340711805552262E-003
         282 , -0.30975000000000003      ,   9.7049375000000035E-002 ,   6.9019531250001480E-003
         283 , -0.30833333333333340      ,   9.6470000000000014E-002 ,   8.7534722222220619E-003
         284 , -0.30449999999999994      ,   9.4070416666666642E-002 ,   8.4385416666667504E-003
         285 , -0.30349999999999994      ,   9.3668749999999995E-002 ,   9.7281250000001880E-003
         286 , -0.30791666666666667      ,   9.6706458333333328E-002 ,   1.1836154513888801E-002
         287 , -0.30874999999999997      ,   9.6871041666666657E-002 ,   9.6529947916667615E-003
         288 , -0.31416666666666665      ,  0.10023958333333334      ,   9.6180555555556817E-003
         289 , -0.31091666666666662      ,   9.8148125000000003E-002 ,   9.2434461805557949E-003
         290 , -0.30900000000000011      ,   9.6747500000000000E-002 ,   7.9156249999995897E-003
         291 , -0.30375000000000002      ,   9.3958958333333287E-002 ,   1.0593098958332995E-002
         292 , -0.30666666666666670      ,   9.5629999999999965E-002 ,   9.9097222222219172E-003
         293 , -0.32049999999999990      ,  0.10423874999999998      ,   9.4906250000002974E-003
         294 , -0.31858333333333327      ,  0.10322812500000000      ,   1.0829904513889183E-002
         295 , -0.31358333333333338      ,   9.9321458333333321E-002 ,   6.1684461805553217E-003
         296 , -0.30533333333333340      ,   9.4329999999999997E-002 ,   6.8847222222219277E-003
         297 , -0.30208333333333331      ,   9.2175624999999969E-002 ,   5.7580295138887939E-003
         298 , -0.29824999999999985      ,   8.9913958333333321E-002 ,   6.0055989583337847E-003
         299 , -0.31358333333333338      ,   9.9269374999999979E-002 ,   5.8429253472219375E-003
         300 , -0.30791666666666662      ,   9.6076458333333337E-002 ,   7.8986545138891133E-003
         301 , -0.31108333333333338      ,   9.7976458333333308E-002 ,   7.5226128472219260E-003
         302 , -0.30183333333333329      ,   9.2398750000000016E-002 ,   8.0961805555558077E-003
         303 , -0.30341666666666656      ,   9.3246458333333310E-002 ,   7.4049045138891399E-003
         304 , -0.30299999999999994      ,   9.3116250000000025E-002 ,   8.1703125000004082E-003
         305 , -0.30341666666666683      ,   9.3541875000000024E-002 ,   9.2512586805550655E-003
         306 , -0.30358333333333332      ,   9.3250625000000004E-002 ,   6.7986545138889673E-003
         307 , -0.30391666666666678      ,   9.3668124999999991E-002 ,   8.1424045138884030E-003
         308 , -0.31016666666666665      ,   9.7632083333333314E-002 ,   8.9295138888888757E-003
         309 , -0.31091666666666662      ,   9.8089791666666662E-002 ,   8.8788628472224150E-003
         310 , -0.31024999999999997      ,   9.8305624999999994E-002 ,   1.2816015625000034E-002
         311 , -0.31591666666666673      ,  0.10186312500000000      ,   1.2873654513888624E-002
         312 , -0.30783333333333324      ,   9.6648750000000005E-002 ,   1.1796180555555952E-002
         313 , -0.30549999999999999      ,   9.4894583333333324E-002 ,   9.7770833333333390E-003
         314 , -0.30783333333333335      ,   9.6721666666666650E-002 ,   1.2251909722222048E-002
         315 , -0.30483333333333335      ,   9.4147083333333340E-002 ,   7.6482638888888954E-003
         316 , -0.31441666666666662      ,   9.9807708333333328E-002 ,   5.9366753472223782E-003
         317 , -0.31258333333333332      ,   9.8946458333333334E-002 ,   7.7382378472222284E-003
         318 , -0.31066666666666670      ,   9.8099583333333323E-002 ,   9.9112847222220489E-003
         319 , -0.30999999999999989      ,   9.7134166666666688E-002 ,   6.4635416666672038E-003
         320 , -0.30625000000000002      ,   9.5014791666666626E-002 ,   7.6608072916662870E-003
         321 , -0.30466666666666670      ,   9.3684166666666652E-002 ,   5.3899305555553563E-003
         322 , -0.31475000000000009      ,  0.10017937499999997      ,   6.9488281249995010E-003
