 Tiempo,AverMagnetization,AverMagnetization^2,Suceptibility,Cumulant
        3789 ,   9.0833334019407626E-003 ,   4.7156250559802506E-004 ,   9.7263889976803076E-004 ,  0.16359950371813547     
        3790 ,   9.0833334019407626E-003 ,   4.7156250559802506E-004 ,   9.7263889976803076E-004 ,  0.16359950371813547     
        3791 ,   9.0833334019407626E-003 ,   4.7156250559802506E-004 ,   9.7263889976803076E-004 ,  0.16359950371813547     
        3792 ,   9.0833334019407626E-003 ,   4.7156250559802506E-004 ,   9.7263889976803076E-004 ,  0.16359950371813547     
        3793 ,   9.0833334019407626E-003 ,   4.7156250559802506E-004 ,   9.7263889976803076E-004 ,  0.16359950371813547     
        3794 ,   9.0833334019407626E-003 ,   4.7156250559802506E-004 ,   9.7263889976803076E-004 ,  0.16359950371813547     
        3795 ,   9.0833334019407626E-003 ,   4.7156250559802506E-004 ,   9.7263889976803076E-004 ,  0.16359950371813547     
        3796 ,   9.0833334019407626E-003 ,   4.7156250559802506E-004 ,   9.7263889976803076E-004 ,  0.16359950371813547     
        3797 ,   9.0833334019407626E-003 ,   4.7156250559802506E-004 ,   9.7263889976803076E-004 ,  0.16359950371813547     
        3798 ,   9.0833334019407626E-003 ,   4.7156250559802506E-004 ,   9.7263889976803076E-004 ,  0.16359950371813547     
        3799 ,   9.0833334019407626E-003 ,   4.7156250559802506E-004 ,   9.7263889976803076E-004 ,  0.16359950371813547     
        3800 ,   9.0833334019407626E-003 ,   4.7156250559802506E-004 ,   9.7263889976803076E-004 ,  0.16359950371813547     
        3801 ,   9.0833334019407626E-003 ,   4.7156250559802506E-004 ,   9.7263889976803076E-004 ,  0.16359950371813547     
        3802 ,   9.0833334019407626E-003 ,   4.7156250559802506E-004 ,   9.7263889976803076E-004 ,  0.16359950371813547     
        3803 ,   9.0833334019407626E-003 ,   4.7156250559802506E-004 ,   9.7263889976803076E-004 ,  0.16359950371813547     
        3804 ,   9.0833334019407626E-003 ,   4.7156250559802506E-004 ,   9.7263889976803076E-004 ,  0.16359950371813547     
        3805 ,   9.0833334019407626E-003 ,   4.7156250559802506E-004 ,   9.7263889976803076E-004 ,  0.16359950371813547     
        3806 ,   9.0833334019407626E-003 ,   4.7156250559802506E-004 ,   9.7263889976803076E-004 ,  0.16359950371813547     
        3807 ,   9.0833334019407626E-003 ,   4.7156250559802506E-004 ,   9.7263889976803076E-004 ,  0.16359950371813547     
        3808 ,   9.0833334019407626E-003 ,   4.7156250559802506E-004 ,   9.7263889976803076E-004 ,  0.16359950371813547     
        3809 ,   9.0833334019407626E-003 ,   4.7156250559802506E-004 ,   9.7263889976803076E-004 ,  0.16359950371813547     
        3810 ,   9.0833334019407626E-003 ,   4.7156250559802506E-004 ,   9.7263889976803076E-004 ,  0.16359950371813547     
        3811 ,   9.0833334019407626E-003 ,   4.7156250559802506E-004 ,   9.7263889976803076E-004 ,  0.16359950371813547     
        3812 ,   9.0833334019407626E-003 ,   4.7156250559802506E-004 ,   9.7263889976803076E-004 ,  0.16359950371813547     
        3813 ,   9.0833334019407626E-003 ,   4.7156250559802506E-004 ,   9.7263889976803076E-004 ,  0.16359950371813547     
        3814 ,   9.0833334019407626E-003 ,   4.7156250559802506E-004 ,   9.7263889976803076E-004 ,  0.16359950371813547     
        3815 ,   9.0833334019407626E-003 ,   4.7156250559802506E-004 ,   9.7263889976803076E-004 ,  0.16359950371813547     
        3816 ,   9.0833334019407626E-003 ,   4.7156250559802506E-004 ,   9.7263889976803076E-004 ,  0.16359950371813547     
        3817 ,   9.0833334019407626E-003 ,   4.7156250559802506E-004 ,   9.7263889976803076E-004 ,  0.16359950371813547     
        3818 ,   9.0833334019407626E-003 ,   4.7156250559802506E-004 ,   9.7263889976803076E-004 ,  0.16359950371813547     
        3819 ,   9.0833334019407626E-003 ,   4.7156250559802506E-004 ,   9.7263889976803076E-004 ,  0.16359950371813547     
        3820 ,   9.0833334019407626E-003 ,   4.7156250559802506E-004 ,   9.7263889976803076E-004 ,  0.16359950371813547     
