 Alfa,posDsty,Temperatura,Energia,Cv,magnetANTI,SusceptAnti,cumulantAnti,magnetFerro,SusceptFerro,cumulantFerro
  -1.29999995     ,  0.500000000     ,  0.150000006     ,  -2.5995697420331427      ,   1.46703514E-05 ,  0.99927000000002408      ,   6.53691586E-06 ,  0.666665375     ,   5.3799998797476292E-004 ,   3.79328981E-06 , -0.625804245    
  -1.29999995     ,  0.500000000     ,  0.200000003     ,  -2.5964970288854121      ,   7.28681043E-05 ,  0.99375825000000861      ,   5.30855978E-05 ,  0.666652381     ,   1.9259999619098381E-003 ,   1.24385570E-05 ,  -7.73850605E-02
  -1.29999995     ,  0.500000000     ,  0.250000000     ,  -2.5863384271185574      ,   1.99402668E-04 ,  0.97358974999999848      ,   2.49379780E-04 ,  0.666579425     ,   3.6997499577002598E-003 ,   3.16898986E-05 ,   2.99520250E-02
  -1.29999995     ,  0.500000000     ,  0.300000012     ,  -2.5619555117382244      ,   4.37564857E-04 ,  0.91132387499999845      ,   1.54817081E-03 ,  0.665934205     ,   5.5883749672211705E-003 ,   6.06361536E-05 ,  -1.92553755E-02
  -1.29999995     ,  0.500000000     ,  0.349999994     ,  -2.4973384335213868      ,   1.11103640E-03 ,  0.46710812499999993      ,  0.100537010     ,  0.525035322     ,   8.3711249811109154E-003 ,   1.13618000E-04 ,   1.44468518E-02
  -1.29999995     ,  0.500000000     ,  0.400000006     ,  -2.4474017105263970      ,   3.89325316E-04 ,  0.10104437500000041      ,   1.36525948E-02 ,   7.48522431E-02 ,   1.0288874984323047E-002 ,   1.52156616E-04 ,   1.73239242E-02
  -1.29999995     ,  0.500000000     ,  0.449999988     ,  -2.4227373642952146      ,   2.53114325E-04 ,   6.9524250000000190E-002 ,   6.25167042E-03 ,  -1.03274249E-02 ,   1.1245999986771494E-002 ,   1.60542331E-04 ,   3.61873116E-03
  -1.29999995     ,  0.500000000     ,  0.500000000     ,  -2.4057403431398945      ,   1.81758529E-04 ,   5.3848750000000334E-002 ,   3.38331424E-03 ,  -1.38128679E-02 ,   1.1874499989487230E-002 ,   1.60546246E-04 ,   1.02327904E-03
  -1.29999995     ,  0.500000000     ,  0.550000012     ,  -2.3932986716384064      ,   1.33040347E-04 ,   4.6135000000000315E-002 ,   2.15679687E-03 ,   3.20587158E-02 ,   1.2551999991876074E-002 ,   1.65280871E-04 ,   4.90750512E-03
  -1.29999995     ,  0.500000000     ,  0.600000024     ,  -2.3836929747790228      ,   1.08952947E-04 ,   4.1880125000000205E-002 ,   1.67485094E-03 ,  -1.41209820E-02 ,   1.3028624988207593E-002 ,   1.61652744E-04 ,   1.00834277E-02
  -1.29999995     ,  0.500000000     ,  0.650000036     ,  -2.3757874151341865      ,   8.59237043E-05 ,   3.8100750000000190E-002 ,   1.24568748E-03 ,   2.06967369E-02 ,   1.3431999993580393E-002 ,   1.60609314E-04 ,  -2.01707333E-02
  -1.29999995     ,  0.500000000     ,  0.700000048     ,  -2.3696118050504764      ,   7.24597630E-05 ,   3.5751125000000016E-002 ,   1.03213929E-03 ,   6.20897487E-03 ,   1.3806124998442828E-002 ,   1.57679649E-04 ,  -1.98607314E-02
  -1.29999995     ,  0.500000000     ,  0.750000060     ,  -2.3643411821698765      ,   6.16069665E-05 ,   3.4402500000000037E-002 ,   8.85821006E-04 ,   1.70274060E-02 ,   1.4273249991191551E-002 ,   1.54510359E-04 ,   3.21028614E-03
  -1.29999995     ,  0.500000000     ,  0.800000012     ,  -2.3596548841720097      ,   5.35363542E-05 ,   3.2196124999999950E-002 ,   7.40662101E-04 ,   2.61214725E-03 ,   1.4343374997284263E-002 ,   1.52299530E-04 ,  -2.35521514E-02
  -1.29999995     ,  0.500000000     ,  0.850000024     ,  -2.3558697858822493      ,   4.50127845E-05 ,   3.1400750000000019E-002 ,   6.90209272E-04 ,  -2.16763318E-02 ,   1.4628499994985760E-002 ,   1.44710415E-04 ,  -1.54564939E-02
  -1.29999995     ,  0.500000000     ,  0.900000036     ,  -2.3524284874143513      ,   3.97912117E-05 ,   2.9987249999999733E-002 ,   5.84352936E-04 ,  -1.76674910E-02 ,   1.4821249988465570E-002 ,   1.39764845E-04 ,  -2.59018410E-03
  -1.29999995     ,  0.500000000     ,  0.950000048     ,  -2.3494323513092810      ,   3.65966043E-05 ,   2.9131124999999702E-002 ,   4.90373233E-04 ,   2.40227729E-02 ,   1.4986875000409782E-002 ,   1.37049967E-04 ,   7.76848150E-03
  -1.29999995     ,  0.500000000     ,   1.00000000     ,  -2.3466306901254517      ,   3.12099328E-05 ,   2.8470124999999614E-002 ,   4.78818081E-04 ,  -2.97706220E-02 ,   1.5424624990136363E-002 ,   1.34875168E-04 ,   1.14973318E-02
