 Tiempo,InterPos2,InterNeg2,InterPN2,InterZero,InterPN,InterNZ
         183 ,                18933 ,                18755 ,                27847 ,                    0 ,                    0 ,                    0
         184 ,                18972 ,                18794 ,                27769 ,                    0 ,                    0 ,                    0
         185 ,                18988 ,                18811 ,                27736 ,                    0 ,                    0 ,                    0
         186 ,                18985 ,                18807 ,                27742 ,                    0 ,                    0 ,                    0
         187 ,                18980 ,                18803 ,                27752 ,                    0 ,                    0 ,                    0
         188 ,                18978 ,                18800 ,                27757 ,                    0 ,                    0 ,                    0
         189 ,                18995 ,                18817 ,                27723 ,                    0 ,                    0 ,                    0
         190 ,                19039 ,                18861 ,                27635 ,                    0 ,                    0 ,                    0
         191 ,                19024 ,                18846 ,                27664 ,                    0 ,                    0 ,                    0
         192 ,                19040 ,                18862 ,                27632 ,                    0 ,                    0 ,                    0
         193 ,                19056 ,                18878 ,                27600 ,                    0 ,                    0 ,                    0
         194 ,                19054 ,                18877 ,                27604 ,                    0 ,                    0 ,                    0
         195 ,                19028 ,                18850 ,                27656 ,                    0 ,                    0 ,                    0
         196 ,                19038 ,                18860 ,                27637 ,                    0 ,                    0 ,                    0
         197 ,                19028 ,                18851 ,                27656 ,                    0 ,                    0 ,                    0
         198 ,                19019 ,                18841 ,                27674 ,                    0 ,                    0 ,                    0
         199 ,                18994 ,                18816 ,                27724 ,                    0 ,                    0 ,                    0
         200 ,                19003 ,                18825 ,                27706 ,                    0 ,                    0 ,                    0
         201 ,                19039 ,                18862 ,                27634 ,                    0 ,                    0 ,                    0
         202 ,                19015 ,                18838 ,                27682 ,                    0 ,                    0 ,                    0
         203 ,                19023 ,                18845 ,                27667 ,                    0 ,                    0 ,                    0
         204 ,                19011 ,                18834 ,                27690 ,                    0 ,                    0 ,                    0
         205 ,                19004 ,                18826 ,                27704 ,                    0 ,                    0 ,                    0
         206 ,                19025 ,                18848 ,                27662 ,                    0 ,                    0 ,                    0
         207 ,                19037 ,                18860 ,                27638 ,                    0 ,                    0 ,                    0
         208 ,                19023 ,                18845 ,                27666 ,                    0 ,                    0 ,                    0
         209 ,                19012 ,                18834 ,                27689 ,                    0 ,                    0 ,                    0
         210 ,                19011 ,                18833 ,                27691 ,                    0 ,                    0 ,                    0
         211 ,                19034 ,                18856 ,                27644 ,                    0 ,                    0 ,                    0
         212 ,                18993 ,                18816 ,                27726 ,                    0 ,                    0 ,                    0
         213 ,                19037 ,                18859 ,                27639 ,                    0 ,                    0 ,                    0
         214 ,                19036 ,                18858 ,                27641 ,                    0 ,                    0 ,                    0
         215 ,                19051 ,                18873 ,                27611 ,                    0 ,                    0 ,                    0
         216 ,                19061 ,                18884 ,                27590 ,                    0 ,                    0 ,                    0
         217 ,                19059 ,                18881 ,                27595 ,                    0 ,                    0 ,                    0
         218 ,                19029 ,                18851 ,                27655 ,                    0 ,                    0 ,                    0
         219 ,                19060 ,                18882 ,                27593 ,                    0 ,                    0 ,                    0
         220 ,                19025 ,                18847 ,                27663 ,                    0 ,                    0 ,                    0
         221 ,                19004 ,                18827 ,                27704 ,                    0 ,                    0 ,                    0
         222 ,                18986 ,                18808 ,                27740 ,                    0 ,                    0 ,                    0
         223 ,                18947 ,                18769 ,                27819 ,                    0 ,                    0 ,                    0
         224 ,                18972 ,                18795 ,                27768 ,                    0 ,                    0 ,                    0
         225 ,                18971 ,                18793 ,                27771 ,                    0 ,                    0 ,                    0
         226 ,                18971 ,                18794 ,                27770 ,                    0 ,                    0 ,                    0
         227 ,                19025 ,                18847 ,                27663 ,                    0 ,                    0 ,                    0
         228 ,                19057 ,                18879 ,                27598 ,                    0 ,                    0 ,                    0
         229 ,                19032 ,                18855 ,                27648 ,                    0 ,                    0 ,                    0
         230 ,                19051 ,                18874 ,                27610 ,                    0 ,                    0 ,                    0
         231 ,                18982 ,                18804 ,                27749 ,                    0 ,                    0 ,                    0
         232 ,                18978 ,                18801 ,                27756 ,                    0 ,                    0 ,                    0
         233 ,                19002 ,                18824 ,                27709 ,                    0 ,                    0 ,                    0
         234 ,                19020 ,                18843 ,                27672 ,                    0 ,                    0 ,                    0
         235 ,                19030 ,                18852 ,                27652 ,                    0 ,                    0 ,                    0
         236 ,                19010 ,                18832 ,                27692 ,                    0 ,                    0 ,                    0
         237 ,                19039 ,                18861 ,                27635 ,                    0 ,                    0 ,                    0
         238 ,                19032 ,                18854 ,                27648 ,                    0 ,                    0 ,                    0
         239 ,                19036 ,                18859 ,                27640 ,                    0 ,                    0 ,                    0
         240 ,                19003 ,                18826 ,                27706 ,                    0 ,                    0 ,                    0
         241 ,                19007 ,                18830 ,                27698 ,                    0 ,                    0 ,                    0
         242 ,                19014 ,                18836 ,                27684 ,                    0 ,                    0 ,                    0
         243 ,                18955 ,                18777 ,                27803 ,                    0 ,                    0 ,                    0
         244 ,                18941 ,                18763 ,                27830 ,                    0 ,                    0 ,                    0
         245 ,                18960 ,                18782 ,                27793 ,                    0 ,                    0 ,                    0
         246 ,                18943 ,                18765 ,                27826 ,                    0 ,                    0 ,                    0
         247 ,                18973 ,                18795 ,                27767 ,                    0 ,                    0 ,                    0
         248 ,                18949 ,                18772 ,                27814 ,                    0 ,                    0 ,                    0
         249 ,                19014 ,                18836 ,                27685 ,                    0 ,                    0 ,                    0
         250 ,                19018 ,                18841 ,                27676 ,                    0 ,                    0 ,                    0
         251 ,                19010 ,                18833 ,                27692 ,                    0 ,                    0 ,                    0
         252 ,                18991 ,                18814 ,                27730 ,                    0 ,                    0 ,                    0
         253 ,                18990 ,                18812 ,                27733 ,                    0 ,                    0 ,                    0
         254 ,                19006 ,                18828 ,                27701 ,                    0 ,                    0 ,                    0
         255 ,                19022 ,                18845 ,                27668 ,                    0 ,                    0 ,                    0
         256 ,                19036 ,                18858 ,                27641 ,                    0 ,                    0 ,                    0
         257 ,                19015 ,                18838 ,                27682 ,                    0 ,                    0 ,                    0
         258 ,                19026 ,                18848 ,                27661 ,                    0 ,                    0 ,                    0
         259 ,                19055 ,                18877 ,                27603 ,                    0 ,                    0 ,                    0
         260 ,                19041 ,                18863 ,                27631 ,                    0 ,                    0 ,                    0
         261 ,                19028 ,                18851 ,                27656 ,                    0 ,                    0 ,                    0
         262 ,                19026 ,                18848 ,                27660 ,                    0 ,                    0 ,                    0
         263 ,                19021 ,                18844 ,                27670 ,                    0 ,                    0 ,                    0
         264 ,                19006 ,                18828 ,                27700 ,                    0 ,                    0 ,                    0
         265 ,                19006 ,                18828 ,                27701 ,                    0 ,                    0 ,                    0
         266 ,                18987 ,                18809 ,                27738 ,                    0 ,                    0 ,                    0
         267 ,                18975 ,                18798 ,                27762 ,                    0 ,                    0 ,                    0
         268 ,                18976 ,                18798 ,                27761 ,                    0 ,                    0 ,                    0
         269 ,                18969 ,                18791 ,                27775 ,                    0 ,                    0 ,                    0
         270 ,                18964 ,                18786 ,                27785 ,                    0 ,                    0 ,                    0
         271 ,                18966 ,                18789 ,                27780 ,                    0 ,                    0 ,                    0
         272 ,                18955 ,                18778 ,                27802 ,                    0 ,                    0 ,                    0
         273 ,                18993 ,                18815 ,                27727 ,                    0 ,                    0 ,                    0
         274 ,                18944 ,                18766 ,                27824 ,                    0 ,                    0 ,                    0
