Temperatura,Energia,Energia2,Cv,magnetFerro,magnetFerro2,magnetFerro4,susceptFerro,cumulantFerro,magnetAnti,magnetAnti2,magnetAnti4,susceptAnti,cumulantAnti 
   2.26915503     ,  -1.4634920000000000      ,   2.9896240000000001      ,  0.16465420261158639      ,   9.7677734375000011E-004 ,  0.57800006411743166      ,  0.37478492301224359      ,  0.25471996711927397      ,  0.62605727867770811      ,   1.9081355468749998E-002 ,   5.9246463012695312E-004 ,   1.1096517164260149E-006 ,   1.0063944265645138E-004 ,  -5.3757290552264525E-002
   2.26909995     ,  -1.4634920000000000      ,   2.9896240000000001      ,  0.16466219957306136      ,   9.7677734375000011E-004 ,  0.57800006411743166      ,  0.37478492301224359      ,  0.25472615115125219      ,  0.62605727867770811      ,   1.9081355468749998E-002 ,   5.9246463012695312E-004 ,   1.1096517164260149E-006 ,   1.0064188595737786E-004 ,  -5.3757290552264525E-002
   2.26912498     ,  -1.4634920000000000      ,   2.9896240000000001      ,  0.16465857377852217      ,   9.7677734375000011E-004 ,  0.57800006411743166      ,  0.37478492301224359      ,  0.25472334335957408      ,  0.62605727867770811      ,   1.9081355468749998E-002 ,   5.9246463012695312E-004 ,   1.1096517164260149E-006 ,   1.0064077660347531E-004 ,  -5.3757290552264525E-002
   2.26918006     ,  -1.4634920000000000      ,   2.9896240000000001      ,  0.16465057681704717      ,   9.7755468749999991E-004 ,  0.57798582470703130      ,  0.37476619114239701      ,  0.25471088352358862      ,  0.62605755487642267      ,   1.9082156249999999E-002 ,   5.9248205566406252E-004 ,   1.1096267625689506E-006 ,   1.0063254482966047E-004 ,  -5.3671597336085064E-002
   2.26916003     ,  -1.4634990000000001      ,   2.9896590000000001      ,  0.16465631332124667      ,   3.2503125000000002E-004 ,  0.57798524707031251      ,  0.37477400401118954      ,  0.25471326005083589      ,  0.62604900301290500      ,   1.9080953125000001E-002 ,   5.9244738769531245E-004 ,   1.1095678508281708E-006 ,   1.0063839281446071E-004 ,  -5.3738967065981136E-002
   2.26910496     ,  -1.4634990000000001      ,   2.9896590000000001      ,  0.16466429778594963      ,   3.2503125000000002E-004 ,  0.57798524707031251      ,  0.37477400401118954      ,  0.25471944393336354      ,  0.62604900301290500      ,   1.9080953125000001E-002 ,   5.9244738769531245E-004 ,   1.1095678508281708E-006 ,   1.0064083609518672E-004 ,  -5.3738967065981136E-002
   2.26918507     ,  -1.4634990000000001      ,   2.9896590000000001      ,  0.16465267483100229      ,   3.2363281249999997E-004 ,  0.57796590032958983      ,  0.37474865782526695      ,  0.25470192687250776      ,  0.62604925101206754      ,   1.9082257812500000E-002 ,   5.9248052978515622E-004 ,   1.1095503605902194E-006 ,   1.0062994648560540E-004 ,  -5.3604507637943444E-002
   2.26912999     ,  -1.4634990000000001      ,   2.9896590000000001      ,  0.16466067192935194      ,   3.2503125000000002E-004 ,  0.57798524707031251      ,  0.37477400401118954      ,  0.25471663620954177      ,  0.62604900301290500      ,   1.9080953125000001E-002 ,   5.9244738769531245E-004 ,   1.1095678508281708E-006 ,   1.0063972675045597E-004 ,  -5.3738967065981136E-002
   2.26916504     ,  -1.4635330000000000      ,   2.9896780000000001      ,  0.16463993046016542      ,   1.6223007812499999E-003 ,  0.57800487490844732      ,  0.37478957274171709      ,  0.25472022814288281      ,  0.62605886618877404      ,   1.9080324218750000E-002 ,   5.9242520141601564E-004 ,   1.1095407027751207E-006 ,   1.0063896745396206E-004 ,  -5.3792144382007523E-002
   2.26917005     ,  -1.4635149999999999      ,   2.9896219999999998      ,  0.16463857960736603      ,   8.1247656250000005E-004 ,  0.57796494342041016      ,  0.37474967055290564      ,  0.25470294844499886      ,  0.62604699489554805      ,   1.9081187499999999E-002 ,   5.9245965576171873E-004 ,   1.1095816977322101E-006 ,   1.0063941520886997E-004 ,  -5.3708431375559140E-002
   2.26910996     ,  -1.4635330000000000      ,   2.9896780000000001      ,  0.16464792679902399      ,   1.6223007812499999E-003 ,  0.57800487490844732      ,  0.37478957274171709      ,  0.25472641220838138      ,  0.62605886618877404      ,   1.9080324218750000E-002 ,   5.9242520141601564E-004 ,   1.1095407027751207E-006 ,   1.0064141075409168E-004 ,  -5.3792144382007523E-002
   2.26913500     ,  -1.4635330000000000      ,   2.9896780000000001      ,  0.16464430128677690      ,   1.6223007812499999E-003 ,  0.57800487490844732      ,  0.37478957274171709      ,  0.25472360440148367      ,  0.62605886618877404      ,   1.9080324218750000E-002 ,   5.9242520141601564E-004 ,   1.1095407027751207E-006 ,   1.0064030140055093E-004 ,  -5.3792144382007523E-002
   2.26919007     ,  -1.4635330000000000      ,   2.9896780000000001      ,  0.16463630494791831      ,   1.6206914062500001E-003 ,  0.57798112216186526      ,  0.37475836607021096      ,  0.25470695513625752      ,  0.62605926909479659      ,   1.9081761718750000E-002 ,   5.9246102905273436E-004 ,   1.1095145475119351E-006 ,   1.0062947168890086E-004 ,  -5.3639771135211900E-002
