   0.00000000       1.00000000      -2.00000000                  NaN              NaN  0.666666627       160000.000       2.56000000E+10
   1.20000001E-02   1.00000000      -2.00000000       0.00000000       0.00000000      0.666666627       160000.000       2.56000000E+10
   2.40000002E-02   1.00000000      -2.00000000       0.00000000       0.00000000      0.666666627       160000.000       2.56000000E+10
   3.59999985E-02   1.00000000      -2.00000000       0.00000000       0.00000000      0.666666627       160000.000       2.56000000E+10
   4.80000004E-02   1.00000000      -2.00000000       0.00000000       0.00000000      0.666666627       160000.000       2.56000000E+10
   6.00000024E-02   1.00000000      -2.00000000       0.00000000       0.00000000      0.666666627       160000.000       2.56000000E+10
   7.19999969E-02   1.00000000      -2.00000000       0.00000000       0.00000000      0.666666627       160000.000       2.56000000E+10
   8.39999989E-02   1.00000000      -2.00000000       0.00000000       0.00000000      0.666666627       160000.000       2.56000000E+10
   9.60000008E-02   1.00000000      -2.00000000       0.00000000       0.00000000      0.666666627       160000.000       2.56000000E+10
  0.108000003       1.00000000      -2.00000000       0.00000000       0.00000000      0.666666627       160000.000       2.56000000E+10
  0.120000005       1.00000000      -2.00000000       0.00000000       0.00000000      0.666666627       160000.000       2.56000000E+10
  0.131999999       1.00000000      -2.00000000       0.00000000       0.00000000      0.666666627       160000.000       2.56000000E+10
  0.143999994       1.00000000      -2.00000000       0.00000000       0.00000000      0.666666627       160000.000       2.56000000E+10
  0.156000003       1.00000000      -2.00000000       0.00000000       0.00000000      0.666666627       160000.000       2.56000000E+10
  0.167999998       1.00000000      -2.00000000       0.00000000       0.00000000      0.666666627       160000.000       2.56000000E+10
  0.180000007       1.00000000      -2.00000000       0.00000000       0.00000000      0.666666627       160000.000       2.56000000E+10
  0.192000002       1.00000000      -2.00000000       0.00000000       0.00000000      0.666666627       160000.000       2.56000000E+10
  0.203999996       1.00000000      -2.00000000       0.00000000       0.00000000      0.666666627       160000.000       2.56000000E+10
  0.216000006       1.00000000      -2.00000000       0.00000000       0.00000000      0.666666627       160000.000       2.56000000E+10
  0.228000000       1.00000000      -2.00000000       0.00000000       0.00000000      0.666666627       160000.000       2.56000000E+10
  0.240000010       1.00000000      -2.00000000       0.00000000       0.00000000      0.666666627       160000.000       2.56000000E+10
  0.252000004       1.00000000      -2.00000000       0.00000000       0.00000000      0.666666627       160000.000       2.56000000E+10
  0.263999999       1.00000000      -2.00000000       0.00000000       0.00000000      0.666666627       160000.000       2.56000000E+10
  0.275999993       1.00000000      -2.00000000       0.00000000       0.00000000      0.666666627       160000.000       2.56000000E+10
  0.287999988       1.00000000      -2.00000000       0.00000000       0.00000000      0.666666627       160000.000       2.56000000E+10
  0.300000012       1.00000000      -2.00000000       0.00000000       0.00000000      0.666666627       160000.000       2.56000000E+10
  0.312000006       1.00000000      -2.00000000       0.00000000       0.00000000      0.666666627       160000.000       2.56000000E+10
  0.324000001       1.00000000      -2.00000000       0.00000000       0.00000000      0.666666627       160000.000       2.56000000E+10
  0.335999995       1.00000000      -2.00000000       0.00000000       0.00000000      0.666666627       160000.000       2.56000000E+10
  0.347999990       1.00000000      -2.00000000       0.00000000       0.00000000      0.666666627       160000.000       2.56000000E+10
  0.360000014       1.00000000      -2.00000000       0.00000000       0.00000000      0.666666627       160000.000       2.56000000E+10
  0.372000009       1.00000000      -2.00000000       0.00000000       0.00000000      0.666666627       160000.000       2.56000000E+10
  0.384000003       1.00000000      -2.00000000       0.00000000       0.00000000      0.666666627       160000.000       2.56000000E+10
  0.395999998       1.00000000      -2.00000000       0.00000000       0.00000000      0.666666627       160000.000       2.56000000E+10
  0.407999992       1.00000000      -2.00000000       0.00000000       0.00000000      0.666666627       160000.000       2.56000000E+10
  0.420000017       1.00000000      -2.00000000       0.00000000       0.00000000      0.666666627       160000.000       2.56000000E+10
  0.432000011       1.00000000      -2.00000000       0.00000000       0.00000000      0.666666627       160000.000       2.56000000E+10
  0.444000006       1.00000000      -2.00000000       0.00000000       0.00000000      0.666666627       160000.000       2.56000000E+10
  0.456000000       1.00000000      -2.00000000       0.00000000       0.00000000      0.666666627       160000.000       2.56000000E+10
  0.467999995       1.00000000      -2.00000000       0.00000000       0.00000000      0.666666627       160000.000       2.56000000E+10
  0.480000019       1.00000000      -2.00000000       0.00000000       0.00000000      0.666666627       160000.000       2.56000000E+10
  0.492000014       1.00000000      -2.00000000       0.00000000       0.00000000      0.666666627       160000.000       2.56000000E+10
  0.504000008       1.00000000      -2.00000000       0.00000000       0.00000000      0.666666627       160000.000       2.56000000E+10
  0.516000032       1.00000000      -2.00000000       0.00000000       0.00000000      0.666666627       160000.000       2.56000000E+10
  0.527999997       1.00000000      -2.00000000       0.00000000       0.00000000      0.666666627       160000.000       2.56000000E+10
  0.540000021       1.00000000      -2.00000000       0.00000000       0.00000000      0.666666627       160000.000       2.56000000E+10
  0.551999986       1.00000000      -2.00000000       0.00000000       0.00000000      0.666666627       160000.000       2.56000000E+10
  0.564000010       1.00000000      -2.00000000       0.00000000       0.00000000      0.666666627       160000.000       2.56000000E+10
  0.575999975       1.00000000      -2.00000000       0.00000000       0.00000000      0.666666627       160000.000       2.56000000E+10
  0.588000000       1.00000000      -2.00000000       0.00000000       0.00000000      0.666666627       160000.000       2.56000000E+10
  0.600000024       1.00000000      -2.00000000       0.00000000       0.00000000      0.666666627       160000.000       2.56000000E+10
  0.611999989       1.00000000      -2.00000000       0.00000000       0.00000000      0.666666627       160000.000       2.56000000E+10
  0.624000013       1.00000000      -2.00000000       0.00000000       0.00000000      0.666666627       160000.000       2.56000000E+10
